Time;Power
5.8. 20:00:00;0,32
5.8. 21:00:00;0,68
5.8. 22:00:00;0,31
5.8. 23:00:00;0,61
6.8. 00:00:00;1,69
6.8. 01:00:00;0,31
6.8. 02:00:00;0,67
6.8. 03:00:00;1,95
6.8. 04:00:00;0,52
6.8. 05:00:00;1,74
6.8. 06:00:00;0,63
6.8. 07:00:00;0,66
6.8. 08:00:00;0,33
6.8. 09:00:00;0,62
6.8. 10:00:00;0,34
6.8. 11:00:00;0,33
6.8. 12:00:00;0,65
6.8. 13:00:00;0,32
6.8. 14:00:00;0,61
6.8. 15:00:00;0,36
6.8. 16:00:00;0,33
6.8. 17:00:00;0,68
6.8. 18:00:00;0,3
6.8. 19:00:00;0,42
6.8. 20:00:00;0,58
6.8. 21:00:00;0,3
6.8. 22:00:00;0,68
6.8. 23:00:00;0,32
7.8. 00:00:00;0,31
7.8. 01:00:00;1,97
7.8. 02:00:00;0,31
7.8. 03:00:00;0,67
7.8. 04:00:00;0,33
7.8. 05:00:00;1,77
7.8. 06:00:00;0,69
7.8. 07:00:00;0,33
7.8. 08:00:00;0,64
7.8. 09:00:00;0,32
7.8. 10:00:00;0,32
7.8. 11:00:00;0,63
7.8. 12:00:00;0,33
7.8. 13:00:00;0,65
7.8. 14:00:00;0,31
7.8. 15:00:00;0,34
7.8. 16:00:00;1,35
7.8. 17:00:00;0,63
7.8. 18:00:00;0,53
7.8. 19:00:00;1,32
7.8. 20:00:00;2,42
7.8. 21:00:00;0,89
7.8. 22:00:00;0,6
7.8. 23:00:00;0,71
8.8. 00:00:00;0,45
8.8. 01:00:00;0,61
8.8. 02:00:00;0,32
8.8. 03:00:00;0,67
8.8. 04:00:00;0,36
8.8. 05:00:00;0,7
8.8. 06:00:00;0,32
8.8. 07:00:00;0,35
8.8. 08:00:00;0,66
8.8. 09:00:00;0,78
8.8. 10:00:00;0,95
8.8. 11:00:00;1,72
8.8. 12:00:00;0,75
8.8. 13:00:00;0,86
8.8. 14:00:00;0,79
8.8. 15:00:00;1
8.8. 16:00:00;0,97
8.8. 17:00:00;1,06
8.8. 18:00:00;0,72
8.8. 19:00:00;1,52
8.8. 20:00:00;0,8
8.8. 21:00:00;2,69
8.8. 22:00:00;1,09
8.8. 23:00:00;0,76
9.8. 00:00:00;0,41
9.8. 01:00:00;0,62
9.8. 02:00:00;0,44
9.8. 03:00:00;0,34
9.8. 04:00:00;0,7
9.8. 05:00:00;0,34
9.8. 06:00:00;0,44
9.8. 07:00:00;0,72
9.8. 08:00:00;0,76
9.8. 09:00:00;1,47
9.8. 10:00:00;0,96
9.8. 11:00:00;0,54
9.8. 12:00:00;0,87
9.8. 13:00:00;0,97
9.8. 14:00:00;0,84
9.8. 15:00:00;1,8
9.8. 16:00:00;1,36
9.8. 17:00:00;0,7
9.8. 18:00:00;0,95
9.8. 19:00:00;0,71
9.8. 20:00:00;2,55
9.8. 21:00:00;1,08
9.8. 22:00:00;0,66
9.8. 23:00:00;0,48
10.8. 00:00:00;0,62
10.8. 01:00:00;0,34
10.8. 02:00:00;0,69
10.8. 03:00:00;0,34
10.8. 04:00:00;0,36
10.8. 05:00:00;0,67
10.8. 06:00:00;0,55
10.8. 07:00:00;0,88
10.8. 08:00:00;0,55
10.8. 09:00:00;0,96
10.8. 10:00:00;1
10.8. 11:00:00;1,13
10.8. 12:00:00;0,7
10.8. 13:00:00;0,91
10.8. 14:00:00;1,07
10.8. 15:00:00;0,65
10.8. 16:00:00;0,79
10.8. 17:00:00;0,62
10.8. 18:00:00;1,53
10.8. 19:00:00;2,45
10.8. 20:00:00;1,6
10.8. 21:00:00;0,62
10.8. 22:00:00;0,69
10.8. 23:00:00;0,39
11.8. 00:00:00;0,71
11.8. 01:00:00;0,35
11.8. 02:00:00;0,41
11.8. 03:00:00;0,7
11.8. 04:00:00;0,36
11.8. 05:00:00;1,96
11.8. 06:00:00;0,49
11.8. 07:00:00;0,83
11.8. 08:00:00;1,66
11.8. 09:00:00;0,61
11.8. 10:00:00;1,15
11.8. 11:00:00;1,18
11.8. 12:00:00;1,32
11.8. 13:00:00;0,47
11.8. 14:00:00;1,18
11.8. 15:00:00;1,34
11.8. 16:00:00;0,74
11.8. 17:00:00;1,02
11.8. 18:00:00;0,35
11.8. 19:00:00;0,68
11.8. 20:00:00;0,81
11.8. 21:00:00;2,48
11.8. 22:00:00;1,32
11.8. 23:00:00;0,42
12.8. 00:00:00;0,44
12.8. 01:00:00;0,68
12.8. 02:00:00;0,34
12.8. 03:00:00;0,71
12.8. 04:00:00;1,41
12.8. 05:00:00;0,54
12.8. 06:00:00;0,88
12.8. 07:00:00;0,71
12.8. 08:00:00;0,55
12.8. 09:00:00;0,78
12.8. 10:00:00;1,5
12.8. 11:00:00;0,54
12.8. 12:00:00;1,41
12.8. 13:00:00;0,43
12.8. 14:00:00;0,62
12.8. 15:00:00;0,49
12.8. 16:00:00;0,82
12.8. 17:00:00;0,39
12.8. 18:00:00;0,39
12.8. 19:00:00;0,75
12.8. 20:00:00;0,9
12.8. 21:00:00;3,13
12.8. 22:00:00;0,91
12.8. 23:00:00;0,48
13.8. 00:00:00;0,49
13.8. 01:00:00;0,67
13.8. 02:00:00;0,35
13.8. 03:00:00;0,69
13.8. 04:00:00;0,33
13.8. 05:00:00;0,35
13.8. 06:00:00;0,91
13.8. 07:00:00;2,25
13.8. 08:00:00;0,63
13.8. 09:00:00;0,72
13.8. 10:00:00;0,39
13.8. 11:00:00;0,83
13.8. 12:00:00;0,41
13.8. 13:00:00;0,39
13.8. 14:00:00;1,09
13.8. 15:00:00;1,68
13.8. 16:00:00;0,54
13.8. 17:00:00;0,49
13.8. 18:00:00;0,65
13.8. 19:00:00;0,88
13.8. 20:00:00;2,95
13.8. 21:00:00;0,53
13.8. 22:00:00;0,9
13.8. 23:00:00;0,36
14.8. 00:00:00;0,71
14.8. 01:00:00;0,36
14.8. 02:00:00;0,35
14.8. 03:00:00;0,67
14.8. 04:00:00;0,34
14.8. 05:00:00;0,62
14.8. 06:00:00;0,41
14.8. 07:00:00;1,26
14.8. 08:00:00;0,44
14.8. 09:00:00;0,43
14.8. 10:00:00;0,75
14.8. 11:00:00;0,94
14.8. 12:00:00;1,08
14.8. 13:00:00;1,55
14.8. 14:00:00;0,63
14.8. 15:00:00;0,36
14.8. 16:00:00;0,7
14.8. 17:00:00;1,1
14.8. 18:00:00;2,22
14.8. 19:00:00;0,47
14.8. 20:00:00;0,48
14.8. 21:00:00;0,98
14.8. 22:00:00;0,36
14.8. 23:00:00;0,74
15.8. 00:00:00;0,36
15.8. 01:00:00;0,47
15.8. 02:00:00;0,55
15.8. 03:00:00;0,34
15.8. 04:00:00;0,7
15.8. 05:00:00;0,33
15.8. 06:00:00;0,38
15.8. 07:00:00;2,61
15.8. 08:00:00;0,76
15.8. 09:00:00;0,44
15.8. 10:00:00;1,19
15.8. 11:00:00;0,92
15.8. 12:00:00;0,55
15.8. 13:00:00;0,71
15.8. 14:00:00;0,49
15.8. 15:00:00;1,16
15.8. 16:00:00;0,71
15.8. 17:00:00;1,32
15.8. 18:00:00;0,72
15.8. 19:00:00;1,35
15.8. 20:00:00;3,52
15.8. 21:00:00;1,19
15.8. 22:00:00;0,57
15.8. 23:00:00;0,7
16.8. 00:00:00;0,38
16.8. 01:00:00;0,72
16.8. 02:00:00;0,36
16.8. 03:00:00;0,32
16.8. 04:00:00;1,39
16.8. 05:00:00;0,97
16.8. 06:00:00;0,84
16.8. 07:00:00;0,92
16.8. 08:00:00;0,7
16.8. 09:00:00;1,46
16.8. 10:00:00;0,6
16.8. 11:00:00;1,22
16.8. 12:00:00;0,5
16.8. 13:00:00;0,97
16.8. 14:00:00;0,57
16.8. 15:00:00;1,07
16.8. 16:00:00;3,16
16.8. 17:00:00;0,64
16.8. 18:00:00;0,84
16.8. 19:00:00;2,06
16.8. 20:00:00;1,76
16.8. 21:00:00;2,9
16.8. 22:00:00;1,19
16.8. 23:00:00;0,78
17.8. 00:00:00;0,4
17.8. 01:00:00;0,71
17.8. 02:00:00;0,37
17.8. 03:00:00;0,51
17.8. 04:00:00;0,53
17.8. 05:00:00;0,33
17.8. 06:00:00;0,93
17.8. 07:00:00;1,14
17.8. 08:00:00;0,54
17.8. 09:00:00;0,8
17.8. 10:00:00;0,48
17.8. 11:00:00;1,1
17.8. 12:00:00;0,88
17.8. 13:00:00;0,94
17.8. 14:00:00;0,55
17.8. 15:00:00;0,95
17.8. 16:00:00;0,48
17.8. 17:00:00;0,31
17.8. 18:00:00;2,53
17.8. 19:00:00;0,99
17.8. 20:00:00;1,71
17.8. 21:00:00;0,89
17.8. 22:00:00;1,17
17.8. 23:00:00;0,36
18.8. 00:00:00;0,69
18.8. 01:00:00;0,35
18.8. 02:00:00;0,34
18.8. 03:00:00;0,67
18.8. 04:00:00;0,4
18.8. 05:00:00;0,72
18.8. 06:00:00;0,55
18.8. 07:00:00;0,89
18.8. 08:00:00;0,47
18.8. 09:00:00;0,91
18.8. 10:00:00;1,06
18.8. 11:00:00;0,54
18.8. 12:00:00;0,86
18.8. 13:00:00;0,78
18.8. 14:00:00;0,45
18.8. 15:00:00;0,49
18.8. 16:00:00;1,7
18.8. 17:00:00;1,15
18.8. 18:00:00;1,92
18.8. 19:00:00;1,19
18.8. 20:00:00;3,18
18.8. 21:00:00;0,94
18.8. 22:00:00;0,38
18.8. 23:00:00;0,69
19.8. 00:00:00;0,35
19.8. 01:00:00;0,35
19.8. 02:00:00;0,69
19.8. 03:00:00;0,33
19.8. 04:00:00;0,47
19.8. 05:00:00;0,57
19.8. 06:00:00;0,54
19.8. 07:00:00;0,99
19.8. 08:00:00;2,05
19.8. 09:00:00;0,58
19.8. 10:00:00;0,89
19.8. 11:00:00;0,81
19.8. 12:00:00;0,79
19.8. 13:00:00;0,43
19.8. 14:00:00;0,81
19.8. 15:00:00;1,32
19.8. 16:00:00;1,23
19.8. 17:00:00;0,51
19.8. 18:00:00;0,77
19.8. 19:00:00;3,58
19.8. 20:00:00;0,89
19.8. 21:00:00;2,39
19.8. 22:00:00;0,86
19.8. 23:00:00;0,71
20.8. 00:00:00;0,35
20.8. 01:00:00;0,38
20.8. 02:00:00;0,69
20.8. 03:00:00;0,34
20.8. 04:00:00;0,68
20.8. 05:00:00;0,36
20.8. 06:00:00;0,52
20.8. 07:00:00;2,24
20.8. 08:00:00;1,36
20.8. 09:00:00;0,56
20.8. 10:00:00;0,91
20.8. 11:00:00;0,91
20.8. 12:00:00;0,98
20.8. 13:00:00;1,01
20.8. 14:00:00;0,69
20.8. 15:00:00;1,12
20.8. 16:00:00;0,81
20.8. 17:00:00;0,36
20.8. 18:00:00;0,64
20.8. 19:00:00;2,92
20.8. 20:00:00;1,51
20.8. 21:00:00;3,45
20.8. 22:00:00;0,85
20.8. 23:00:00;0,69
21.8. 00:00:00;0,52
21.8. 01:00:00;0,57
21.8. 02:00:00;0,35
21.8. 03:00:00;0,69
21.8. 04:00:00;0,33
21.8. 05:00:00;0,74
21.8. 06:00:00;1,67
21.8. 07:00:00;0,44
21.8. 08:00:00;0,98
21.8. 09:00:00;1,3
21.8. 10:00:00;1,67
21.8. 11:00:00;1,26
21.8. 12:00:00;2,24
21.8. 13:00:00;0,43
21.8. 14:00:00;0,77
21.8. 15:00:00;1,17
21.8. 16:00:00;1,29
21.8. 17:00:00;2,08
21.8. 18:00:00;0,78
21.8. 19:00:00;0,6
21.8. 20:00:00;1,53
21.8. 21:00:00;2,77
21.8. 22:00:00;0,81
21.8. 23:00:00;0,69
22.8. 00:00:00;0,93
22.8. 01:00:00;1,41
22.8. 02:00:00;0,54
22.8. 03:00:00;0,33
22.8. 04:00:00;0,69
22.8. 05:00:00;0,33
22.8. 06:00:00;0,55
22.8. 07:00:00;0,7
22.8. 08:00:00;2,69
22.8. 09:00:00;0,76
22.8. 10:00:00;0,39
22.8. 11:00:00;0,67
22.8. 12:00:00;0,34
22.8. 13:00:00;0,68
22.8. 14:00:00;0,33
22.8. 15:00:00;0,35
22.8. 16:00:00;0,74
22.8. 17:00:00;0,75
22.8. 18:00:00;0,9
22.8. 19:00:00;1,32
22.8. 20:00:00;2,87
22.8. 21:00:00;1,08
22.8. 22:00:00;2,26
22.8. 23:00:00;0,33
23.8. 00:00:00;0,72
23.8. 01:00:00;0,35
23.8. 02:00:00;2,23
23.8. 03:00:00;0,32
23.8. 04:00:00;0,39
23.8. 05:00:00;0,75
23.8. 06:00:00;2,29
23.8. 07:00:00;1,41
23.8. 08:00:00;2,61
23.8. 09:00:00;0,79
23.8. 10:00:00;0,99
23.8. 11:00:00;2,28
23.8. 12:00:00;1,8
23.8. 13:00:00;0,86
23.8. 14:00:00;2,78
23.8. 15:00:00;1,73
23.8. 16:00:00;0,8
23.8. 17:00:00;1,93
23.8. 18:00:00;2,18
23.8. 19:00:00;1,42
23.8. 20:00:00;1,1
23.8. 21:00:00;2,64
23.8. 22:00:00;0,68
23.8. 23:00:00;2,2
24.8. 00:00:00;0,71
24.8. 01:00:00;0,35
24.8. 02:00:00;0,69
24.8. 03:00:00;1,77
24.8. 04:00:00;0,35
24.8. 05:00:00;2,18
24.8. 06:00:00;0,79
24.8. 07:00:00;1,46
24.8. 08:00:00;1,95
24.8. 09:00:00;0,95
24.8. 10:00:00;2,04
24.8. 11:00:00;0,76
24.8. 12:00:00;0,5
24.8. 13:00:00;0,88
24.8. 14:00:00;0,53
24.8. 15:00:00;1,18
24.8. 16:00:00;1,84
24.8. 17:00:00;0,86
24.8. 18:00:00;0,48
24.8. 19:00:00;1,29
24.8. 20:00:00;3,58
24.8. 21:00:00;3,04
24.8. 22:00:00;0,43
24.8. 23:00:00;2,5
25.8. 00:00:00;0,36
25.8. 01:00:00;1,69
25.8. 02:00:00;0,86
25.8. 03:00:00;0,38
25.8. 04:00:00;2,15
25.8. 05:00:00;0,34
25.8. 06:00:00;2,44
25.8. 07:00:00;1,63
25.8. 08:00:00;0,67
25.8. 09:00:00;2,79
25.8. 10:00:00;0,84
25.8. 11:00:00;1,83
25.8. 12:00:00;2,16
25.8. 13:00:00;0,89
25.8. 14:00:00;1,99
25.8. 15:00:00;1,03
25.8. 16:00:00;0,96
25.8. 17:00:00;0,4
25.8. 18:00:00;0,72
25.8. 19:00:00;1,69
25.8. 20:00:00;1,29
25.8. 21:00:00;3,88
25.8. 22:00:00;0,82
25.8. 23:00:00;0,5
26.8. 00:00:00;0,4
26.8. 01:00:00;2,22
26.8. 02:00:00;0,33
26.8. 03:00:00;0,7
26.8. 04:00:00;0,34
26.8. 05:00:00;0,42
26.8. 06:00:00;2,35
26.8. 07:00:00;1,74
26.8. 08:00:00;0,57
26.8. 09:00:00;0,73
26.8. 10:00:00;2,2
26.8. 11:00:00;0,48
26.8. 12:00:00;0,86
26.8. 13:00:00;0,56
26.8. 14:00:00;0,85
26.8. 15:00:00;0,5
26.8. 16:00:00;0,7
26.8. 17:00:00;0,8
26.8. 18:00:00;0,83
26.8. 19:00:00;0,86
26.8. 20:00:00;3,14
26.8. 21:00:00;1,42
26.8. 22:00:00;1
26.8. 23:00:00;2,24
27.8. 00:00:00;0,34
27.8. 01:00:00;0,71
27.8. 02:00:00;0,38
27.8. 03:00:00;0,52
27.8. 04:00:00;2,03
27.8. 05:00:00;0,34
27.8. 06:00:00;0,92
27.8. 07:00:00;0,92
27.8. 08:00:00;0,5
27.8. 09:00:00;0,7
27.8. 10:00:00;0,4
27.8. 11:00:00;0,49
27.8. 12:00:00;0,66
27.8. 13:00:00;0,47
27.8. 14:00:00;0,8
27.8. 15:00:00;0,51
27.8. 16:00:00;1,21
27.8. 17:00:00;0,39
27.8. 18:00:00;0,73
27.8. 19:00:00;0,31
27.8. 20:00:00;0,35
27.8. 21:00:00;0,7
27.8. 22:00:00;0,31
27.8. 23:00:00;2,05
28.8. 00:00:00;0,34
28.8. 01:00:00;0,31
28.8. 02:00:00;0,7
28.8. 03:00:00;0,33
28.8. 04:00:00;0,66
28.8. 05:00:00;0,34
28.8. 06:00:00;1,71
28.8. 07:00:00;0,69
28.8. 08:00:00;0,32
28.8. 09:00:00;0,67
28.8. 10:00:00;0,34
28.8. 11:00:00;0,33
28.8. 12:00:00;0,7
28.8. 13:00:00;0,38
28.8. 14:00:00;0,66
28.8. 15:00:00;0,33
28.8. 16:00:00;0,34
28.8. 17:00:00;0,63
28.8. 18:00:00;0,34
28.8. 19:00:00;0,67
28.8. 20:00:00;0,31
28.8. 21:00:00;0,79
28.8. 22:00:00;0,69
28.8. 23:00:00;0,36
29.8. 00:00:00;0,67
29.8. 01:00:00;1,67
29.8. 02:00:00;0,72
29.8. 03:00:00;0,32
29.8. 04:00:00;0,34
29.8. 05:00:00;2,26
29.8. 06:00:00;0,35
29.8. 07:00:00;0,68
29.8. 08:00:00;0,42
29.8. 09:00:00;2,62
29.8. 10:00:00;0,95
29.8. 11:00:00;1,1
29.8. 12:00:00;1,37
29.8. 13:00:00;1,06
29.8. 14:00:00;1,34
29.8. 15:00:00;0,94
29.8. 16:00:00;0,46
29.8. 17:00:00;0,69
29.8. 18:00:00;0,33
29.8. 19:00:00;1,32
29.8. 20:00:00;1,24
29.8. 21:00:00;2,55
29.8. 22:00:00;0,8
29.8. 23:00:00;1,07
30.8. 00:00:00;0,41
30.8. 01:00:00;1,79
30.8. 02:00:00;0,73
30.8. 03:00:00;1,99
30.8. 04:00:00;0,74
30.8. 05:00:00;0,33
30.8. 06:00:00;2,49
30.8. 07:00:00;0,57
30.8. 08:00:00;2,05
30.8. 09:00:00;0,92
30.8. 10:00:00;0,69
30.8. 11:00:00;0,34
30.8. 12:00:00;0,54
30.8. 13:00:00;0,48
30.8. 14:00:00;0,34
30.8. 15:00:00;0,69
30.8. 16:00:00;0,36
30.8. 17:00:00;0,59
30.8. 18:00:00;0,41
30.8. 19:00:00;1,28
30.8. 20:00:00;0,97
30.8. 21:00:00;2,67
30.8. 22:00:00;0,75
30.8. 23:00:00;0,32
31.8. 00:00:00;0,35
31.8. 01:00:00;2,28
31.8. 02:00:00;0,33
31.8. 03:00:00;2,25
31.8. 04:00:00;0,32
31.8. 05:00:00;0,61
31.8. 06:00:00;2,23
31.8. 07:00:00;1,83
31.8. 08:00:00;2,13
31.8. 09:00:00;0,99
31.8. 10:00:00;1,29
31.8. 11:00:00;0,89
31.8. 12:00:00;0,58
31.8. 13:00:00;1,72
31.8. 14:00:00;1,22
31.8. 15:00:00;1,88
31.8. 16:00:00;0,67
31.8. 17:00:00;0,68
31.8. 18:00:00;0,65
31.8. 19:00:00;0,42
31.8. 20:00:00;0,82
31.8. 21:00:00;2,94
31.8. 22:00:00;0,49
31.8. 23:00:00;0,57
Yhteensä;681,11
