Time;Power
12.11. 08:00:00;2,03
12.11. 09:00:00;2,82
12.11. 10:00:00;2,03
12.11. 11:00:00;3,15
12.11. 12:00:00;3,06
12.11. 13:00:00;2,33
12.11. 14:00:00;3,55
12.11. 15:00:00;3,62
12.11. 16:00:00;3,7
12.11. 17:00:00;3,03
12.11. 18:00:00;2,51
12.11. 19:00:00;2,35
12.11. 20:00:00;4,01
12.11. 21:00:00;3,38
12.11. 22:00:00;2,54
12.11. 23:00:00;0,5
13.11. 00:00:00;2,09
13.11. 01:00:00;1,78
13.11. 02:00:00;0,62
13.11. 03:00:00;1,83
13.11. 04:00:00;1,08
13.11. 05:00:00;1,39
13.11. 06:00:00;1,74
13.11. 07:00:00;1,03
13.11. 08:00:00;3,24
13.11. 09:00:00;2,77
13.11. 10:00:00;4,59
13.11. 11:00:00;4,04
13.11. 12:00:00;2,58
13.11. 13:00:00;1,59
13.11. 14:00:00;2,51
13.11. 15:00:00;0,85
13.11. 16:00:00;1,98
13.11. 17:00:00;2,35
13.11. 18:00:00;1,32
13.11. 19:00:00;3,54
13.11. 20:00:00;4,17
13.11. 21:00:00;4,45
13.11. 22:00:00;3,03
13.11. 23:00:00;2,51
14.11. 00:00:00;3,27
14.11. 01:00:00;1,02
14.11. 02:00:00;1,81
14.11. 03:00:00;1,4
14.11. 04:00:00;1,25
14.11. 05:00:00;2,17
14.11. 06:00:00;0,46
14.11. 07:00:00;3,54
14.11. 08:00:00;3,27
14.11. 09:00:00;2,21
14.11. 10:00:00;0,69
14.11. 11:00:00;1,84
14.11. 12:00:00;1,73
14.11. 13:00:00;0,76
14.11. 14:00:00;2,37
14.11. 15:00:00;2,36
14.11. 16:00:00;2,23
14.11. 17:00:00;1,72
14.11. 18:00:00;2,19
14.11. 19:00:00;3,56
14.11. 20:00:00;3,36
14.11. 21:00:00;2,19
14.11. 22:00:00;2,26
14.11. 23:00:00;0,83
15.11. 00:00:00;2,2
15.11. 01:00:00;3,02
15.11. 02:00:00;1,92
15.11. 03:00:00;0,82
15.11. 04:00:00;1,98
15.11. 05:00:00;2,33
15.11. 06:00:00;2,85
15.11. 07:00:00;1,02
15.11. 08:00:00;1,88
15.11. 09:00:00;2,26
15.11. 10:00:00;0,96
15.11. 11:00:00;3,47
15.11. 12:00:00;1,09
15.11. 13:00:00;2,13
15.11. 14:00:00;2,49
15.11. 15:00:00;2,09
15.11. 16:00:00;1,99
15.11. 17:00:00;2,95
15.11. 18:00:00;1,26
15.11. 19:00:00;2,86
15.11. 20:00:00;3,4
15.11. 21:00:00;1,9
15.11. 22:00:00;3,06
15.11. 23:00:00;2,23
16.11. 00:00:00;1,5
16.11. 01:00:00;1,55
16.11. 02:00:00;1,73
16.11. 03:00:00;0,75
16.11. 04:00:00;1,74
16.11. 05:00:00;0,74
16.11. 06:00:00;1,96
16.11. 07:00:00;2,29
16.11. 08:00:00;2,65
16.11. 09:00:00;3,19
16.11. 10:00:00;1,24
16.11. 11:00:00;1,69
16.11. 12:00:00;1,76
16.11. 13:00:00;1,49
16.11. 14:00:00;1,7
16.11. 15:00:00;1,4
16.11. 16:00:00;2,97
16.11. 17:00:00;2,2
16.11. 18:00:00;1,75
16.11. 19:00:00;2,95
16.11. 20:00:00;1,97
16.11. 21:00:00;3,38
16.11. 22:00:00;0,77
16.11. 23:00:00;2,17
17.11. 00:00:00;0,36
17.11. 01:00:00;2,05
17.11. 02:00:00;2,2
17.11. 03:00:00;2,04
17.11. 04:00:00;0,44
17.11. 05:00:00;1,61
17.11. 06:00:00;1,15
17.11. 07:00:00;2,35
17.11. 08:00:00;1,01
17.11. 09:00:00;2,46
17.11. 10:00:00;1,73
17.11. 11:00:00;2,78
17.11. 12:00:00;0,91
17.11. 13:00:00;1,36
17.11. 14:00:00;1,66
17.11. 15:00:00;1,86
17.11. 16:00:00;1,87
17.11. 17:00:00;0,99
17.11. 18:00:00;2,49
17.11. 19:00:00;4,32
17.11. 20:00:00;4,67
17.11. 21:00:00;1,39
17.11. 22:00:00;2,37
17.11. 23:00:00;0,36
18.11. 00:00:00;0,85
18.11. 01:00:00;1,53
18.11. 02:00:00;0,35
18.11. 03:00:00;2,72
18.11. 04:00:00;2,64
18.11. 05:00:00;2,57
18.11. 06:00:00;2,66
18.11. 07:00:00;2,35
18.11. 08:00:00;0,66
18.11. 09:00:00;2,54
18.11. 10:00:00;1,58
18.11. 11:00:00;2,96
18.11. 12:00:00;1,49
18.11. 13:00:00;2,18
18.11. 14:00:00;1,95
18.11. 15:00:00;1,07
18.11. 16:00:00;2,65
18.11. 17:00:00;1,72
18.11. 18:00:00;2,11
18.11. 19:00:00;3,6
18.11. 20:00:00;3,97
18.11. 21:00:00;1,33
18.11. 22:00:00;2,8
18.11. 23:00:00;1,76
19.11. 00:00:00;2,41
19.11. 01:00:00;0,67
19.11. 02:00:00;2,4
19.11. 03:00:00;0,69
19.11. 04:00:00;2,02
19.11. 05:00:00;2,39
19.11. 06:00:00;1,5
19.11. 07:00:00;5,11
19.11. 08:00:00;4,25
19.11. 09:00:00;2,65
19.11. 10:00:00;4,16
19.11. 11:00:00;2,26
19.11. 12:00:00;2,43
19.11. 13:00:00;2,77
19.11. 14:00:00;3,06
19.11. 15:00:00;1,98
19.11. 16:00:00;2,84
19.11. 17:00:00;0,69
19.11. 18:00:00;2,13
19.11. 19:00:00;0,6
19.11. 20:00:00;1,56
19.11. 21:00:00;2,36
19.11. 22:00:00;0,65
19.11. 23:00:00;2,37
20.11. 00:00:00;2,23
20.11. 01:00:00;1,77
20.11. 02:00:00;2,22
20.11. 03:00:00;0,93
20.11. 04:00:00;2,06
20.11. 05:00:00;1,98
20.11. 06:00:00;0,78
20.11. 07:00:00;2,29
20.11. 08:00:00;2,2
20.11. 09:00:00;2,35
20.11. 10:00:00;1,98
20.11. 11:00:00;0,89
20.11. 12:00:00;2,1
20.11. 13:00:00;0,64
20.11. 14:00:00;3,16
20.11. 15:00:00;3,38
20.11. 16:00:00;4,07
20.11. 17:00:00;2,9
20.11. 18:00:00;2,41
20.11. 19:00:00;2,7
20.11. 20:00:00;2,45
20.11. 21:00:00;2,51
20.11. 22:00:00;0,69
20.11. 23:00:00;3,2
21.11. 00:00:00;1,39
21.11. 01:00:00;2,14
21.11. 02:00:00;1,66
21.11. 03:00:00;1,61
21.11. 04:00:00;2,5
21.11. 05:00:00;0,73
21.11. 06:00:00;3,45
21.11. 07:00:00;1,11
21.11. 08:00:00;2,17
21.11. 09:00:00;1,84
21.11. 10:00:00;1,51
21.11. 11:00:00;2,2
21.11. 12:00:00;3,55
21.11. 13:00:00;1,28
21.11. 14:00:00;2,62
21.11. 15:00:00;0,88
21.11. 16:00:00;2,42
21.11. 17:00:00;3,17
21.11. 18:00:00;1,59
21.11. 19:00:00;2,84
21.11. 20:00:00;3,01
21.11. 21:00:00;6,41
21.11. 22:00:00;3,67
21.11. 23:00:00;3,29
22.11. 00:00:00;4,26
22.11. 01:00:00;3,46
22.11. 02:00:00;3,58
22.11. 03:00:00;4,29
22.11. 04:00:00;2,87
22.11. 05:00:00;3,7
22.11. 06:00:00;2,96
22.11. 07:00:00;3,71
22.11. 08:00:00;4,01
22.11. 09:00:00;4,04
22.11. 10:00:00;3,21
22.11. 11:00:00;3,04
22.11. 12:00:00;2,45
22.11. 13:00:00;2,33
22.11. 14:00:00;3,56
22.11. 15:00:00;4,03
22.11. 16:00:00;4,68
22.11. 17:00:00;3,83
22.11. 18:00:00;3,58
22.11. 19:00:00;3,73
22.11. 20:00:00;6,74
22.11. 21:00:00;3,63
22.11. 22:00:00;3,62
22.11. 23:00:00;2,61
23.11. 00:00:00;2,26
23.11. 01:00:00;2,01
23.11. 02:00:00;2,55
23.11. 03:00:00;2,37
23.11. 04:00:00;1,9
23.11. 05:00:00;2,95
23.11. 06:00:00;1,07
23.11. 07:00:00;2,66
23.11. 08:00:00;2,46
23.11. 09:00:00;1,94
23.11. 10:00:00;2,02
23.11. 11:00:00;3,63
23.11. 12:00:00;2,21
23.11. 13:00:00;2,3
23.11. 14:00:00;1,85
23.11. 15:00:00;2,32
23.11. 16:00:00;4,51
23.11. 17:00:00;3,44
23.11. 18:00:00;2,75
23.11. 19:00:00;3,12
23.11. 20:00:00;6,92
23.11. 21:00:00;3,92
23.11. 22:00:00;2,22
23.11. 23:00:00;2,2
24.11. 00:00:00;2,25
24.11. 01:00:00;2,84
24.11. 02:00:00;2,79
24.11. 03:00:00;2,41
24.11. 04:00:00;1,64
24.11. 05:00:00;2,19
24.11. 06:00:00;1,42
24.11. 07:00:00;1,77
24.11. 08:00:00;4,1
24.11. 09:00:00;2,24
24.11. 10:00:00;3,99
24.11. 11:00:00;3
24.11. 12:00:00;2,64
24.11. 13:00:00;2,32
24.11. 14:00:00;3,47
24.11. 15:00:00;4,17
24.11. 16:00:00;3,38
24.11. 17:00:00;3,82
24.11. 18:00:00;3,45
24.11. 19:00:00;4,4
24.11. 20:00:00;6,86
24.11. 21:00:00;1,46
24.11. 22:00:00;3,39
24.11. 23:00:00;2,35
25.11. 00:00:00;1,95
25.11. 01:00:00;2,21
25.11. 02:00:00;2,02
25.11. 03:00:00;1,1
25.11. 04:00:00;2,31
25.11. 05:00:00;1,94
25.11. 06:00:00;2,54
25.11. 07:00:00;2,84
25.11. 08:00:00;4,34
25.11. 09:00:00;1,58
25.11. 10:00:00;3,26
25.11. 11:00:00;2,76
25.11. 12:00:00;3,16
25.11. 13:00:00;2,34
25.11. 14:00:00;2,84
25.11. 15:00:00;3,79
25.11. 16:00:00;4,45
25.11. 17:00:00;3,08
25.11. 18:00:00;1,15
25.11. 19:00:00;3,17
25.11. 20:00:00;4,75
25.11. 21:00:00;3,74
25.11. 22:00:00;3,58
25.11. 23:00:00;2,78
26.11. 00:00:00;1,3
26.11. 01:00:00;2,22
26.11. 02:00:00;2,28
26.11. 03:00:00;2,96
26.11. 04:00:00;2,64
26.11. 05:00:00;2,34
26.11. 06:00:00;2,44
26.11. 07:00:00;3,46
26.11. 08:00:00;3,06
26.11. 09:00:00;3,01
26.11. 10:00:00;3,47
26.11. 11:00:00;3,58
26.11. 12:00:00;2,63
26.11. 13:00:00;3,44
26.11. 14:00:00;3,52
26.11. 15:00:00;4,92
26.11. 16:00:00;4,32
26.11. 17:00:00;3,65
26.11. 18:00:00;2,91
26.11. 19:00:00;4,65
26.11. 20:00:00;2,02
26.11. 21:00:00;3,34
26.11. 22:00:00;4,2
26.11. 23:00:00;2,65
27.11. 00:00:00;3,67
27.11. 01:00:00;3,62
27.11. 02:00:00;3,79
27.11. 03:00:00;4,09
27.11. 04:00:00;4,73
27.11. 05:00:00;3,83
27.11. 06:00:00;3,59
27.11. 07:00:00;3,79
27.11. 08:00:00;4,58
27.11. 09:00:00;3,97
27.11. 10:00:00;4,91
27.11. 11:00:00;3,91
27.11. 12:00:00;2,46
27.11. 13:00:00;5,34
27.11. 14:00:00;2,83
27.11. 15:00:00;3,34
27.11. 16:00:00;3,04
27.11. 17:00:00;4,03
27.11. 18:00:00;3,32
27.11. 19:00:00;3,64
27.11. 20:00:00;3,65
27.11. 21:00:00;3,76
27.11. 22:00:00;4,34
27.11. 23:00:00;2,99
28.11. 00:00:00;3,71
28.11. 01:00:00;4,26
28.11. 02:00:00;2,07
28.11. 03:00:00;2,32
28.11. 04:00:00;4,47
28.11. 05:00:00;3,67
28.11. 06:00:00;2,46
28.11. 07:00:00;3,63
28.11. 08:00:00;3,57
28.11. 09:00:00;4,15
28.11. 10:00:00;3,15
28.11. 11:00:00;2,61
28.11. 12:00:00;5,14
28.11. 13:00:00;3,14
28.11. 14:00:00;4,36
28.11. 15:00:00;3,06
28.11. 16:00:00;5,06
28.11. 17:00:00;2,65
28.11. 18:00:00;4,53
28.11. 19:00:00;3,99
28.11. 20:00:00;4,39
28.11. 21:00:00;5,05
28.11. 22:00:00;5,66
28.11. 23:00:00;3,81
29.11. 00:00:00;4,03
29.11. 01:00:00;3,5
29.11. 02:00:00;4,16
29.11. 03:00:00;5,08
29.11. 04:00:00;3,25
29.11. 05:00:00;3,96
29.11. 06:00:00;4,94
29.11. 07:00:00;4,96
29.11. 08:00:00;5,35
29.11. 09:00:00;5,72
29.11. 10:00:00;4,72
29.11. 11:00:00;4,75
29.11. 12:00:00;3,16
29.11. 13:00:00;4,44
29.11. 14:00:00;3,62
29.11. 15:00:00;3,91
29.11. 16:00:00;6,32
29.11. 17:00:00;3,91
29.11. 18:00:00;4,55
29.11. 19:00:00;3,85
29.11. 20:00:00;7,51
29.11. 21:00:00;4,93
29.11. 22:00:00;4,39
29.11. 23:00:00;3,91
30.11. 00:00:00;3,22
30.11. 01:00:00;2,56
30.11. 02:00:00;3,77
30.11. 03:00:00;2,82
30.11. 04:00:00;3,46
30.11. 05:00:00;2,59
30.11. 06:00:00;4,72
30.11. 07:00:00;2,21
30.11. 08:00:00;4,67
30.11. 09:00:00;3,68
30.11. 10:00:00;4,62
30.11. 11:00:00;3,45
30.11. 12:00:00;4,18
30.11. 13:00:00;3,25
30.11. 14:00:00;3,42
30.11. 15:00:00;4,32
30.11. 16:00:00;4,91
30.11. 17:00:00;5,64
30.11. 18:00:00;2,8
30.11. 19:00:00;4,81
30.11. 20:00:00;4,6
30.11. 21:00:00;4,76
30.11. 22:00:00;5,17
30.11. 23:00:00;2,67
Yhteensä;1 792,73
