Time;Power
25.7. 19:00:00;1,47
25.7. 20:00:00;1,79
25.7. 21:00:00;3,33
25.7. 22:00:00;1,5
25.7. 23:00:00;0,87
26.7. 00:00:00;1,65
26.7. 01:00:00;0,54
26.7. 02:00:00;0,38
26.7. 03:00:00;0,7
26.7. 04:00:00;0,37
26.7. 05:00:00;0,69
26.7. 06:00:00;0,35
26.7. 07:00:00;0,37
26.7. 08:00:00;0,86
26.7. 09:00:00;2,34
26.7. 10:00:00;0,78
26.7. 11:00:00;1,44
26.7. 12:00:00;1,09
26.7. 13:00:00;0,66
26.7. 14:00:00;0,36
26.7. 15:00:00;0,69
26.7. 16:00:00;0,35
26.7. 17:00:00;0,39
26.7. 18:00:00;0,65
26.7. 19:00:00;0,36
26.7. 20:00:00;0,69
26.7. 21:00:00;0,34
26.7. 22:00:00;0,35
26.7. 23:00:00;0,7
27.7. 00:00:00;0,35
27.7. 01:00:00;0,7
27.7. 02:00:00;0,34
27.7. 03:00:00;1,62
27.7. 04:00:00;0,71
27.7. 05:00:00;0,34
27.7. 06:00:00;0,74
27.7. 07:00:00;0,36
27.7. 08:00:00;0,37
27.7. 09:00:00;0,7
27.7. 10:00:00;0,33
27.7. 11:00:00;0,7
27.7. 12:00:00;0,33
27.7. 13:00:00;0,35
27.7. 14:00:00;0,7
27.7. 15:00:00;0,32
27.7. 16:00:00;0,68
27.7. 17:00:00;0,35
27.7. 18:00:00;0,34
27.7. 19:00:00;0,7
27.7. 20:00:00;0,33
27.7. 21:00:00;0,81
27.7. 22:00:00;1,97
27.7. 23:00:00;0,76
28.7. 00:00:00;0,39
28.7. 01:00:00;0,34
28.7. 02:00:00;0,74
28.7. 03:00:00;0,36
28.7. 04:00:00;0,71
28.7. 05:00:00;0,36
28.7. 06:00:00;0,34
28.7. 07:00:00;2,11
28.7. 08:00:00;0,48
28.7. 09:00:00;1,51
28.7. 10:00:00;2,62
28.7. 11:00:00;1,04
28.7. 12:00:00;1,42
28.7. 13:00:00;0,39
28.7. 14:00:00;0,71
28.7. 15:00:00;0,58
28.7. 16:00:00;1,32
28.7. 17:00:00;2,3
28.7. 18:00:00;1,06
28.7. 19:00:00;1,5
28.7. 20:00:00;3,83
28.7. 21:00:00;0,98
28.7. 22:00:00;0,59
28.7. 23:00:00;0,9
29.7. 00:00:00;0,42
29.7. 01:00:00;0,41
29.7. 02:00:00;0,8
29.7. 03:00:00;0,45
29.7. 04:00:00;0,58
29.7. 05:00:00;0,58
29.7. 06:00:00;0,4
29.7. 07:00:00;0,75
29.7. 08:00:00;0,77
29.7. 09:00:00;1,11
29.7. 10:00:00;0,47
29.7. 11:00:00;0,47
29.7. 12:00:00;0,65
29.7. 13:00:00;2,02
29.7. 14:00:00;0,52
29.7. 15:00:00;1,04
29.7. 16:00:00;2,11
29.7. 17:00:00;0,86
29.7. 18:00:00;0,95
29.7. 19:00:00;0,56
29.7. 20:00:00;3,75
29.7. 21:00:00;1,24
29.7. 22:00:00;0,72
29.7. 23:00:00;0,97
30.7. 00:00:00;0,38
30.7. 01:00:00;0,7
30.7. 02:00:00;0,37
30.7. 03:00:00;0,38
30.7. 04:00:00;0,71
30.7. 05:00:00;0,34
30.7. 06:00:00;0,72
30.7. 07:00:00;1,5
30.7. 08:00:00;1,55
30.7. 09:00:00;1,48
30.7. 10:00:00;1,46
30.7. 11:00:00;0,38
30.7. 12:00:00;0,9
30.7. 13:00:00;0,37
30.7. 14:00:00;0,72
30.7. 15:00:00;0,73
30.7. 16:00:00;0,62
30.7. 17:00:00;0,34
30.7. 18:00:00;0,7
30.7. 19:00:00;1,18
30.7. 20:00:00;4,65
30.7. 21:00:00;0,97
30.7. 22:00:00;1,53
30.7. 23:00:00;1,55
31.7. 00:00:00;2,4
31.7. 01:00:00;0,4
31.7. 02:00:00;0,75
31.7. 03:00:00;0,36
31.7. 04:00:00;0,73
31.7. 05:00:00;0,53
31.7. 06:00:00;0,88
31.7. 07:00:00;0,39
31.7. 08:00:00;0,68
31.7. 09:00:00;0,36
31.7. 10:00:00;0,36
31.7. 11:00:00;0,67
31.7. 12:00:00;0,36
31.7. 13:00:00;0,68
31.7. 14:00:00;0,36
31.7. 15:00:00;0,33
31.7. 16:00:00;0,68
31.7. 17:00:00;0,36
31.7. 18:00:00;0,44
31.7. 19:00:00;0,63
31.7. 20:00:00;0,38
31.7. 21:00:00;0,65
31.7. 22:00:00;0,36
31.7. 23:00:00;0,36
Yhteensä;675,87
