Time;Power
5.7. 23:00:00;2,37
6.7. 00:00:00;0,36
6.7. 01:00:00;0,7
6.7. 02:00:00;0,34
6.7. 03:00:00;0,33
6.7. 04:00:00;0,68
6.7. 05:00:00;0,33
6.7. 06:00:00;0,66
6.7. 07:00:00;0,32
6.7. 08:00:00;1,22
6.7. 09:00:00;2,09
6.7. 10:00:00;0,66
6.7. 11:00:00;0,51
6.7. 12:00:00;0,45
6.7. 13:00:00;0,33
6.7. 14:00:00;0,72
6.7. 15:00:00;0,33
6.7. 16:00:00;0,52
6.7. 17:00:00;0,46
6.7. 18:00:00;0,33
6.7. 19:00:00;0,64
6.7. 20:00:00;0,31
6.7. 21:00:00;0,46
6.7. 22:00:00;0,5
6.7. 23:00:00;0,32
7.7. 00:00:00;0,66
7.7. 01:00:00;0,31
7.7. 02:00:00;0,32
7.7. 03:00:00;0,67
7.7. 04:00:00;0,31
7.7. 05:00:00;0,65
7.7. 06:00:00;1,53
7.7. 07:00:00;0,31
7.7. 08:00:00;0,66
7.7. 09:00:00;0,32
7.7. 10:00:00;0,66
7.7. 11:00:00;0,3
7.7. 12:00:00;0,31
7.7. 13:00:00;0,65
7.7. 14:00:00;0,31
7.7. 15:00:00;0,65
7.7. 16:00:00;0,3
7.7. 17:00:00;0,3
7.7. 18:00:00;0,65
7.7. 19:00:00;0,3
7.7. 20:00:00;0,4
7.7. 21:00:00;0,55
7.7. 22:00:00;0,31
7.7. 23:00:00;0,64
8.7. 00:00:00;0,31
8.7. 01:00:00;0,31
8.7. 02:00:00;0,65
8.7. 03:00:00;0,31
8.7. 04:00:00;0,64
8.7. 05:00:00;1,58
8.7. 06:00:00;0,32
8.7. 07:00:00;0,65
8.7. 08:00:00;0,31
8.7. 09:00:00;0,66
8.7. 10:00:00;0,3
8.7. 11:00:00;0,31
8.7. 12:00:00;0,64
8.7. 13:00:00;0,3
8.7. 14:00:00;0,66
8.7. 15:00:00;0,31
8.7. 16:00:00;0,29
8.7. 17:00:00;0,65
8.7. 18:00:00;0,31
8.7. 19:00:00;0,39
8.7. 20:00:00;0,55
8.7. 21:00:00;0,31
8.7. 22:00:00;0,64
8.7. 23:00:00;0,31
9.7. 00:00:00;0,3
9.7. 01:00:00;0,66
9.7. 02:00:00;0,32
9.7. 03:00:00;1,93
9.7. 04:00:00;0,33
9.7. 05:00:00;0,32
9.7. 06:00:00;0,65
9.7. 07:00:00;0,31
9.7. 08:00:00;2,09
9.7. 09:00:00;0,3
9.7. 10:00:00;0,31
9.7. 11:00:00;0,64
9.7. 12:00:00;0,31
9.7. 13:00:00;0,66
9.7. 14:00:00;0,29
9.7. 15:00:00;0,3
9.7. 16:00:00;0,65
9.7. 17:00:00;0,3
9.7. 18:00:00;0,7
9.7. 19:00:00;0,32
9.7. 20:00:00;0,3
9.7. 21:00:00;0,65
9.7. 22:00:00;0,29
9.7. 23:00:00;0,51
10.7. 00:00:00;1,78
10.7. 01:00:00;0,29
10.7. 02:00:00;0,68
10.7. 03:00:00;0,3
10.7. 04:00:00;0,54
10.7. 05:00:00;0,42
10.7. 06:00:00;0,29
10.7. 07:00:00;2,12
10.7. 08:00:00;0,29
10.7. 09:00:00;0,65
10.7. 10:00:00;0,31
10.7. 11:00:00;0,28
10.7. 12:00:00;0,65
10.7. 13:00:00;0,31
10.7. 14:00:00;0,63
10.7. 15:00:00;0,31
10.7. 16:00:00;0,29
10.7. 17:00:00;0,65
10.7. 18:00:00;0,32
10.7. 19:00:00;0,62
10.7. 20:00:00;0,31
10.7. 21:00:00;1,4
10.7. 22:00:00;0,59
10.7. 23:00:00;0,8
11.7. 00:00:00;1,57
11.7. 01:00:00;0,53
11.7. 02:00:00;0,5
11.7. 03:00:00;0,31
11.7. 04:00:00;0,68
11.7. 05:00:00;1,83
11.7. 06:00:00;0,62
11.7. 07:00:00;0,38
11.7. 08:00:00;0,73
11.7. 09:00:00;0,78
11.7. 10:00:00;3,34
11.7. 11:00:00;0,56
11.7. 12:00:00;0,84
11.7. 13:00:00;0,74
11.7. 14:00:00;0,72
11.7. 15:00:00;0,35
11.7. 16:00:00;0,89
11.7. 17:00:00;0,44
11.7. 18:00:00;0,75
11.7. 19:00:00;1,52
11.7. 20:00:00;3,69
11.7. 21:00:00;0,83
11.7. 22:00:00;1,81
11.7. 23:00:00;0,56
12.7. 00:00:00;0,7
12.7. 01:00:00;0,34
12.7. 02:00:00;0,57
12.7. 03:00:00;0,43
12.7. 04:00:00;0,31
12.7. 05:00:00;2,12
12.7. 06:00:00;0,33
12.7. 07:00:00;0,66
12.7. 08:00:00;0,32
12.7. 09:00:00;0,88
12.7. 10:00:00;0,94
12.7. 11:00:00;1,75
12.7. 12:00:00;1,97
12.7. 13:00:00;1,67
12.7. 14:00:00;1,28
12.7. 15:00:00;2,55
12.7. 16:00:00;2,03
12.7. 17:00:00;1,72
12.7. 18:00:00;1,13
12.7. 19:00:00;1,12
12.7. 20:00:00;2,49
12.7. 21:00:00;0,99
12.7. 22:00:00;0,42
12.7. 23:00:00;0,83
13.7. 00:00:00;0,36
13.7. 01:00:00;0,7
13.7. 02:00:00;0,4
13.7. 03:00:00;2
13.7. 04:00:00;0,32
13.7. 05:00:00;0,34
13.7. 06:00:00;0,68
13.7. 07:00:00;0,3
13.7. 08:00:00;0,68
13.7. 09:00:00;1,25
13.7. 10:00:00;3,35
13.7. 11:00:00;1,83
13.7. 12:00:00;1,75
13.7. 13:00:00;0,72
13.7. 14:00:00;0,8
13.7. 15:00:00;2,46
13.7. 16:00:00;0,65
13.7. 17:00:00;0,83
13.7. 18:00:00;0,94
13.7. 19:00:00;1,05
13.7. 20:00:00;3,2
13.7. 21:00:00;1,01
13.7. 22:00:00;0,72
13.7. 23:00:00;0,35
14.7. 00:00:00;0,31
14.7. 01:00:00;0,67
14.7. 02:00:00;0,32
14.7. 03:00:00;2,06
14.7. 04:00:00;0,34
14.7. 05:00:00;0,3
14.7. 06:00:00;0,66
14.7. 07:00:00;1,72
14.7. 08:00:00;1,24
14.7. 09:00:00;0,67
14.7. 10:00:00;0,77
14.7. 11:00:00;0,71
14.7. 12:00:00;1,11
14.7. 13:00:00;0,84
14.7. 14:00:00;0,82
14.7. 15:00:00;2,11
14.7. 16:00:00;3,81
14.7. 17:00:00;0,81
14.7. 18:00:00;0,67
14.7. 19:00:00;0,33
14.7. 20:00:00;0,7
14.7. 21:00:00;0,27
14.7. 22:00:00;0,3
14.7. 23:00:00;0,65
15.7. 00:00:00;0,29
15.7. 01:00:00;0,63
15.7. 02:00:00;0,28
15.7. 03:00:00;0,28
15.7. 04:00:00;0,65
15.7. 05:00:00;0,26
15.7. 06:00:00;0,64
15.7. 07:00:00;0,3
15.7. 08:00:00;1,49
15.7. 09:00:00;0,64
15.7. 10:00:00;0,29
15.7. 11:00:00;0,62
15.7. 12:00:00;0,28
15.7. 13:00:00;0,34
15.7. 14:00:00;0,56
15.7. 15:00:00;0,27
15.7. 16:00:00;0,61
15.7. 17:00:00;0,29
15.7. 18:00:00;0,28
15.7. 19:00:00;0,6
15.7. 20:00:00;0,29
15.7. 21:00:00;0,62
15.7. 22:00:00;0,26
15.7. 23:00:00;0,3
16.7. 00:00:00;0,62
16.7. 01:00:00;0,28
16.7. 02:00:00;0,44
16.7. 03:00:00;0,46
16.7. 04:00:00;0,29
16.7. 05:00:00;0,61
16.7. 06:00:00;0,28
16.7. 07:00:00;0,29
16.7. 08:00:00;0,59
16.7. 09:00:00;0,29
16.7. 10:00:00;0,68
16.7. 11:00:00;0,32
16.7. 12:00:00;1,77
16.7. 13:00:00;0,43
16.7. 14:00:00;1,5
16.7. 15:00:00;1,4
16.7. 16:00:00;0,46
16.7. 17:00:00;0,44
16.7. 18:00:00;0,77
16.7. 19:00:00;0,61
16.7. 20:00:00;1,44
16.7. 21:00:00;1,6
16.7. 22:00:00;0,71
16.7. 23:00:00;0,34
17.7. 00:00:00;0,65
17.7. 01:00:00;0,3
17.7. 02:00:00;0,31
17.7. 03:00:00;0,64
17.7. 04:00:00;0,29
17.7. 05:00:00;0,43
17.7. 06:00:00;0,55
17.7. 07:00:00;0,31
17.7. 08:00:00;0,95
17.7. 09:00:00;0,72
17.7. 10:00:00;1,69
17.7. 11:00:00;1,02
17.7. 12:00:00;1,12
17.7. 13:00:00;1,08
17.7. 14:00:00;1,03
17.7. 15:00:00;0,63
17.7. 16:00:00;1,11
17.7. 17:00:00;0,68
17.7. 18:00:00;0,32
17.7. 19:00:00;0,7
17.7. 20:00:00;0,36
17.7. 21:00:00;2,53
17.7. 22:00:00;1,68
17.7. 23:00:00;0,55
18.7. 00:00:00;0,83
18.7. 01:00:00;0,35
18.7. 02:00:00;0,68
18.7. 03:00:00;0,3
18.7. 04:00:00;0,57
18.7. 05:00:00;0,41
18.7. 06:00:00;0,58
18.7. 07:00:00;0,36
18.7. 08:00:00;0,33
18.7. 09:00:00;1,03
18.7. 10:00:00;1,34
18.7. 11:00:00;1,51
18.7. 12:00:00;0,85
18.7. 13:00:00;0,93
18.7. 14:00:00;0,38
18.7. 15:00:00;0,8
18.7. 16:00:00;2,47
18.7. 17:00:00;0,69
18.7. 18:00:00;0,34
18.7. 19:00:00;0,86
18.7. 20:00:00;1,06
18.7. 21:00:00;0,4
18.7. 22:00:00;0,77
18.7. 23:00:00;0,42
19.7. 00:00:00;0,75
19.7. 01:00:00;0,34
19.7. 02:00:00;0,65
19.7. 03:00:00;0,31
19.7. 04:00:00;0,42
19.7. 05:00:00;0,53
19.7. 06:00:00;0,32
19.7. 07:00:00;0,66
19.7. 08:00:00;0,74
19.7. 09:00:00;0,85
19.7. 10:00:00;1,84
19.7. 11:00:00;1,38
19.7. 12:00:00;0,92
19.7. 13:00:00;2,86
19.7. 14:00:00;1,3
19.7. 15:00:00;0,91
19.7. 16:00:00;0,66
19.7. 17:00:00;0,31
19.7. 18:00:00;0,51
19.7. 19:00:00;0,59
19.7. 20:00:00;0,96
19.7. 21:00:00;0,93
19.7. 22:00:00;0,51
19.7. 23:00:00;0,76
20.7. 00:00:00;0,34
20.7. 01:00:00;0,67
20.7. 02:00:00;0,34
20.7. 03:00:00;0,31
20.7. 04:00:00;0,66
20.7. 05:00:00;0,31
20.7. 06:00:00;0,5
20.7. 07:00:00;0,72
20.7. 08:00:00;0,69
20.7. 09:00:00;0,63
20.7. 10:00:00;1,5
20.7. 11:00:00;1,32
20.7. 12:00:00;1,66
20.7. 13:00:00;0,99
20.7. 14:00:00;1,53
20.7. 15:00:00;1,22
20.7. 16:00:00;0,96
20.7. 17:00:00;0,85
20.7. 18:00:00;0,46
20.7. 19:00:00;0,81
20.7. 20:00:00;2,91
20.7. 21:00:00;0,45
20.7. 22:00:00;0,77
20.7. 23:00:00;1,01
21.7. 00:00:00;0,41
21.7. 01:00:00;0,35
21.7. 02:00:00;0,69
21.7. 03:00:00;0,33
21.7. 04:00:00;0,63
21.7. 05:00:00;0,35
21.7. 06:00:00;0,32
21.7. 07:00:00;0,96
21.7. 08:00:00;0,9
21.7. 09:00:00;0,64
21.7. 10:00:00;0,73
21.7. 11:00:00;0,38
21.7. 12:00:00;0,65
21.7. 13:00:00;0,48
21.7. 14:00:00;0,67
21.7. 15:00:00;0,33
21.7. 16:00:00;0,34
21.7. 17:00:00;1,27
21.7. 18:00:00;1,03
21.7. 19:00:00;0,65
21.7. 20:00:00;0,48
21.7. 21:00:00;1,62
21.7. 22:00:00;2,77
21.7. 23:00:00;0,69
22.7. 00:00:00;0,35
22.7. 01:00:00;0,32
22.7. 02:00:00;0,68
22.7. 03:00:00;0,31
22.7. 04:00:00;0,64
22.7. 05:00:00;0,31
22.7. 06:00:00;0,3
22.7. 07:00:00;0,69
22.7. 08:00:00;0,58
22.7. 09:00:00;1,14
22.7. 10:00:00;0,96
22.7. 11:00:00;2,01
22.7. 12:00:00;1,31
22.7. 13:00:00;1,44
22.7. 14:00:00;1,6
22.7. 15:00:00;0,83
22.7. 16:00:00;1,12
22.7. 17:00:00;0,77
22.7. 18:00:00;1,39
22.7. 19:00:00;1,41
22.7. 20:00:00;1,26
22.7. 21:00:00;2,3
22.7. 22:00:00;1,17
22.7. 23:00:00;0,62
23.7. 00:00:00;0,41
23.7. 01:00:00;0,66
23.7. 02:00:00;0,38
23.7. 03:00:00;0,69
23.7. 04:00:00;0,36
23.7. 05:00:00;0,34
23.7. 06:00:00;0,67
23.7. 07:00:00;0,34
23.7. 08:00:00;0,87
23.7. 09:00:00;0,73
23.7. 10:00:00;2,16
23.7. 11:00:00;1,78
23.7. 12:00:00;1,4
23.7. 13:00:00;0,8
23.7. 14:00:00;2,41
23.7. 15:00:00;3,24
23.7. 16:00:00;0,5
23.7. 17:00:00;0,83
23.7. 18:00:00;0,88
23.7. 19:00:00;1,41
23.7. 20:00:00;1,56
23.7. 21:00:00;2,49
23.7. 22:00:00;0,58
23.7. 23:00:00;0,53
24.7. 00:00:00;0,62
24.7. 01:00:00;0,32
24.7. 02:00:00;0,64
24.7. 03:00:00;0,29
24.7. 04:00:00;0,31
24.7. 05:00:00;0,64
24.7. 06:00:00;0,3
24.7. 07:00:00;0,64
24.7. 08:00:00;0,66
24.7. 09:00:00;0,96
24.7. 10:00:00;0,72
24.7. 11:00:00;1,16
24.7. 12:00:00;1,04
24.7. 13:00:00;0,99
24.7. 14:00:00;1,12
24.7. 15:00:00;1,65
24.7. 16:00:00;1,55
24.7. 17:00:00;0,84
24.7. 18:00:00;0,78
24.7. 19:00:00;0,75
24.7. 20:00:00;0,96
24.7. 21:00:00;1,49
24.7. 22:00:00;3,27
24.7. 23:00:00;1,05
25.7. 00:00:00;0,34
25.7. 01:00:00;0,31
25.7. 02:00:00;0,67
25.7. 03:00:00;0,29
25.7. 04:00:00;0,64
25.7. 05:00:00;0,31
25.7. 06:00:00;0,3
25.7. 07:00:00;0,65
25.7. 08:00:00;0,81
25.7. 09:00:00;0,9
25.7. 10:00:00;0,67
25.7. 11:00:00;0,33
25.7. 12:00:00;0,3
25.7. 13:00:00;0,73
25.7. 14:00:00;0,35
25.7. 15:00:00;0,74
25.7. 16:00:00;0,42
25.7. 17:00:00;2,04
25.7. 18:00:00;0,86
25.7. 19:00:00;3,13
25.7. 20:00:00;0,68
25.7. 21:00:00;0,55
25.7. 22:00:00;0,75
25.7. 23:00:00;0,37
26.7. 00:00:00;0,68
26.7. 01:00:00;0,3
26.7. 02:00:00;0,65
26.7. 03:00:00;0,29
26.7. 04:00:00;1,53
26.7. 05:00:00;0,68
26.7. 06:00:00;0,29
26.7. 07:00:00;1,03
26.7. 08:00:00;2,23
26.7. 09:00:00;0,34
26.7. 10:00:00;0,73
26.7. 11:00:00;0,29
26.7. 12:00:00;0,63
26.7. 13:00:00;0,29
26.7. 14:00:00;1,15
26.7. 15:00:00;0,35
26.7. 16:00:00;0,65
26.7. 17:00:00;0,37
26.7. 18:00:00;0,33
26.7. 19:00:00;0,76
26.7. 20:00:00;0,48
26.7. 21:00:00;1,02
26.7. 22:00:00;2,61
26.7. 23:00:00;1,02
27.7. 00:00:00;0,66
27.7. 01:00:00;0,31
27.7. 02:00:00;0,47
27.7. 03:00:00;0,48
27.7. 04:00:00;0,29
27.7. 05:00:00;0,63
27.7. 06:00:00;0,29
27.7. 07:00:00;0,54
27.7. 08:00:00;0,73
27.7. 09:00:00;1,29
27.7. 10:00:00;3,17
27.7. 11:00:00;3,25
27.7. 12:00:00;1,61
27.7. 13:00:00;1,69
27.7. 14:00:00;1,57
27.7. 15:00:00;0,9
27.7. 16:00:00;0,64
27.7. 17:00:00;0,88
27.7. 18:00:00;2,28
27.7. 19:00:00;1,31
27.7. 20:00:00;1,18
27.7. 21:00:00;3,05
27.7. 22:00:00;1,53
27.7. 23:00:00;0,61
28.7. 00:00:00;0,85
28.7. 01:00:00;0,37
28.7. 02:00:00;0,67
28.7. 03:00:00;0,31
28.7. 04:00:00;0,3
28.7. 05:00:00;0,66
28.7. 06:00:00;0,32
28.7. 07:00:00;0,66
28.7. 08:00:00;0,6
28.7. 09:00:00;0,89
28.7. 10:00:00;3,71
28.7. 11:00:00;2,49
28.7. 12:00:00;1,41
28.7. 13:00:00;2,93
28.7. 14:00:00;1,35
28.7. 15:00:00;0,29
28.7. 16:00:00;0,31
28.7. 17:00:00;1,21
28.7. 18:00:00;0,37
28.7. 19:00:00;0,65
28.7. 20:00:00;0,67
28.7. 21:00:00;2,1
28.7. 22:00:00;1,85
28.7. 23:00:00;0,65
29.7. 00:00:00;0,94
29.7. 01:00:00;0,34
29.7. 02:00:00;0,31
29.7. 03:00:00;0,67
29.7. 04:00:00;0,31
29.7. 05:00:00;0,66
29.7. 06:00:00;0,31
29.7. 07:00:00;0,3
29.7. 08:00:00;1,47
29.7. 09:00:00;1,58
29.7. 10:00:00;2,92
29.7. 11:00:00;1,4
29.7. 12:00:00;2,73
29.7. 13:00:00;0,75
29.7. 14:00:00;0,88
29.7. 15:00:00;1,4
29.7. 16:00:00;0,39
29.7. 17:00:00;0,77
29.7. 18:00:00;0,38
29.7. 19:00:00;1,11
29.7. 20:00:00;0,61
29.7. 21:00:00;1,3
29.7. 22:00:00;0,5
29.7. 23:00:00;0,78
30.7. 00:00:00;0,36
30.7. 01:00:00;0,34
30.7. 02:00:00;0,72
30.7. 03:00:00;0,34
30.7. 04:00:00;0,68
30.7. 05:00:00;0,34
30.7. 06:00:00;0,33
30.7. 07:00:00;0,7
30.7. 08:00:00;0,82
30.7. 09:00:00;0,34
30.7. 10:00:00;1,19
30.7. 11:00:00;0,39
30.7. 12:00:00;1,45
30.7. 13:00:00;0,74
30.7. 14:00:00;1
30.7. 15:00:00;0,96
30.7. 16:00:00;0,74
30.7. 17:00:00;0,99
30.7. 18:00:00;0,62
30.7. 19:00:00;0,37
30.7. 20:00:00;3,26
30.7. 21:00:00;0,73
30.7. 22:00:00;0,84
30.7. 23:00:00;0,43
31.7. 00:00:00;0,35
31.7. 01:00:00;0,71
31.7. 02:00:00;0,35
31.7. 03:00:00;0,67
31.7. 04:00:00;0,35
31.7. 05:00:00;0,32
31.7. 06:00:00;0,66
31.7. 07:00:00;0,32
31.7. 08:00:00;1,35
31.7. 09:00:00;1,45
31.7. 10:00:00;1,99
31.7. 11:00:00;1,83
31.7. 12:00:00;0,77
31.7. 13:00:00;0,35
31.7. 14:00:00;1,06
31.7. 15:00:00;0,55
31.7. 16:00:00;1,3
31.7. 17:00:00;0,69
31.7. 18:00:00;0,4
31.7. 19:00:00;0,94
31.7. 20:00:00;2,42
31.7. 21:00:00;0,93
31.7. 22:00:00;0,6
31.7. 23:00:00;0,53
Yhteensä;625,34
