Time;Power
6.2. 07:00:00;3,78
6.2. 08:00:00;5,23
6.2. 09:00:00;5,08
6.2. 10:00:00;4,49
6.2. 11:00:00;3,81
6.2. 12:00:00;4,05
6.2. 13:00:00;2,31
6.2. 14:00:00;4,39
6.2. 15:00:00;2,97
6.2. 16:00:00;5,69
6.2. 17:00:00;4,29
6.2. 18:00:00;6,48
6.2. 19:00:00;4,72
6.2. 20:00:00;2,86
6.2. 21:00:00;3,11
6.2. 22:00:00;2,76
6.2. 23:00:00;1,93
7.2. 00:00:00;3
7.2. 01:00:00;2,36
7.2. 02:00:00;2,41
7.2. 03:00:00;2,35
7.2. 04:00:00;2,32
7.2. 05:00:00;2,81
7.2. 06:00:00;2,37
7.2. 07:00:00;1,7
7.2. 08:00:00;1,87
7.2. 09:00:00;2,99
7.2. 10:00:00;2,39
7.2. 11:00:00;3,74
7.2. 12:00:00;4,48
7.2. 13:00:00;3,85
7.2. 14:00:00;1,83
7.2. 15:00:00;3,55
7.2. 16:00:00;5,32
7.2. 17:00:00;2,84
7.2. 18:00:00;3,41
7.2. 19:00:00;3,74
7.2. 20:00:00;4,38
7.2. 21:00:00;4,2
7.2. 22:00:00;3,45
7.2. 23:00:00;2,77
8.2. 00:00:00;3,08
8.2. 01:00:00;2
8.2. 02:00:00;1,87
8.2. 03:00:00;1,99
8.2. 04:00:00;3,78
8.2. 05:00:00;2,07
8.2. 06:00:00;3,82
8.2. 07:00:00;2,9
8.2. 08:00:00;3,21
8.2. 09:00:00;1,86
8.2. 10:00:00;4,12
8.2. 11:00:00;1,07
8.2. 12:00:00;3,54
8.2. 13:00:00;2,99
8.2. 14:00:00;2,39
8.2. 15:00:00;2,12
8.2. 16:00:00;4,55
8.2. 17:00:00;3,83
8.2. 18:00:00;4,48
8.2. 19:00:00;5,87
8.2. 20:00:00;3,78
8.2. 21:00:00;3,96
8.2. 22:00:00;3,21
8.2. 23:00:00;2,58
9.2. 00:00:00;3,49
9.2. 01:00:00;1,99
9.2. 02:00:00;3,93
9.2. 03:00:00;2,21
9.2. 04:00:00;3,12
9.2. 05:00:00;3,11
9.2. 06:00:00;2,44
9.2. 07:00:00;4,26
9.2. 08:00:00;4,74
9.2. 09:00:00;3,51
9.2. 10:00:00;2,74
9.2. 11:00:00;2,04
9.2. 12:00:00;3,93
9.2. 13:00:00;3,39
9.2. 14:00:00;4,47
9.2. 15:00:00;2,64
9.2. 16:00:00;4,06
9.2. 17:00:00;5,71
9.2. 18:00:00;3,92
9.2. 19:00:00;3,35
9.2. 20:00:00;3,7
9.2. 21:00:00;3,62
9.2. 22:00:00;4,05
9.2. 23:00:00;3,08
10.2. 00:00:00;3,04
10.2. 01:00:00;1,8
10.2. 02:00:00;2,6
10.2. 03:00:00;2,65
10.2. 04:00:00;2,15
10.2. 05:00:00;2,39
10.2. 06:00:00;3,46
10.2. 07:00:00;3,24
10.2. 08:00:00;4,98
10.2. 09:00:00;2,33
10.2. 10:00:00;4,67
10.2. 11:00:00;3,19
10.2. 12:00:00;4,03
10.2. 13:00:00;3,32
10.2. 14:00:00;3,93
10.2. 15:00:00;2,8
10.2. 16:00:00;4,15
10.2. 17:00:00;4,08
10.2. 18:00:00;2,46
10.2. 19:00:00;6,11
10.2. 20:00:00;5,36
10.2. 21:00:00;2,15
10.2. 22:00:00;4,52
10.2. 23:00:00;1,56
11.2. 00:00:00;3,91
11.2. 01:00:00;2,32
11.2. 02:00:00;2,89
11.2. 03:00:00;3,16
11.2. 04:00:00;3,78
11.2. 05:00:00;3,31
11.2. 06:00:00;4,63
11.2. 07:00:00;5,13
11.2. 08:00:00;5,47
11.2. 09:00:00;4,15
11.2. 10:00:00;4,53
11.2. 11:00:00;5
11.2. 12:00:00;5,06
11.2. 13:00:00;3,46
11.2. 14:00:00;4,29
11.2. 15:00:00;4,11
11.2. 16:00:00;4,64
11.2. 17:00:00;5,33
11.2. 18:00:00;4,08
11.2. 19:00:00;5,27
11.2. 20:00:00;5,9
11.2. 21:00:00;3,77
11.2. 22:00:00;3,54
11.2. 23:00:00;2,81
12.2. 00:00:00;1,83
12.2. 01:00:00;3,43
12.2. 02:00:00;2,69
12.2. 03:00:00;3,29
12.2. 04:00:00;2,53
12.2. 05:00:00;2,41
12.2. 06:00:00;3,95
12.2. 07:00:00;2,59
12.2. 08:00:00;4,21
12.2. 09:00:00;3,03
12.2. 10:00:00;2,53
12.2. 11:00:00;3,19
12.2. 12:00:00;2,1
12.2. 13:00:00;3,64
12.2. 14:00:00;1,98
12.2. 15:00:00;3,58
12.2. 16:00:00;3,53
12.2. 17:00:00;3,03
12.2. 18:00:00;3,51
12.2. 19:00:00;6,32
12.2. 20:00:00;5,09
12.2. 21:00:00;4,82
12.2. 22:00:00;2,74
12.2. 23:00:00;2,98
13.2. 00:00:00;2,24
13.2. 01:00:00;2,11
13.2. 02:00:00;2,61
13.2. 03:00:00;2,69
13.2. 04:00:00;1,69
13.2. 05:00:00;3,34
13.2. 06:00:00;1,72
13.2. 07:00:00;0,68
13.2. 08:00:00;3,82
13.2. 09:00:00;3,67
13.2. 10:00:00;2,29
13.2. 11:00:00;4,31
13.2. 12:00:00;2,58
13.2. 13:00:00;1,29
13.2. 14:00:00;4,33
13.2. 15:00:00;2,34
13.2. 16:00:00;3,1
13.2. 17:00:00;3,42
13.2. 18:00:00;5,96
13.2. 19:00:00;5,14
13.2. 20:00:00;2,22
13.2. 21:00:00;3,51
13.2. 22:00:00;1,98
13.2. 23:00:00;2,8
14.2. 00:00:00;2,14
14.2. 01:00:00;0,45
14.2. 02:00:00;2,91
14.2. 03:00:00;1,83
14.2. 04:00:00;2,84
14.2. 05:00:00;1,72
14.2. 06:00:00;2,43
14.2. 07:00:00;2,51
14.2. 08:00:00;1,93
14.2. 09:00:00;3,69
14.2. 10:00:00;2,22
14.2. 11:00:00;1,81
14.2. 12:00:00;4,34
14.2. 13:00:00;4,4
14.2. 14:00:00;2,21
14.2. 15:00:00;2,95
14.2. 16:00:00;3,85
14.2. 17:00:00;3,47
14.2. 18:00:00;3,74
14.2. 19:00:00;3,71
14.2. 20:00:00;5,06
14.2. 21:00:00;4,16
14.2. 22:00:00;3,67
14.2. 23:00:00;2,78
15.2. 00:00:00;2,73
15.2. 01:00:00;2,38
15.2. 02:00:00;2,63
15.2. 03:00:00;2,07
15.2. 04:00:00;2,29
15.2. 05:00:00;3
15.2. 06:00:00;1,96
15.2. 07:00:00;3,39
15.2. 08:00:00;4,59
15.2. 09:00:00;1,42
15.2. 10:00:00;3,08
15.2. 11:00:00;1,91
15.2. 12:00:00;2,67
15.2. 13:00:00;3,54
15.2. 14:00:00;0,93
15.2. 15:00:00;3,62
15.2. 16:00:00;3,08
15.2. 17:00:00;1,88
15.2. 18:00:00;3,02
15.2. 19:00:00;3,38
15.2. 20:00:00;4,72
15.2. 21:00:00;3,42
15.2. 22:00:00;2,78
15.2. 23:00:00;1,83
16.2. 00:00:00;2,49
16.2. 01:00:00;2,24
16.2. 02:00:00;1,87
16.2. 03:00:00;1,61
16.2. 04:00:00;2,45
16.2. 05:00:00;2,74
16.2. 06:00:00;1,9
16.2. 07:00:00;1,69
16.2. 08:00:00;4,02
16.2. 09:00:00;2,19
16.2. 10:00:00;2,35
16.2. 11:00:00;3,07
16.2. 12:00:00;1,6
16.2. 13:00:00;2,21
16.2. 14:00:00;3,22
16.2. 15:00:00;3,43
16.2. 16:00:00;3,76
16.2. 17:00:00;3,32
16.2. 18:00:00;3,34
16.2. 19:00:00;4,61
16.2. 20:00:00;5,75
16.2. 21:00:00;4,86
16.2. 22:00:00;2,97
16.2. 23:00:00;4,73
17.2. 00:00:00;1,88
17.2. 01:00:00;4,97
17.2. 02:00:00;2,57
17.2. 03:00:00;3,06
17.2. 04:00:00;4,57
17.2. 05:00:00;3,09
17.2. 06:00:00;4,9
17.2. 07:00:00;4,7
17.2. 08:00:00;5,89
17.2. 09:00:00;3,3
17.2. 10:00:00;6,65
17.2. 11:00:00;5,21
17.2. 12:00:00;4,75
17.2. 13:00:00;5,23
17.2. 14:00:00;2,75
17.2. 15:00:00;6,09
17.2. 16:00:00;2,63
17.2. 17:00:00;5,43
17.2. 18:00:00;2,86
17.2. 19:00:00;5,72
17.2. 20:00:00;7,26
17.2. 21:00:00;3,51
17.2. 22:00:00;4,33
17.2. 23:00:00;1,48
18.2. 00:00:00;4,96
18.2. 01:00:00;1,6
18.2. 02:00:00;4,53
18.2. 03:00:00;2,24
18.2. 04:00:00;3,9
18.2. 05:00:00;2,88
18.2. 06:00:00;4,08
18.2. 07:00:00;5,07
18.2. 08:00:00;3,81
18.2. 09:00:00;6,12
18.2. 10:00:00;5,43
18.2. 11:00:00;4,73
18.2. 12:00:00;4,67
18.2. 13:00:00;3,48
18.2. 14:00:00;5,44
18.2. 15:00:00;3,36
18.2. 16:00:00;6,09
18.2. 17:00:00;3,84
18.2. 18:00:00;4,49
18.2. 19:00:00;4,37
18.2. 20:00:00;7,62
18.2. 21:00:00;4,35
18.2. 22:00:00;3,23
18.2. 23:00:00;4,39
19.2. 00:00:00;2,89
19.2. 01:00:00;2,25
19.2. 02:00:00;4,78
19.2. 03:00:00;2,24
19.2. 04:00:00;3,4
19.2. 05:00:00;3,77
19.2. 06:00:00;2,39
19.2. 07:00:00;4,56
19.2. 08:00:00;4,53
19.2. 09:00:00;3,3
19.2. 10:00:00;3,59
19.2. 11:00:00;2,55
19.2. 12:00:00;2,51
19.2. 13:00:00;2,18
19.2. 14:00:00;1,88
19.2. 15:00:00;4,99
19.2. 16:00:00;1,26
19.2. 17:00:00;2,37
19.2. 18:00:00;3,42
19.2. 19:00:00;1,55
19.2. 20:00:00;5,65
19.2. 21:00:00;5,86
19.2. 22:00:00;5,17
19.2. 23:00:00;3,22
20.2. 00:00:00;3,83
20.2. 01:00:00;2,01
20.2. 02:00:00;2,62
20.2. 03:00:00;2,73
20.2. 04:00:00;2,13
20.2. 05:00:00;2,09
20.2. 06:00:00;2,76
20.2. 07:00:00;2,38
20.2. 08:00:00;3,26
20.2. 09:00:00;2,93
20.2. 10:00:00;3,08
20.2. 11:00:00;2,12
20.2. 12:00:00;2,6
20.2. 13:00:00;1,76
20.2. 14:00:00;2,54
20.2. 15:00:00;3,76
20.2. 16:00:00;4,39
20.2. 17:00:00;4,03
20.2. 18:00:00;5,65
20.2. 19:00:00;8,67
20.2. 20:00:00;4,46
20.2. 21:00:00;3,52
20.2. 22:00:00;3,35
20.2. 23:00:00;2,77
21.2. 00:00:00;1,7
21.2. 01:00:00;2,15
21.2. 02:00:00;1,78
21.2. 03:00:00;2,42
21.2. 04:00:00;2,91
21.2. 05:00:00;1,77
21.2. 06:00:00;2,01
21.2. 07:00:00;2,36
21.2. 08:00:00;2,25
21.2. 09:00:00;1,9
21.2. 10:00:00;2,43
21.2. 11:00:00;4,38
21.2. 12:00:00;4,69
21.2. 13:00:00;3,15
21.2. 14:00:00;3,18
21.2. 15:00:00;5,19
21.2. 16:00:00;4,63
21.2. 17:00:00;4,58
21.2. 18:00:00;4,69
21.2. 19:00:00;3,86
21.2. 20:00:00;6,07
21.2. 21:00:00;5,72
21.2. 22:00:00;3,31
21.2. 23:00:00;3,66
22.2. 00:00:00;2,32
22.2. 01:00:00;3,04
22.2. 02:00:00;2,62
22.2. 03:00:00;2,05
22.2. 04:00:00;3,41
22.2. 05:00:00;1,67
22.2. 06:00:00;2,35
22.2. 07:00:00;4,27
22.2. 08:00:00;3,14
22.2. 09:00:00;3,7
22.2. 10:00:00;3,36
22.2. 11:00:00;2,49
22.2. 12:00:00;4,15
22.2. 13:00:00;2,18
22.2. 14:00:00;2,48
22.2. 15:00:00;3,17
22.2. 16:00:00;4,39
22.2. 17:00:00;4,51
22.2. 18:00:00;3,79
22.2. 19:00:00;4,32
22.2. 20:00:00;3,55
22.2. 21:00:00;6,12
22.2. 22:00:00;4,12
22.2. 23:00:00;3,6
23.2. 00:00:00;4,33
23.2. 01:00:00;2,38
23.2. 02:00:00;3,07
23.2. 03:00:00;3,1
23.2. 04:00:00;2,88
23.2. 05:00:00;4,12
23.2. 06:00:00;3,19
23.2. 07:00:00;4
23.2. 08:00:00;4,25
23.2. 09:00:00;3,36
23.2. 10:00:00;3,69
23.2. 11:00:00;4,11
23.2. 12:00:00;3,95
23.2. 13:00:00;5,01
23.2. 14:00:00;4,31
23.2. 15:00:00;5,88
23.2. 16:00:00;5,62
23.2. 17:00:00;4,92
23.2. 18:00:00;3,75
23.2. 19:00:00;5,42
23.2. 20:00:00;7,94
23.2. 21:00:00;6,56
23.2. 22:00:00;3,77
23.2. 23:00:00;3,46
24.2. 00:00:00;2,14
24.2. 01:00:00;4,25
24.2. 02:00:00;2,43
24.2. 03:00:00;3,89
24.2. 04:00:00;1,7
24.2. 05:00:00;3,38
24.2. 06:00:00;2,19
24.2. 07:00:00;2,83
24.2. 08:00:00;3,41
24.2. 09:00:00;2,57
24.2. 10:00:00;2,45
24.2. 11:00:00;4,79
24.2. 12:00:00;2,78
24.2. 13:00:00;3,74
24.2. 14:00:00;3,24
24.2. 15:00:00;3,54
24.2. 16:00:00;1,57
24.2. 17:00:00;3,32
24.2. 18:00:00;1,79
24.2. 19:00:00;4,18
24.2. 20:00:00;5,72
24.2. 21:00:00;5,52
24.2. 22:00:00;2,45
24.2. 23:00:00;1,96
25.2. 00:00:00;0,4
25.2. 01:00:00;2,73
25.2. 02:00:00;1,13
25.2. 03:00:00;2,17
25.2. 04:00:00;0,95
25.2. 05:00:00;1,59
25.2. 06:00:00;1,09
25.2. 07:00:00;3,43
25.2. 08:00:00;0,83
25.2. 09:00:00;2,8
25.2. 10:00:00;1,98
25.2. 11:00:00;3,06
25.2. 12:00:00;2,92
25.2. 13:00:00;1,22
25.2. 14:00:00;2,84
25.2. 15:00:00;0,88
25.2. 16:00:00;2,24
25.2. 17:00:00;2,01
25.2. 18:00:00;1,74
25.2. 19:00:00;0,78
25.2. 20:00:00;4,9
25.2. 21:00:00;5,33
25.2. 22:00:00;1,13
25.2. 23:00:00;1,73
26.2. 00:00:00;2,36
26.2. 01:00:00;0,81
26.2. 02:00:00;1,67
26.2. 03:00:00;0,99
26.2. 04:00:00;2,2
26.2. 05:00:00;0,75
26.2. 06:00:00;1,83
26.2. 07:00:00;2,43
26.2. 08:00:00;2,15
26.2. 09:00:00;2,93
26.2. 10:00:00;0,47
26.2. 11:00:00;1,41
26.2. 12:00:00;2,01
26.2. 13:00:00;0,74
26.2. 14:00:00;2,68
26.2. 15:00:00;3,51
26.2. 16:00:00;3,44
26.2. 17:00:00;2,13
26.2. 18:00:00;1,72
26.2. 19:00:00;0,84
26.2. 20:00:00;2,65
26.2. 21:00:00;4,01
26.2. 22:00:00;4,33
26.2. 23:00:00;2,14
27.2. 00:00:00;2,97
27.2. 01:00:00;1,16
27.2. 02:00:00;1,44
27.2. 03:00:00;1,73
27.2. 04:00:00;0,75
27.2. 05:00:00;1,77
27.2. 06:00:00;1,49
27.2. 07:00:00;1,95
27.2. 08:00:00;3,67
27.2. 09:00:00;2,38
27.2. 10:00:00;3,11
27.2. 11:00:00;2,69
27.2. 12:00:00;2,73
27.2. 13:00:00;3,21
27.2. 14:00:00;0,43
27.2. 15:00:00;3,86
27.2. 16:00:00;3,32
27.2. 17:00:00;2,77
27.2. 18:00:00;4,01
27.2. 19:00:00;5,64
27.2. 20:00:00;2,71
27.2. 21:00:00;3,56
27.2. 22:00:00;1,4
27.2. 23:00:00;2,06
28.2. 00:00:00;1,65
28.2. 01:00:00;1,31
28.2. 02:00:00;2,17
28.2. 03:00:00;0,34
28.2. 04:00:00;2,39
28.2. 05:00:00;0,96
28.2. 06:00:00;2,01
28.2. 07:00:00;2,07
28.2. 08:00:00;3,23
28.2. 09:00:00;2,28
28.2. 10:00:00;2,53
28.2. 11:00:00;2,07
28.2. 12:00:00;2,85
28.2. 13:00:00;2,15
28.2. 14:00:00;2,43
28.2. 15:00:00;1,98
28.2. 16:00:00;4,5
28.2. 17:00:00;2,05
28.2. 18:00:00;1,11
28.2. 19:00:00;3,37
28.2. 20:00:00;4,24
28.2. 21:00:00;3,22
28.2. 22:00:00;2,02
28.2. 23:00:00;2,41
Yhteensä;2 225,05
