Time;Power
7.11. 11:00:00;2,44
7.11. 12:00:00;1,13
7.11. 13:00:00;2,05
7.11. 14:00:00;2,63
7.11. 15:00:00;2,19
7.11. 16:00:00;1,88
7.11. 17:00:00;3,26
7.11. 18:00:00;3,18
7.11. 19:00:00;3,84
7.11. 20:00:00;1,15
7.11. 21:00:00;2,12
7.11. 22:00:00;1,36
7.11. 23:00:00;2,28
8.11. 00:00:00;1,45
8.11. 01:00:00;1,03
8.11. 02:00:00;1,69
8.11. 03:00:00;1,48
8.11. 04:00:00;1,7
8.11. 05:00:00;0,98
8.11. 06:00:00;2,11
8.11. 07:00:00;0,85
8.11. 08:00:00;2,64
8.11. 09:00:00;1,96
8.11. 10:00:00;0,89
8.11. 11:00:00;3,76
8.11. 12:00:00;3,46
8.11. 13:00:00;2,66
8.11. 14:00:00;3,25
8.11. 15:00:00;4,41
8.11. 16:00:00;1,91
8.11. 17:00:00;2,58
8.11. 18:00:00;0,57
8.11. 19:00:00;4,17
8.11. 20:00:00;2,92
8.11. 21:00:00;3,83
8.11. 22:00:00;1,09
8.11. 23:00:00;2,53
9.11. 00:00:00;1,15
9.11. 01:00:00;1,4
9.11. 02:00:00;1,74
9.11. 03:00:00;2,69
9.11. 04:00:00;0,54
9.11. 05:00:00;2,91
9.11. 06:00:00;1,96
9.11. 07:00:00;3,11
9.11. 08:00:00;2,8
9.11. 09:00:00;2,46
9.11. 10:00:00;2,87
9.11. 11:00:00;2,52
9.11. 12:00:00;3,14
9.11. 13:00:00;1,29
9.11. 14:00:00;2,22
9.11. 15:00:00;2,1
9.11. 16:00:00;2,24
9.11. 17:00:00;2,35
9.11. 18:00:00;1,84
9.11. 19:00:00;2,5
9.11. 20:00:00;2,79
9.11. 21:00:00;3,8
9.11. 22:00:00;1,59
9.11. 23:00:00;2,81
10.11. 00:00:00;0,67
10.11. 01:00:00;1,89
10.11. 02:00:00;1,24
10.11. 03:00:00;1,86
10.11. 04:00:00;1,1
10.11. 05:00:00;2,01
10.11. 06:00:00;2,26
10.11. 07:00:00;3,01
10.11. 08:00:00;2,27
10.11. 09:00:00;1,85
10.11. 10:00:00;2,69
10.11. 11:00:00;2,48
10.11. 12:00:00;1,9
10.11. 13:00:00;0,76
10.11. 14:00:00;2,79
10.11. 15:00:00;3,04
10.11. 16:00:00;1,46
10.11. 17:00:00;2,64
10.11. 18:00:00;3,06
10.11. 19:00:00;1,77
10.11. 20:00:00;5,45
10.11. 21:00:00;3,14
10.11. 22:00:00;0,44
10.11. 23:00:00;1,98
11.11. 00:00:00;1,41
11.11. 01:00:00;0,93
11.11. 02:00:00;1,63
11.11. 03:00:00;0,58
11.11. 04:00:00;1,69
11.11. 05:00:00;1,32
11.11. 06:00:00;1,97
11.11. 07:00:00;2,41
11.11. 08:00:00;1,75
11.11. 09:00:00;2,34
11.11. 10:00:00;0,65
11.11. 11:00:00;1,86
11.11. 12:00:00;2,16
11.11. 13:00:00;1,39
11.11. 14:00:00;2,45
11.11. 15:00:00;1,75
11.11. 16:00:00;4,37
11.11. 17:00:00;1,29
11.11. 18:00:00;1,86
11.11. 19:00:00;2,28
11.11. 20:00:00;2,9
11.11. 21:00:00;3,63
11.11. 22:00:00;0,66
11.11. 23:00:00;2,23
12.11. 00:00:00;1,52
12.11. 01:00:00;0,92
12.11. 02:00:00;1,59
12.11. 03:00:00;0,31
12.11. 04:00:00;1,98
12.11. 05:00:00;0,31
12.11. 06:00:00;1,92
12.11. 07:00:00;2,03
12.11. 08:00:00;0,77
12.11. 09:00:00;1,42
12.11. 10:00:00;1,75
12.11. 11:00:00;0,41
12.11. 12:00:00;2,58
12.11. 13:00:00;0,62
12.11. 14:00:00;2,5
12.11. 15:00:00;0,57
12.11. 16:00:00;0,77
12.11. 17:00:00;0,82
12.11. 18:00:00;3,08
12.11. 19:00:00;2,29
12.11. 20:00:00;2,88
12.11. 21:00:00;2,45
12.11. 22:00:00;2,76
12.11. 23:00:00;1,57
13.11. 00:00:00;0,66
13.11. 01:00:00;0,32
13.11. 02:00:00;1,77
13.11. 03:00:00;0,59
13.11. 04:00:00;0,28
13.11. 05:00:00;2,06
13.11. 06:00:00;0,62
13.11. 07:00:00;2,91
13.11. 08:00:00;1,96
13.11. 09:00:00;2,57
13.11. 10:00:00;0,93
13.11. 11:00:00;2,33
13.11. 12:00:00;1,18
13.11. 13:00:00;1,06
13.11. 14:00:00;3,18
13.11. 15:00:00;0,79
13.11. 16:00:00;1,18
13.11. 17:00:00;2,12
13.11. 18:00:00;1,2
13.11. 19:00:00;2,59
13.11. 20:00:00;3,46
13.11. 21:00:00;3,01
13.11. 22:00:00;0,87
13.11. 23:00:00;0,83
14.11. 00:00:00;1,66
14.11. 01:00:00;0,67
14.11. 02:00:00;1,67
14.11. 03:00:00;1,41
14.11. 04:00:00;0,83
14.11. 05:00:00;1,56
14.11. 06:00:00;0,41
14.11. 07:00:00;2,77
14.11. 08:00:00;2,48
14.11. 09:00:00;1,96
14.11. 10:00:00;3,1
14.11. 11:00:00;0,52
14.11. 12:00:00;3,13
14.11. 13:00:00;0,88
14.11. 14:00:00;2,91
14.11. 15:00:00;3,16
14.11. 16:00:00;3,83
14.11. 17:00:00;2,35
14.11. 18:00:00;3,98
14.11. 19:00:00;5,4
14.11. 20:00:00;0,78
14.11. 21:00:00;2,5
14.11. 22:00:00;1,44
14.11. 23:00:00;2,22
15.11. 00:00:00;0,29
15.11. 01:00:00;2,55
15.11. 02:00:00;0,72
15.11. 03:00:00;2,34
15.11. 04:00:00;0,72
15.11. 05:00:00;1,85
15.11. 06:00:00;2,17
15.11. 07:00:00;1,28
15.11. 08:00:00;1,97
15.11. 09:00:00;3,08
15.11. 10:00:00;2,92
15.11. 11:00:00;1,03
15.11. 12:00:00;2,33
15.11. 13:00:00;2,53
15.11. 14:00:00;4,71
15.11. 15:00:00;3,14
15.11. 16:00:00;4,13
15.11. 17:00:00;3,16
15.11. 18:00:00;1,61
15.11. 19:00:00;2,6
15.11. 20:00:00;3,8
15.11. 21:00:00;3,37
15.11. 22:00:00;1,66
15.11. 23:00:00;2,14
16.11. 00:00:00;0,32
16.11. 01:00:00;1,78
16.11. 02:00:00;2,12
16.11. 03:00:00;1,68
16.11. 04:00:00;0,84
16.11. 05:00:00;1,99
16.11. 06:00:00;2,86
16.11. 07:00:00;3,6
16.11. 08:00:00;3,68
16.11. 09:00:00;2,61
16.11. 10:00:00;2,68
16.11. 11:00:00;3,33
16.11. 12:00:00;2,96
16.11. 13:00:00;0,99
16.11. 14:00:00;2,13
16.11. 15:00:00;2,2
16.11. 16:00:00;2,25
16.11. 17:00:00;2,22
16.11. 18:00:00;1,96
16.11. 19:00:00;0,83
16.11. 20:00:00;5,33
16.11. 21:00:00;1,95
16.11. 22:00:00;2,17
16.11. 23:00:00;0,86
17.11. 00:00:00;1,38
17.11. 01:00:00;1,95
17.11. 02:00:00;0,3
17.11. 03:00:00;2,07
17.11. 04:00:00;1,06
17.11. 05:00:00;2,12
17.11. 06:00:00;0,4
17.11. 07:00:00;2,49
17.11. 08:00:00;0,93
17.11. 09:00:00;3,7
17.11. 10:00:00;0,85
17.11. 11:00:00;1,98
17.11. 12:00:00;1,72
17.11. 13:00:00;1,42
17.11. 14:00:00;1,73
17.11. 15:00:00;1,11
17.11. 16:00:00;4,69
17.11. 17:00:00;1,24
17.11. 18:00:00;1,34
17.11. 19:00:00;4,3
17.11. 20:00:00;5,17
17.11. 21:00:00;1,71
17.11. 22:00:00;1,02
17.11. 23:00:00;1,65
18.11. 00:00:00;0,53
18.11. 01:00:00;0,44
18.11. 02:00:00;2,21
18.11. 03:00:00;0,81
18.11. 04:00:00;0,3
18.11. 05:00:00;2,07
18.11. 06:00:00;0,46
18.11. 07:00:00;0,95
18.11. 08:00:00;2,81
18.11. 09:00:00;1
18.11. 10:00:00;0,81
18.11. 11:00:00;2,75
18.11. 12:00:00;0,47
18.11. 13:00:00;0,34
18.11. 14:00:00;2,09
18.11. 15:00:00;2,2
18.11. 16:00:00;1,84
18.11. 17:00:00;1,96
18.11. 18:00:00;2,49
18.11. 19:00:00;1,35
18.11. 20:00:00;5,9
18.11. 21:00:00;2,35
18.11. 22:00:00;0,97
18.11. 23:00:00;0,33
19.11. 00:00:00;1,98
19.11. 01:00:00;1,04
19.11. 02:00:00;0,31
19.11. 03:00:00;1,88
19.11. 04:00:00;0,37
19.11. 05:00:00;0,66
19.11. 06:00:00;0,53
19.11. 07:00:00;3,25
19.11. 08:00:00;1,34
19.11. 09:00:00;0,64
19.11. 10:00:00;2,42
19.11. 11:00:00;0,65
19.11. 12:00:00;0,77
19.11. 13:00:00;1,78
19.11. 14:00:00;0,82
19.11. 15:00:00;2,32
19.11. 16:00:00;1,06
19.11. 17:00:00;1,96
19.11. 18:00:00;1,97
19.11. 19:00:00;3,85
19.11. 20:00:00;2,83
19.11. 21:00:00;4,25
19.11. 22:00:00;2,4
19.11. 23:00:00;1,21
20.11. 00:00:00;0,36
20.11. 01:00:00;2,28
20.11. 02:00:00;0,98
20.11. 03:00:00;2,16
20.11. 04:00:00;0,83
20.11. 05:00:00;1,37
20.11. 06:00:00;2,43
20.11. 07:00:00;3,36
20.11. 08:00:00;1,79
20.11. 09:00:00;2,8
20.11. 10:00:00;2,65
20.11. 11:00:00;1,04
20.11. 12:00:00;3,09
20.11. 13:00:00;2,24
20.11. 14:00:00;3,01
20.11. 15:00:00;3,32
20.11. 16:00:00;3,28
20.11. 17:00:00;2,67
20.11. 18:00:00;4,32
20.11. 19:00:00;0,88
20.11. 20:00:00;4,14
20.11. 21:00:00;5,29
20.11. 22:00:00;4,72
20.11. 23:00:00;3,69
21.11. 00:00:00;2,22
21.11. 01:00:00;0,44
21.11. 02:00:00;2,11
21.11. 03:00:00;0,63
21.11. 04:00:00;2,93
21.11. 05:00:00;2,78
21.11. 06:00:00;2,22
21.11. 07:00:00;0,6
21.11. 08:00:00;2,81
21.11. 09:00:00;3,56
21.11. 10:00:00;2,61
21.11. 11:00:00;4,51
21.11. 12:00:00;4,61
21.11. 13:00:00;4
21.11. 14:00:00;2,97
21.11. 15:00:00;2,63
21.11. 16:00:00;2,9
21.11. 17:00:00;2,39
21.11. 18:00:00;1,88
21.11. 19:00:00;2,25
21.11. 20:00:00;2,94
21.11. 21:00:00;3,73
21.11. 22:00:00;3,52
21.11. 23:00:00;1,43
22.11. 00:00:00;2,33
22.11. 01:00:00;0,74
22.11. 02:00:00;1,74
22.11. 03:00:00;0,55
22.11. 04:00:00;2,21
22.11. 05:00:00;1,49
22.11. 06:00:00;1,7
22.11. 07:00:00;0,67
22.11. 08:00:00;2,43
22.11. 09:00:00;1,22
22.11. 10:00:00;1,37
22.11. 11:00:00;3,01
22.11. 12:00:00;5,72
22.11. 13:00:00;1,43
22.11. 14:00:00;4,18
22.11. 15:00:00;1,51
22.11. 16:00:00;5,17
22.11. 17:00:00;0,71
22.11. 18:00:00;2,21
22.11. 19:00:00;1,49
22.11. 20:00:00;3,43
22.11. 21:00:00;2,84
22.11. 22:00:00;1,31
22.11. 23:00:00;0,3
23.11. 00:00:00;2,15
23.11. 01:00:00;1,15
23.11. 02:00:00;1,65
23.11. 03:00:00;0,69
23.11. 04:00:00;1,74
23.11. 05:00:00;1,15
23.11. 06:00:00;2,38
23.11. 07:00:00;3,48
23.11. 08:00:00;2,73
23.11. 09:00:00;2,11
23.11. 10:00:00;3,1
23.11. 11:00:00;2,65
23.11. 12:00:00;0,85
23.11. 13:00:00;2,52
23.11. 14:00:00;0,68
23.11. 15:00:00;2,96
23.11. 16:00:00;3,73
23.11. 17:00:00;1,09
23.11. 18:00:00;2,39
23.11. 19:00:00;2,11
23.11. 20:00:00;3,91
23.11. 21:00:00;3,19
23.11. 22:00:00;1,06
23.11. 23:00:00;1,94
24.11. 00:00:00;2,4
24.11. 01:00:00;2,27
24.11. 02:00:00;2,74
24.11. 03:00:00;2,61
24.11. 04:00:00;2,67
24.11. 05:00:00;3,24
24.11. 06:00:00;2,77
24.11. 07:00:00;2,7
24.11. 08:00:00;3,91
24.11. 09:00:00;3,47
24.11. 10:00:00;3,06
24.11. 11:00:00;1,22
24.11. 12:00:00;2,32
24.11. 13:00:00;2,54
24.11. 14:00:00;1,54
24.11. 15:00:00;3,2
24.11. 16:00:00;1,9
24.11. 17:00:00;2,16
24.11. 18:00:00;2,63
24.11. 19:00:00;1,77
24.11. 20:00:00;6,15
24.11. 21:00:00;2,12
24.11. 22:00:00;2,55
24.11. 23:00:00;0,33
25.11. 00:00:00;2,16
25.11. 01:00:00;1,07
25.11. 02:00:00;1,69
25.11. 03:00:00;0,75
25.11. 04:00:00;2,22
25.11. 05:00:00;3,2
25.11. 06:00:00;0,92
25.11. 07:00:00;2,8
25.11. 08:00:00;2,1
25.11. 09:00:00;1,58
25.11. 10:00:00;3,46
25.11. 11:00:00;1,28
25.11. 12:00:00;1,97
25.11. 13:00:00;2,15
25.11. 14:00:00;2,53
25.11. 15:00:00;3,82
25.11. 16:00:00;2,21
25.11. 17:00:00;2,8
25.11. 18:00:00;2,62
25.11. 19:00:00;1,3
25.11. 20:00:00;4,57
25.11. 21:00:00;5,2
25.11. 22:00:00;2,83
25.11. 23:00:00;2,64
26.11. 00:00:00;2,36
26.11. 01:00:00;0,99
26.11. 02:00:00;2,02
26.11. 03:00:00;0,29
26.11. 04:00:00;0,66
26.11. 05:00:00;1,62
26.11. 06:00:00;0,91
26.11. 07:00:00;3,14
26.11. 08:00:00;1,67
26.11. 09:00:00;1,4
26.11. 10:00:00;2,31
26.11. 11:00:00;0,75
26.11. 12:00:00;2,06
26.11. 13:00:00;1,07
26.11. 14:00:00;2,38
26.11. 15:00:00;2,1
26.11. 16:00:00;3,03
26.11. 17:00:00;3,08
26.11. 18:00:00;1,86
26.11. 19:00:00;3,54
26.11. 20:00:00;3,95
26.11. 21:00:00;3,86
26.11. 22:00:00;1,47
26.11. 23:00:00;2
27.11. 00:00:00;2,25
27.11. 01:00:00;2,29
27.11. 02:00:00;3,52
27.11. 03:00:00;2,66
27.11. 04:00:00;2,49
27.11. 05:00:00;3,71
27.11. 06:00:00;3,45
27.11. 07:00:00;4,07
27.11. 08:00:00;4,74
27.11. 09:00:00;3,53
27.11. 10:00:00;2,63
27.11. 11:00:00;2,32
27.11. 12:00:00;1,67
27.11. 13:00:00;2,68
27.11. 14:00:00;2,6
27.11. 15:00:00;2,7
27.11. 16:00:00;2,05
27.11. 17:00:00;1,1
27.11. 18:00:00;2,66
27.11. 19:00:00;2,78
27.11. 20:00:00;3,25
27.11. 21:00:00;2,97
27.11. 22:00:00;1,5
27.11. 23:00:00;2,21
28.11. 00:00:00;1,81
28.11. 01:00:00;0,38
28.11. 02:00:00;2,16
28.11. 03:00:00;1,71
28.11. 04:00:00;0,86
28.11. 05:00:00;2,16
28.11. 06:00:00;3,3
28.11. 07:00:00;1,91
28.11. 08:00:00;1,9
28.11. 09:00:00;1,29
28.11. 10:00:00;3,77
28.11. 11:00:00;3,51
28.11. 12:00:00;1,8
28.11. 13:00:00;1,94
28.11. 14:00:00;4,09
28.11. 15:00:00;2,34
28.11. 16:00:00;1,15
28.11. 17:00:00;3,03
28.11. 18:00:00;3,69
28.11. 19:00:00;4,08
28.11. 20:00:00;0,64
28.11. 21:00:00;2,48
28.11. 22:00:00;1,06
28.11. 23:00:00;2,37
29.11. 00:00:00;1,67
29.11. 01:00:00;0,73
29.11. 02:00:00;0,97
29.11. 03:00:00;2,43
29.11. 04:00:00;0,68
29.11. 05:00:00;1,62
29.11. 06:00:00;0,72
29.11. 07:00:00;1,98
29.11. 08:00:00;1,63
29.11. 09:00:00;2,92
29.11. 10:00:00;2,13
29.11. 11:00:00;2,71
29.11. 12:00:00;1,85
29.11. 13:00:00;1,71
29.11. 14:00:00;1,22
29.11. 15:00:00;4,03
29.11. 16:00:00;2,43
29.11. 17:00:00;2,39
29.11. 18:00:00;2,74
29.11. 19:00:00;2,4
29.11. 20:00:00;3,75
29.11. 21:00:00;3,04
29.11. 22:00:00;1,45
29.11. 23:00:00;2,82
30.11. 00:00:00;0,75
30.11. 01:00:00;2,35
30.11. 02:00:00;0,69
30.11. 03:00:00;2,09
30.11. 04:00:00;0,38
30.11. 05:00:00;2,9
30.11. 06:00:00;0,7
30.11. 07:00:00;3,53
30.11. 08:00:00;1,82
30.11. 09:00:00;2,94
30.11. 10:00:00;2,57
30.11. 11:00:00;0,63
30.11. 12:00:00;3,98
30.11. 13:00:00;1,53
30.11. 14:00:00;2,41
30.11. 15:00:00;1,25
30.11. 16:00:00;3,08
30.11. 17:00:00;3,81
30.11. 18:00:00;1
30.11. 19:00:00;3,04
30.11. 20:00:00;5,36
30.11. 21:00:00;3,15
30.11. 22:00:00;1,02
30.11. 23:00:00;3,19
Yhteensä;1 484,92
