Time;Power
1.11. 00:00:00;2,34
1.11. 01:00:00;1,97
1.11. 02:00:00;1,35
1.11. 03:00:00;1,84
1.11. 04:00:00;1,6
1.11. 05:00:00;1,79
1.11. 06:00:00;2,62
1.11. 07:00:00;2,62
1.11. 08:00:00;4,39
1.11. 09:00:00;2,65
1.11. 10:00:00;2,51
1.11. 11:00:00;2,95
1.11. 12:00:00;2,54
1.11. 13:00:00;3,25
1.11. 14:00:00;2,96
1.11. 15:00:00;2,64
1.11. 16:00:00;3,46
1.11. 17:00:00;3,5
1.11. 18:00:00;2,75
1.11. 19:00:00;3,63
1.11. 20:00:00;3,84
1.11. 21:00:00;6,79
1.11. 22:00:00;3,91
1.11. 23:00:00;2,99
2.11. 00:00:00;2,98
2.11. 01:00:00;2,31
2.11. 02:00:00;1,31
2.11. 03:00:00;2,1
2.11. 04:00:00;1,13
2.11. 05:00:00;2,23
2.11. 06:00:00;1,91
2.11. 07:00:00;1,78
2.11. 08:00:00;3,12
2.11. 09:00:00;1,24
2.11. 10:00:00;3,13
2.11. 11:00:00;2,4
2.11. 12:00:00;0,82
2.11. 13:00:00;2,62
2.11. 14:00:00;2,31
2.11. 15:00:00;2,43
2.11. 16:00:00;2,55
2.11. 17:00:00;0,94
2.11. 18:00:00;2,23
2.11. 19:00:00;3,43
2.11. 20:00:00;5,81
2.11. 21:00:00;7,46
2.11. 22:00:00;2,22
2.11. 23:00:00;1,33
3.11. 00:00:00;1,28
3.11. 01:00:00;1,46
3.11. 02:00:00;1,08
3.11. 03:00:00;2
3.11. 04:00:00;0,93
3.11. 05:00:00;2,25
3.11. 06:00:00;0,38
3.11. 07:00:00;2,54
3.11. 08:00:00;0,77
3.11. 09:00:00;3,03
3.11. 10:00:00;2,2
3.11. 11:00:00;3,06
3.11. 12:00:00;3,25
3.11. 13:00:00;2,5
3.11. 14:00:00;0,74
3.11. 15:00:00;4,07
3.11. 16:00:00;1,79
3.11. 17:00:00;3,23
3.11. 18:00:00;3,03
3.11. 19:00:00;2,12
3.11. 20:00:00;3,2
3.11. 21:00:00;3,6
3.11. 22:00:00;2,33
3.11. 23:00:00;1,91
4.11. 00:00:00;1,7
4.11. 01:00:00;1,2
4.11. 02:00:00;2,3
4.11. 03:00:00;0,77
4.11. 04:00:00;2,77
4.11. 05:00:00;0,91
4.11. 06:00:00;1,86
4.11. 07:00:00;3,56
4.11. 08:00:00;1,23
4.11. 09:00:00;2,72
4.11. 10:00:00;0,52
4.11. 11:00:00;2,89
4.11. 12:00:00;2,26
4.11. 13:00:00;2,4
4.11. 14:00:00;2,82
4.11. 15:00:00;2,69
4.11. 16:00:00;4,48
4.11. 17:00:00;3
4.11. 18:00:00;2,96
4.11. 19:00:00;3,58
4.11. 20:00:00;6,18
4.11. 21:00:00;5,78
4.11. 22:00:00;4,53
4.11. 23:00:00;2,86
5.11. 00:00:00;2,84
5.11. 01:00:00;2,74
5.11. 02:00:00;3,36
5.11. 03:00:00;2,79
5.11. 04:00:00;2,78
5.11. 05:00:00;2,46
5.11. 06:00:00;3,29
5.11. 07:00:00;4,19
5.11. 08:00:00;3,55
5.11. 09:00:00;3,83
5.11. 10:00:00;2,84
5.11. 11:00:00;3,01
5.11. 12:00:00;3,04
5.11. 13:00:00;3,71
5.11. 14:00:00;4,54
5.11. 15:00:00;4,87
5.11. 16:00:00;4,49
5.11. 17:00:00;4,86
5.11. 18:00:00;3,74
5.11. 19:00:00;6,11
5.11. 20:00:00;6,59
5.11. 21:00:00;6,41
5.11. 22:00:00;2,9
5.11. 23:00:00;3,15
6.11. 00:00:00;2,65
6.11. 01:00:00;3,06
6.11. 02:00:00;1,93
6.11. 03:00:00;2,98
6.11. 04:00:00;2,06
6.11. 05:00:00;2,32
6.11. 06:00:00;1,54
6.11. 07:00:00;3,44
6.11. 08:00:00;2,67
6.11. 09:00:00;2,23
6.11. 10:00:00;2,59
6.11. 11:00:00;1,28
6.11. 12:00:00;3,09
6.11. 13:00:00;2,55
6.11. 14:00:00;2,69
6.11. 15:00:00;1,56
6.11. 16:00:00;5,06
6.11. 17:00:00;4,37
6.11. 18:00:00;2,69
6.11. 19:00:00;3,99
6.11. 20:00:00;5,36
6.11. 21:00:00;2,51
6.11. 22:00:00;3,43
6.11. 23:00:00;2,48
7.11. 00:00:00;2,15
7.11. 01:00:00;1,8
7.11. 02:00:00;2,02
7.11. 03:00:00;2,67
7.11. 04:00:00;1,63
7.11. 05:00:00;3,6
7.11. 06:00:00;2,49
7.11. 07:00:00;2,74
7.11. 08:00:00;2,09
7.11. 09:00:00;3,05
7.11. 10:00:00;3,33
7.11. 11:00:00;3,04
7.11. 12:00:00;1,94
7.11. 13:00:00;3,67
7.11. 14:00:00;2,97
7.11. 15:00:00;3,95
7.11. 16:00:00;4,08
7.11. 17:00:00;3,49
7.11. 18:00:00;1,67
7.11. 19:00:00;3,5
7.11. 20:00:00;3,7
7.11. 21:00:00;4,3
7.11. 22:00:00;4,82
7.11. 23:00:00;3,46
8.11. 00:00:00;1,76
8.11. 01:00:00;1,64
8.11. 02:00:00;2,2
8.11. 03:00:00;1,17
8.11. 04:00:00;3,39
8.11. 05:00:00;1,44
8.11. 06:00:00;2,51
8.11. 07:00:00;3,57
