Time;Power
4.6. 16:00:00;0,4
4.6. 17:00:00;0,66
4.6. 18:00:00;0,33
4.6. 19:00:00;0,32
4.6. 20:00:00;1,75
4.6. 21:00:00;1,35
4.6. 22:00:00;0,6
4.6. 23:00:00;0,42
5.6. 00:00:00;0,35
5.6. 01:00:00;0,67
5.6. 02:00:00;0,32
5.6. 03:00:00;0,66
5.6. 04:00:00;0,35
5.6. 05:00:00;0,32
5.6. 06:00:00;2,03
5.6. 07:00:00;0,4
5.6. 08:00:00;0,75
5.6. 09:00:00;0,34
5.6. 10:00:00;0,35
5.6. 11:00:00;0,69
5.6. 12:00:00;0,36
5.6. 13:00:00;0,67
5.6. 14:00:00;0,36
5.6. 15:00:00;0,71
5.6. 16:00:00;0,56
5.6. 17:00:00;0,48
5.6. 18:00:00;0,52
5.6. 19:00:00;0,67
5.6. 20:00:00;0,52
5.6. 21:00:00;1,05
5.6. 22:00:00;0,57
5.6. 23:00:00;2,75
6.6. 00:00:00;0,4
6.6. 01:00:00;0,71
6.6. 02:00:00;0,35
6.6. 03:00:00;0,33
6.6. 04:00:00;0,67
6.6. 05:00:00;0,38
6.6. 06:00:00;0,89
6.6. 07:00:00;1,2
6.6. 08:00:00;1,24
6.6. 09:00:00;0,67
6.6. 10:00:00;0,33
6.6. 11:00:00;0,47
6.6. 12:00:00;0,61
6.6. 13:00:00;0,37
6.6. 14:00:00;0,73
6.6. 15:00:00;0,39
6.6. 16:00:00;0,54
6.6. 17:00:00;1,95
6.6. 18:00:00;1,03
6.6. 19:00:00;1,22
6.6. 20:00:00;1,59
6.6. 21:00:00;1,7
6.6. 22:00:00;1,49
6.6. 23:00:00;1,33
7.6. 00:00:00;0,4
7.6. 01:00:00;0,41
7.6. 02:00:00;0,64
7.6. 03:00:00;0,35
7.6. 04:00:00;0,68
7.6. 05:00:00;0,33
7.6. 06:00:00;0,64
7.6. 07:00:00;0,78
7.6. 08:00:00;1,64
7.6. 09:00:00;0,67
7.6. 10:00:00;0,65
7.6. 11:00:00;0,39
7.6. 12:00:00;1,34
7.6. 13:00:00;1,24
7.6. 14:00:00;1,34
7.6. 15:00:00;0,89
7.6. 16:00:00;3,05
7.6. 17:00:00;1,55
7.6. 18:00:00;0,94
7.6. 19:00:00;0,59
7.6. 20:00:00;1,3
7.6. 21:00:00;1,54
7.6. 22:00:00;4,28
7.6. 23:00:00;3,48
8.6. 00:00:00;0,71
8.6. 01:00:00;0,74
8.6. 02:00:00;0,37
8.6. 03:00:00;0,69
8.6. 04:00:00;0,37
8.6. 05:00:00;0,35
8.6. 06:00:00;0,69
8.6. 07:00:00;0,36
8.6. 08:00:00;0,78
8.6. 09:00:00;1,04
8.6. 10:00:00;0,76
8.6. 11:00:00;1,21
8.6. 12:00:00;0,88
8.6. 13:00:00;0,55
8.6. 14:00:00;0,38
8.6. 15:00:00;0,7
8.6. 16:00:00;0,35
8.6. 17:00:00;0,35
8.6. 18:00:00;0,81
8.6. 19:00:00;2,41
8.6. 20:00:00;5,92
8.6. 21:00:00;1,15
8.6. 22:00:00;1,6
8.6. 23:00:00;1,28
9.6. 00:00:00;0,88
9.6. 01:00:00;0,43
9.6. 02:00:00;0,72
9.6. 03:00:00;0,39
9.6. 04:00:00;0,39
9.6. 05:00:00;0,72
9.6. 06:00:00;0,37
9.6. 07:00:00;1,27
9.6. 08:00:00;0,78
9.6. 09:00:00;1,01
9.6. 10:00:00;1,54
9.6. 11:00:00;0,45
9.6. 12:00:00;1,42
9.6. 13:00:00;1,22
9.6. 14:00:00;1,89
9.6. 15:00:00;2,23
9.6. 16:00:00;0,76
9.6. 17:00:00;1,06
9.6. 18:00:00;1,43
9.6. 19:00:00;1,18
9.6. 20:00:00;2,77
9.6. 21:00:00;1,13
9.6. 22:00:00;0,56
9.6. 23:00:00;0,8
10.6. 00:00:00;0,33
10.6. 01:00:00;0,31
10.6. 02:00:00;0,67
10.6. 03:00:00;0,32
10.6. 04:00:00;0,64
10.6. 05:00:00;0,32
10.6. 06:00:00;1,02
10.6. 07:00:00;0,47
10.6. 08:00:00;0,67
10.6. 09:00:00;0,49
10.6. 10:00:00;0,67
10.6. 11:00:00;0,37
10.6. 12:00:00;0,79
10.6. 13:00:00;0,36
10.6. 14:00:00;0,68
10.6. 15:00:00;0,35
10.6. 16:00:00;0,32
10.6. 17:00:00;0,7
10.6. 18:00:00;0,34
10.6. 19:00:00;0,77
10.6. 20:00:00;0,83
10.6. 21:00:00;0,37
10.6. 22:00:00;2,22
10.6. 23:00:00;0,3
11.6. 00:00:00;0,66
11.6. 01:00:00;0,31
11.6. 02:00:00;0,3
11.6. 03:00:00;0,65
11.6. 04:00:00;0,31
11.6. 05:00:00;0,63
11.6. 06:00:00;0,41
11.6. 07:00:00;0,62
11.6. 08:00:00;0,3
11.6. 09:00:00;0,29
11.6. 10:00:00;0,64
11.6. 11:00:00;0,33
11.6. 12:00:00;0,62
11.6. 13:00:00;0,28
11.6. 14:00:00;0,3
11.6. 15:00:00;0,67
11.6. 16:00:00;0,85
11.6. 17:00:00;1,15
11.6. 18:00:00;1,22
11.6. 19:00:00;1,3
11.6. 20:00:00;0,35
11.6. 21:00:00;0,81
11.6. 22:00:00;0,39
11.6. 23:00:00;0,77
12.6. 00:00:00;1,91
12.6. 01:00:00;0,31
12.6. 02:00:00;0,65
12.6. 03:00:00;0,28
12.6. 04:00:00;1,8
12.6. 05:00:00;0,63
12.6. 06:00:00;0,52
12.6. 07:00:00;0,44
12.6. 08:00:00;0,3
12.6. 09:00:00;1,98
12.6. 10:00:00;0,32
12.6. 11:00:00;0,69
12.6. 12:00:00;0,31
12.6. 13:00:00;0,64
12.6. 14:00:00;0,49
12.6. 15:00:00;0,41
12.6. 16:00:00;0,67
12.6. 17:00:00;0,29
12.6. 18:00:00;0,63
12.6. 19:00:00;0,29
12.6. 20:00:00;0,65
12.6. 21:00:00;2,8
12.6. 22:00:00;0,68
12.6. 23:00:00;0,98
13.6. 00:00:00;0,35
13.6. 01:00:00;0,65
13.6. 02:00:00;0,29
13.6. 03:00:00;0,33
13.6. 04:00:00;0,61
13.6. 05:00:00;0,27
13.6. 06:00:00;0,75
13.6. 07:00:00;1,74
13.6. 08:00:00;0,71
13.6. 09:00:00;0,44
13.6. 10:00:00;0,4
13.6. 11:00:00;0,55
13.6. 12:00:00;0,32
13.6. 13:00:00;0,62
13.6. 14:00:00;0,66
13.6. 15:00:00;2,96
13.6. 16:00:00;2,33
13.6. 17:00:00;1,52
13.6. 18:00:00;0,59
13.6. 19:00:00;0,72
13.6. 20:00:00;0,7
13.6. 21:00:00;2,29
13.6. 22:00:00;1,29
13.6. 23:00:00;0,75
14.6. 00:00:00;1,01
14.6. 01:00:00;0,33
14.6. 02:00:00;0,66
14.6. 03:00:00;0,29
14.6. 04:00:00;0,64
14.6. 05:00:00;0,3
14.6. 06:00:00;0,72
14.6. 07:00:00;0,31
14.6. 08:00:00;0,3
14.6. 09:00:00;0,9
14.6. 10:00:00;1,33
14.6. 11:00:00;1,46
14.6. 12:00:00;1,12
14.6. 13:00:00;0,69
14.6. 14:00:00;0,35
14.6. 15:00:00;0,32
14.6. 16:00:00;1
14.6. 17:00:00;0,81
14.6. 18:00:00;1,21
14.6. 19:00:00;1,76
14.6. 20:00:00;0,7
14.6. 21:00:00;2,94
14.6. 22:00:00;1,71
14.6. 23:00:00;0,95
15.6. 00:00:00;0,76
15.6. 01:00:00;0,53
15.6. 02:00:00;0,43
15.6. 03:00:00;0,31
15.6. 04:00:00;0,65
15.6. 05:00:00;1,42
15.6. 06:00:00;0,66
15.6. 07:00:00;0,29
15.6. 08:00:00;0,29
15.6. 09:00:00;1,04
15.6. 10:00:00;1,48
15.6. 11:00:00;0,7
15.6. 12:00:00;1,72
15.6. 13:00:00;0,66
15.6. 14:00:00;1,4
15.6. 15:00:00;0,76
15.6. 16:00:00;1,51
15.6. 17:00:00;2,82
15.6. 18:00:00;0,41
15.6. 19:00:00;0,97
15.6. 20:00:00;1,1
15.6. 21:00:00;1,96
15.6. 22:00:00;1,26
15.6. 23:00:00;0,89
16.6. 00:00:00;2,56
16.6. 01:00:00;0,34
16.6. 02:00:00;0,67
16.6. 03:00:00;0,3
16.6. 04:00:00;0,3
16.6. 05:00:00;0,66
16.6. 06:00:00;3,04
16.6. 07:00:00;0,3
16.6. 08:00:00;0,67
16.6. 09:00:00;0,28
16.6. 10:00:00;0,28
16.6. 11:00:00;0,62
16.6. 12:00:00;0,28
16.6. 13:00:00;0,61
16.6. 14:00:00;0,29
16.6. 15:00:00;0,27
16.6. 16:00:00;0,6
16.6. 17:00:00;0,27
16.6. 18:00:00;0,57
16.6. 19:00:00;0,32
16.6. 20:00:00;0,26
16.6. 21:00:00;0,61
16.6. 22:00:00;0,29
16.6. 23:00:00;0,26
17.6. 00:00:00;0,6
17.6. 01:00:00;0,29
17.6. 02:00:00;0,62
17.6. 03:00:00;0,26
17.6. 04:00:00;0,27
17.6. 05:00:00;0,62
17.6. 06:00:00;0,28
17.6. 07:00:00;0,37
17.6. 08:00:00;0,5
17.6. 09:00:00;0,29
17.6. 10:00:00;0,61
17.6. 11:00:00;0,25
17.6. 12:00:00;0,29
17.6. 13:00:00;0,62
17.6. 14:00:00;0,27
17.6. 15:00:00;0,59
17.6. 16:00:00;0,28
17.6. 17:00:00;0,28
17.6. 18:00:00;0,6
17.6. 19:00:00;0,26
17.6. 20:00:00;0,39
17.6. 21:00:00;0,5
17.6. 22:00:00;0,27
17.6. 23:00:00;0,6
18.6. 00:00:00;0,28
18.6. 01:00:00;0,27
18.6. 02:00:00;0,61
18.6. 03:00:00;0,27
18.6. 04:00:00;0,53
18.6. 05:00:00;0,36
18.6. 06:00:00;0,28
18.6. 07:00:00;0,6
18.6. 08:00:00;0,28
18.6. 09:00:00;0,28
18.6. 10:00:00;0,6
18.6. 11:00:00;0,27
18.6. 12:00:00;0,61
18.6. 13:00:00;0,29
18.6. 14:00:00;0,27
18.6. 15:00:00;0,6
18.6. 16:00:00;0,28
18.6. 17:00:00;0,37
18.6. 18:00:00;0,51
18.6. 19:00:00;0,27
18.6. 20:00:00;0,61
18.6. 21:00:00;0,29
18.6. 22:00:00;0,26
18.6. 23:00:00;0,6
19.6. 00:00:00;0,29
19.6. 01:00:00;0,47
19.6. 02:00:00;0,41
19.6. 03:00:00;0,28
19.6. 04:00:00;0,62
19.6. 05:00:00;0,28
19.6. 06:00:00;0,25
19.6. 07:00:00;0,62
19.6. 08:00:00;0,29
19.6. 09:00:00;0,49
19.6. 10:00:00;0,39
19.6. 11:00:00;0,33
19.6. 12:00:00;0,63
19.6. 13:00:00;0,28
19.6. 14:00:00;0,26
19.6. 15:00:00;0,61
19.6. 16:00:00;0,29
19.6. 17:00:00;0,51
19.6. 18:00:00;0,35
19.6. 19:00:00;0,29
19.6. 20:00:00;0,62
19.6. 21:00:00;0,27
19.6. 22:00:00;0,26
19.6. 23:00:00;0,62
20.6. 00:00:00;0,28
20.6. 01:00:00;0,43
20.6. 02:00:00;0,44
20.6. 03:00:00;0,29
20.6. 04:00:00;0,61
20.6. 05:00:00;0,27
20.6. 06:00:00;0,27
20.6. 07:00:00;0,62
20.6. 08:00:00;0,28
20.6. 09:00:00;0,38
20.6. 10:00:00;0,49
20.6. 11:00:00;0,28
20.6. 12:00:00;0,61
20.6. 13:00:00;0,26
20.6. 14:00:00;0,28
20.6. 15:00:00;0,61
20.6. 16:00:00;0,27
20.6. 17:00:00;0,51
20.6. 18:00:00;0,37
20.6. 19:00:00;0,27
20.6. 20:00:00;0,61
20.6. 21:00:00;0,27
20.6. 22:00:00;0,27
20.6. 23:00:00;0,6
21.6. 00:00:00;0,29
21.6. 01:00:00;0,5
21.6. 02:00:00;0,38
21.6. 03:00:00;0,28
21.6. 04:00:00;0,62
21.6. 05:00:00;0,26
21.6. 06:00:00;0,27
21.6. 07:00:00;0,62
21.6. 08:00:00;0,29
21.6. 09:00:00;0,44
21.6. 10:00:00;0,42
21.6. 11:00:00;0,29
21.6. 12:00:00;0,61
21.6. 13:00:00;0,26
21.6. 14:00:00;0,27
21.6. 15:00:00;0,62
21.6. 16:00:00;0,28
21.6. 17:00:00;0,32
21.6. 18:00:00;0,56
21.6. 19:00:00;0,29
21.6. 20:00:00;0,61
21.6. 21:00:00;0,29
21.6. 22:00:00;0,27
21.6. 23:00:00;0,6
22.6. 00:00:00;0,28
22.6. 01:00:00;0,29
22.6. 02:00:00;0,61
22.6. 03:00:00;0,26
22.6. 04:00:00;0,5
22.6. 05:00:00;0,41
22.6. 06:00:00;0,28
22.6. 07:00:00;0,59
22.6. 08:00:00;0,29
22.6. 09:00:00;0,29
22.6. 10:00:00;0,6
22.6. 11:00:00;0,26
22.6. 12:00:00;0,34
22.6. 13:00:00;0,56
22.6. 14:00:00;0,31
22.6. 15:00:00;0,63
22.6. 16:00:00;0,3
22.6. 17:00:00;0,29
22.6. 18:00:00;0,61
22.6. 19:00:00;0,26
22.6. 20:00:00;0,29
22.6. 21:00:00;0,61
22.6. 22:00:00;0,27
22.6. 23:00:00;0,6
23.6. 00:00:00;0,29
23.6. 01:00:00;0,28
23.6. 02:00:00;0,59
23.6. 03:00:00;0,28
23.6. 04:00:00;0,28
23.6. 05:00:00;0,61
23.6. 06:00:00;0,25
23.6. 07:00:00;0,63
23.6. 08:00:00;0,28
23.6. 09:00:00;1,51
23.6. 10:00:00;0,63
23.6. 11:00:00;0,29
23.6. 12:00:00;0,62
23.6. 13:00:00;0,25
23.6. 14:00:00;0,28
23.6. 15:00:00;0,62
23.6. 16:00:00;0,26
23.6. 17:00:00;0,6
23.6. 18:00:00;0,28
23.6. 19:00:00;0,28
23.6. 20:00:00;0,58
23.6. 21:00:00;0,28
23.6. 22:00:00;0,32
23.6. 23:00:00;0,55
24.6. 00:00:00;0,26
24.6. 01:00:00;0,61
24.6. 02:00:00;0,28
24.6. 03:00:00;0,25
24.6. 04:00:00;0,61
24.6. 05:00:00;1,65
24.6. 06:00:00;0,6
24.6. 07:00:00;0,28
24.6. 08:00:00;0,28
24.6. 09:00:00;0,61
24.6. 10:00:00;0,26
24.6. 11:00:00;0,62
24.6. 12:00:00;0,27
24.6. 13:00:00;0,26
24.6. 14:00:00;0,61
24.6. 15:00:00;0,28
24.6. 16:00:00;0,6
24.6. 17:00:00;0,27
24.6. 18:00:00;0,28
24.6. 19:00:00;0,6
24.6. 20:00:00;0,27
24.6. 21:00:00;0,58
24.6. 22:00:00;0,3
24.6. 23:00:00;0,26
25.6. 00:00:00;0,61
25.6. 01:00:00;0,28
25.6. 02:00:00;0,66
25.6. 03:00:00;1,49
25.6. 04:00:00;0,27
25.6. 05:00:00;0,62
25.6. 06:00:00;0,28
25.6. 07:00:00;0,51
25.6. 08:00:00;0,38
25.6. 09:00:00;0,27
25.6. 10:00:00;0,62
25.6. 11:00:00;0,26
25.6. 12:00:00;0,61
25.6. 13:00:00;0,28
25.6. 14:00:00;0,27
25.6. 15:00:00;0,59
25.6. 16:00:00;0,28
25.6. 17:00:00;0,62
25.6. 18:00:00;0,28
25.6. 19:00:00;0,32
25.6. 20:00:00;0,61
25.6. 21:00:00;0,27
25.6. 22:00:00;0,61
25.6. 23:00:00;0,27
26.6. 00:00:00;0,35
26.6. 01:00:00;1,83
26.6. 02:00:00;0,28
26.6. 03:00:00;0,62
26.6. 04:00:00;0,26
26.6. 05:00:00;0,52
26.6. 06:00:00;0,37
26.6. 07:00:00;0,25
26.6. 08:00:00;0,62
26.6. 09:00:00;0,28
26.6. 10:00:00;0,41
26.6. 11:00:00;0,46
26.6. 12:00:00;0,28
26.6. 13:00:00;0,61
26.6. 14:00:00;0,26
26.6. 15:00:00;0,48
26.6. 16:00:00;0,41
26.6. 17:00:00;0,25
26.6. 18:00:00;0,62
26.6. 19:00:00;0,28
26.6. 20:00:00;0,49
26.6. 21:00:00;0,37
26.6. 22:00:00;0,28
26.6. 23:00:00;0,59
27.6. 00:00:00;0,28
27.6. 01:00:00;0,45
27.6. 02:00:00;0,46
27.6. 03:00:00;0,26
27.6. 04:00:00;1,88
27.6. 05:00:00;0,27
27.6. 06:00:00;0,67
27.6. 07:00:00;0,33
27.6. 08:00:00;0,33
27.6. 09:00:00;0,66
27.6. 10:00:00;0,32
27.6. 11:00:00;0,89
27.6. 12:00:00;3,53
27.6. 13:00:00;1,68
27.6. 14:00:00;0,52
27.6. 15:00:00;1,25
27.6. 16:00:00;0,43
27.6. 17:00:00;0,69
27.6. 18:00:00;0,34
27.6. 19:00:00;0,67
27.6. 20:00:00;0,39
27.6. 21:00:00;3,5
27.6. 22:00:00;1,1
27.6. 23:00:00;0,6
28.6. 00:00:00;0,67
28.6. 01:00:00;0,33
28.6. 02:00:00;0,73
28.6. 03:00:00;1,71
28.6. 04:00:00;0,3
28.6. 05:00:00;0,69
28.6. 06:00:00;1,51
28.6. 07:00:00;0,99
28.6. 08:00:00;0,35
28.6. 09:00:00;1,21
28.6. 10:00:00;0,74
28.6. 11:00:00;1,25
28.6. 12:00:00;1,11
28.6. 13:00:00;1,43
28.6. 14:00:00;1,47
28.6. 15:00:00;0,7
28.6. 16:00:00;1,32
28.6. 17:00:00;1,24
28.6. 18:00:00;1,88
28.6. 19:00:00;1,01
28.6. 20:00:00;2,19
28.6. 21:00:00;1,85
28.6. 22:00:00;1,55
28.6. 23:00:00;0,75
29.6. 00:00:00;0,4
29.6. 01:00:00;2,12
29.6. 02:00:00;0,33
29.6. 03:00:00;0,69
29.6. 04:00:00;1,82
29.6. 05:00:00;0,69
29.6. 06:00:00;0,32
29.6. 07:00:00;0,31
29.6. 08:00:00;0,65
29.6. 09:00:00;0,48
29.6. 10:00:00;0,82
29.6. 11:00:00;1,8
29.6. 12:00:00;0,51
29.6. 13:00:00;0,68
29.6. 14:00:00;0,57
29.6. 15:00:00;0,35
29.6. 16:00:00;0,68
29.6. 17:00:00;0,53
29.6. 18:00:00;1,42
29.6. 19:00:00;3,61
29.6. 20:00:00;1,93
29.6. 21:00:00;0,78
29.6. 22:00:00;3,34
29.6. 23:00:00;0,67
30.6. 00:00:00;0,69
30.6. 01:00:00;0,35
30.6. 02:00:00;0,68
30.6. 03:00:00;0,34
30.6. 04:00:00;0,39
30.6. 05:00:00;0,61
30.6. 06:00:00;0,32
30.6. 07:00:00;0,68
30.6. 08:00:00;0,33
30.6. 09:00:00;1,19
30.6. 10:00:00;0,86
30.6. 11:00:00;0,33
30.6. 12:00:00;0,32
30.6. 13:00:00;0,67
30.6. 14:00:00;1,36
30.6. 15:00:00;3,1
30.6. 16:00:00;1,72
30.6. 17:00:00;0,96
30.6. 18:00:00;0,97
30.6. 19:00:00;0,87
30.6. 20:00:00;0,77
30.6. 21:00:00;1,51
30.6. 22:00:00;2,03
30.6. 23:00:00;1,08
Yhteensä;547,66
