Time;Power
9.10. 22:00:00;0,63
9.10. 23:00:00;2,35
10.10. 00:00:00;0,41
10.10. 01:00:00;1,65
10.10. 02:00:00;0,87
10.10. 03:00:00;2,6
10.10. 04:00:00;2,27
10.10. 05:00:00;2,68
10.10. 06:00:00;2,29
10.10. 07:00:00;1,33
10.10. 08:00:00;1,77
10.10. 09:00:00;4,28
10.10. 10:00:00;3,48
10.10. 11:00:00;3,06
10.10. 12:00:00;2,45
10.10. 13:00:00;1,49
10.10. 14:00:00;3,05
10.10. 15:00:00;2,48
10.10. 16:00:00;4,01
10.10. 17:00:00;1,77
10.10. 18:00:00;1,04
10.10. 19:00:00;1,27
10.10. 20:00:00;4,95
10.10. 21:00:00;0,77
10.10. 22:00:00;0,76
10.10. 23:00:00;2,07
11.10. 00:00:00;0,63
11.10. 01:00:00;0,68
11.10. 02:00:00;1,52
11.10. 03:00:00;0,71
11.10. 04:00:00;1,69
11.10. 05:00:00;0,63
11.10. 06:00:00;0,56
11.10. 07:00:00;1,57
11.10. 08:00:00;0,74
11.10. 09:00:00;2,42
11.10. 10:00:00;1,97
11.10. 11:00:00;3,14
11.10. 12:00:00;1,36
11.10. 13:00:00;0,71
11.10. 14:00:00;0,3
11.10. 15:00:00;1,74
11.10. 16:00:00;0,53
11.10. 17:00:00;0,31
11.10. 18:00:00;2,07
11.10. 19:00:00;0,28
11.10. 20:00:00;0,5
11.10. 21:00:00;0,7
11.10. 22:00:00;1,38
11.10. 23:00:00;1,49
12.10. 00:00:00;1,31
12.10. 01:00:00;2,39
12.10. 02:00:00;2,24
12.10. 03:00:00;2,24
12.10. 04:00:00;2,74
12.10. 05:00:00;2,28
12.10. 06:00:00;2,78
12.10. 07:00:00;2,45
12.10. 08:00:00;2,79
12.10. 09:00:00;2,25
12.10. 10:00:00;2,28
12.10. 11:00:00;2,51
12.10. 12:00:00;1,63
12.10. 13:00:00;2,33
12.10. 14:00:00;1,97
12.10. 15:00:00;2,1
12.10. 16:00:00;0,56
12.10. 17:00:00;1,99
12.10. 18:00:00;2,36
12.10. 19:00:00;0,28
12.10. 20:00:00;2,38
12.10. 21:00:00;1,97
12.10. 22:00:00;1,55
12.10. 23:00:00;1,12
13.10. 00:00:00;2,01
13.10. 01:00:00;2,63
13.10. 02:00:00;2,19
13.10. 03:00:00;2,48
13.10. 04:00:00;2,09
13.10. 05:00:00;2,37
13.10. 06:00:00;2,16
13.10. 07:00:00;2,07
13.10. 08:00:00;2,44
13.10. 09:00:00;2,04
13.10. 10:00:00;2,4
13.10. 11:00:00;0,27
13.10. 12:00:00;2,16
13.10. 13:00:00;1,93
13.10. 14:00:00;0,28
13.10. 15:00:00;2,28
13.10. 16:00:00;1,24
13.10. 17:00:00;1,63
13.10. 18:00:00;2,46
13.10. 19:00:00;3,27
13.10. 20:00:00;1,04
13.10. 21:00:00;2,22
13.10. 22:00:00;0,75
13.10. 23:00:00;2,05
14.10. 00:00:00;0,38
14.10. 01:00:00;2,2
14.10. 02:00:00;1,8
14.10. 03:00:00;0,69
14.10. 04:00:00;1,78
14.10. 05:00:00;0,68
14.10. 06:00:00;1,75
14.10. 07:00:00;1,77
14.10. 08:00:00;0,73
14.10. 09:00:00;2,24
14.10. 10:00:00;1,58
14.10. 11:00:00;2,83
14.10. 12:00:00;1,12
14.10. 13:00:00;2,3
14.10. 14:00:00;2,8
14.10. 15:00:00;0,67
14.10. 16:00:00;3,21
14.10. 17:00:00;3,57
14.10. 18:00:00;3,78
14.10. 19:00:00;3,4
14.10. 20:00:00;1,92
14.10. 21:00:00;3,74
14.10. 22:00:00;0,64
14.10. 23:00:00;2,1
15.10. 00:00:00;0,4
15.10. 01:00:00;2,2
15.10. 02:00:00;1,6
15.10. 03:00:00;1,86
15.10. 04:00:00;2,05
15.10. 05:00:00;3,3
15.10. 06:00:00;3,16
15.10. 07:00:00;2,68
15.10. 08:00:00;2,6
15.10. 09:00:00;3,03
15.10. 10:00:00;2,47
15.10. 11:00:00;3,01
15.10. 12:00:00;2,18
15.10. 13:00:00;2,51
15.10. 14:00:00;2,26
15.10. 15:00:00;2,71
15.10. 16:00:00;2,63
15.10. 17:00:00;2,53
15.10. 18:00:00;2,11
15.10. 19:00:00;2,62
15.10. 20:00:00;3,23
15.10. 21:00:00;5,46
15.10. 22:00:00;2,2
15.10. 23:00:00;2,41
16.10. 00:00:00;2,19
16.10. 01:00:00;2,51
16.10. 02:00:00;2,23
16.10. 03:00:00;2,65
16.10. 04:00:00;2,23
16.10. 05:00:00;2,66
16.10. 06:00:00;2,46
16.10. 07:00:00;2,8
16.10. 08:00:00;2,35
16.10. 09:00:00;3,39
16.10. 10:00:00;2,79
16.10. 11:00:00;2,51
16.10. 12:00:00;2,56
16.10. 13:00:00;1,94
16.10. 14:00:00;1,72
16.10. 15:00:00;4,04
16.10. 16:00:00;2,35
16.10. 17:00:00;0,34
16.10. 18:00:00;1,85
16.10. 19:00:00;0,82
16.10. 20:00:00;1,93
16.10. 21:00:00;2,39
16.10. 22:00:00;3,39
16.10. 23:00:00;2,68
17.10. 00:00:00;2,84
17.10. 01:00:00;2,82
17.10. 02:00:00;3,04
17.10. 03:00:00;2,26
17.10. 04:00:00;2,51
17.10. 05:00:00;1,99
17.10. 06:00:00;2,2
17.10. 07:00:00;2,03
17.10. 08:00:00;2,51
17.10. 09:00:00;3,12
17.10. 10:00:00;2,22
17.10. 11:00:00;2,97
17.10. 12:00:00;2,98
17.10. 13:00:00;1,97
17.10. 14:00:00;1,21
17.10. 15:00:00;3,1
17.10. 16:00:00;1,7
17.10. 17:00:00;3,67
17.10. 18:00:00;3,65
17.10. 19:00:00;1,62
17.10. 20:00:00;0,57
17.10. 21:00:00;2,23
17.10. 22:00:00;0,44
17.10. 23:00:00;0,79
18.10. 00:00:00;1,74
18.10. 01:00:00;0,67
18.10. 02:00:00;0,31
18.10. 03:00:00;2,02
18.10. 04:00:00;0,35
18.10. 05:00:00;0,37
18.10. 06:00:00;2,04
18.10. 07:00:00;0,38
18.10. 08:00:00;2,17
18.10. 09:00:00;0,54
18.10. 10:00:00;3,06
18.10. 11:00:00;1,52
18.10. 12:00:00;4,17
18.10. 13:00:00;2,46
18.10. 14:00:00;2,96
18.10. 15:00:00;0,37
18.10. 16:00:00;1,83
18.10. 17:00:00;2,88
18.10. 18:00:00;2,59
18.10. 19:00:00;5,18
18.10. 20:00:00;3,55
18.10. 21:00:00;2,62
18.10. 22:00:00;1,02
18.10. 23:00:00;2,38
19.10. 00:00:00;1,99
19.10. 01:00:00;2,44
19.10. 02:00:00;1,59
19.10. 03:00:00;2,35
19.10. 04:00:00;2,45
19.10. 05:00:00;2,29
19.10. 06:00:00;2,85
19.10. 07:00:00;2,97
19.10. 08:00:00;2,39
19.10. 09:00:00;3,84
19.10. 10:00:00;2,31
19.10. 11:00:00;2,57
19.10. 12:00:00;2,89
19.10. 13:00:00;2,97
19.10. 14:00:00;3,01
19.10. 15:00:00;3,64
19.10. 16:00:00;2,74
19.10. 17:00:00;2,58
19.10. 18:00:00;1,02
19.10. 19:00:00;3,24
19.10. 20:00:00;3,83
19.10. 21:00:00;4,24
19.10. 22:00:00;2,14
19.10. 23:00:00;2,17
20.10. 00:00:00;0,53
20.10. 01:00:00;1,89
20.10. 02:00:00;1,81
20.10. 03:00:00;0,9
20.10. 04:00:00;2,37
20.10. 05:00:00;2,03
20.10. 06:00:00;2,64
20.10. 07:00:00;1,89
20.10. 08:00:00;3,75
20.10. 09:00:00;2,92
20.10. 10:00:00;2,97
20.10. 11:00:00;2,63
20.10. 12:00:00;2,88
20.10. 13:00:00;2,71
20.10. 14:00:00;2,31
20.10. 15:00:00;2,82
20.10. 16:00:00;3,88
20.10. 17:00:00;2,82
20.10. 18:00:00;2,19
20.10. 19:00:00;2,71
20.10. 20:00:00;3,51
20.10. 21:00:00;4,42
20.10. 22:00:00;3,11
20.10. 23:00:00;2,38
21.10. 00:00:00;2,26
21.10. 01:00:00;2,63
21.10. 02:00:00;2,2
21.10. 03:00:00;2,61
21.10. 04:00:00;2,29
21.10. 05:00:00;2,57
21.10. 06:00:00;2,4
21.10. 07:00:00;3,4
21.10. 08:00:00;5,6
21.10. 09:00:00;4,05
21.10. 10:00:00;3,13
21.10. 11:00:00;4,17
21.10. 12:00:00;2,74
21.10. 13:00:00;3,33
21.10. 14:00:00;4,11
21.10. 15:00:00;2,92
21.10. 16:00:00;2,22
21.10. 17:00:00;3,56
21.10. 18:00:00;2,05
21.10. 19:00:00;1,29
21.10. 20:00:00;5,79
21.10. 21:00:00;1,53
21.10. 22:00:00;1,41
21.10. 23:00:00;1,67
22.10. 00:00:00;0,67
22.10. 01:00:00;1,64
22.10. 02:00:00;0,29
22.10. 03:00:00;1,32
22.10. 04:00:00;1,61
22.10. 05:00:00;0,67
22.10. 06:00:00;1,78
22.10. 07:00:00;1,45
22.10. 08:00:00;1,41
22.10. 09:00:00;3,76
22.10. 10:00:00;1,15
22.10. 11:00:00;1,94
22.10. 12:00:00;0,9
22.10. 13:00:00;0,57
22.10. 14:00:00;2,2
22.10. 15:00:00;1,17
22.10. 16:00:00;1,13
22.10. 17:00:00;2,24
22.10. 18:00:00;1,53
22.10. 19:00:00;0,51
22.10. 20:00:00;4,44
22.10. 21:00:00;2,77
22.10. 22:00:00;2,35
22.10. 23:00:00;0,48
23.10. 00:00:00;0,56
23.10. 01:00:00;1,63
23.10. 02:00:00;0,66
23.10. 03:00:00;0,76
23.10. 04:00:00;2,03
23.10. 05:00:00;0,47
23.10. 06:00:00;2,23
23.10. 07:00:00;0,77
23.10. 08:00:00;1,59
23.10. 09:00:00;1,94
23.10. 10:00:00;1,26
23.10. 11:00:00;1,96
23.10. 12:00:00;1,86
23.10. 13:00:00;1,8
23.10. 14:00:00;2,65
23.10. 15:00:00;1,06
23.10. 16:00:00;0,77
23.10. 17:00:00;2,12
23.10. 18:00:00;0,79
23.10. 19:00:00;4,53
23.10. 20:00:00;3,32
23.10. 21:00:00;1,35
23.10. 22:00:00;2,18
23.10. 23:00:00;0,4
24.10. 00:00:00;2,09
24.10. 01:00:00;1,04
24.10. 02:00:00;1,72
24.10. 03:00:00;0,73
24.10. 04:00:00;1,95
24.10. 05:00:00;1,43
24.10. 06:00:00;1,66
24.10. 07:00:00;0,71
24.10. 08:00:00;3,27
24.10. 09:00:00;2,74
24.10. 10:00:00;1,07
24.10. 11:00:00;2,98
24.10. 12:00:00;2,32
24.10. 13:00:00;3,15
24.10. 14:00:00;4,51
24.10. 15:00:00;1,74
24.10. 16:00:00;2,15
24.10. 17:00:00;2,72
24.10. 18:00:00;5,83
24.10. 19:00:00;2,06
24.10. 20:00:00;2,92
24.10. 21:00:00;1,64
24.10. 22:00:00;1,9
24.10. 23:00:00;2,33
25.10. 00:00:00;0,69
25.10. 01:00:00;1,87
25.10. 02:00:00;1,08
25.10. 03:00:00;2,8
25.10. 03:00:00;0,8
25.10. 04:00:00;3,18
25.10. 05:00:00;3,39
25.10. 06:00:00;3,71
25.10. 07:00:00;3,02
25.10. 08:00:00;4,17
25.10. 09:00:00;5,14
25.10. 10:00:00;4,68
25.10. 11:00:00;3,82
25.10. 12:00:00;4,1
25.10. 13:00:00;2,73
25.10. 14:00:00;3,76
25.10. 15:00:00;4,28
25.10. 16:00:00;3,24
25.10. 17:00:00;3,11
25.10. 18:00:00;0,85
25.10. 19:00:00;3,22
25.10. 20:00:00;3,5
25.10. 21:00:00;2,33
25.10. 22:00:00;0,87
25.10. 23:00:00;1,96
26.10. 00:00:00;0,82
26.10. 01:00:00;0,42
26.10. 02:00:00;1,59
26.10. 03:00:00;0,67
26.10. 04:00:00;1,76
26.10. 05:00:00;1,29
26.10. 06:00:00;0,47
26.10. 07:00:00;2,18
26.10. 08:00:00;1,46
26.10. 09:00:00;0,75
26.10. 10:00:00;1,14
26.10. 11:00:00;2,68
26.10. 12:00:00;1,74
26.10. 13:00:00;1,05
26.10. 14:00:00;1,7
26.10. 15:00:00;2,58
26.10. 16:00:00;1,93
26.10. 17:00:00;1,58
26.10. 18:00:00;2,75
26.10. 19:00:00;1,32
26.10. 20:00:00;1,61
26.10. 21:00:00;4,48
26.10. 22:00:00;1
26.10. 23:00:00;1,68
27.10. 00:00:00;0,67
27.10. 01:00:00;0,3
27.10. 02:00:00;0,62
27.10. 03:00:00;1,69
27.10. 04:00:00;0,31
27.10. 05:00:00;0,62
27.10. 06:00:00;1,92
27.10. 07:00:00;1,56
27.10. 08:00:00;0,85
27.10. 09:00:00;1,95
27.10. 10:00:00;0,95
27.10. 11:00:00;0,79
27.10. 12:00:00;0,93
27.10. 13:00:00;1,95
27.10. 14:00:00;0,95
27.10. 15:00:00;0,61
27.10. 16:00:00;2,33
27.10. 17:00:00;2,97
27.10. 18:00:00;1,49
27.10. 19:00:00;1,25
27.10. 20:00:00;3,74
27.10. 21:00:00;2,98
27.10. 22:00:00;2,56
27.10. 23:00:00;0,58
28.10. 00:00:00;0,31
28.10. 01:00:00;2,02
28.10. 02:00:00;0,31
28.10. 03:00:00;0,66
28.10. 04:00:00;1,82
28.10. 05:00:00;0,76
28.10. 06:00:00;1,11
28.10. 07:00:00;2,29
28.10. 08:00:00;0,58
28.10. 09:00:00;1,21
28.10. 10:00:00;0,75
28.10. 11:00:00;1,41
28.10. 12:00:00;2,19
28.10. 13:00:00;1,5
28.10. 14:00:00;0,79
28.10. 15:00:00;2,36
28.10. 16:00:00;0,96
28.10. 17:00:00;1,69
28.10. 18:00:00;3,12
28.10. 19:00:00;1,77
28.10. 20:00:00;4,54
28.10. 21:00:00;2,38
28.10. 22:00:00;1,35
28.10. 23:00:00;0,41
29.10. 00:00:00;0,6
29.10. 01:00:00;1,68
29.10. 02:00:00;0,66
29.10. 03:00:00;0,29
29.10. 04:00:00;1,71
29.10. 05:00:00;0,63
29.10. 06:00:00;0,42
29.10. 07:00:00;0,89
29.10. 08:00:00;2,81
29.10. 09:00:00;0,84
29.10. 10:00:00;0,77
29.10. 11:00:00;1,96
29.10. 12:00:00;1,75
29.10. 13:00:00;0,83
29.10. 14:00:00;0,72
29.10. 15:00:00;3,04
29.10. 16:00:00;1,71
29.10. 17:00:00;2,18
29.10. 18:00:00;2,02
29.10. 19:00:00;1,91
29.10. 20:00:00;1,59
29.10. 21:00:00;4,27
29.10. 22:00:00;1,63
29.10. 23:00:00;0,66
30.10. 00:00:00;1,66
30.10. 01:00:00;0,31
30.10. 02:00:00;0,65
30.10. 03:00:00;0,28
30.10. 04:00:00;2,08
30.10. 05:00:00;0,27
30.10. 06:00:00;2,07
30.10. 07:00:00;1,35
30.10. 08:00:00;0,69
30.10. 09:00:00;2,42
30.10. 10:00:00;0,7
30.10. 11:00:00;1,39
30.10. 12:00:00;1,96
30.10. 13:00:00;0,89
30.10. 14:00:00;2,01
30.10. 15:00:00;0,98
30.10. 16:00:00;1,78
30.10. 17:00:00;3,26
30.10. 18:00:00;0,61
30.10. 19:00:00;3,65
30.10. 20:00:00;3,81
30.10. 21:00:00;1,36
30.10. 22:00:00;1,84
30.10. 23:00:00;0,63
31.10. 00:00:00;0,57
31.10. 01:00:00;2,57
31.10. 02:00:00;0,32
31.10. 03:00:00;1,91
31.10. 04:00:00;2,57
31.10. 05:00:00;0,69
31.10. 06:00:00;2,93
31.10. 07:00:00;2,01
31.10. 08:00:00;2,89
31.10. 09:00:00;2,5
31.10. 10:00:00;3
31.10. 11:00:00;3,52
31.10. 12:00:00;3,14
31.10. 13:00:00;3,79
31.10. 14:00:00;4,14
31.10. 15:00:00;3,4
31.10. 16:00:00;3,63
31.10. 17:00:00;2,69
31.10. 18:00:00;2,37
31.10. 19:00:00;2,85
31.10. 20:00:00;4,64
31.10. 21:00:00;2,7
31.10. 22:00:00;1,46
31.10. 23:00:00;1,87
Yhteensä;1 363,93
