Time;Power
5.6. 12:00:00;1,85
5.6. 13:00:00;0,41
5.6. 14:00:00;0,8
5.6. 15:00:00;1,82
5.6. 16:00:00;0,86
5.6. 17:00:00;0,65
5.6. 18:00:00;0,52
5.6. 19:00:00;0,37
5.6. 20:00:00;2,59
5.6. 21:00:00;2,16
5.6. 22:00:00;2,65
5.6. 23:00:00;1,08
6.6. 00:00:00;0,66
6.6. 01:00:00;0,85
6.6. 02:00:00;1,66
6.6. 03:00:00;0,32
6.6. 04:00:00;1,9
6.6. 05:00:00;0,63
6.6. 06:00:00;1,81
6.6. 07:00:00;0,81
6.6. 08:00:00;0,64
6.6. 09:00:00;2,07
6.6. 10:00:00;0,36
6.6. 11:00:00;2,02
6.6. 12:00:00;1,64
6.6. 13:00:00;0,92
6.6. 14:00:00;2
6.6. 15:00:00;2,15
6.6. 16:00:00;0,71
6.6. 17:00:00;0,37
6.6. 18:00:00;0,51
6.6. 19:00:00;3,89
6.6. 20:00:00;0,79
6.6. 21:00:00;0,51
6.6. 22:00:00;3,09
6.6. 23:00:00;0,49
7.6. 00:00:00;0,68
7.6. 01:00:00;1,87
7.6. 02:00:00;0,7
7.6. 03:00:00;0,31
7.6. 04:00:00;2
7.6. 05:00:00;0,53
7.6. 06:00:00;0,32
7.6. 07:00:00;2,26
7.6. 08:00:00;2,77
7.6. 09:00:00;0,68
7.6. 10:00:00;0,74
7.6. 11:00:00;1,67
7.6. 12:00:00;0,69
7.6. 13:00:00;1,94
7.6. 14:00:00;0,7
7.6. 15:00:00;0,33
7.6. 16:00:00;2,35
7.6. 17:00:00;0,36
7.6. 18:00:00;2,38
7.6. 19:00:00;0,84
7.6. 20:00:00;2,2
7.6. 21:00:00;0,97
7.6. 22:00:00;2,75
7.6. 23:00:00;2,04
8.6. 00:00:00;0,86
8.6. 01:00:00;2,18
8.6. 02:00:00;2,6
8.6. 03:00:00;2,18
8.6. 04:00:00;1,56
8.6. 05:00:00;1,4
8.6. 06:00:00;2,04
8.6. 07:00:00;2,46
8.6. 08:00:00;0,98
8.6. 09:00:00;1,7
8.6. 10:00:00;0,32
8.6. 11:00:00;2,2
8.6. 12:00:00;0,3
8.6. 13:00:00;0,7
8.6. 14:00:00;0,33
8.6. 15:00:00;0,43
8.6. 16:00:00;0,68
8.6. 17:00:00;1,86
8.6. 18:00:00;0,69
8.6. 19:00:00;0,34
8.6. 20:00:00;0,67
8.6. 21:00:00;0,32
8.6. 22:00:00;0,46
8.6. 23:00:00;2,09
9.6. 00:00:00;1,91
9.6. 01:00:00;0,86
9.6. 02:00:00;2,04
9.6. 03:00:00;1,85
9.6. 04:00:00;0,88
9.6. 05:00:00;2,33
9.6. 06:00:00;0,77
9.6. 07:00:00;1,68
9.6. 08:00:00;2,23
9.6. 09:00:00;0,32
9.6. 10:00:00;0,94
9.6. 11:00:00;1,55
9.6. 12:00:00;0,68
9.6. 13:00:00;0,32
9.6. 14:00:00;0,67
9.6. 15:00:00;0,32
9.6. 16:00:00;0,33
9.6. 17:00:00;0,63
9.6. 18:00:00;0,32
9.6. 19:00:00;0,67
9.6. 20:00:00;0,3
9.6. 21:00:00;0,42
9.6. 22:00:00;0,55
9.6. 23:00:00;1,77
10.6. 00:00:00;0,69
10.6. 01:00:00;0,32
10.6. 02:00:00;2,38
10.6. 03:00:00;0,31
10.6. 04:00:00;2,37
10.6. 05:00:00;0,64
10.6. 06:00:00;2,09
10.6. 07:00:00;0,7
10.6. 08:00:00;1,87
10.6. 09:00:00;0,68
10.6. 10:00:00;0,32
10.6. 11:00:00;0,65
10.6. 12:00:00;0,34
10.6. 13:00:00;0,31
10.6. 14:00:00;0,65
10.6. 15:00:00;0,33
10.6. 16:00:00;0,65
10.6. 17:00:00;0,3
10.6. 18:00:00;0,69
10.6. 19:00:00;1,33
10.6. 20:00:00;0,44
10.6. 21:00:00;1,57
10.6. 22:00:00;3,71
10.6. 23:00:00;1,07
11.6. 00:00:00;0,7
11.6. 01:00:00;0,33
11.6. 02:00:00;0,34
11.6. 03:00:00;0,68
11.6. 04:00:00;0,33
11.6. 05:00:00;0,66
11.6. 06:00:00;0,32
11.6. 07:00:00;0,89
11.6. 08:00:00;0,49
11.6. 09:00:00;1,4
11.6. 10:00:00;0,47
11.6. 11:00:00;1,04
11.6. 12:00:00;1,46
11.6. 13:00:00;1,23
11.6. 14:00:00;0,87
11.6. 15:00:00;0,99
11.6. 16:00:00;0,51
11.6. 17:00:00;0,93
11.6. 18:00:00;0,33
11.6. 19:00:00;0,36
11.6. 20:00:00;0,76
11.6. 21:00:00;3,19
11.6. 22:00:00;1,75
11.6. 23:00:00;1,96
12.6. 00:00:00;0,7
12.6. 01:00:00;1,15
12.6. 02:00:00;1,17
12.6. 03:00:00;0,34
12.6. 04:00:00;0,69
12.6. 05:00:00;0,4
12.6. 06:00:00;0,71
12.6. 07:00:00;1,95
12.6. 08:00:00;0,7
12.6. 09:00:00;0,71
12.6. 10:00:00;1,23
12.6. 11:00:00;0,95
12.6. 12:00:00;0,47
12.6. 13:00:00;0,72
12.6. 14:00:00;0,31
12.6. 15:00:00;0,34
12.6. 16:00:00;0,67
12.6. 17:00:00;0,97
12.6. 18:00:00;0,92
12.6. 19:00:00;1,87
12.6. 20:00:00;0,75
12.6. 21:00:00;2,54
12.6. 22:00:00;0,44
12.6. 23:00:00;0,41
13.6. 00:00:00;0,65
13.6. 01:00:00;0,36
13.6. 02:00:00;2,2
13.6. 03:00:00;0,32
13.6. 04:00:00;0,62
13.6. 05:00:00;0,4
13.6. 06:00:00;1,78
13.6. 07:00:00;0,8
13.6. 08:00:00;0,36
13.6. 09:00:00;0,83
13.6. 10:00:00;0,34
13.6. 11:00:00;0,87
13.6. 12:00:00;0,34
13.6. 13:00:00;0,63
13.6. 14:00:00;0,37
13.6. 15:00:00;0,49
13.6. 16:00:00;0,8
13.6. 17:00:00;0,34
13.6. 18:00:00;0,68
13.6. 19:00:00;0,32
13.6. 20:00:00;2,78
13.6. 21:00:00;1,35
13.6. 22:00:00;1,12
13.6. 23:00:00;0,42
14.6. 00:00:00;0,71
14.6. 01:00:00;0,6
14.6. 02:00:00;1,49
14.6. 03:00:00;0,7
14.6. 04:00:00;1,88
14.6. 05:00:00;0,69
14.6. 06:00:00;0,33
14.6. 07:00:00;2,06
14.6. 08:00:00;0,68
14.6. 09:00:00;0,46
14.6. 10:00:00;0,72
14.6. 11:00:00;0,73
14.6. 12:00:00;0,37
14.6. 13:00:00;0,7
14.6. 14:00:00;0,37
14.6. 15:00:00;0,53
14.6. 16:00:00;0,6
14.6. 17:00:00;0,68
14.6. 18:00:00;0,53
14.6. 19:00:00;0,34
14.6. 20:00:00;0,83
14.6. 21:00:00;0,83
14.6. 22:00:00;0,94
14.6. 23:00:00;2,37
15.6. 00:00:00;0,45
15.6. 01:00:00;0,41
15.6. 02:00:00;0,62
15.6. 03:00:00;0,33
15.6. 04:00:00;0,66
15.6. 05:00:00;0,35
15.6. 06:00:00;0,64
15.6. 07:00:00;0,5
15.6. 08:00:00;1,6
15.6. 09:00:00;0,52
15.6. 10:00:00;0,43
15.6. 11:00:00;0,7
15.6. 12:00:00;1,41
15.6. 13:00:00;0,97
15.6. 14:00:00;0,67
15.6. 15:00:00;1,08
15.6. 16:00:00;2,16
15.6. 17:00:00;1,38
15.6. 18:00:00;0,95
15.6. 19:00:00;1,52
15.6. 20:00:00;0,82
15.6. 21:00:00;2,8
15.6. 22:00:00;0,63
15.6. 23:00:00;1,2
16.6. 00:00:00;0,43
16.6. 01:00:00;0,7
16.6. 02:00:00;0,36
16.6. 03:00:00;0,39
16.6. 04:00:00;0,64
16.6. 05:00:00;0,34
16.6. 06:00:00;0,68
16.6. 07:00:00;1,68
16.6. 08:00:00;1,11
16.6. 09:00:00;1,64
16.6. 10:00:00;1,3
16.6. 11:00:00;3,65
16.6. 12:00:00;0,82
16.6. 13:00:00;0,37
16.6. 14:00:00;0,46
16.6. 15:00:00;0,59
16.6. 16:00:00;0,35
16.6. 17:00:00;0,68
16.6. 18:00:00;0,35
16.6. 19:00:00;0,39
16.6. 20:00:00;1,56
16.6. 21:00:00;1,4
16.6. 22:00:00;1,87
16.6. 23:00:00;0,84
17.6. 00:00:00;2,93
17.6. 01:00:00;1,3
17.6. 02:00:00;0,7
17.6. 03:00:00;0,33
17.6. 04:00:00;0,34
17.6. 05:00:00;0,69
17.6. 06:00:00;1,01
17.6. 07:00:00;0,66
17.6. 08:00:00;0,37
17.6. 09:00:00;0,34
17.6. 10:00:00;0,67
17.6. 11:00:00;0,33
17.6. 12:00:00;0,68
17.6. 13:00:00;0,33
17.6. 14:00:00;0,3
17.6. 15:00:00;0,67
17.6. 16:00:00;0,33
17.6. 17:00:00;0,66
17.6. 18:00:00;0,31
17.6. 19:00:00;0,32
17.6. 20:00:00;0,67
17.6. 21:00:00;0,31
17.6. 22:00:00;0,66
17.6. 23:00:00;0,32
18.6. 00:00:00;0,32
18.6. 01:00:00;0,66
18.6. 02:00:00;0,34
18.6. 03:00:00;0,66
18.6. 04:00:00;0,3
18.6. 05:00:00;0,33
18.6. 06:00:00;0,67
18.6. 07:00:00;0,3
18.6. 08:00:00;0,41
18.6. 09:00:00;0,57
18.6. 10:00:00;0,32
18.6. 11:00:00;0,65
18.6. 12:00:00;0,32
18.6. 13:00:00;0,32
18.6. 14:00:00;0,64
18.6. 15:00:00;0,33
18.6. 16:00:00;0,65
18.6. 17:00:00;0,31
18.6. 18:00:00;0,32
18.6. 19:00:00;0,67
18.6. 20:00:00;0,33
18.6. 21:00:00;0,46
18.6. 22:00:00;0,49
18.6. 23:00:00;0,33
19.6. 00:00:00;0,67
19.6. 01:00:00;0,32
19.6. 02:00:00;0,33
19.6. 03:00:00;0,66
19.6. 04:00:00;0,31
19.6. 05:00:00;0,66
19.6. 06:00:00;0,32
19.6. 07:00:00;0,3
19.6. 08:00:00;0,68
19.6. 09:00:00;0,33
19.6. 10:00:00;0,46
19.6. 11:00:00;0,5
19.6. 12:00:00;0,33
19.6. 13:00:00;0,66
19.6. 14:00:00;0,31
19.6. 15:00:00;1,69
19.6. 16:00:00;0,55
19.6. 17:00:00;0,31
19.6. 18:00:00;0,66
19.6. 19:00:00;0,31
19.6. 20:00:00;0,46
19.6. 21:00:00;0,51
19.6. 22:00:00;0,31
19.6. 23:00:00;0,62
20.6. 00:00:00;0,34
20.6. 01:00:00;0,33
20.6. 02:00:00;0,64
20.6. 03:00:00;0,32
20.6. 04:00:00;2,02
20.6. 05:00:00;0,3
20.6. 06:00:00;0,32
20.6. 07:00:00;0,66
20.6. 08:00:00;0,3
20.6. 09:00:00;0,67
20.6. 10:00:00;0,3
20.6. 11:00:00;0,35
20.6. 12:00:00;0,69
20.6. 13:00:00;0,31
20.6. 14:00:00;0,67
20.6. 15:00:00;0,33
20.6. 16:00:00;0,29
20.6. 17:00:00;0,66
20.6. 18:00:00;0,32
20.6. 19:00:00;0,65
20.6. 20:00:00;0,31
20.6. 21:00:00;0,31
20.6. 22:00:00;0,65
20.6. 23:00:00;0,31
21.6. 00:00:00;0,67
21.6. 01:00:00;1,59
21.6. 02:00:00;0,33
21.6. 03:00:00;0,68
21.6. 04:00:00;0,29
21.6. 05:00:00;2,15
21.6. 06:00:00;0,32
21.6. 07:00:00;0,3
21.6. 08:00:00;0,67
21.6. 09:00:00;0,3
21.6. 10:00:00;0,66
21.6. 11:00:00;0,32
21.6. 12:00:00;0,36
21.6. 13:00:00;0,58
21.6. 14:00:00;0,32
21.6. 15:00:00;0,64
21.6. 16:00:00;0,31
21.6. 17:00:00;0,38
21.6. 18:00:00;0,57
21.6. 19:00:00;0,32
21.6. 20:00:00;0,65
21.6. 21:00:00;0,29
21.6. 22:00:00;0,31
21.6. 23:00:00;0,65
22.6. 00:00:00;0,32
22.6. 01:00:00;1,97
22.6. 02:00:00;0,31
22.6. 03:00:00;0,35
22.6. 04:00:00;0,65
22.6. 05:00:00;0,29
22.6. 06:00:00;0,67
22.6. 07:00:00;1,71
22.6. 08:00:00;0,39
22.6. 09:00:00;0,58
22.6. 10:00:00;0,31
22.6. 11:00:00;0,66
22.6. 12:00:00;0,31
22.6. 13:00:00;0,42
22.6. 14:00:00;0,53
22.6. 15:00:00;0,32
22.6. 16:00:00;0,63
22.6. 17:00:00;0,31
22.6. 18:00:00;1,67
22.6. 19:00:00;0,66
22.6. 20:00:00;0,31
22.6. 21:00:00;0,64
22.6. 22:00:00;0,32
22.6. 23:00:00;1,29
23.6. 00:00:00;1,16
23.6. 01:00:00;0,32
23.6. 02:00:00;0,68
23.6. 03:00:00;0,31
23.6. 04:00:00;1,98
23.6. 05:00:00;0,46
23.6. 06:00:00;0,32
23.6. 07:00:00;0,66
23.6. 08:00:00;0,92
23.6. 09:00:00;1,52
23.6. 10:00:00;0,3
23.6. 11:00:00;0,31
23.6. 12:00:00;0,66
23.6. 13:00:00;0,3
23.6. 14:00:00;0,66
23.6. 15:00:00;0,33
23.6. 16:00:00;0,34
23.6. 17:00:00;0,66
23.6. 18:00:00;0,29
23.6. 19:00:00;0,67
23.6. 20:00:00;0,31
23.6. 21:00:00;1,66
23.6. 22:00:00;0,65
23.6. 23:00:00;0,3
24.6. 00:00:00;0,68
24.6. 01:00:00;0,31
24.6. 02:00:00;0,39
24.6. 03:00:00;2,03
24.6. 04:00:00;0,29
24.6. 05:00:00;0,67
24.6. 06:00:00;0,3
24.6. 07:00:00;2,08
24.6. 08:00:00;0,36
24.6. 09:00:00;0,28
24.6. 10:00:00;0,67
24.6. 11:00:00;0,31
24.6. 12:00:00;0,64
24.6. 13:00:00;0,31
24.6. 14:00:00;0,32
24.6. 15:00:00;0,63
24.6. 16:00:00;0,31
24.6. 17:00:00;0,62
24.6. 18:00:00;0,32
24.6. 19:00:00;0,3
24.6. 20:00:00;0,64
24.6. 21:00:00;0,31
24.6. 22:00:00;0,63
24.6. 23:00:00;0,32
25.6. 00:00:00;0,32
25.6. 01:00:00;0,64
25.6. 02:00:00;0,33
25.6. 03:00:00;0,65
25.6. 04:00:00;0,3
25.6. 05:00:00;1,61
25.6. 06:00:00;0,66
25.6. 07:00:00;0,32
25.6. 08:00:00;0,65
25.6. 09:00:00;0,3
25.6. 10:00:00;0,32
25.6. 11:00:00;0,64
25.6. 12:00:00;0,31
25.6. 13:00:00;0,66
25.6. 14:00:00;0,3
25.6. 15:00:00;0,32
25.6. 16:00:00;0,64
25.6. 17:00:00;0,53
25.6. 18:00:00;0,89
25.6. 19:00:00;3,82
25.6. 20:00:00;3,06
25.6. 21:00:00;3,93
25.6. 22:00:00;1,34
25.6. 23:00:00;0,51
26.6. 00:00:00;0,7
26.6. 01:00:00;0,34
26.6. 02:00:00;1,91
26.6. 03:00:00;0,33
26.6. 04:00:00;0,33
26.6. 05:00:00;0,67
26.6. 06:00:00;0,31
26.6. 07:00:00;0,66
26.6. 08:00:00;0,33
26.6. 09:00:00;1,04
26.6. 10:00:00;0,94
26.6. 11:00:00;0,83
26.6. 12:00:00;1,62
26.6. 13:00:00;2,25
26.6. 14:00:00;1,31
26.6. 15:00:00;1,66
26.6. 16:00:00;0,99
26.6. 17:00:00;0,83
26.6. 18:00:00;1,1
26.6. 19:00:00;0,83
26.6. 20:00:00;1,47
26.6. 21:00:00;2,81
26.6. 22:00:00;1
26.6. 23:00:00;0,91
27.6. 00:00:00;0,69
27.6. 01:00:00;0,34
27.6. 02:00:00;0,67
27.6. 03:00:00;1,42
27.6. 04:00:00;0,35
27.6. 05:00:00;0,67
27.6. 06:00:00;0,34
27.6. 07:00:00;0,68
27.6. 08:00:00;0,33
27.6. 09:00:00;1,61
27.6. 10:00:00;0,94
27.6. 11:00:00;0,83
27.6. 12:00:00;0,42
27.6. 13:00:00;0,7
27.6. 14:00:00;0,32
27.6. 15:00:00;0,33
27.6. 16:00:00;0,68
27.6. 17:00:00;0,33
27.6. 18:00:00;1,26
27.6. 19:00:00;0,69
27.6. 20:00:00;1,47
27.6. 21:00:00;1,27
27.6. 22:00:00;2,54
27.6. 23:00:00;0,74
28.6. 00:00:00;0,35
28.6. 01:00:00;0,35
28.6. 02:00:00;0,7
28.6. 03:00:00;0,35
28.6. 04:00:00;0,65
28.6. 05:00:00;1,76
28.6. 06:00:00;0,34
28.6. 07:00:00;0,68
28.6. 08:00:00;0,32
28.6. 09:00:00;1,52
28.6. 10:00:00;0,54
28.6. 11:00:00;1,85
28.6. 12:00:00;1,16
28.6. 13:00:00;0,78
28.6. 14:00:00;0,85
28.6. 15:00:00;1,18
28.6. 16:00:00;1,33
28.6. 17:00:00;1,4
28.6. 18:00:00;0,37
28.6. 19:00:00;0,96
28.6. 20:00:00;3,9
28.6. 21:00:00;1,43
28.6. 22:00:00;1,28
28.6. 23:00:00;0,68
29.6. 00:00:00;0,36
29.6. 01:00:00;0,71
29.6. 02:00:00;0,34
29.6. 03:00:00;0,35
29.6. 04:00:00;0,68
29.6. 05:00:00;0,31
29.6. 06:00:00;0,68
29.6. 07:00:00;0,34
29.6. 08:00:00;0,33
29.6. 09:00:00;1
29.6. 10:00:00;1,05
29.6. 11:00:00;2,16
29.6. 12:00:00;1,09
29.6. 13:00:00;1,78
29.6. 14:00:00;1,53
29.6. 15:00:00;1,28
29.6. 16:00:00;1,15
29.6. 17:00:00;2,22
29.6. 18:00:00;0,88
29.6. 19:00:00;0,45
29.6. 20:00:00;0,34
29.6. 21:00:00;4,2
29.6. 22:00:00;1,33
29.6. 23:00:00;0,93
30.6. 00:00:00;0,38
30.6. 01:00:00;0,71
30.6. 02:00:00;0,36
30.6. 03:00:00;1,8
30.6. 04:00:00;0,65
30.6. 05:00:00;0,33
30.6. 06:00:00;0,69
30.6. 07:00:00;1,8
30.6. 08:00:00;0,61
30.6. 09:00:00;0,58
30.6. 10:00:00;0,73
30.6. 11:00:00;0,97
30.6. 12:00:00;1,27
30.6. 13:00:00;0,93
30.6. 14:00:00;0,44
30.6. 15:00:00;1,4
30.6. 16:00:00;2,14
30.6. 17:00:00;2,41
30.6. 18:00:00;1,85
30.6. 19:00:00;0,98
30.6. 20:00:00;1,15
30.6. 21:00:00;3,22
30.6. 22:00:00;1
30.6. 23:00:00;0,52
Yhteensä;614,14
