Time;Power
4.8. 09:00:00;0,56
4.8. 10:00:00;0,99
4.8. 11:00:00;2
4.8. 12:00:00;1,59
4.8. 13:00:00;0,46
4.8. 14:00:00;0,79
4.8. 15:00:00;1,45
4.8. 16:00:00;1,3
4.8. 17:00:00;1,25
4.8. 18:00:00;0,8
4.8. 19:00:00;1,09
4.8. 20:00:00;0,48
4.8. 21:00:00;0,94
4.8. 22:00:00;0,94
4.8. 23:00:00;2,2
5.8. 00:00:00;0,36
5.8. 01:00:00;0,59
5.8. 02:00:00;0,43
5.8. 03:00:00;0,33
5.8. 04:00:00;0,68
5.8. 05:00:00;0,32
5.8. 06:00:00;0,36
5.8. 07:00:00;0,78
5.8. 08:00:00;0,51
5.8. 09:00:00;0,63
5.8. 10:00:00;0,47
5.8. 11:00:00;0,79
5.8. 12:00:00;2,06
5.8. 13:00:00;1,26
5.8. 14:00:00;0,87
5.8. 15:00:00;1,25
5.8. 16:00:00;1,45
5.8. 17:00:00;0,63
5.8. 18:00:00;0,43
5.8. 19:00:00;0,44
5.8. 20:00:00;0,82
5.8. 21:00:00;1,05
5.8. 22:00:00;2,52
5.8. 23:00:00;0,68
6.8. 00:00:00;0,34
6.8. 01:00:00;0,69
6.8. 02:00:00;0,34
6.8. 03:00:00;0,32
6.8. 04:00:00;0,65
6.8. 05:00:00;0,33
6.8. 06:00:00;0,69
6.8. 07:00:00;0,56
6.8. 08:00:00;0,71
6.8. 09:00:00;0,42
6.8. 10:00:00;0,79
6.8. 11:00:00;1,22
6.8. 12:00:00;0,92
6.8. 13:00:00;0,63
6.8. 14:00:00;0,93
6.8. 15:00:00;0,9
6.8. 16:00:00;0,75
6.8. 17:00:00;0,4
6.8. 18:00:00;0,98
6.8. 19:00:00;0,64
6.8. 20:00:00;3,05
6.8. 21:00:00;1,08
6.8. 22:00:00;0,77
6.8. 23:00:00;0,34
7.8. 00:00:00;0,35
7.8. 01:00:00;0,67
7.8. 02:00:00;0,32
7.8. 03:00:00;0,66
7.8. 04:00:00;0,34
7.8. 05:00:00;0,33
7.8. 06:00:00;0,66
7.8. 07:00:00;0,55
7.8. 08:00:00;1,1
7.8. 09:00:00;0,4
7.8. 10:00:00;0,73
7.8. 11:00:00;0,43
7.8. 12:00:00;0,69
7.8. 13:00:00;1,13
7.8. 14:00:00;0,8
7.8. 15:00:00;0,78
7.8. 16:00:00;0,67
7.8. 17:00:00;0,33
7.8. 18:00:00;0,75
7.8. 19:00:00;0,65
7.8. 20:00:00;1,78
7.8. 21:00:00;1,65
7.8. 22:00:00;0,69
7.8. 23:00:00;0,56
8.8. 00:00:00;0,39
8.8. 01:00:00;0,65
8.8. 02:00:00;0,33
8.8. 03:00:00;0,67
8.8. 04:00:00;0,34
8.8. 05:00:00;0,34
8.8. 06:00:00;0,66
8.8. 07:00:00;0,31
8.8. 08:00:00;0,77
8.8. 09:00:00;1,71
8.8. 10:00:00;1,05
8.8. 11:00:00;1,68
8.8. 12:00:00;0,71
8.8. 13:00:00;0,34
8.8. 14:00:00;0,68
8.8. 15:00:00;0,36
8.8. 16:00:00;1,11
8.8. 17:00:00;0,98
8.8. 18:00:00;0,69
8.8. 19:00:00;0,78
8.8. 20:00:00;3,46
8.8. 21:00:00;1,17
8.8. 22:00:00;0,79
8.8. 23:00:00;0,72
9.8. 00:00:00;0,38
9.8. 01:00:00;0,68
9.8. 02:00:00;0,38
9.8. 03:00:00;0,35
9.8. 04:00:00;0,69
9.8. 05:00:00;0,34
9.8. 06:00:00;0,35
9.8. 07:00:00;0,86
9.8. 08:00:00;0,67
9.8. 09:00:00;0,33
9.8. 10:00:00;0,41
9.8. 11:00:00;0,6
9.8. 12:00:00;0,33
9.8. 13:00:00;0,66
9.8. 14:00:00;0,34
9.8. 15:00:00;1,17
9.8. 16:00:00;1,17
9.8. 17:00:00;1,01
9.8. 18:00:00;1,29
9.8. 19:00:00;0,76
9.8. 20:00:00;2,72
9.8. 21:00:00;2,58
9.8. 22:00:00;0,58
9.8. 23:00:00;0,81
10.8. 00:00:00;0,44
10.8. 01:00:00;0,73
10.8. 02:00:00;0,47
10.8. 03:00:00;0,4
10.8. 04:00:00;0,73
10.8. 05:00:00;0,41
10.8. 06:00:00;0,71
10.8. 07:00:00;0,69
10.8. 08:00:00;0,72
10.8. 09:00:00;0,44
10.8. 10:00:00;1,07
10.8. 11:00:00;0,74
10.8. 12:00:00;0,93
10.8. 13:00:00;1,07
10.8. 14:00:00;1,29
10.8. 15:00:00;1,28
10.8. 16:00:00;0,44
10.8. 17:00:00;0,7
10.8. 18:00:00;0,4
10.8. 19:00:00;2,63
10.8. 20:00:00;1,55
10.8. 21:00:00;0,84
10.8. 22:00:00;0,44
10.8. 23:00:00;0,68
11.8. 00:00:00;0,34
11.8. 01:00:00;0,33
11.8. 02:00:00;0,68
11.8. 03:00:00;0,34
11.8. 04:00:00;0,62
11.8. 05:00:00;0,36
11.8. 06:00:00;0,33
11.8. 07:00:00;0,87
11.8. 08:00:00;1,28
11.8. 09:00:00;0,59
11.8. 10:00:00;0,9
11.8. 11:00:00;0,64
11.8. 12:00:00;1,42
11.8. 13:00:00;0,66
11.8. 14:00:00;1,23
11.8. 15:00:00;1,05
11.8. 16:00:00;1,76
11.8. 17:00:00;2,03
11.8. 18:00:00;1,28
11.8. 19:00:00;0,58
11.8. 20:00:00;1,06
11.8. 21:00:00;1,3
11.8. 22:00:00;0,42
11.8. 23:00:00;1,69
12.8. 00:00:00;0,33
12.8. 01:00:00;0,34
12.8. 02:00:00;0,67
12.8. 03:00:00;0,34
12.8. 04:00:00;0,65
12.8. 05:00:00;1,7
12.8. 06:00:00;0,35
12.8. 07:00:00;0,96
12.8. 08:00:00;0,82
12.8. 09:00:00;0,45
12.8. 10:00:00;2,05
12.8. 11:00:00;0,66
12.8. 12:00:00;0,84
12.8. 13:00:00;0,54
12.8. 14:00:00;0,93
12.8. 15:00:00;2,9
12.8. 16:00:00;2,24
12.8. 17:00:00;0,9
12.8. 18:00:00;0,71
12.8. 19:00:00;0,42
12.8. 20:00:00;3,17
12.8. 21:00:00;0,49
12.8. 22:00:00;0,86
12.8. 23:00:00;0,33
13.8. 00:00:00;0,35
13.8. 01:00:00;0,68
13.8. 02:00:00;0,32
13.8. 03:00:00;0,66
13.8. 04:00:00;0,33
13.8. 05:00:00;0,32
13.8. 06:00:00;0,67
13.8. 07:00:00;0,54
13.8. 08:00:00;1,6
13.8. 09:00:00;0,92
13.8. 10:00:00;1,74
13.8. 11:00:00;0,57
13.8. 12:00:00;1,2
13.8. 13:00:00;1,06
13.8. 14:00:00;1,2
13.8. 15:00:00;1,18
13.8. 16:00:00;0,78
13.8. 17:00:00;0,32
13.8. 18:00:00;0,7
13.8. 19:00:00;0,75
13.8. 20:00:00;0,96
13.8. 21:00:00;1,97
13.8. 22:00:00;0,4
13.8. 23:00:00;0,66
14.8. 00:00:00;0,35
14.8. 01:00:00;0,33
14.8. 02:00:00;0,67
14.8. 03:00:00;0,33
14.8. 04:00:00;1,6
14.8. 05:00:00;0,79
14.8. 06:00:00;0,65
14.8. 07:00:00;0,59
14.8. 08:00:00;0,42
14.8. 09:00:00;0,72
14.8. 10:00:00;0,35
14.8. 11:00:00;0,77
14.8. 12:00:00;0,87
14.8. 13:00:00;0,93
14.8. 14:00:00;1,95
14.8. 15:00:00;1,64
14.8. 16:00:00;0,5
14.8. 17:00:00;0,32
14.8. 18:00:00;0,91
14.8. 19:00:00;1,01
14.8. 20:00:00;1,02
14.8. 21:00:00;1,62
14.8. 22:00:00;1,37
14.8. 23:00:00;0,81
15.8. 00:00:00;0,36
15.8. 01:00:00;0,7
15.8. 02:00:00;0,33
15.8. 03:00:00;0,37
15.8. 04:00:00;0,71
15.8. 05:00:00;0,36
15.8. 06:00:00;0,69
15.8. 07:00:00;0,52
15.8. 08:00:00;1,07
15.8. 09:00:00;1,32
15.8. 10:00:00;1,43
15.8. 11:00:00;2,79
15.8. 12:00:00;1,82
15.8. 13:00:00;1,33
15.8. 14:00:00;0,61
15.8. 15:00:00;1,36
15.8. 16:00:00;2,5
15.8. 17:00:00;0,88
15.8. 18:00:00;1,13
15.8. 19:00:00;0,83
15.8. 20:00:00;0,78
15.8. 21:00:00;1,84
15.8. 22:00:00;0,44
15.8. 23:00:00;0,8
16.8. 00:00:00;0,44
16.8. 01:00:00;0,35
16.8. 02:00:00;0,7
16.8. 03:00:00;0,67
16.8. 04:00:00;0,35
16.8. 05:00:00;0,36
16.8. 06:00:00;0,65
16.8. 07:00:00;0,48
16.8. 08:00:00;1,09
16.8. 09:00:00;1,17
16.8. 10:00:00;0,84
16.8. 11:00:00;1,38
16.8. 12:00:00;0,36
16.8. 13:00:00;0,67
16.8. 14:00:00;1,45
16.8. 15:00:00;0,69
16.8. 16:00:00;0,76
16.8. 17:00:00;0,45
16.8. 18:00:00;0,73
16.8. 19:00:00;0,85
16.8. 20:00:00;0,83
16.8. 21:00:00;2,25
16.8. 22:00:00;0,71
16.8. 23:00:00;0,36
17.8. 00:00:00;0,57
17.8. 01:00:00;0,48
17.8. 02:00:00;0,36
17.8. 03:00:00;2,07
17.8. 04:00:00;0,33
17.8. 05:00:00;0,66
17.8. 06:00:00;0,63
17.8. 07:00:00;2,99
17.8. 08:00:00;1,41
17.8. 09:00:00;1,38
17.8. 10:00:00;0,59
17.8. 11:00:00;0,76
17.8. 12:00:00;0,43
17.8. 13:00:00;0,46
17.8. 14:00:00;0,74
17.8. 15:00:00;0,54
17.8. 16:00:00;0,74
17.8. 17:00:00;0,38
17.8. 18:00:00;0,81
17.8. 19:00:00;0,86
17.8. 20:00:00;0,53
17.8. 21:00:00;2,57
17.8. 22:00:00;0,93
17.8. 23:00:00;0,37
18.8. 00:00:00;0,35
18.8. 01:00:00;0,68
18.8. 02:00:00;0,34
18.8. 03:00:00;2,05
18.8. 04:00:00;0,36
18.8. 05:00:00;0,33
18.8. 06:00:00;1,44
18.8. 07:00:00;1,65
18.8. 08:00:00;1,73
18.8. 09:00:00;0,86
18.8. 10:00:00;0,85
18.8. 11:00:00;1,02
18.8. 12:00:00;0,91
18.8. 13:00:00;0,89
18.8. 14:00:00;0,79
18.8. 15:00:00;0,52
18.8. 16:00:00;2,45
18.8. 17:00:00;0,67
18.8. 18:00:00;0,36
18.8. 19:00:00;0,7
18.8. 20:00:00;0,55
18.8. 21:00:00;1,15
18.8. 22:00:00;2,32
18.8. 23:00:00;0,33
19.8. 00:00:00;0,68
19.8. 01:00:00;0,35
19.8. 02:00:00;0,67
19.8. 03:00:00;0,33
19.8. 04:00:00;0,32
19.8. 05:00:00;0,66
19.8. 06:00:00;0,34
19.8. 07:00:00;0,99
19.8. 08:00:00;1,27
19.8. 09:00:00;0,84
19.8. 10:00:00;1,62
19.8. 11:00:00;0,4
19.8. 12:00:00;0,68
19.8. 13:00:00;0,37
19.8. 14:00:00;1,31
19.8. 15:00:00;0,65
19.8. 16:00:00;0,69
19.8. 17:00:00;0,33
19.8. 18:00:00;0,73
19.8. 19:00:00;0,48
19.8. 20:00:00;0,77
19.8. 21:00:00;1,29
19.8. 22:00:00;2,23
19.8. 23:00:00;1,18
20.8. 00:00:00;0,35
20.8. 01:00:00;0,33
20.8. 02:00:00;0,68
20.8. 03:00:00;0,32
20.8. 04:00:00;0,67
20.8. 05:00:00;0,35
20.8. 06:00:00;0,9
20.8. 07:00:00;0,65
20.8. 08:00:00;1,48
20.8. 09:00:00;1,21
20.8. 10:00:00;0,81
20.8. 11:00:00;0,37
20.8. 12:00:00;0,69
20.8. 13:00:00;0,35
20.8. 14:00:00;0,68
20.8. 15:00:00;0,54
20.8. 16:00:00;0,71
20.8. 17:00:00;1,23
20.8. 18:00:00;1,09
20.8. 19:00:00;1,36
20.8. 20:00:00;3,76
20.8. 21:00:00;0,92
20.8. 22:00:00;0,38
20.8. 23:00:00;0,34
21.8. 00:00:00;0,7
21.8. 01:00:00;0,36
21.8. 02:00:00;0,72
21.8. 03:00:00;0,36
21.8. 04:00:00;0,34
21.8. 05:00:00;0,68
21.8. 06:00:00;0,52
21.8. 07:00:00;0,86
21.8. 08:00:00;1,57
21.8. 09:00:00;0,56
21.8. 10:00:00;0,44
21.8. 11:00:00;0,33
21.8. 12:00:00;0,69
21.8. 13:00:00;0,77
21.8. 14:00:00;1,14
21.8. 15:00:00;0,81
21.8. 16:00:00;0,33
21.8. 17:00:00;0,64
21.8. 18:00:00;0,4
21.8. 19:00:00;0,85
21.8. 20:00:00;0,88
21.8. 21:00:00;2,72
21.8. 22:00:00;0,56
21.8. 23:00:00;0,71
22.8. 00:00:00;0,35
22.8. 01:00:00;0,71
22.8. 02:00:00;0,34
22.8. 03:00:00;0,36
22.8. 04:00:00;0,67
22.8. 05:00:00;0,32
22.8. 06:00:00;0,82
22.8. 07:00:00;0,34
22.8. 08:00:00;0,76
22.8. 09:00:00;0,41
22.8. 10:00:00;0,95
22.8. 11:00:00;1,14
22.8. 12:00:00;0,55
22.8. 13:00:00;1,45
22.8. 14:00:00;1,21
22.8. 15:00:00;1,19
22.8. 16:00:00;0,68
22.8. 17:00:00;1,3
22.8. 18:00:00;0,69
22.8. 19:00:00;1,23
22.8. 20:00:00;2,84
22.8. 21:00:00;1,3
22.8. 22:00:00;0,8
22.8. 23:00:00;0,37
23.8. 00:00:00;0,35
23.8. 01:00:00;0,69
23.8. 02:00:00;0,33
23.8. 03:00:00;0,68
23.8. 04:00:00;0,34
23.8. 05:00:00;0,35
23.8. 06:00:00;0,66
23.8. 07:00:00;0,52
23.8. 08:00:00;0,9
23.8. 09:00:00;0,77
23.8. 10:00:00;1,17
23.8. 11:00:00;0,54
23.8. 12:00:00;0,83
23.8. 13:00:00;0,51
23.8. 14:00:00;0,49
23.8. 15:00:00;0,79
23.8. 16:00:00;0,41
23.8. 17:00:00;1,26
23.8. 18:00:00;1,12
23.8. 19:00:00;1,01
23.8. 20:00:00;1,97
23.8. 21:00:00;1,2
23.8. 22:00:00;0,41
23.8. 23:00:00;0,67
24.8. 00:00:00;0,39
24.8. 01:00:00;0,34
24.8. 02:00:00;0,68
24.8. 03:00:00;0,35
24.8. 04:00:00;0,41
24.8. 05:00:00;0,6
24.8. 06:00:00;0,55
24.8. 07:00:00;0,98
24.8. 08:00:00;1,38
24.8. 09:00:00;0,94
24.8. 10:00:00;0,59
24.8. 11:00:00;1,1
24.8. 12:00:00;0,94
24.8. 13:00:00;1,16
24.8. 14:00:00;1,24
24.8. 15:00:00;1,14
24.8. 16:00:00;0,81
24.8. 17:00:00;0,5
24.8. 18:00:00;0,59
24.8. 19:00:00;1,27
24.8. 20:00:00;2,67
24.8. 21:00:00;0,58
24.8. 22:00:00;0,81
24.8. 23:00:00;0,31
25.8. 00:00:00;0,35
25.8. 01:00:00;0,68
25.8. 02:00:00;1,74
25.8. 03:00:00;0,69
25.8. 04:00:00;0,32
25.8. 05:00:00;0,34
25.8. 06:00:00;2,33
25.8. 07:00:00;0,74
25.8. 08:00:00;0,54
25.8. 09:00:00;0,54
25.8. 10:00:00;1,31
25.8. 11:00:00;1,56
25.8. 12:00:00;1,41
25.8. 13:00:00;0,7
25.8. 14:00:00;0,61
25.8. 15:00:00;0,8
25.8. 16:00:00;1,58
25.8. 17:00:00;0,83
25.8. 18:00:00;0,35
25.8. 19:00:00;0,66
25.8. 20:00:00;1,99
25.8. 21:00:00;1,72
25.8. 22:00:00;0,43
25.8. 23:00:00;0,67
26.8. 00:00:00;0,34
26.8. 01:00:00;0,51
26.8. 02:00:00;0,54
26.8. 03:00:00;0,34
26.8. 04:00:00;1,98
26.8. 05:00:00;0,32
26.8. 06:00:00;0,71
26.8. 07:00:00;0,59
26.8. 08:00:00;2,34
26.8. 09:00:00;0,55
26.8. 10:00:00;2,1
26.8. 11:00:00;0,94
26.8. 12:00:00;1,48
26.8. 13:00:00;0,54
26.8. 14:00:00;0,78
26.8. 15:00:00;0,44
26.8. 16:00:00;1,1
26.8. 17:00:00;0,44
26.8. 18:00:00;0,6
26.8. 19:00:00;0,66
26.8. 20:00:00;2,33
26.8. 21:00:00;0,95
26.8. 22:00:00;0,79
26.8. 23:00:00;0,34
27.8. 00:00:00;1,83
27.8. 01:00:00;0,71
27.8. 02:00:00;0,3
27.8. 03:00:00;0,69
27.8. 04:00:00;1,83
27.8. 05:00:00;0,32
27.8. 06:00:00;0,87
27.8. 07:00:00;0,89
27.8. 08:00:00;2,28
27.8. 09:00:00;0,96
27.8. 10:00:00;0,5
27.8. 11:00:00;0,46
27.8. 12:00:00;1,36
27.8. 13:00:00;1,28
27.8. 14:00:00;1,92
27.8. 15:00:00;0,71
27.8. 16:00:00;0,74
27.8. 17:00:00;1,23
27.8. 18:00:00;1,03
27.8. 19:00:00;1,24
27.8. 20:00:00;2,16
27.8. 21:00:00;1,87
27.8. 22:00:00;0,47
27.8. 23:00:00;0,67
28.8. 00:00:00;0,35
28.8. 01:00:00;0,34
28.8. 02:00:00;2,11
28.8. 03:00:00;0,33
28.8. 04:00:00;0,67
28.8. 05:00:00;0,32
28.8. 06:00:00;2,43
28.8. 07:00:00;0,5
28.8. 08:00:00;1,18
28.8. 09:00:00;1,24
28.8. 10:00:00;1,55
28.8. 11:00:00;1,19
28.8. 12:00:00;1,08
28.8. 13:00:00;0,52
28.8. 14:00:00;0,77
28.8. 15:00:00;1,16
28.8. 16:00:00;1,14
28.8. 17:00:00;0,95
28.8. 18:00:00;1,19
28.8. 19:00:00;1,23
28.8. 20:00:00;2,21
28.8. 21:00:00;1,17
28.8. 22:00:00;1,06
28.8. 23:00:00;1,99
29.8. 00:00:00;0,33
29.8. 01:00:00;0,71
29.8. 02:00:00;1,86
29.8. 03:00:00;0,47
29.8. 04:00:00;0,54
29.8. 05:00:00;1,83
29.8. 06:00:00;0,79
29.8. 07:00:00;0,62
29.8. 08:00:00;2,14
29.8. 09:00:00;1,05
29.8. 10:00:00;0,46
29.8. 11:00:00;1,06
29.8. 12:00:00;0,75
29.8. 13:00:00;0,42
29.8. 14:00:00;0,74
29.8. 15:00:00;0,42
29.8. 16:00:00;0,93
29.8. 17:00:00;0,42
29.8. 18:00:00;1,4
29.8. 19:00:00;2,85
29.8. 20:00:00;0,5
29.8. 21:00:00;0,83
29.8. 22:00:00;1,8
29.8. 23:00:00;0,75
30.8. 00:00:00;0,33
30.8. 01:00:00;2,24
30.8. 02:00:00;0,32
30.8. 03:00:00;0,69
30.8. 04:00:00;0,32
30.8. 05:00:00;1,81
30.8. 06:00:00;0,71
30.8. 07:00:00;0,31
30.8. 08:00:00;0,71
30.8. 09:00:00;0,39
30.8. 10:00:00;2,52
30.8. 11:00:00;1,22
30.8. 12:00:00;1,62
30.8. 13:00:00;0,36
30.8. 14:00:00;0,71
30.8. 15:00:00;0,38
30.8. 16:00:00;0,92
30.8. 17:00:00;0,6
30.8. 18:00:00;1,65
30.8. 19:00:00;1,27
30.8. 20:00:00;0,83
30.8. 21:00:00;3
30.8. 22:00:00;0,38
30.8. 23:00:00;0,34
31.8. 00:00:00;0,71
31.8. 01:00:00;0,32
31.8. 02:00:00;1,94
31.8. 03:00:00;0,33
31.8. 04:00:00;0,32
31.8. 05:00:00;0,66
31.8. 06:00:00;0,54
31.8. 07:00:00;1,79
31.8. 08:00:00;2,25
31.8. 09:00:00;1,04
31.8. 10:00:00;1,13
31.8. 11:00:00;0,45
31.8. 12:00:00;0,88
31.8. 13:00:00;0,41
31.8. 14:00:00;0,41
31.8. 15:00:00;0,81
31.8. 16:00:00;0,71
31.8. 17:00:00;0,51
31.8. 18:00:00;0,32
31.8. 19:00:00;0,7
31.8. 20:00:00;1,43
31.8. 21:00:00;2,16
31.8. 22:00:00;2,75
31.8. 23:00:00;0,98
Yhteensä;659,24
