Time;Power
6.5. 01:00:00;0,37
6.5. 02:00:00;0,72
6.5. 03:00:00;0,37
6.5. 04:00:00;1,73
6.5. 05:00:00;0,86
6.5. 06:00:00;1,77
6.5. 07:00:00;0,71
6.5. 08:00:00;0,64
6.5. 09:00:00;2,46
6.5. 10:00:00;3,44
6.5. 11:00:00;1,73
6.5. 12:00:00;0,85
6.5. 13:00:00;0,8
6.5. 14:00:00;0,83
6.5. 15:00:00;0,88
6.5. 16:00:00;3,31
6.5. 17:00:00;1,57
6.5. 18:00:00;0,96
6.5. 19:00:00;4,31
6.5. 20:00:00;0,99
6.5. 21:00:00;2,15
6.5. 22:00:00;3,91
6.5. 23:00:00;0,62
7.5. 00:00:00;2,19
7.5. 01:00:00;0,44
7.5. 02:00:00;1,94
7.5. 03:00:00;2,02
7.5. 04:00:00;0,43
7.5. 05:00:00;2,16
7.5. 06:00:00;0,39
7.5. 07:00:00;2,17
7.5. 08:00:00;2
7.5. 09:00:00;2,33
7.5. 10:00:00;2,19
7.5. 11:00:00;3,87
7.5. 12:00:00;1,07
7.5. 13:00:00;2,34
7.5. 14:00:00;1,22
7.5. 15:00:00;1,18
7.5. 16:00:00;0,66
7.5. 17:00:00;2,15
7.5. 18:00:00;0,6
7.5. 19:00:00;2,27
7.5. 20:00:00;2,31
7.5. 21:00:00;1,1
7.5. 22:00:00;2,37
7.5. 23:00:00;3,26
8.5. 00:00:00;0,55
8.5. 01:00:00;1,99
8.5. 02:00:00;0,84
8.5. 03:00:00;1,65
8.5. 04:00:00;1,8
8.5. 05:00:00;2,3
8.5. 06:00:00;1,94
8.5. 07:00:00;2,14
8.5. 08:00:00;2,13
8.5. 09:00:00;1,12
8.5. 10:00:00;2,21
8.5. 11:00:00;2,27
8.5. 12:00:00;2,28
8.5. 13:00:00;2,68
8.5. 14:00:00;2,28
8.5. 15:00:00;2,55
8.5. 16:00:00;2,07
8.5. 17:00:00;2
8.5. 18:00:00;1,89
8.5. 19:00:00;2,37
8.5. 20:00:00;2,92
8.5. 21:00:00;2,04
8.5. 22:00:00;2,22
8.5. 23:00:00;1,73
9.5. 00:00:00;3,74
9.5. 01:00:00;1,87
9.5. 02:00:00;0,73
9.5. 03:00:00;1,78
9.5. 04:00:00;2,02
9.5. 05:00:00;2,19
9.5. 06:00:00;2,11
9.5. 07:00:00;1,12
9.5. 08:00:00;1,51
9.5. 09:00:00;1,65
9.5. 10:00:00;0,72
9.5. 11:00:00;1,67
9.5. 12:00:00;0,56
9.5. 13:00:00;1,95
9.5. 14:00:00;0,53
9.5. 15:00:00;1,84
9.5. 16:00:00;0,46
9.5. 17:00:00;0,79
9.5. 18:00:00;1,7
9.5. 19:00:00;0,78
9.5. 20:00:00;1,63
9.5. 21:00:00;1,87
9.5. 22:00:00;4,76
9.5. 23:00:00;0,42
10.5. 00:00:00;2,09
10.5. 01:00:00;0,37
10.5. 02:00:00;1,78
10.5. 03:00:00;2
10.5. 04:00:00;0,33
10.5. 05:00:00;2,1
10.5. 06:00:00;2,26
10.5. 07:00:00;2,03
10.5. 08:00:00;0,71
10.5. 09:00:00;2,06
10.5. 10:00:00;1,8
10.5. 11:00:00;0,74
10.5. 12:00:00;1,82
10.5. 13:00:00;0,77
10.5. 14:00:00;2,3
10.5. 15:00:00;1,37
10.5. 16:00:00;0,49
10.5. 17:00:00;2,05
10.5. 18:00:00;0,38
10.5. 19:00:00;1,14
10.5. 20:00:00;2,72
10.5. 21:00:00;3,49
10.5. 22:00:00;2,42
10.5. 23:00:00;0,93
11.5. 00:00:00;1,92
11.5. 01:00:00;0,98
11.5. 02:00:00;1,55
11.5. 03:00:00;1,68
11.5. 04:00:00;0,71
11.5. 05:00:00;1,68
11.5. 06:00:00;0,76
11.5. 07:00:00;2,02
11.5. 08:00:00;2,65
11.5. 09:00:00;1,07
11.5. 10:00:00;1,88
11.5. 11:00:00;1,06
11.5. 12:00:00;1,6
11.5. 13:00:00;2,19
11.5. 14:00:00;0,62
11.5. 15:00:00;2,99
11.5. 16:00:00;1,03
11.5. 17:00:00;1,53
11.5. 18:00:00;1,81
11.5. 19:00:00;0,94
11.5. 20:00:00;1,89
11.5. 21:00:00;2,42
11.5. 22:00:00;0,82
11.5. 23:00:00;2,93
12.5. 00:00:00;0,52
12.5. 01:00:00;2,03
12.5. 02:00:00;1,54
12.5. 03:00:00;0,72
12.5. 04:00:00;1,67
12.5. 05:00:00;0,48
12.5. 06:00:00;1,9
12.5. 07:00:00;1,87
12.5. 08:00:00;1,23
12.5. 09:00:00;2,13
12.5. 10:00:00;1,7
12.5. 11:00:00;2,26
12.5. 12:00:00;0,86
12.5. 13:00:00;2,56
12.5. 14:00:00;3,09
12.5. 15:00:00;2,14
12.5. 16:00:00;3,12
12.5. 17:00:00;1,75
12.5. 18:00:00;1,92
12.5. 19:00:00;2,95
12.5. 20:00:00;1,02
12.5. 21:00:00;2,58
12.5. 22:00:00;2,8
12.5. 23:00:00;0,76
13.5. 00:00:00;3,32
13.5. 01:00:00;1,5
13.5. 02:00:00;1,02
13.5. 03:00:00;1,6
13.5. 04:00:00;0,51
13.5. 05:00:00;1,79
13.5. 06:00:00;0,35
13.5. 07:00:00;2,05
13.5. 08:00:00;2,33
13.5. 09:00:00;0,83
13.5. 10:00:00;3,2
13.5. 11:00:00;1,63
13.5. 12:00:00;2,02
13.5. 13:00:00;0,86
13.5. 14:00:00;2,46
13.5. 15:00:00;0,49
13.5. 16:00:00;0,98
13.5. 17:00:00;1,55
13.5. 18:00:00;2,51
13.5. 19:00:00;0,47
13.5. 20:00:00;5,9
13.5. 21:00:00;0,99
13.5. 22:00:00;2,38
13.5. 23:00:00;0,62
14.5. 00:00:00;2,32
14.5. 01:00:00;0,39
14.5. 02:00:00;2,03
14.5. 03:00:00;0,35
14.5. 04:00:00;2,09
14.5. 05:00:00;1,61
14.5. 06:00:00;0,33
14.5. 07:00:00;2,11
14.5. 08:00:00;1,71
14.5. 09:00:00;1,65
14.5. 10:00:00;2,99
14.5. 11:00:00;2,3
14.5. 12:00:00;1,49
14.5. 13:00:00;1,67
14.5. 14:00:00;0,56
14.5. 15:00:00;0,92
14.5. 16:00:00;0,62
14.5. 17:00:00;1,41
14.5. 18:00:00;1,24
14.5. 19:00:00;0,79
14.5. 20:00:00;3,13
14.5. 21:00:00;1,23
14.5. 22:00:00;1,83
14.5. 23:00:00;2,94
15.5. 00:00:00;0,34
15.5. 01:00:00;0,37
15.5. 02:00:00;2,13
15.5. 03:00:00;1,76
15.5. 04:00:00;0,71
15.5. 05:00:00;1,68
15.5. 06:00:00;0,92
15.5. 07:00:00;2,23
15.5. 08:00:00;2,16
15.5. 09:00:00;1,83
15.5. 10:00:00;0,72
15.5. 11:00:00;1,71
15.5. 12:00:00;2,25
15.5. 13:00:00;1,34
15.5. 14:00:00;1,39
15.5. 15:00:00;2
15.5. 16:00:00;3,5
15.5. 17:00:00;2,66
15.5. 18:00:00;0,51
15.5. 19:00:00;2,89
15.5. 20:00:00;2,11
15.5. 21:00:00;2,53
15.5. 22:00:00;2,49
15.5. 23:00:00;1,3
16.5. 00:00:00;1,44
16.5. 01:00:00;1,69
16.5. 02:00:00;2,12
16.5. 03:00:00;0,46
16.5. 04:00:00;2,02
16.5. 05:00:00;1,77
16.5. 06:00:00;2,25
16.5. 07:00:00;0,58
16.5. 08:00:00;2,16
16.5. 09:00:00;0,35
16.5. 10:00:00;1,98
16.5. 11:00:00;0,33
16.5. 12:00:00;0,64
16.5. 13:00:00;0,39
16.5. 14:00:00;0,66
16.5. 15:00:00;0,45
16.5. 16:00:00;0,89
16.5. 17:00:00;0,86
16.5. 18:00:00;0,7
16.5. 19:00:00;0,51
16.5. 20:00:00;1,41
16.5. 21:00:00;1,66
16.5. 22:00:00;1,92
16.5. 23:00:00;3,03
17.5. 00:00:00;0,37
17.5. 01:00:00;2,05
17.5. 02:00:00;0,82
17.5. 03:00:00;1,46
17.5. 04:00:00;2,13
17.5. 05:00:00;0,34
17.5. 06:00:00;2,24
17.5. 07:00:00;0,6
17.5. 08:00:00;2,2
17.5. 09:00:00;0,34
17.5. 10:00:00;1,17
17.5. 11:00:00;0,55
17.5. 12:00:00;0,77
17.5. 13:00:00;0,47
17.5. 14:00:00;2,1
17.5. 15:00:00;0,64
17.5. 16:00:00;1,01
17.5. 17:00:00;0,53
17.5. 18:00:00;0,71
17.5. 19:00:00;1,28
17.5. 20:00:00;2,92
17.5. 21:00:00;2,75
17.5. 22:00:00;1,77
17.5. 23:00:00;3,37
18.5. 00:00:00;0,42
18.5. 01:00:00;0,74
18.5. 02:00:00;1,81
18.5. 03:00:00;0,76
18.5. 04:00:00;0,36
18.5. 05:00:00;1,75
18.5. 06:00:00;0,86
18.5. 07:00:00;1,28
18.5. 08:00:00;1,7
18.5. 09:00:00;0,35
18.5. 10:00:00;0,74
18.5. 11:00:00;0,34
18.5. 12:00:00;0,69
18.5. 13:00:00;1,34
18.5. 14:00:00;1,07
18.5. 15:00:00;1,15
18.5. 16:00:00;0,85
18.5. 17:00:00;0,68
18.5. 18:00:00;0,84
18.5. 19:00:00;1,34
18.5. 20:00:00;3,06
18.5. 21:00:00;1,14
18.5. 22:00:00;3,75
18.5. 23:00:00;1,42
19.5. 00:00:00;0,75
19.5. 01:00:00;0,36
19.5. 02:00:00;0,37
19.5. 03:00:00;0,69
19.5. 04:00:00;0,43
19.5. 05:00:00;1,99
19.5. 06:00:00;0,4
19.5. 07:00:00;1,15
19.5. 08:00:00;1,19
19.5. 09:00:00;2,17
19.5. 10:00:00;1,19
19.5. 11:00:00;0,95
19.5. 12:00:00;0,6
19.5. 13:00:00;0,9
19.5. 14:00:00;0,54
19.5. 15:00:00;0,43
19.5. 16:00:00;0,68
19.5. 17:00:00;0,32
19.5. 18:00:00;0,66
19.5. 19:00:00;0,35
19.5. 20:00:00;1,32
19.5. 21:00:00;0,59
19.5. 22:00:00;0,94
19.5. 23:00:00;0,54
20.5. 00:00:00;0,4
20.5. 01:00:00;0,72
20.5. 02:00:00;0,37
20.5. 03:00:00;1,6
20.5. 04:00:00;0,65
20.5. 05:00:00;0,37
20.5. 06:00:00;0,72
20.5. 07:00:00;1,45
20.5. 08:00:00;1,2
20.5. 09:00:00;0,42
20.5. 10:00:00;0,79
20.5. 11:00:00;0,37
20.5. 12:00:00;0,32
20.5. 13:00:00;0,7
20.5. 14:00:00;0,35
20.5. 15:00:00;0,69
20.5. 16:00:00;0,33
20.5. 17:00:00;1,04
20.5. 18:00:00;0,44
20.5. 19:00:00;2,36
20.5. 20:00:00;0,46
20.5. 21:00:00;0,84
20.5. 22:00:00;0,62
20.5. 23:00:00;0,78
21.5. 00:00:00;0,98
21.5. 01:00:00;1,27
21.5. 02:00:00;2,23
21.5. 03:00:00;0,36
21.5. 04:00:00;2,19
21.5. 05:00:00;0,37
21.5. 06:00:00;0,66
21.5. 07:00:00;1,9
21.5. 08:00:00;0,42
21.5. 09:00:00;2,23
21.5. 10:00:00;0,34
21.5. 11:00:00;1,18
21.5. 12:00:00;0,5
21.5. 13:00:00;0,72
21.5. 14:00:00;0,35
21.5. 15:00:00;0,46
21.5. 16:00:00;0,65
21.5. 17:00:00;0,36
21.5. 18:00:00;0,71
21.5. 19:00:00;1,07
21.5. 20:00:00;1,28
21.5. 21:00:00;1,28
21.5. 22:00:00;0,49
21.5. 23:00:00;0,82
22.5. 00:00:00;2,53
22.5. 01:00:00;0,36
22.5. 02:00:00;0,72
22.5. 03:00:00;1,78
22.5. 04:00:00;0,67
22.5. 05:00:00;1,85
22.5. 06:00:00;0,38
22.5. 07:00:00;2,31
22.5. 08:00:00;0,46
22.5. 09:00:00;0,86
22.5. 10:00:00;0,41
22.5. 11:00:00;0,7
22.5. 12:00:00;0,41
22.5. 13:00:00;0,69
22.5. 14:00:00;0,87
22.5. 15:00:00;0,39
22.5. 16:00:00;0,43
22.5. 17:00:00;0,65
22.5. 18:00:00;0,34
22.5. 19:00:00;1,09
22.5. 20:00:00;1,42
22.5. 21:00:00;3,24
22.5. 22:00:00;2,52
22.5. 23:00:00;0,49
23.5. 00:00:00;0,72
23.5. 01:00:00;0,37
23.5. 02:00:00;0,36
23.5. 03:00:00;0,7
23.5. 04:00:00;0,35
23.5. 05:00:00;2,05
23.5. 06:00:00;0,41
23.5. 07:00:00;0,99
23.5. 08:00:00;0,51
23.5. 09:00:00;2,16
23.5. 10:00:00;0,48
23.5. 11:00:00;0,77
23.5. 12:00:00;0,42
23.5. 13:00:00;0,48
23.5. 14:00:00;0,77
23.5. 15:00:00;0,43
23.5. 16:00:00;0,71
23.5. 17:00:00;0,78
23.5. 18:00:00;0,36
23.5. 19:00:00;0,83
23.5. 20:00:00;3,05
23.5. 21:00:00;2,3
23.5. 22:00:00;1,32
23.5. 23:00:00;0,39
24.5. 00:00:00;0,69
24.5. 01:00:00;0,44
24.5. 02:00:00;1,89
24.5. 03:00:00;0,73
24.5. 04:00:00;1,88
24.5. 05:00:00;0,84
24.5. 06:00:00;1,74
24.5. 07:00:00;1,01
24.5. 08:00:00;1,84
24.5. 09:00:00;0,73
24.5. 10:00:00;0,36
24.5. 11:00:00;0,34
24.5. 12:00:00;0,69
24.5. 13:00:00;0,41
24.5. 14:00:00;0,77
24.5. 15:00:00;0,56
24.5. 16:00:00;0,79
24.5. 17:00:00;0,36
24.5. 18:00:00;0,79
24.5. 19:00:00;2,78
24.5. 20:00:00;1,58
24.5. 21:00:00;0,85
24.5. 22:00:00;1,58
24.5. 23:00:00;0,43
25.5. 00:00:00;0,72
25.5. 01:00:00;0,39
25.5. 02:00:00;1,54
25.5. 03:00:00;0,74
25.5. 04:00:00;0,36
25.5. 05:00:00;0,73
25.5. 06:00:00;0,38
25.5. 07:00:00;2,22
25.5. 08:00:00;0,43
25.5. 09:00:00;0,79
25.5. 10:00:00;1,09
25.5. 11:00:00;1,12
25.5. 12:00:00;1,08
25.5. 13:00:00;0,96
25.5. 14:00:00;0,62
25.5. 15:00:00;0,72
25.5. 16:00:00;0,61
25.5. 17:00:00;0,96
25.5. 18:00:00;1,36
25.5. 19:00:00;0,94
25.5. 20:00:00;0,43
25.5. 21:00:00;0,98
25.5. 22:00:00;3,29
25.5. 23:00:00;1,58
26.5. 00:00:00;2,95
26.5. 01:00:00;0,38
26.5. 02:00:00;0,47
26.5. 03:00:00;2,06
26.5. 04:00:00;0,34
26.5. 05:00:00;2,13
26.5. 06:00:00;0,35
26.5. 07:00:00;2,31
26.5. 08:00:00;0,48
26.5. 09:00:00;2,82
26.5. 10:00:00;1,99
26.5. 11:00:00;0,36
26.5. 12:00:00;0,69
26.5. 13:00:00;0,35
26.5. 14:00:00;0,7
26.5. 15:00:00;0,34
26.5. 16:00:00;0,33
26.5. 17:00:00;0,69
26.5. 18:00:00;0,34
26.5. 19:00:00;0,67
26.5. 20:00:00;0,34
26.5. 21:00:00;0,34
26.5. 22:00:00;2,11
26.5. 23:00:00;1,14
27.5. 00:00:00;1,6
27.5. 01:00:00;1,97
27.5. 02:00:00;2,37
27.5. 03:00:00;1,93
27.5. 04:00:00;1,58
27.5. 05:00:00;2,05
27.5. 06:00:00;1,9
27.5. 07:00:00;2,67
27.5. 08:00:00;1,2
27.5. 09:00:00;2,3
27.5. 10:00:00;1,86
27.5. 11:00:00;0,71
27.5. 12:00:00;1,91
27.5. 13:00:00;0,35
27.5. 14:00:00;0,69
27.5. 15:00:00;1,84
27.5. 16:00:00;0,72
27.5. 17:00:00;1,96
27.5. 18:00:00;2,32
27.5. 19:00:00;0,35
27.5. 20:00:00;1,99
27.5. 21:00:00;2,38
27.5. 22:00:00;0,35
27.5. 23:00:00;2,43
28.5. 00:00:00;2,08
28.5. 01:00:00;2,57
28.5. 02:00:00;2,13
28.5. 03:00:00;2,24
28.5. 04:00:00;2,16
28.5. 05:00:00;2,06
28.5. 06:00:00;2,52
28.5. 07:00:00;1,83
28.5. 08:00:00;2,02
28.5. 09:00:00;1,57
28.5. 10:00:00;1,99
28.5. 11:00:00;1,96
28.5. 12:00:00;0,42
28.5. 13:00:00;0,61
28.5. 14:00:00;1,21
28.5. 15:00:00;1,13
28.5. 16:00:00;0,33
28.5. 17:00:00;0,7
28.5. 18:00:00;1,2
28.5. 19:00:00;0,96
28.5. 20:00:00;0,72
28.5. 21:00:00;1,03
28.5. 22:00:00;2,65
28.5. 23:00:00;2,48
29.5. 00:00:00;1,18
29.5. 01:00:00;0,34
29.5. 02:00:00;1,66
29.5. 03:00:00;0,97
29.5. 04:00:00;0,75
29.5. 05:00:00;0,35
29.5. 06:00:00;2,34
29.5. 07:00:00;1,62
29.5. 08:00:00;1,29
29.5. 09:00:00;3,06
29.5. 10:00:00;0,81
29.5. 11:00:00;1,95
29.5. 12:00:00;0,85
29.5. 13:00:00;0,54
29.5. 14:00:00;3,41
29.5. 15:00:00;1,76
29.5. 16:00:00;0,47
29.5. 17:00:00;2,01
29.5. 18:00:00;0,62
29.5. 19:00:00;1,31
29.5. 20:00:00;1,2
29.5. 21:00:00;1,55
29.5. 22:00:00;2,12
29.5. 23:00:00;2,22
30.5. 00:00:00;0,73
30.5. 01:00:00;1,85
30.5. 02:00:00;1,5
30.5. 03:00:00;1,22
30.5. 04:00:00;1,87
30.5. 05:00:00;2,19
30.5. 06:00:00;2,25
30.5. 07:00:00;0,91
30.5. 08:00:00;1,83
30.5. 09:00:00;2,24
30.5. 10:00:00;0,33
30.5. 11:00:00;2,23
30.5. 12:00:00;0,34
30.5. 13:00:00;0,67
30.5. 14:00:00;0,36
30.5. 15:00:00;0,34
30.5. 16:00:00;2,37
30.5. 17:00:00;1,26
30.5. 18:00:00;1,95
30.5. 19:00:00;2,03
30.5. 20:00:00;1,24
30.5. 21:00:00;2,98
30.5. 22:00:00;0,82
30.5. 23:00:00;1,43
31.5. 00:00:00;2,79
31.5. 01:00:00;1,98
31.5. 02:00:00;0,79
31.5. 03:00:00;1,91
31.5. 04:00:00;0,74
31.5. 05:00:00;2,05
31.5. 06:00:00;0,81
31.5. 07:00:00;2,51
31.5. 08:00:00;1,01
31.5. 09:00:00;2,36
31.5. 10:00:00;0,4
31.5. 11:00:00;1,86
31.5. 12:00:00;0,77
31.5. 13:00:00;0,46
31.5. 14:00:00;0,84
31.5. 15:00:00;2,1
31.5. 16:00:00;0,65
31.5. 17:00:00;0,62
31.5. 18:00:00;1,9
31.5. 19:00:00;1,53
31.5. 20:00:00;1,29
31.5. 21:00:00;2,68
31.5. 22:00:00;2,51
31.5. 23:00:00;0,49
Yhteensä;1 029,62
