Time;Power
1.7. 00:00:00;0,73
1.7. 01:00:00;0,39
1.7. 02:00:00;0,38
1.7. 03:00:00;2,12
1.7. 04:00:00;0,32
1.7. 05:00:00;0,7
1.7. 06:00:00;1,86
1.7. 07:00:00;0,55
1.7. 08:00:00;0,45
1.7. 09:00:00;0,59
1.7. 10:00:00;0,99
1.7. 11:00:00;0,96
1.7. 12:00:00;0,8
1.7. 13:00:00;1,45
1.7. 14:00:00;0,95
1.7. 15:00:00;0,83
1.7. 16:00:00;0,74
1.7. 17:00:00;0,65
1.7. 18:00:00;1,36
1.7. 19:00:00;1
1.7. 20:00:00;1,12
1.7. 21:00:00;0,89
1.7. 22:00:00;2,34
1.7. 23:00:00;0,85
2.7. 00:00:00;0,68
2.7. 01:00:00;0,33
2.7. 02:00:00;0,33
2.7. 03:00:00;0,67
2.7. 04:00:00;0,34
2.7. 05:00:00;1,94
2.7. 06:00:00;0,31
2.7. 07:00:00;0,38
2.7. 08:00:00;1,02
2.7. 09:00:00;0,72
2.7. 10:00:00;0,31
2.7. 11:00:00;0,88
2.7. 12:00:00;1,51
2.7. 13:00:00;1,6
2.7. 14:00:00;1,66
2.7. 15:00:00;2,17
2.7. 16:00:00;1,88
2.7. 17:00:00;1,34
2.7. 18:00:00;1,35
2.7. 19:00:00;0,93
2.7. 20:00:00;1,11
2.7. 21:00:00;3,13
2.7. 22:00:00;1,32
2.7. 23:00:00;2,61
3.7. 00:00:00;0,66
3.7. 01:00:00;0,98
3.7. 02:00:00;0,6
3.7. 03:00:00;0,41
3.7. 04:00:00;0,74
3.7. 05:00:00;0,39
3.7. 06:00:00;0,74
3.7. 07:00:00;0,42
3.7. 08:00:00;0,42
3.7. 09:00:00;1,31
3.7. 10:00:00;1,69
3.7. 11:00:00;0,35
3.7. 12:00:00;0,31
3.7. 13:00:00;0,67
3.7. 14:00:00;0,34
3.7. 15:00:00;0,68
3.7. 16:00:00;0,31
3.7. 17:00:00;0,36
3.7. 18:00:00;0,64
3.7. 19:00:00;1,51
3.7. 20:00:00;0,67
3.7. 21:00:00;0,32
3.7. 22:00:00;0,64
3.7. 23:00:00;0,36
4.7. 00:00:00;0,31
4.7. 01:00:00;0,68
4.7. 02:00:00;0,34
4.7. 03:00:00;0,58
4.7. 04:00:00;0,45
4.7. 05:00:00;0,33
4.7. 06:00:00;2,02
4.7. 07:00:00;0,3
4.7. 08:00:00;0,66
4.7. 09:00:00;0,36
4.7. 10:00:00;0,32
4.7. 11:00:00;0,64
4.7. 12:00:00;0,33
4.7. 13:00:00;0,67
4.7. 14:00:00;0,31
4.7. 15:00:00;0,31
4.7. 16:00:00;0,67
4.7. 17:00:00;0,33
4.7. 18:00:00;0,54
4.7. 19:00:00;0,42
4.7. 20:00:00;0,33
4.7. 21:00:00;0,66
4.7. 22:00:00;0,3
4.7. 23:00:00;0,36
5.7. 00:00:00;0,63
5.7. 01:00:00;0,32
5.7. 02:00:00;0,66
5.7. 03:00:00;0,33
5.7. 04:00:00;1,62
5.7. 05:00:00;0,66
5.7. 06:00:00;0,32
5.7. 07:00:00;0,68
5.7. 08:00:00;0,3
5.7. 09:00:00;0,31
5.7. 10:00:00;0,67
5.7. 11:00:00;0,32
5.7. 12:00:00;0,64
5.7. 13:00:00;0,32
5.7. 14:00:00;0,33
5.7. 15:00:00;0,64
5.7. 16:00:00;0,32
5.7. 17:00:00;0,67
5.7. 18:00:00;0,33
5.7. 19:00:00;0,3
5.7. 20:00:00;0,66
5.7. 21:00:00;0,33
5.7. 22:00:00;0,66
5.7. 23:00:00;0,49
6.7. 00:00:00;2,02
6.7. 01:00:00;0,4
6.7. 02:00:00;0,7
6.7. 03:00:00;0,35
6.7. 04:00:00;0,34
6.7. 05:00:00;0,67
6.7. 06:00:00;0,31
6.7. 07:00:00;0,68
6.7. 08:00:00;0,66
6.7. 09:00:00;1,52
6.7. 10:00:00;0,91
6.7. 11:00:00;1,01
6.7. 12:00:00;2,44
6.7. 13:00:00;0,74
6.7. 14:00:00;0,33
6.7. 15:00:00;0,68
6.7. 16:00:00;0,32
6.7. 17:00:00;0,35
6.7. 18:00:00;0,64
6.7. 19:00:00;0,31
6.7. 20:00:00;0,67
6.7. 21:00:00;0,32
6.7. 22:00:00;0,32
6.7. 23:00:00;0,65
7.7. 00:00:00;0,34
7.7. 01:00:00;0,66
7.7. 02:00:00;0,32
7.7. 03:00:00;0,33
7.7. 04:00:00;0,66
7.7. 05:00:00;0,3
7.7. 06:00:00;0,36
7.7. 07:00:00;0,64
7.7. 08:00:00;0,3
7.7. 09:00:00;0,67
7.7. 10:00:00;0,34
7.7. 11:00:00;0,31
7.7. 12:00:00;0,65
7.7. 13:00:00;0,34
7.7. 14:00:00;0,66
7.7. 15:00:00;0,31
7.7. 16:00:00;0,33
7.7. 17:00:00;0,68
7.7. 18:00:00;0,31
7.7. 19:00:00;0,61
7.7. 20:00:00;0,38
7.7. 21:00:00;0,32
7.7. 22:00:00;0,67
7.7. 23:00:00;0,37
8.7. 00:00:00;0,35
8.7. 01:00:00;0,66
8.7. 02:00:00;0,34
8.7. 03:00:00;0,66
8.7. 04:00:00;0,32
8.7. 05:00:00;0,33
8.7. 06:00:00;0,66
8.7. 07:00:00;0,32
8.7. 08:00:00;0,58
8.7. 09:00:00;0,41
8.7. 10:00:00;0,32
8.7. 11:00:00;0,65
8.7. 12:00:00;0,34
8.7. 13:00:00;0,41
8.7. 14:00:00;0,56
8.7. 15:00:00;0,34
8.7. 16:00:00;0,67
8.7. 17:00:00;0,31
8.7. 18:00:00;0,33
8.7. 19:00:00;0,68
8.7. 20:00:00;0,32
8.7. 21:00:00;0,64
8.7. 22:00:00;0,33
8.7. 23:00:00;0,33
9.7. 00:00:00;0,65
9.7. 01:00:00;0,33
9.7. 02:00:00;0,63
9.7. 03:00:00;0,37
9.7. 04:00:00;0,32
9.7. 05:00:00;0,67
9.7. 06:00:00;0,64
9.7. 07:00:00;1,38
9.7. 08:00:00;0,57
9.7. 09:00:00;0,31
9.7. 10:00:00;0,68
9.7. 11:00:00;0,32
9.7. 12:00:00;0,48
9.7. 13:00:00;0,5
9.7. 14:00:00;0,33
9.7. 15:00:00;0,64
9.7. 16:00:00;1,69
9.7. 17:00:00;1,16
9.7. 18:00:00;1,55
9.7. 19:00:00;1,84
9.7. 20:00:00;1,96
9.7. 21:00:00;0,92
9.7. 22:00:00;0,48
9.7. 23:00:00;0,7
10.7. 00:00:00;0,33
10.7. 01:00:00;0,69
10.7. 02:00:00;0,35
10.7. 03:00:00;0,33
10.7. 04:00:00;0,68
10.7. 05:00:00;1,52
10.7. 06:00:00;0,69
10.7. 07:00:00;0,33
10.7. 08:00:00;0,52
10.7. 09:00:00;0,92
10.7. 10:00:00;0,38
10.7. 11:00:00;0,67
10.7. 12:00:00;1,73
10.7. 13:00:00;0,43
10.7. 14:00:00;1,43
10.7. 15:00:00;1,52
10.7. 16:00:00;1,9
10.7. 17:00:00;1,7
10.7. 18:00:00;0,9
10.7. 19:00:00;1,37
10.7. 20:00:00;2,67
10.7. 21:00:00;1,05
10.7. 22:00:00;0,6
10.7. 23:00:00;0,88
11.7. 00:00:00;0,45
11.7. 01:00:00;0,42
11.7. 02:00:00;0,76
11.7. 03:00:00;0,38
11.7. 04:00:00;0,66
11.7. 05:00:00;0,47
11.7. 06:00:00;0,41
11.7. 07:00:00;0,73
11.7. 08:00:00;0,38
11.7. 09:00:00;1,17
11.7. 10:00:00;0,98
11.7. 11:00:00;0,86
11.7. 12:00:00;1,34
11.7. 13:00:00;1,14
11.7. 14:00:00;1,43
11.7. 15:00:00;3,73
11.7. 16:00:00;2,75
11.7. 17:00:00;1,25
11.7. 18:00:00;0,93
11.7. 19:00:00;0,4
11.7. 20:00:00;0,8
11.7. 21:00:00;2,69
11.7. 22:00:00;1,01
11.7. 23:00:00;0,5
12.7. 00:00:00;0,74
12.7. 01:00:00;0,36
12.7. 02:00:00;0,67
12.7. 03:00:00;0,34
12.7. 04:00:00;0,44
12.7. 05:00:00;0,58
12.7. 06:00:00;0,31
12.7. 07:00:00;0,67
12.7. 08:00:00;0,55
12.7. 09:00:00;0,73
12.7. 10:00:00;0,57
12.7. 11:00:00;0,4
12.7. 12:00:00;0,61
12.7. 13:00:00;1,62
12.7. 14:00:00;1,91
12.7. 15:00:00;0,88
12.7. 16:00:00;0,45
12.7. 17:00:00;0,76
12.7. 18:00:00;0,87
12.7. 19:00:00;1,59
12.7. 20:00:00;3,84
12.7. 21:00:00;1,3
12.7. 22:00:00;0,93
12.7. 23:00:00;0,46
13.7. 00:00:00;0,73
13.7. 01:00:00;0,34
13.7. 02:00:00;0,51
13.7. 03:00:00;0,6
13.7. 04:00:00;0,36
13.7. 05:00:00;0,67
13.7. 06:00:00;0,33
13.7. 07:00:00;0,35
13.7. 08:00:00;0,96
13.7. 09:00:00;0,69
13.7. 10:00:00;0,32
13.7. 11:00:00;0,34
13.7. 12:00:00;1,4
13.7. 13:00:00;1,3
13.7. 14:00:00;0,49
13.7. 15:00:00;0,47
13.7. 16:00:00;1,05
13.7. 17:00:00;1,92
13.7. 18:00:00;1,1
13.7. 19:00:00;1,29
13.7. 20:00:00;2,22
13.7. 21:00:00;1,03
13.7. 22:00:00;0,44
13.7. 23:00:00;0,79
14.7. 00:00:00;0,4
14.7. 01:00:00;0,73
14.7. 02:00:00;0,38
14.7. 03:00:00;0,36
14.7. 04:00:00;0,7
14.7. 05:00:00;0,35
14.7. 06:00:00;0,55
14.7. 07:00:00;0,47
14.7. 08:00:00;0,64
14.7. 09:00:00;0,89
14.7. 10:00:00;0,76
14.7. 11:00:00;0,47
14.7. 12:00:00;1,76
14.7. 13:00:00;0,64
14.7. 14:00:00;0,49
14.7. 15:00:00;0,9
14.7. 16:00:00;1,73
14.7. 17:00:00;3
14.7. 18:00:00;2,64
14.7. 19:00:00;0,84
14.7. 20:00:00;2,52
14.7. 21:00:00;1,07
14.7. 22:00:00;0,76
14.7. 23:00:00;0,61
15.7. 00:00:00;0,6
15.7. 01:00:00;0,47
15.7. 02:00:00;0,36
15.7. 03:00:00;0,68
15.7. 04:00:00;0,35
15.7. 05:00:00;0,44
15.7. 06:00:00;0,6
15.7. 07:00:00;0,33
15.7. 08:00:00;1,05
15.7. 09:00:00;0,59
15.7. 10:00:00;1,27
15.7. 11:00:00;0,66
15.7. 12:00:00;0,33
15.7. 13:00:00;0,38
15.7. 14:00:00;0,66
15.7. 15:00:00;0,35
15.7. 16:00:00;0,72
15.7. 17:00:00;1,84
15.7. 18:00:00;1,42
15.7. 19:00:00;0,41
15.7. 20:00:00;0,82
15.7. 21:00:00;1,47
15.7. 22:00:00;1,8
15.7. 23:00:00;0,45
16.7. 00:00:00;0,74
16.7. 01:00:00;0,39
16.7. 02:00:00;0,36
16.7. 03:00:00;0,7
16.7. 04:00:00;0,37
16.7. 05:00:00;0,43
16.7. 06:00:00;0,61
16.7. 07:00:00;0,36
16.7. 08:00:00;0,89
16.7. 09:00:00;0,58
16.7. 10:00:00;0,35
16.7. 11:00:00;1,07
16.7. 12:00:00;0,46
16.7. 13:00:00;0,7
16.7. 14:00:00;0,36
16.7. 15:00:00;0,81
16.7. 16:00:00;0,48
16.7. 17:00:00;1,26
16.7. 18:00:00;1,04
16.7. 19:00:00;0,39
16.7. 20:00:00;2,5
16.7. 21:00:00;0,99
16.7. 22:00:00;1,02
16.7. 23:00:00;0,49
17.7. 00:00:00;0,74
17.7. 01:00:00;0,43
17.7. 02:00:00;0,42
17.7. 03:00:00;0,72
17.7. 04:00:00;0,39
17.7. 05:00:00;0,6
17.7. 06:00:00;0,56
17.7. 07:00:00;0,44
17.7. 08:00:00;0,88
17.7. 09:00:00;0,66
17.7. 10:00:00;1,49
17.7. 11:00:00;1,75
17.7. 12:00:00;1,14
17.7. 13:00:00;0,46
17.7. 14:00:00;0,72
17.7. 15:00:00;0,86
17.7. 16:00:00;0,76
17.7. 17:00:00;0,68
17.7. 18:00:00;0,74
17.7. 19:00:00;0,37
17.7. 20:00:00;2,46
17.7. 21:00:00;1,35
17.7. 22:00:00;1
17.7. 23:00:00;1,47
18.7. 00:00:00;0,51
18.7. 01:00:00;0,72
18.7. 02:00:00;0,36
18.7. 03:00:00;0,66
18.7. 04:00:00;0,4
18.7. 05:00:00;0,36
18.7. 06:00:00;0,69
18.7. 07:00:00;0,35
18.7. 08:00:00;0,34
18.7. 09:00:00;1,49
18.7. 10:00:00;0,82
18.7. 11:00:00;0,93
18.7. 12:00:00;0,95
18.7. 13:00:00;0,43
18.7. 14:00:00;0,83
18.7. 15:00:00;0,42
18.7. 16:00:00;0,9
18.7. 17:00:00;0,71
18.7. 18:00:00;1,03
18.7. 19:00:00;0,44
18.7. 20:00:00;1,75
18.7. 21:00:00;2,54
18.7. 22:00:00;0,83
18.7. 23:00:00;0,84
19.7. 00:00:00;0,75
19.7. 01:00:00;0,42
19.7. 02:00:00;0,74
19.7. 03:00:00;0,37
19.7. 04:00:00;0,37
19.7. 05:00:00;0,7
19.7. 06:00:00;0,34
19.7. 07:00:00;0,53
19.7. 08:00:00;0,84
19.7. 09:00:00;0,49
19.7. 10:00:00;0,61
19.7. 11:00:00;0,35
19.7. 12:00:00;2,06
19.7. 13:00:00;0,91
19.7. 14:00:00;0,65
19.7. 15:00:00;0,36
19.7. 16:00:00;0,37
19.7. 17:00:00;0,69
19.7. 18:00:00;0,36
19.7. 19:00:00;0,51
19.7. 20:00:00;0,53
19.7. 21:00:00;2,52
19.7. 22:00:00;0,71
19.7. 23:00:00;2,04
20.7. 00:00:00;0,4
20.7. 01:00:00;0,64
20.7. 02:00:00;0,45
20.7. 03:00:00;0,36
20.7. 04:00:00;0,71
20.7. 05:00:00;0,35
20.7. 06:00:00;0,36
20.7. 07:00:00;0,71
20.7. 08:00:00;0,73
20.7. 09:00:00;1,2
20.7. 10:00:00;1,05
20.7. 11:00:00;0,73
20.7. 12:00:00;0,68
20.7. 13:00:00;0,37
20.7. 14:00:00;0,71
20.7. 15:00:00;0,37
20.7. 16:00:00;0,36
20.7. 17:00:00;0,67
20.7. 18:00:00;0,39
20.7. 19:00:00;0,38
20.7. 20:00:00;0,71
20.7. 21:00:00;1,03
20.7. 22:00:00;2,92
20.7. 23:00:00;0,45
21.7. 00:00:00;0,39
21.7. 01:00:00;0,71
21.7. 02:00:00;0,39
21.7. 03:00:00;0,37
21.7. 04:00:00;0,71
21.7. 05:00:00;0,36
21.7. 06:00:00;0,57
21.7. 07:00:00;0,46
21.7. 08:00:00;0,36
21.7. 09:00:00;1,59
21.7. 10:00:00;0,93
21.7. 11:00:00;1,28
21.7. 12:00:00;0,76
21.7. 13:00:00;2,51
21.7. 14:00:00;1,33
21.7. 15:00:00;2,42
21.7. 16:00:00;0,96
21.7. 17:00:00;1,36
21.7. 18:00:00;0,49
21.7. 19:00:00;0,75
21.7. 20:00:00;0,96
21.7. 21:00:00;1,16
21.7. 22:00:00;2,71
21.7. 23:00:00;0,58
22.7. 00:00:00;0,78
22.7. 01:00:00;0,38
22.7. 02:00:00;0,39
22.7. 03:00:00;0,72
22.7. 04:00:00;0,38
22.7. 05:00:00;0,37
22.7. 06:00:00;0,71
22.7. 07:00:00;0,39
22.7. 08:00:00;0,89
22.7. 09:00:00;0,67
22.7. 10:00:00;1,63
22.7. 11:00:00;0,61
22.7. 12:00:00;1,19
22.7. 13:00:00;1,62
22.7. 14:00:00;1,44
22.7. 15:00:00;1,51
22.7. 16:00:00;0,8
22.7. 17:00:00;0,97
22.7. 18:00:00;0,92
22.7. 19:00:00;0,42
22.7. 20:00:00;0,45
22.7. 21:00:00;1,06
22.7. 22:00:00;2,06
22.7. 23:00:00;0,9
23.7. 00:00:00;0,39
23.7. 01:00:00;0,72
23.7. 02:00:00;0,36
23.7. 03:00:00;0,4
23.7. 04:00:00;0,63
23.7. 05:00:00;0,36
23.7. 06:00:00;0,68
23.7. 07:00:00;0,34
23.7. 08:00:00;0,78
23.7. 09:00:00;1,13
23.7. 10:00:00;1,08
23.7. 11:00:00;0,72
23.7. 12:00:00;1,79
23.7. 13:00:00;1,24
23.7. 14:00:00;0,91
23.7. 15:00:00;1,57
23.7. 16:00:00;0,58
23.7. 17:00:00;0,9
23.7. 18:00:00;0,45
23.7. 19:00:00;0,76
23.7. 20:00:00;0,45
23.7. 21:00:00;0,73
