Time;Power
5.12. 07:00:00;3,41
5.12. 08:00:00;3,65
5.12. 09:00:00;1,25
5.12. 10:00:00;2,26
5.12. 11:00:00;0,81
5.12. 12:00:00;3,11
5.12. 13:00:00;1,44
5.12. 14:00:00;4,76
5.12. 15:00:00;1,99
5.12. 16:00:00;5,61
5.12. 17:00:00;3,33
5.12. 18:00:00;2,07
5.12. 19:00:00;1,56
5.12. 20:00:00;2,44
5.12. 21:00:00;2,31
5.12. 22:00:00;3,79
5.12. 23:00:00;2,29
6.12. 00:00:00;2,26
6.12. 01:00:00;1,64
6.12. 02:00:00;1,11
6.12. 03:00:00;2,64
6.12. 04:00:00;0,92
6.12. 05:00:00;2,62
6.12. 06:00:00;1,72
6.12. 07:00:00;2,26
6.12. 08:00:00;1,73
6.12. 09:00:00;2,76
6.12. 10:00:00;5,29
6.12. 11:00:00;4,18
6.12. 12:00:00;3,74
6.12. 13:00:00;3,42
6.12. 14:00:00;2,48
6.12. 15:00:00;2,37
6.12. 16:00:00;1,5
6.12. 17:00:00;1,73
6.12. 18:00:00;3,02
6.12. 19:00:00;3,83
6.12. 20:00:00;2,5
6.12. 21:00:00;3,25
6.12. 22:00:00;3,38
6.12. 23:00:00;1,55
7.12. 00:00:00;2,14
7.12. 01:00:00;1,13
7.12. 02:00:00;2,08
7.12. 03:00:00;1,5
7.12. 04:00:00;2,3
7.12. 05:00:00;0,61
7.12. 06:00:00;2,37
7.12. 07:00:00;1,72
7.12. 08:00:00;2,26
7.12. 09:00:00;3,02
7.12. 10:00:00;2,93
7.12. 11:00:00;3,04
7.12. 12:00:00;3,32
7.12. 13:00:00;3,84
7.12. 14:00:00;3,58
7.12. 15:00:00;4,7
7.12. 16:00:00;1,74
7.12. 17:00:00;1,94
7.12. 18:00:00;2,73
7.12. 19:00:00;3,63
7.12. 20:00:00;2,59
7.12. 21:00:00;1,32
7.12. 22:00:00;3,59
7.12. 23:00:00;0,7
8.12. 00:00:00;1,71
8.12. 01:00:00;2,35
8.12. 02:00:00;0,69
8.12. 03:00:00;2,01
8.12. 04:00:00;1,3
8.12. 05:00:00;2,56
8.12. 06:00:00;0,41
8.12. 07:00:00;2,38
8.12. 08:00:00;0,86
8.12. 09:00:00;2,26
8.12. 10:00:00;2,7
8.12. 11:00:00;2,45
8.12. 12:00:00;2,3
8.12. 13:00:00;0,5
8.12. 14:00:00;2,79
8.12. 15:00:00;2,16
8.12. 16:00:00;5,84
8.12. 17:00:00;4,23
8.12. 18:00:00;5,27
8.12. 19:00:00;5,13
8.12. 20:00:00;3
8.12. 21:00:00;1,27
8.12. 22:00:00;3,19
8.12. 23:00:00;1,26
9.12. 00:00:00;2,19
9.12. 01:00:00;0,88
9.12. 02:00:00;2,8
9.12. 03:00:00;0,34
9.12. 04:00:00;0,31
9.12. 05:00:00;2,24
9.12. 06:00:00;0,69
9.12. 07:00:00;2,64
9.12. 08:00:00;0,29
9.12. 09:00:00;1,92
9.12. 10:00:00;2,63
9.12. 11:00:00;3,44
9.12. 12:00:00;2,22
9.12. 13:00:00;3,03
9.12. 14:00:00;3,34
9.12. 15:00:00;4,25
9.12. 16:00:00;2,11
9.12. 17:00:00;4,08
9.12. 18:00:00;2,89
9.12. 19:00:00;4,74
9.12. 20:00:00;3,31
9.12. 21:00:00;4,44
9.12. 22:00:00;4,78
9.12. 23:00:00;1,95
10.12. 00:00:00;2,02
10.12. 01:00:00;0,36
10.12. 02:00:00;2,61
10.12. 03:00:00;0,38
10.12. 04:00:00;1,99
10.12. 05:00:00;0,36
10.12. 06:00:00;3,46
10.12. 07:00:00;1,14
10.12. 08:00:00;1,3
10.12. 09:00:00;3,67
10.12. 10:00:00;1,1
10.12. 11:00:00;2,07
10.12. 12:00:00;1,57
10.12. 13:00:00;2,12
10.12. 14:00:00;1,37
10.12. 15:00:00;2,79
10.12. 16:00:00;3,46
10.12. 17:00:00;2,35
10.12. 18:00:00;2,48
10.12. 19:00:00;2,87
10.12. 20:00:00;4,47
10.12. 21:00:00;3,39
10.12. 22:00:00;2,11
10.12. 23:00:00;2,71
11.12. 00:00:00;0,42
11.12. 01:00:00;2,75
11.12. 02:00:00;0,4
11.12. 03:00:00;2,04
11.12. 04:00:00;1,83
11.12. 05:00:00;1,7
11.12. 06:00:00;1,13
11.12. 07:00:00;2,93
11.12. 08:00:00;1,76
11.12. 09:00:00;1,74
11.12. 10:00:00;1,36
11.12. 11:00:00;1,71
11.12. 12:00:00;3,35
11.12. 13:00:00;5,36
11.12. 14:00:00;1,49
11.12. 15:00:00;2,39
11.12. 16:00:00;2,91
11.12. 17:00:00;2,03
11.12. 18:00:00;1,83
11.12. 19:00:00;3,41
11.12. 20:00:00;2,54
11.12. 21:00:00;1,65
11.12. 22:00:00;3,55
11.12. 23:00:00;0,45
12.12. 00:00:00;2,01
12.12. 01:00:00;2,49
12.12. 02:00:00;1,36
12.12. 03:00:00;1,84
12.12. 04:00:00;2,51
12.12. 05:00:00;2,14
12.12. 06:00:00;3,02
12.12. 07:00:00;3,34
12.12. 08:00:00;1,11
12.12. 09:00:00;2,08
12.12. 10:00:00;2,81
12.12. 11:00:00;2,86
12.12. 12:00:00;5,33
12.12. 13:00:00;2,88
12.12. 14:00:00;4,53
12.12. 15:00:00;2,26
12.12. 16:00:00;3,27
12.12. 17:00:00;2,14
12.12. 18:00:00;3,94
12.12. 19:00:00;1,5
12.12. 20:00:00;3,08
12.12. 21:00:00;2,31
12.12. 22:00:00;3,68
12.12. 23:00:00;2,76
13.12. 00:00:00;1,19
13.12. 01:00:00;3,01
13.12. 02:00:00;0,54
13.12. 03:00:00;2,66
13.12. 04:00:00;0,39
13.12. 05:00:00;2,22
13.12. 06:00:00;3,65
13.12. 07:00:00;2,36
13.12. 08:00:00;2,77
13.12. 09:00:00;1,86
13.12. 10:00:00;0,95
13.12. 11:00:00;2,92
13.12. 12:00:00;0,78
13.12. 13:00:00;2,22
13.12. 14:00:00;2,14
13.12. 15:00:00;3,13
13.12. 16:00:00;2,96
13.12. 17:00:00;0,83
13.12. 18:00:00;3,31
13.12. 19:00:00;0,83
13.12. 20:00:00;4,03
13.12. 21:00:00;4,41
13.12. 22:00:00;2,29
13.12. 23:00:00;5,16
14.12. 00:00:00;3,77
14.12. 01:00:00;2,84
14.12. 02:00:00;3,23
14.12. 03:00:00;2,25
14.12. 04:00:00;3,77
14.12. 05:00:00;2,7
14.12. 06:00:00;2,93
14.12. 07:00:00;3,59
14.12. 08:00:00;4,12
14.12. 09:00:00;4,55
14.12. 10:00:00;3,16
14.12. 11:00:00;2,58
14.12. 12:00:00;4,45
14.12. 13:00:00;3,79
14.12. 14:00:00;4,54
14.12. 15:00:00;3,33
14.12. 16:00:00;4,5
14.12. 17:00:00;4,04
14.12. 18:00:00;3,12
14.12. 19:00:00;3,89
14.12. 20:00:00;2,7
14.12. 21:00:00;3,54
14.12. 22:00:00;4,19
14.12. 23:00:00;3,16
15.12. 00:00:00;2,9
15.12. 01:00:00;3,17
15.12. 02:00:00;4,32
15.12. 03:00:00;3,28
15.12. 04:00:00;3,43
15.12. 05:00:00;4,09
15.12. 06:00:00;3,53
15.12. 07:00:00;3,41
15.12. 08:00:00;4,5
15.12. 09:00:00;3,43
15.12. 10:00:00;3,37
15.12. 11:00:00;4,56
15.12. 12:00:00;2,89
15.12. 13:00:00;3,92
15.12. 14:00:00;3,55
15.12. 15:00:00;3,41
15.12. 16:00:00;4,38
15.12. 17:00:00;3,03
15.12. 18:00:00;4,53
15.12. 19:00:00;2,52
15.12. 20:00:00;4,56
15.12. 21:00:00;3,48
15.12. 22:00:00;3,3
15.12. 23:00:00;4,16
16.12. 00:00:00;3,62
16.12. 01:00:00;2,39
16.12. 02:00:00;4,94
16.12. 03:00:00;3,08
16.12. 04:00:00;3,14
16.12. 05:00:00;4,88
16.12. 06:00:00;2,16
16.12. 07:00:00;4,63
16.12. 08:00:00;3,24
16.12. 09:00:00;4,2
16.12. 10:00:00;3,14
16.12. 11:00:00;4,1
16.12. 12:00:00;3,94
16.12. 13:00:00;3,26
16.12. 14:00:00;4,11
16.12. 15:00:00;3,43
16.12. 16:00:00;3,29
16.12. 17:00:00;4,09
16.12. 18:00:00;3,3
16.12. 19:00:00;3,84
16.12. 20:00:00;5,6
16.12. 21:00:00;7,31
16.12. 22:00:00;3,31
16.12. 23:00:00;4,14
17.12. 00:00:00;1,89
17.12. 01:00:00;2,45
17.12. 02:00:00;1,46
17.12. 03:00:00;2,01
17.12. 04:00:00;2,57
17.12. 05:00:00;2,46
17.12. 06:00:00;2,81
17.12. 07:00:00;1,49
17.12. 08:00:00;3,49
17.12. 09:00:00;2,31
17.12. 10:00:00;2,91
17.12. 11:00:00;1,83
17.12. 12:00:00;3,69
17.12. 13:00:00;0,55
17.12. 14:00:00;2,4
17.12. 15:00:00;3,41
17.12. 16:00:00;4,67
17.12. 17:00:00;4,3
17.12. 18:00:00;4,8
17.12. 19:00:00;2,51
17.12. 20:00:00;4,42
17.12. 21:00:00;4,85
17.12. 22:00:00;5,69
17.12. 23:00:00;2,98
18.12. 00:00:00;2,12
18.12. 01:00:00;2,32
18.12. 02:00:00;1,82
18.12. 03:00:00;2,24
18.12. 04:00:00;0,95
18.12. 05:00:00;1,72
18.12. 06:00:00;2,25
18.12. 07:00:00;2,8
18.12. 08:00:00;1,36
18.12. 09:00:00;3,04
18.12. 10:00:00;1,33
18.12. 11:00:00;3,13
18.12. 12:00:00;1,54
18.12. 13:00:00;2,26
18.12. 14:00:00;2,09
18.12. 15:00:00;2,91
18.12. 16:00:00;2,1
18.12. 17:00:00;3,94
18.12. 18:00:00;2,8
18.12. 19:00:00;3,75
18.12. 20:00:00;4,13
18.12. 21:00:00;3,59
18.12. 22:00:00;2,23
18.12. 23:00:00;1,47
19.12. 00:00:00;2,57
19.12. 01:00:00;1,51
19.12. 02:00:00;1,27
19.12. 03:00:00;2,43
19.12. 04:00:00;1,47
19.12. 05:00:00;1,75
19.12. 06:00:00;2,38
19.12. 07:00:00;2,44
19.12. 08:00:00;2,88
19.12. 09:00:00;3,73
19.12. 10:00:00;3,8
19.12. 11:00:00;2,15
19.12. 12:00:00;2,67
19.12. 13:00:00;1,59
19.12. 14:00:00;3,65
19.12. 15:00:00;3,89
19.12. 16:00:00;5,33
19.12. 17:00:00;1,95
19.12. 18:00:00;4,17
19.12. 19:00:00;3,33
19.12. 20:00:00;3,52
19.12. 21:00:00;5,03
19.12. 22:00:00;4,67
19.12. 23:00:00;1,59
20.12. 00:00:00;2,67
20.12. 01:00:00;2,19
20.12. 02:00:00;0,58
20.12. 03:00:00;1,67
20.12. 04:00:00;1,48
20.12. 05:00:00;1,76
20.12. 06:00:00;2,79
20.12. 07:00:00;3,36
20.12. 08:00:00;2,44
20.12. 09:00:00;2,18
20.12. 10:00:00;3,34
20.12. 11:00:00;3,12
20.12. 12:00:00;4,26
20.12. 13:00:00;4,35
20.12. 14:00:00;3,6
20.12. 15:00:00;6,69
20.12. 16:00:00;6,6
20.12. 17:00:00;6,69
20.12. 18:00:00;6,97
20.12. 19:00:00;4,87
20.12. 20:00:00;5,51
20.12. 21:00:00;5,98
20.12. 22:00:00;5,22
20.12. 23:00:00;7,71
21.12. 00:00:00;3,43
21.12. 01:00:00;2,97
21.12. 02:00:00;4,81
21.12. 03:00:00;2,44
21.12. 04:00:00;2,34
21.12. 05:00:00;3,2
21.12. 06:00:00;2,26
21.12. 07:00:00;2,92
21.12. 08:00:00;2,68
21.12. 09:00:00;4,24
21.12. 10:00:00;4,39
21.12. 11:00:00;5,24
21.12. 12:00:00;4,08
21.12. 13:00:00;5
21.12. 14:00:00;4,85
21.12. 15:00:00;3,82
21.12. 16:00:00;4,23
21.12. 17:00:00;5,31
21.12. 18:00:00;3,4
21.12. 19:00:00;3,13
21.12. 20:00:00;4,27
21.12. 21:00:00;4,45
21.12. 22:00:00;4,99
21.12. 23:00:00;3,68
22.12. 00:00:00;2,32
22.12. 01:00:00;2,59
22.12. 02:00:00;2,65
22.12. 03:00:00;2,33
22.12. 04:00:00;2,06
22.12. 05:00:00;2,62
22.12. 06:00:00;2,53
22.12. 07:00:00;2,02
22.12. 08:00:00;2,86
22.12. 09:00:00;4,56
22.12. 10:00:00;6,36
22.12. 11:00:00;4,29
22.12. 12:00:00;5,37
22.12. 13:00:00;4,23
22.12. 14:00:00;5,61
22.12. 15:00:00;4,52
22.12. 16:00:00;3,51
22.12. 17:00:00;3,77
22.12. 18:00:00;4,78
22.12. 19:00:00;4,5
22.12. 20:00:00;5,32
22.12. 21:00:00;3,75
22.12. 22:00:00;2,87
22.12. 23:00:00;3,34
23.12. 00:00:00;2,09
23.12. 01:00:00;5,49
23.12. 02:00:00;2,18
23.12. 03:00:00;3,53
23.12. 04:00:00;3,41
23.12. 05:00:00;3,07
23.12. 06:00:00;1,83
23.12. 07:00:00;3,66
23.12. 08:00:00;3,72
23.12. 09:00:00;3,36
23.12. 10:00:00;4,24
23.12. 11:00:00;5,82
23.12. 12:00:00;5,18
23.12. 13:00:00;3,1
23.12. 14:00:00;3,11
23.12. 15:00:00;3,83
23.12. 16:00:00;3,42
23.12. 17:00:00;3,98
23.12. 18:00:00;3,68
23.12. 19:00:00;4,99
23.12. 20:00:00;4,58
23.12. 21:00:00;4,57
23.12. 22:00:00;5,33
23.12. 23:00:00;4,75
24.12. 00:00:00;4,65
24.12. 01:00:00;5,78
24.12. 02:00:00;4,41
24.12. 03:00:00;5,5
24.12. 04:00:00;4,02
24.12. 05:00:00;4,76
24.12. 06:00:00;4,45
24.12. 07:00:00;3,93
24.12. 08:00:00;4,57
24.12. 09:00:00;4,79
24.12. 10:00:00;3,52
24.12. 11:00:00;4,33
24.12. 12:00:00;4,8
24.12. 13:00:00;2,98
24.12. 14:00:00;2,37
24.12. 15:00:00;4,14
24.12. 16:00:00;3,57
24.12. 17:00:00;2,91
24.12. 18:00:00;4,42
24.12. 19:00:00;3,48
24.12. 20:00:00;2,74
24.12. 21:00:00;5,22
24.12. 22:00:00;1,98
24.12. 23:00:00;3,15
25.12. 00:00:00;2,88
25.12. 01:00:00;3,29
25.12. 02:00:00;3,35
25.12. 03:00:00;3,89
25.12. 04:00:00;2,8
25.12. 05:00:00;2,86
25.12. 06:00:00;3,07
25.12. 07:00:00;3,92
25.12. 08:00:00;3,33
25.12. 09:00:00;2,41
25.12. 10:00:00;3,74
25.12. 11:00:00;2,09
25.12. 12:00:00;3,32
25.12. 13:00:00;2,63
25.12. 14:00:00;3,05
25.12. 15:00:00;2,38
25.12. 16:00:00;2,71
25.12. 17:00:00;3,94
25.12. 18:00:00;2,93
25.12. 19:00:00;3,5
25.12. 20:00:00;2,05
25.12. 21:00:00;3,51
25.12. 22:00:00;2,21
25.12. 23:00:00;2,2
26.12. 00:00:00;2,85
26.12. 01:00:00;2,37
26.12. 02:00:00;2,75
26.12. 03:00:00;2,54
26.12. 04:00:00;2,4
26.12. 05:00:00;3
26.12. 06:00:00;2,91
26.12. 07:00:00;2,04
26.12. 08:00:00;3,03
26.12. 09:00:00;2,92
26.12. 10:00:00;3,13
26.12. 11:00:00;3,83
26.12. 12:00:00;2,21
26.12. 13:00:00;3,17
26.12. 14:00:00;2,88
26.12. 15:00:00;2,49
26.12. 16:00:00;2,79
26.12. 17:00:00;2,81
26.12. 18:00:00;2,52
26.12. 19:00:00;2,9
26.12. 20:00:00;2,33
26.12. 21:00:00;3,12
26.12. 22:00:00;2,79
26.12. 23:00:00;2,11
27.12. 00:00:00;3,25
27.12. 01:00:00;2,83
27.12. 02:00:00;3,09
27.12. 03:00:00;2,4
27.12. 04:00:00;2,41
27.12. 05:00:00;3,82
27.12. 06:00:00;2,3
27.12. 07:00:00;2,89
27.12. 08:00:00;2,63
27.12. 09:00:00;3,63
27.12. 10:00:00;3,16
27.12. 11:00:00;2,83
27.12. 12:00:00;3,13
27.12. 13:00:00;4,01
27.12. 14:00:00;2,36
27.12. 15:00:00;3,27
27.12. 16:00:00;3,83
27.12. 17:00:00;2,57
27.12. 18:00:00;3,53
27.12. 19:00:00;2,24
27.12. 20:00:00;3,61
27.12. 21:00:00;3,58
27.12. 22:00:00;3,11
27.12. 23:00:00;2,34
28.12. 00:00:00;2,73
28.12. 01:00:00;3,07
28.12. 02:00:00;4,2
28.12. 03:00:00;2,38
28.12. 04:00:00;2,06
28.12. 05:00:00;3,13
28.12. 06:00:00;2,75
28.12. 07:00:00;2,96
28.12. 08:00:00;3,12
28.12. 09:00:00;2,76
28.12. 10:00:00;3,04
28.12. 11:00:00;3,02
28.12. 12:00:00;2,32
28.12. 13:00:00;2,72
28.12. 14:00:00;2,43
28.12. 15:00:00;2,7
28.12. 16:00:00;3,07
28.12. 17:00:00;2,04
28.12. 18:00:00;4,15
28.12. 19:00:00;5,33
28.12. 20:00:00;4,88
28.12. 21:00:00;4,5
28.12. 22:00:00;2,76
28.12. 23:00:00;2,52
29.12. 00:00:00;2,22
29.12. 01:00:00;2,26
29.12. 02:00:00;1,22
29.12. 03:00:00;2,81
29.12. 04:00:00;0,96
29.12. 05:00:00;2,89
29.12. 06:00:00;1,27
29.12. 07:00:00;2,31
29.12. 08:00:00;2,07
29.12. 09:00:00;2,15
29.12. 10:00:00;1,47
29.12. 11:00:00;2,62
29.12. 12:00:00;2,35
29.12. 13:00:00;3,46
29.12. 14:00:00;4,27
29.12. 15:00:00;1,76
29.12. 16:00:00;3,24
29.12. 17:00:00;3,17
29.12. 18:00:00;5,94
29.12. 19:00:00;5,96
29.12. 20:00:00;2,59
29.12. 21:00:00;3,31
29.12. 22:00:00;0,79
29.12. 23:00:00;2,3
30.12. 00:00:00;2,28
30.12. 01:00:00;1,63
30.12. 02:00:00;0,38
30.12. 03:00:00;3,39
30.12. 04:00:00;0,6
30.12. 05:00:00;1,72
30.12. 06:00:00;0,8
30.12. 07:00:00;2,42
30.12. 08:00:00;1,26
30.12. 09:00:00;2,1
30.12. 10:00:00;2,13
30.12. 11:00:00;3,44
30.12. 12:00:00;2,5
30.12. 13:00:00;1,27
30.12. 14:00:00;1,73
30.12. 15:00:00;1,13
30.12. 16:00:00;2,59
30.12. 17:00:00;3,42
30.12. 18:00:00;4,29
30.12. 19:00:00;5,58
30.12. 20:00:00;1,8
30.12. 21:00:00;4,35
30.12. 22:00:00;3,03
30.12. 23:00:00;3,68
31.12. 00:00:00;1,55
31.12. 01:00:00;2,65
31.12. 02:00:00;0,68
31.12. 03:00:00;2,22
31.12. 04:00:00;2,37
31.12. 05:00:00;2,52
31.12. 06:00:00;2,63
31.12. 07:00:00;1,64
31.12. 08:00:00;2,73
31.12. 09:00:00;3,09
31.12. 10:00:00;5,54
31.12. 11:00:00;2,6
31.12. 12:00:00;6,13
31.12. 13:00:00;4,99
31.12. 14:00:00;3,07
31.12. 15:00:00;3,08
31.12. 16:00:00;5,76
31.12. 17:00:00;5,16
31.12. 18:00:00;6,18
31.12. 19:00:00;6,9
31.12. 20:00:00;2,33
31.12. 21:00:00;3,09
31.12. 22:00:00;2,59
31.12. 23:00:00;2,8
Yhteensä;2 204,82
