Time;Power
4.4. 01:00:00;0,62
4.4. 02:00:00;0,49
4.4. 03:00:00;1,86
4.4. 04:00:00;0,36
4.4. 05:00:00;2,65
4.4. 06:00:00;0,84
4.4. 07:00:00;1,85
4.4. 08:00:00;0,98
4.4. 09:00:00;2,66
4.4. 10:00:00;1,05
4.4. 11:00:00;2,98
4.4. 12:00:00;0,99
4.4. 13:00:00;2,77
4.4. 14:00:00;0,51
4.4. 15:00:00;0,9
4.4. 16:00:00;0,74
4.4. 17:00:00;0,82
4.4. 18:00:00;1,33
4.4. 19:00:00;2,87
4.4. 20:00:00;2,44
4.4. 21:00:00;3,96
4.4. 22:00:00;0,83
4.4. 23:00:00;2,47
5.4. 00:00:00;0,85
5.4. 01:00:00;1,91
5.4. 02:00:00;0,53
5.4. 03:00:00;1,62
5.4. 04:00:00;0,69
5.4. 05:00:00;2,04
5.4. 06:00:00;1,23
5.4. 07:00:00;1,98
5.4. 08:00:00;1,04
5.4. 09:00:00;3,98
5.4. 10:00:00;1,58
5.4. 11:00:00;1,5
5.4. 12:00:00;1,93
5.4. 13:00:00;1,55
5.4. 14:00:00;0,49
5.4. 15:00:00;2,64
5.4. 16:00:00;0,5
5.4. 17:00:00;0,74
5.4. 18:00:00;1,63
5.4. 19:00:00;2,7
5.4. 20:00:00;3,07
5.4. 21:00:00;3,03
5.4. 22:00:00;2,61
5.4. 23:00:00;0,87
6.4. 00:00:00;1,86
6.4. 01:00:00;0,61
6.4. 02:00:00;1,72
6.4. 03:00:00;1,46
6.4. 04:00:00;1,71
6.4. 05:00:00;0,81
6.4. 06:00:00;2,57
6.4. 07:00:00;2,66
6.4. 08:00:00;1,68
6.4. 09:00:00;2,95
6.4. 10:00:00;3,05
6.4. 11:00:00;2,35
6.4. 12:00:00;1,42
6.4. 13:00:00;1,84
6.4. 14:00:00;0,53
6.4. 15:00:00;0,9
6.4. 16:00:00;1,8
6.4. 17:00:00;2,62
6.4. 18:00:00;0,87
6.4. 19:00:00;0,56
6.4. 20:00:00;2,32
6.4. 21:00:00;2,78
6.4. 22:00:00;2,57
6.4. 23:00:00;1,92
7.4. 00:00:00;0,66
7.4. 01:00:00;2,33
7.4. 02:00:00;1,99
7.4. 03:00:00;0,39
7.4. 04:00:00;2,32
7.4. 05:00:00;1,51
7.4. 06:00:00;1,74
7.4. 07:00:00;0,78
7.4. 08:00:00;1,96
7.4. 09:00:00;2,04
7.4. 10:00:00;4,12
7.4. 11:00:00;3,94
7.4. 12:00:00;1,12
7.4. 13:00:00;0,3
7.4. 14:00:00;3,13
7.4. 15:00:00;0,7
7.4. 16:00:00;0,59
7.4. 17:00:00;1,73
7.4. 18:00:00;1,19
7.4. 19:00:00;5,66
7.4. 20:00:00;0,84
7.4. 21:00:00;3,76
7.4. 22:00:00;2,43
7.4. 23:00:00;1,52
8.4. 00:00:00;1,94
8.4. 01:00:00;0,71
8.4. 02:00:00;2,16
8.4. 03:00:00;1,05
8.4. 04:00:00;1,82
8.4. 05:00:00;0,42
8.4. 06:00:00;2,39
8.4. 07:00:00;3,22
8.4. 08:00:00;0,43
8.4. 09:00:00;2,27
8.4. 10:00:00;2,19
8.4. 11:00:00;2,93
8.4. 12:00:00;1,11
8.4. 13:00:00;1,59
8.4. 14:00:00;2,83
8.4. 15:00:00;3,11
8.4. 16:00:00;4,67
8.4. 17:00:00;3,06
8.4. 18:00:00;3,63
8.4. 19:00:00;3,46
8.4. 20:00:00;2,04
8.4. 21:00:00;6,5
8.4. 22:00:00;4,77
8.4. 23:00:00;3,54
9.4. 00:00:00;3,46
9.4. 01:00:00;2,03
9.4. 02:00:00;1,82
9.4. 03:00:00;0,74
9.4. 04:00:00;2,63
9.4. 05:00:00;0,76
9.4. 06:00:00;1,93
9.4. 07:00:00;2,98
9.4. 08:00:00;1,33
9.4. 09:00:00;2,92
9.4. 10:00:00;0,77
9.4. 11:00:00;2,84
9.4. 12:00:00;2,66
9.4. 13:00:00;4,05
9.4. 14:00:00;4,43
9.4. 15:00:00;2,51
9.4. 16:00:00;4,1
9.4. 17:00:00;2,22
9.4. 18:00:00;2,89
9.4. 19:00:00;3,73
9.4. 20:00:00;4,09
9.4. 21:00:00;1,34
9.4. 22:00:00;4,08
9.4. 23:00:00;1,9
10.4. 00:00:00;1,49
10.4. 01:00:00;1,93
10.4. 02:00:00;2,98
10.4. 03:00:00;1,99
10.4. 04:00:00;1,51
10.4. 05:00:00;3,41
10.4. 06:00:00;3,16
10.4. 07:00:00;4,36
10.4. 08:00:00;4,27
10.4. 09:00:00;2,5
10.4. 10:00:00;3,76
10.4. 11:00:00;2,77
10.4. 12:00:00;4,23
10.4. 13:00:00;2,46
10.4. 14:00:00;2,79
10.4. 15:00:00;3,08
10.4. 16:00:00;3,03
10.4. 17:00:00;4,33
10.4. 18:00:00;4,27
10.4. 19:00:00;3,16
10.4. 20:00:00;5,41
10.4. 21:00:00;1,6
10.4. 22:00:00;4,53
10.4. 23:00:00;1,63
11.4. 00:00:00;3,6
11.4. 01:00:00;2,23
11.4. 02:00:00;0,97
11.4. 03:00:00;2,29
11.4. 04:00:00;2,69
11.4. 05:00:00;2,49
11.4. 06:00:00;2,89
11.4. 07:00:00;3,4
11.4. 08:00:00;2,66
11.4. 09:00:00;3,05
11.4. 10:00:00;1,48
11.4. 11:00:00;2,86
11.4. 12:00:00;1,94
11.4. 13:00:00;1,63
11.4. 14:00:00;1,75
11.4. 15:00:00;2,05
11.4. 16:00:00;3,53
11.4. 17:00:00;1,92
11.4. 18:00:00;2,22
11.4. 19:00:00;2,06
11.4. 20:00:00;3,69
11.4. 21:00:00;5,37
11.4. 22:00:00;2,02
11.4. 23:00:00;2,54
12.4. 00:00:00;1,95
12.4. 01:00:00;1,47
12.4. 02:00:00;1,89
12.4. 03:00:00;3,44
12.4. 04:00:00;2
12.4. 05:00:00;0,84
12.4. 06:00:00;2,71
12.4. 07:00:00;1,09
12.4. 08:00:00;3,24
12.4. 09:00:00;0,73
12.4. 10:00:00;1,89
12.4. 11:00:00;1,18
12.4. 12:00:00;1,35
12.4. 13:00:00;2,42
12.4. 14:00:00;0,46
12.4. 15:00:00;2,43
12.4. 16:00:00;1,36
12.4. 17:00:00;2,49
12.4. 18:00:00;1,42
12.4. 19:00:00;1,95
12.4. 20:00:00;2,86
12.4. 21:00:00;2,49
12.4. 22:00:00;2,59
12.4. 23:00:00;2,09
13.4. 00:00:00;1,47
13.4. 01:00:00;2,07
13.4. 02:00:00;2,59
13.4. 03:00:00;2,99
13.4. 04:00:00;2,8
13.4. 05:00:00;2,48
13.4. 06:00:00;3,57
13.4. 07:00:00;3,51
13.4. 08:00:00;4,55
13.4. 09:00:00;3,42
13.4. 10:00:00;3,93
13.4. 11:00:00;3,04
13.4. 12:00:00;2,91
13.4. 13:00:00;0,5
13.4. 14:00:00;3,06
13.4. 15:00:00;2,21
13.4. 16:00:00;3,18
13.4. 17:00:00;1,14
13.4. 18:00:00;2,69
13.4. 19:00:00;1,89
13.4. 20:00:00;5,14
13.4. 21:00:00;1,17
13.4. 22:00:00;3,05
13.4. 23:00:00;2,19
14.4. 00:00:00;0,31
14.4. 01:00:00;2,14
14.4. 02:00:00;1
14.4. 03:00:00;1,99
14.4. 04:00:00;0,5
14.4. 05:00:00;3,03
14.4. 06:00:00;1,29
14.4. 07:00:00;2,14
14.4. 08:00:00;1,02
14.4. 09:00:00;2,09
14.4. 10:00:00;0,29
14.4. 11:00:00;2,52
14.4. 12:00:00;0,66
14.4. 13:00:00;1,94
14.4. 14:00:00;3,79
14.4. 15:00:00;0,36
14.4. 16:00:00;2,68
14.4. 17:00:00;2,71
14.4. 18:00:00;2,66
14.4. 19:00:00;2,39
14.4. 20:00:00;1,47
14.4. 21:00:00;4,31
14.4. 22:00:00;4,65
14.4. 23:00:00;2,88
15.4. 00:00:00;2,53
15.4. 01:00:00;0,82
15.4. 02:00:00;2,18
15.4. 03:00:00;3,09
15.4. 04:00:00;1
15.4. 05:00:00;2,05
15.4. 06:00:00;2,6
15.4. 07:00:00;3,05
15.4. 08:00:00;1,88
15.4. 09:00:00;1,68
15.4. 10:00:00;2,78
15.4. 11:00:00;0,42
15.4. 12:00:00;1,18
15.4. 13:00:00;0,44
15.4. 14:00:00;0,35
15.4. 15:00:00;1,67
15.4. 16:00:00;2,47
15.4. 17:00:00;0,3
15.4. 18:00:00;0,67
15.4. 19:00:00;0,34
15.4. 20:00:00;4,43
15.4. 21:00:00;4,5
15.4. 22:00:00;1,56
15.4. 23:00:00;2,66
16.4. 00:00:00;1,39
16.4. 01:00:00;1,85
16.4. 02:00:00;0,94
16.4. 03:00:00;2,29
16.4. 04:00:00;1,89
16.4. 05:00:00;0,8
16.4. 06:00:00;2,08
16.4. 07:00:00;1,54
16.4. 08:00:00;2,1
16.4. 09:00:00;0,52
16.4. 10:00:00;2,45
16.4. 11:00:00;1,19
16.4. 12:00:00;0,28
16.4. 13:00:00;1,36
16.4. 14:00:00;0,38
16.4. 15:00:00;0,65
16.4. 16:00:00;0,85
16.4. 17:00:00;1,28
16.4. 18:00:00;1,3
16.4. 19:00:00;2,01
16.4. 20:00:00;1,13
16.4. 21:00:00;3,62
16.4. 22:00:00;1,84
16.4. 23:00:00;3,17
17.4. 00:00:00;0,79
17.4. 01:00:00;1,95
17.4. 02:00:00;0,78
17.4. 03:00:00;2,23
17.4. 04:00:00;2,96
17.4. 05:00:00;0,44
17.4. 06:00:00;2,33
17.4. 07:00:00;1,36
17.4. 08:00:00;2,25
17.4. 09:00:00;0,43
17.4. 10:00:00;2,78
17.4. 11:00:00;1,59
17.4. 12:00:00;0,84
17.4. 13:00:00;0,43
17.4. 14:00:00;1,4
17.4. 15:00:00;0,39
17.4. 16:00:00;0,63
17.4. 17:00:00;0,37
17.4. 18:00:00;0,3
17.4. 19:00:00;0,78
17.4. 20:00:00;2,47
17.4. 21:00:00;2,84
17.4. 22:00:00;3,3
17.4. 23:00:00;1,39
18.4. 00:00:00;1,3
18.4. 01:00:00;1,51
18.4. 02:00:00;0,95
18.4. 03:00:00;2,43
18.4. 04:00:00;0,57
18.4. 05:00:00;2,01
18.4. 06:00:00;0,65
18.4. 07:00:00;3,66
18.4. 08:00:00;2,2
18.4. 09:00:00;1,83
18.4. 10:00:00;1,03
18.4. 11:00:00;1,24
18.4. 12:00:00;0,93
18.4. 13:00:00;0,85
18.4. 14:00:00;2,99
18.4. 15:00:00;1,07
18.4. 16:00:00;1,25
18.4. 17:00:00;1,4
18.4. 18:00:00;1,5
18.4. 19:00:00;0,9
18.4. 20:00:00;2,3
18.4. 21:00:00;0,91
18.4. 22:00:00;1,93
18.4. 23:00:00;0,67
19.4. 00:00:00;1,95
19.4. 01:00:00;0,52
19.4. 02:00:00;2,02
19.4. 03:00:00;0,35
19.4. 04:00:00;2,21
19.4. 05:00:00;0,33
19.4. 06:00:00;2,17
19.4. 07:00:00;0,34
19.4. 08:00:00;1,86
19.4. 09:00:00;0,58
19.4. 10:00:00;1,82
19.4. 11:00:00;0,67
19.4. 12:00:00;0,92
19.4. 13:00:00;0,63
19.4. 14:00:00;0,29
19.4. 15:00:00;1,7
19.4. 16:00:00;1,24
19.4. 17:00:00;0,34
19.4. 18:00:00;2,25
19.4. 19:00:00;0,28
19.4. 20:00:00;2,58
19.4. 21:00:00;3,12
19.4. 22:00:00;2,61
19.4. 23:00:00;2,85
20.4. 00:00:00;3,05
20.4. 01:00:00;4,16
20.4. 02:00:00;3,63
20.4. 03:00:00;4,05
20.4. 04:00:00;3,17
20.4. 05:00:00;3,34
20.4. 06:00:00;4,26
20.4. 07:00:00;3,61
20.4. 08:00:00;3,22
20.4. 09:00:00;3,65
20.4. 10:00:00;2,58
20.4. 11:00:00;2,09
20.4. 12:00:00;2,82
20.4. 13:00:00;0,59
20.4. 14:00:00;2,27
20.4. 15:00:00;0,28
20.4. 16:00:00;2,7
20.4. 17:00:00;0,35
20.4. 18:00:00;0,28
20.4. 19:00:00;1,22
20.4. 20:00:00;1,13
20.4. 21:00:00;2,93
20.4. 22:00:00;0,32
20.4. 23:00:00;1,97
21.4. 00:00:00;3,09
21.4. 01:00:00;1
21.4. 02:00:00;2,31
21.4. 03:00:00;1,86
21.4. 04:00:00;1,57
21.4. 05:00:00;1,97
21.4. 06:00:00;2,18
21.4. 07:00:00;3,53
21.4. 08:00:00;0,46
21.4. 09:00:00;2,18
21.4. 10:00:00;2,34
21.4. 11:00:00;0,64
21.4. 12:00:00;0,28
21.4. 13:00:00;2,43
21.4. 14:00:00;0,57
21.4. 15:00:00;0,28
21.4. 16:00:00;1,03
21.4. 17:00:00;0,53
21.4. 18:00:00;0,62
21.4. 19:00:00;0,29
21.4. 20:00:00;0,34
21.4. 21:00:00;3,47
21.4. 22:00:00;0,83
21.4. 23:00:00;1,83
22.4. 00:00:00;0,33
22.4. 01:00:00;2,33
22.4. 02:00:00;0,33
22.4. 03:00:00;2,35
22.4. 04:00:00;0,31
22.4. 05:00:00;3,14
22.4. 06:00:00;2,12
22.4. 07:00:00;2,18
22.4. 08:00:00;2,87
22.4. 09:00:00;1,51
22.4. 10:00:00;3,48
22.4. 11:00:00;3,84
22.4. 12:00:00;2,23
22.4. 13:00:00;1,37
22.4. 14:00:00;1,75
22.4. 15:00:00;2,18
22.4. 16:00:00;4,11
22.4. 17:00:00;0,8
22.4. 18:00:00;1
22.4. 19:00:00;2,51
22.4. 20:00:00;1,59
22.4. 21:00:00;3,97
22.4. 22:00:00;0,5
22.4. 23:00:00;1,28
23.4. 00:00:00;2,32
23.4. 01:00:00;0,65
23.4. 02:00:00;0,64
23.4. 03:00:00;1,61
23.4. 04:00:00;0,69
23.4. 05:00:00;1,93
23.4. 06:00:00;0,92
23.4. 07:00:00;2,37
23.4. 08:00:00;1,16
23.4. 09:00:00;0,32
23.4. 10:00:00;0,68
23.4. 11:00:00;0,33
23.4. 12:00:00;0,64
23.4. 13:00:00;0,88
23.4. 14:00:00;0,8
23.4. 15:00:00;1,68
23.4. 16:00:00;0,52
23.4. 17:00:00;0,65
23.4. 18:00:00;0,32
23.4. 19:00:00;0,32
23.4. 20:00:00;3,1
23.4. 21:00:00;1,84
23.4. 22:00:00;1,48
23.4. 23:00:00;0,71
24.4. 00:00:00;1,95
24.4. 01:00:00;0,71
24.4. 02:00:00;1,82
24.4. 03:00:00;0,64
24.4. 04:00:00;2,17
24.4. 05:00:00;0,43
24.4. 06:00:00;2,56
24.4. 07:00:00;0,78
24.4. 08:00:00;1,78
24.4. 09:00:00;0,69
24.4. 10:00:00;0,31
24.4. 11:00:00;0,32
24.4. 12:00:00;0,68
24.4. 13:00:00;0,93
24.4. 14:00:00;1,23
24.4. 15:00:00;2,63
24.4. 16:00:00;1,23
24.4. 17:00:00;2,29
24.4. 18:00:00;1,62
24.4. 19:00:00;0,95
24.4. 20:00:00;1,6
24.4. 21:00:00;3,27
24.4. 22:00:00;0,79
24.4. 23:00:00;2,56
25.4. 00:00:00;0,39
25.4. 01:00:00;2,51
25.4. 02:00:00;0,41
25.4. 03:00:00;2,34
25.4. 04:00:00;1,47
25.4. 05:00:00;0,99
25.4. 06:00:00;2,55
25.4. 07:00:00;0,94
25.4. 08:00:00;3,1
25.4. 09:00:00;1,54
25.4. 10:00:00;0,66
25.4. 11:00:00;1,85
25.4. 12:00:00;0,59
25.4. 13:00:00;1,01
25.4. 14:00:00;0,55
25.4. 15:00:00;0,75
25.4. 16:00:00;0,6
25.4. 17:00:00;0,4
25.4. 18:00:00;0,69
25.4. 19:00:00;0,33
25.4. 20:00:00;2,84
25.4. 21:00:00;1,15
25.4. 22:00:00;2,55
25.4. 23:00:00;0,34
26.4. 00:00:00;2,36
26.4. 01:00:00;0,37
26.4. 02:00:00;2,14
26.4. 03:00:00;0,71
26.4. 04:00:00;1,45
26.4. 05:00:00;1,31
26.4. 06:00:00;2,21
26.4. 07:00:00;1,13
26.4. 08:00:00;1,95
26.4. 09:00:00;0,85
26.4. 10:00:00;0,82
26.4. 11:00:00;0,78
26.4. 12:00:00;1,12
26.4. 13:00:00;1,69
26.4. 14:00:00;0,83
26.4. 15:00:00;1,03
26.4. 16:00:00;1,64
26.4. 17:00:00;0,99
26.4. 18:00:00;0,4
26.4. 19:00:00;0,84
26.4. 20:00:00;1,37
26.4. 21:00:00;2,44
26.4. 22:00:00;1,31
26.4. 23:00:00;2,08
27.4. 00:00:00;0,37
27.4. 01:00:00;0,73
27.4. 02:00:00;0,37
27.4. 03:00:00;2,34
27.4. 04:00:00;0,33
27.4. 05:00:00;1,98
27.4. 06:00:00;0,53
27.4. 07:00:00;1,79
27.4. 08:00:00;1,31
27.4. 09:00:00;0,49
27.4. 10:00:00;2,48
27.4. 11:00:00;2,16
27.4. 12:00:00;2,38
27.4. 13:00:00;1,75
27.4. 14:00:00;1,42
27.4. 15:00:00;3,5
27.4. 16:00:00;1,16
27.4. 17:00:00;1,56
27.4. 18:00:00;1,02
27.4. 19:00:00;2,3
27.4. 20:00:00;3,71
27.4. 21:00:00;0,98
27.4. 22:00:00;1,14
27.4. 23:00:00;1,74
28.4. 00:00:00;0,84
28.4. 01:00:00;0,74
28.4. 02:00:00;1,95
28.4. 03:00:00;0,63
28.4. 04:00:00;0,58
28.4. 05:00:00;1,92
28.4. 06:00:00;0,82
28.4. 07:00:00;0,46
28.4. 08:00:00;2,55
28.4. 09:00:00;1,7
28.4. 10:00:00;2,02
28.4. 11:00:00;2,93
28.4. 12:00:00;2,11
28.4. 13:00:00;0,63
28.4. 14:00:00;1,26
28.4. 15:00:00;3,82
28.4. 16:00:00;1,86
28.4. 17:00:00;0,61
28.4. 18:00:00;0,44
28.4. 19:00:00;0,77
28.4. 20:00:00;0,56
28.4. 21:00:00;3,98
28.4. 22:00:00;1,98
28.4. 23:00:00;3,19
29.4. 00:00:00;0,48
29.4. 01:00:00;2,5
29.4. 02:00:00;0,51
29.4. 03:00:00;2,39
29.4. 04:00:00;1,15
29.4. 05:00:00;0,86
29.4. 06:00:00;2,28
29.4. 07:00:00;1,07
29.4. 08:00:00;2,59
29.4. 09:00:00;0,73
29.4. 10:00:00;0,33
29.4. 11:00:00;0,4
29.4. 12:00:00;1,2
29.4. 13:00:00;0,37
29.4. 14:00:00;0,66
29.4. 15:00:00;0,35
29.4. 16:00:00;1,27
29.4. 17:00:00;0,4
29.4. 18:00:00;0,8
29.4. 19:00:00;2,16
29.4. 20:00:00;1,04
29.4. 21:00:00;1,48
29.4. 22:00:00;2,03
29.4. 23:00:00;0,7
30.4. 00:00:00;0,36
30.4. 01:00:00;2,48
30.4. 02:00:00;0,4
30.4. 03:00:00;2,09
30.4. 04:00:00;0,5
30.4. 05:00:00;0,37
30.4. 06:00:00;2,35
30.4. 07:00:00;1,59
30.4. 08:00:00;0,49
30.4. 09:00:00;1,91
30.4. 10:00:00;0,62
30.4. 11:00:00;0,38
30.4. 12:00:00;0,83
30.4. 13:00:00;1,33
30.4. 14:00:00;1,06
30.4. 15:00:00;1,36
30.4. 16:00:00;0,4
30.4. 17:00:00;0,72
30.4. 18:00:00;0,66
30.4. 19:00:00;2,36
30.4. 20:00:00;4,14
30.4. 21:00:00;0,56
30.4. 22:00:00;1
30.4. 23:00:00;0,72
Yhteensä;1 320,22
