Time;Power
9.1. 14:00:00;4,88
9.1. 15:00:00;5,75
9.1. 16:00:00;2,81
9.1. 17:00:00;6,08
9.1. 18:00:00;2,41
9.1. 19:00:00;3,04
9.1. 20:00:00;6,3
9.1. 21:00:00;3,59
9.1. 22:00:00;3,07
9.1. 23:00:00;3,43
10.1. 00:00:00;1,86
10.1. 01:00:00;3,39
10.1. 02:00:00;2,15
10.1. 03:00:00;2,25
10.1. 04:00:00;3,96
10.1. 05:00:00;3,13
10.1. 06:00:00;2,14
10.1. 07:00:00;3,64
10.1. 08:00:00;3,32
10.1. 09:00:00;3,29
10.1. 10:00:00;5,43
10.1. 11:00:00;4,3
10.1. 12:00:00;5,35
10.1. 13:00:00;3,13
10.1. 14:00:00;7,28
10.1. 15:00:00;4,77
10.1. 16:00:00;5,04
10.1. 17:00:00;3,79
10.1. 18:00:00;3,69
10.1. 19:00:00;2,75
10.1. 20:00:00;4,55
10.1. 21:00:00;6,48
10.1. 22:00:00;4,13
10.1. 23:00:00;3,07
11.1. 00:00:00;3,32
11.1. 01:00:00;2,4
11.1. 02:00:00;2,63
11.1. 03:00:00;1,35
11.1. 04:00:00;1,88
11.1. 05:00:00;2,08
11.1. 06:00:00;3,54
11.1. 07:00:00;2,58
11.1. 08:00:00;3,71
11.1. 09:00:00;4,56
11.1. 10:00:00;3,11
11.1. 11:00:00;2,73
11.1. 12:00:00;4,74
11.1. 13:00:00;3,57
11.1. 14:00:00;2,12
11.1. 15:00:00;5,25
11.1. 16:00:00;5,08
11.1. 17:00:00;4,4
11.1. 18:00:00;1,05
11.1. 19:00:00;2,72
11.1. 20:00:00;6,29
11.1. 21:00:00;3,48
11.1. 22:00:00;3,63
11.1. 23:00:00;3,38
12.1. 00:00:00;2,63
12.1. 01:00:00;0,93
12.1. 02:00:00;2,82
12.1. 03:00:00;2,27
12.1. 04:00:00;3,07
12.1. 05:00:00;2,45
12.1. 06:00:00;2,46
12.1. 07:00:00;2,88
12.1. 08:00:00;4,46
12.1. 09:00:00;3,88
12.1. 10:00:00;3,84
12.1. 11:00:00;4,02
12.1. 12:00:00;3,3
12.1. 13:00:00;3,11
12.1. 14:00:00;2,82
12.1. 15:00:00;2,29
12.1. 16:00:00;3,39
12.1. 17:00:00;3,29
12.1. 18:00:00;2,45
12.1. 19:00:00;4,66
12.1. 20:00:00;4,93
12.1. 21:00:00;3,45
12.1. 22:00:00;3,25
12.1. 23:00:00;2,5
13.1. 00:00:00;2,83
13.1. 01:00:00;2,88
13.1. 02:00:00;1,77
13.1. 03:00:00;2,76
13.1. 04:00:00;2,52
13.1. 05:00:00;2,23
13.1. 06:00:00;1,96
13.1. 07:00:00;3,36
13.1. 08:00:00;3,97
13.1. 09:00:00;3,27
13.1. 10:00:00;4,79
13.1. 11:00:00;5,2
13.1. 12:00:00;2,76
13.1. 13:00:00;3,78
13.1. 14:00:00;4,34
13.1. 15:00:00;5,06
13.1. 16:00:00;4,37
13.1. 17:00:00;3,57
13.1. 18:00:00;2,99
13.1. 19:00:00;5,44
13.1. 20:00:00;6,83
13.1. 21:00:00;5,56
13.1. 22:00:00;5,04
13.1. 23:00:00;4,02
14.1. 00:00:00;4,79
14.1. 01:00:00;3,25
14.1. 02:00:00;4,91
14.1. 03:00:00;3,23
14.1. 04:00:00;3,46
14.1. 05:00:00;4,62
14.1. 06:00:00;4,61
14.1. 07:00:00;5,79
14.1. 08:00:00;5,29
14.1. 09:00:00;5,8
14.1. 10:00:00;6,24
14.1. 11:00:00;4,73
14.1. 12:00:00;5,57
14.1. 13:00:00;6,66
14.1. 14:00:00;5,84
14.1. 15:00:00;4,85
14.1. 16:00:00;5,86
14.1. 17:00:00;7,18
14.1. 18:00:00;4,45
14.1. 19:00:00;6,47
14.1. 20:00:00;7,13
14.1. 21:00:00;6,88
14.1. 22:00:00;6,1
14.1. 23:00:00;4,73
15.1. 00:00:00;3,95
15.1. 01:00:00;6,24
15.1. 02:00:00;4,02
15.1. 03:00:00;5,41
15.1. 04:00:00;5,59
15.1. 05:00:00;5,66
15.1. 06:00:00;5,49
15.1. 07:00:00;6,46
15.1. 08:00:00;6,68
15.1. 09:00:00;5,98
15.1. 10:00:00;5,62
15.1. 11:00:00;6,03
15.1. 12:00:00;5,64
15.1. 13:00:00;4,87
15.1. 14:00:00;6,58
15.1. 15:00:00;5,67
15.1. 16:00:00;7,07
15.1. 17:00:00;5,12
15.1. 18:00:00;4,53
15.1. 19:00:00;6,05
15.1. 20:00:00;7,36
15.1. 21:00:00;4,95
15.1. 22:00:00;4,06
15.1. 23:00:00;3,29
16.1. 00:00:00;3,1
16.1. 01:00:00;2,8
16.1. 02:00:00;2,56
16.1. 03:00:00;1,79
16.1. 04:00:00;3,95
16.1. 05:00:00;2,45
16.1. 06:00:00;3,37
16.1. 07:00:00;2,31
16.1. 08:00:00;3,97
16.1. 09:00:00;4,36
16.1. 10:00:00;4,38
16.1. 11:00:00;4,68
16.1. 12:00:00;5,17
16.1. 13:00:00;3,64
16.1. 14:00:00;4,5
16.1. 15:00:00;2,65
16.1. 16:00:00;6,62
16.1. 17:00:00;5,54
16.1. 18:00:00;6,29
16.1. 19:00:00;4,14
16.1. 20:00:00;3,16
16.1. 21:00:00;4,49
16.1. 22:00:00;2,1
16.1. 23:00:00;2,92
17.1. 00:00:00;2,68
17.1. 01:00:00;2,35
17.1. 02:00:00;1,79
17.1. 03:00:00;2,87
17.1. 04:00:00;2,31
17.1. 05:00:00;1,97
17.1. 06:00:00;3,47
17.1. 07:00:00;1,61
17.1. 08:00:00;1,75
17.1. 09:00:00;4,37
17.1. 10:00:00;3,65
17.1. 11:00:00;3,28
17.1. 12:00:00;4,25
17.1. 13:00:00;4,49
17.1. 14:00:00;4,18
17.1. 15:00:00;2,34
17.1. 16:00:00;3,89
17.1. 17:00:00;4,12
17.1. 18:00:00;1,22
17.1. 19:00:00;4,05
17.1. 20:00:00;3,29
17.1. 21:00:00;3,97
17.1. 22:00:00;4,08
17.1. 23:00:00;2,32
18.1. 00:00:00;1,98
18.1. 01:00:00;2,27
18.1. 02:00:00;1,26
18.1. 03:00:00;1,95
18.1. 04:00:00;3,3
18.1. 05:00:00;0,7
18.1. 06:00:00;2,06
18.1. 07:00:00;2,47
18.1. 08:00:00;1,35
18.1. 09:00:00;3
18.1. 10:00:00;3,5
18.1. 11:00:00;2,45
18.1. 12:00:00;1,91
18.1. 13:00:00;2,28
18.1. 14:00:00;2,42
18.1. 15:00:00;3,17
18.1. 16:00:00;3,35
18.1. 17:00:00;4,15
18.1. 18:00:00;3,45
18.1. 19:00:00;2,24
18.1. 20:00:00;3,69
18.1. 21:00:00;4,32
18.1. 22:00:00;3,45
18.1. 23:00:00;3,77
19.1. 00:00:00;0,46
19.1. 01:00:00;3,07
19.1. 02:00:00;2,54
19.1. 03:00:00;1,03
19.1. 04:00:00;2,45
19.1. 05:00:00;2,17
19.1. 06:00:00;2,58
19.1. 07:00:00;2,46
19.1. 08:00:00;3,72
19.1. 09:00:00;2,27
19.1. 10:00:00;1,14
19.1. 11:00:00;2,38
19.1. 12:00:00;3,04
19.1. 13:00:00;0,83
19.1. 14:00:00;2,32
19.1. 15:00:00;1,31
19.1. 16:00:00;3,54
19.1. 17:00:00;2,69
19.1. 18:00:00;1,82
19.1. 19:00:00;3,15
19.1. 20:00:00;4,53
19.1. 21:00:00;4,85
19.1. 22:00:00;1,67
19.1. 23:00:00;2,87
20.1. 00:00:00;0,78
20.1. 01:00:00;2,63
20.1. 02:00:00;0,4
20.1. 03:00:00;2,29
20.1. 04:00:00;2,15
20.1. 05:00:00;0,77
20.1. 06:00:00;2,93
20.1. 07:00:00;1,65
20.1. 08:00:00;3,21
20.1. 09:00:00;1,16
20.1. 10:00:00;2,58
20.1. 11:00:00;2,4
20.1. 12:00:00;1,21
20.1. 13:00:00;3,54
20.1. 14:00:00;1,72
20.1. 15:00:00;4,52
20.1. 16:00:00;3,46
20.1. 17:00:00;2,41
20.1. 18:00:00;2,59
20.1. 19:00:00;3,41
20.1. 20:00:00;7,15
20.1. 21:00:00;1,36
20.1. 22:00:00;3,4
20.1. 23:00:00;1,75
21.1. 00:00:00;2,12
21.1. 01:00:00;1,3
21.1. 02:00:00;2,11
21.1. 03:00:00;1,74
21.1. 04:00:00;1,97
21.1. 05:00:00;2,2
21.1. 06:00:00;3,09
21.1. 07:00:00;2,28
21.1. 08:00:00;0,99
21.1. 09:00:00;3,8
21.1. 10:00:00;3,97
21.1. 11:00:00;2,35
21.1. 12:00:00;2,84
21.1. 13:00:00;1,64
21.1. 14:00:00;2,43
21.1. 15:00:00;3,29
21.1. 16:00:00;3,29
21.1. 17:00:00;3,42
21.1. 18:00:00;2,75
21.1. 19:00:00;3,95
21.1. 20:00:00;5,29
21.1. 21:00:00;4,66
21.1. 22:00:00;1,7
21.1. 23:00:00;2,76
22.1. 00:00:00;1,81
22.1. 01:00:00;3,56
22.1. 02:00:00;2,08
22.1. 03:00:00;1,84
22.1. 04:00:00;1,75
22.1. 05:00:00;2,81
22.1. 06:00:00;2,58
22.1. 07:00:00;4,05
22.1. 08:00:00;2,71
22.1. 09:00:00;3,03
22.1. 10:00:00;4,05
22.1. 11:00:00;3,65
22.1. 12:00:00;3,24
22.1. 13:00:00;3,35
22.1. 14:00:00;3,48
22.1. 15:00:00;5,05
22.1. 16:00:00;5,59
22.1. 17:00:00;4,25
22.1. 18:00:00;3,06
22.1. 19:00:00;3,56
22.1. 20:00:00;6
22.1. 21:00:00;3,92
22.1. 22:00:00;5,1
22.1. 23:00:00;2,12
23.1. 00:00:00;1,34
23.1. 01:00:00;2,78
23.1. 02:00:00;1,98
23.1. 03:00:00;0,4
23.1. 04:00:00;3,01
23.1. 05:00:00;1,77
23.1. 06:00:00;1,09
23.1. 07:00:00;3,4
23.1. 08:00:00;2,03
23.1. 09:00:00;0,72
23.1. 10:00:00;2,35
23.1. 11:00:00;1,25
23.1. 12:00:00;3,38
23.1. 13:00:00;0,39
23.1. 14:00:00;2,8
23.1. 15:00:00;1,95
23.1. 16:00:00;4,38
23.1. 17:00:00;5,09
23.1. 18:00:00;7,06
23.1. 19:00:00;0,66
23.1. 20:00:00;2,37
23.1. 21:00:00;1,69
23.1. 22:00:00;2,26
23.1. 23:00:00;1,72
24.1. 00:00:00;0,64
24.1. 01:00:00;1,58
24.1. 02:00:00;1,42
24.1. 03:00:00;1,62
24.1. 04:00:00;0,51
24.1. 05:00:00;1,84
24.1. 06:00:00;0,31
24.1. 07:00:00;2,03
24.1. 08:00:00;1,54
24.1. 09:00:00;3,65
24.1. 10:00:00;1,93
24.1. 11:00:00;1,21
24.1. 12:00:00;6,5
24.1. 13:00:00;2,69
24.1. 14:00:00;2,54
24.1. 15:00:00;1,69
24.1. 16:00:00;3,81
24.1. 17:00:00;2,67
24.1. 18:00:00;3,33
24.1. 19:00:00;3,49
24.1. 20:00:00;4,27
24.1. 21:00:00;3,12
24.1. 22:00:00;3,49
24.1. 23:00:00;3,06
25.1. 00:00:00;0,35
25.1. 01:00:00;2,1
25.1. 02:00:00;0,33
25.1. 03:00:00;2,11
25.1. 04:00:00;1,06
25.1. 05:00:00;1,86
25.1. 06:00:00;0,84
25.1. 07:00:00;2,98
25.1. 08:00:00;2,18
25.1. 09:00:00;2,55
25.1. 10:00:00;2,53
25.1. 11:00:00;1,13
25.1. 12:00:00;1,93
25.1. 13:00:00;0,64
25.1. 14:00:00;2,89
25.1. 15:00:00;0,67
25.1. 16:00:00;2,67
25.1. 17:00:00;3,04
25.1. 18:00:00;2,2
25.1. 19:00:00;1,88
25.1. 20:00:00;4,09
25.1. 21:00:00;3,15
25.1. 22:00:00;2,88
25.1. 23:00:00;0,82
26.1. 00:00:00;2,02
26.1. 01:00:00;3,15
26.1. 02:00:00;0,73
26.1. 03:00:00;1,71
26.1. 04:00:00;0,72
26.1. 05:00:00;2,51
26.1. 06:00:00;2,36
26.1. 07:00:00;0,85
26.1. 08:00:00;3,07
26.1. 09:00:00;0,72
26.1. 10:00:00;2,28
26.1. 11:00:00;2,62
26.1. 12:00:00;0,86
26.1. 13:00:00;2,8
26.1. 14:00:00;1,64
26.1. 15:00:00;4,58
26.1. 16:00:00;4,75
26.1. 17:00:00;1,35
26.1. 18:00:00;2,61
26.1. 19:00:00;3,55
26.1. 20:00:00;4,73
26.1. 21:00:00;3,47
26.1. 22:00:00;2,07
26.1. 23:00:00;1,48
27.1. 00:00:00;1,75
27.1. 01:00:00;1,67
27.1. 02:00:00;2,42
27.1. 03:00:00;1,87
27.1. 04:00:00;0,81
27.1. 05:00:00;2,36
27.1. 06:00:00;2,35
27.1. 07:00:00;1,15
27.1. 08:00:00;3,18
27.1. 09:00:00;3,07
27.1. 10:00:00;2,74
27.1. 11:00:00;3,61
27.1. 12:00:00;3,75
27.1. 13:00:00;3,72
27.1. 14:00:00;1,72
27.1. 15:00:00;2,54
27.1. 16:00:00;3,78
27.1. 17:00:00;1,47
27.1. 18:00:00;3,82
27.1. 19:00:00;3,12
27.1. 20:00:00;7,19
27.1. 21:00:00;0,69
27.1. 22:00:00;2,24
27.1. 23:00:00;0,34
28.1. 00:00:00;2,85
28.1. 01:00:00;0,38
28.1. 02:00:00;1,96
28.1. 03:00:00;1,84
28.1. 04:00:00;1,8
28.1. 05:00:00;2,08
28.1. 06:00:00;0,77
28.1. 07:00:00;3,16
28.1. 08:00:00;2,3
28.1. 09:00:00;2,55
28.1. 10:00:00;2,6
28.1. 11:00:00;1,11
28.1. 12:00:00;2,64
28.1. 13:00:00;2,83
28.1. 14:00:00;1,12
28.1. 15:00:00;5,02
28.1. 16:00:00;3,64
28.1. 17:00:00;2,84
28.1. 18:00:00;3,56
28.1. 19:00:00;1,97
28.1. 20:00:00;5,79
28.1. 21:00:00;3,71
28.1. 22:00:00;4,06
28.1. 23:00:00;3,3
29.1. 00:00:00;1,76
29.1. 01:00:00;3,14
29.1. 02:00:00;3,15
29.1. 03:00:00;1
29.1. 04:00:00;2,62
29.1. 05:00:00;1,75
29.1. 06:00:00;1,07
29.1. 07:00:00;3,81
29.1. 08:00:00;2,8
29.1. 09:00:00;2,45
29.1. 10:00:00;3,43
29.1. 11:00:00;2,99
29.1. 12:00:00;1,72
29.1. 13:00:00;3,33
29.1. 14:00:00;2,79
29.1. 15:00:00;2,66
29.1. 16:00:00;3,57
29.1. 17:00:00;1,68
29.1. 18:00:00;2,55
29.1. 19:00:00;6,29
29.1. 20:00:00;4,63
29.1. 21:00:00;3,5
29.1. 22:00:00;4,57
29.1. 23:00:00;2,22
30.1. 00:00:00;2,71
30.1. 01:00:00;1,81
30.1. 02:00:00;2,43
30.1. 03:00:00;3,9
30.1. 04:00:00;3,04
30.1. 05:00:00;3,12
30.1. 06:00:00;2,63
30.1. 07:00:00;3,61
30.1. 08:00:00;5,39
30.1. 09:00:00;4,09
30.1. 10:00:00;3,78
30.1. 11:00:00;4,48
30.1. 12:00:00;3,74
30.1. 13:00:00;3,1
30.1. 14:00:00;3,98
30.1. 15:00:00;7,58
30.1. 16:00:00;5,47
30.1. 17:00:00;6,51
30.1. 18:00:00;4,4
30.1. 19:00:00;2,83
30.1. 20:00:00;3,29
30.1. 21:00:00;2,23
30.1. 22:00:00;3,33
30.1. 23:00:00;2,56
31.1. 00:00:00;2,24
31.1. 01:00:00;2,8
31.1. 02:00:00;1,75
31.1. 03:00:00;2,82
31.1. 04:00:00;1,85
31.1. 05:00:00;2,55
31.1. 06:00:00;2,55
31.1. 07:00:00;3,12
31.1. 08:00:00;2,24
31.1. 09:00:00;3,39
31.1. 10:00:00;3,77
31.1. 11:00:00;4,68
31.1. 12:00:00;2,73
31.1. 13:00:00;3,93
31.1. 14:00:00;2,03
31.1. 15:00:00;2,68
31.1. 16:00:00;3,6
31.1. 17:00:00;4,22
31.1. 18:00:00;2,82
31.1. 19:00:00;3,62
31.1. 20:00:00;5,66
31.1. 21:00:00;3,99
31.1. 22:00:00;3,68
31.1. 23:00:00;2,71
Yhteensä;2 410,42
