Time;Power
17.9. 13:00:00;2,14
17.9. 14:00:00;0,86
17.9. 15:00:00;0,98
17.9. 16:00:00;2,53
17.9. 17:00:00;0,31
17.9. 18:00:00;1,89
17.9. 19:00:00;1,08
17.9. 20:00:00;3,12
17.9. 21:00:00;0,65
17.9. 22:00:00;2,33
17.9. 23:00:00;0,32
18.9. 00:00:00;1,66
18.9. 01:00:00;0,94
18.9. 02:00:00;1,84
18.9. 03:00:00;0,71
18.9. 04:00:00;1,99
18.9. 05:00:00;1,88
18.9. 06:00:00;0,89
18.9. 07:00:00;2,24
18.9. 08:00:00;2,63
18.9. 09:00:00;2,33
18.9. 10:00:00;0,57
18.9. 11:00:00;2,74
18.9. 12:00:00;2,19
18.9. 13:00:00;0,72
18.9. 14:00:00;1,98
18.9. 15:00:00;1,58
18.9. 16:00:00;1,38
18.9. 17:00:00;3,47
18.9. 18:00:00;1,17
18.9. 19:00:00;3,91
18.9. 20:00:00;2,33
18.9. 21:00:00;0,91
18.9. 22:00:00;2,24
18.9. 23:00:00;2,36
19.9. 00:00:00;0,33
19.9. 01:00:00;2,39
19.9. 02:00:00;2,11
19.9. 03:00:00;1,62
19.9. 04:00:00;1,18
19.9. 05:00:00;2,08
19.9. 06:00:00;2,52
19.9. 07:00:00;2,26
19.9. 08:00:00;2,83
19.9. 09:00:00;3,17
19.9. 10:00:00;3,77
19.9. 11:00:00;3,3
19.9. 12:00:00;1,88
19.9. 13:00:00;1,76
19.9. 14:00:00;1,3
19.9. 15:00:00;1,69
19.9. 16:00:00;2,29
19.9. 17:00:00;1,85
19.9. 18:00:00;0,75
19.9. 19:00:00;3,02
19.9. 20:00:00;2,75
19.9. 21:00:00;1,02
19.9. 22:00:00;2,07
19.9. 23:00:00;0,63
20.9. 00:00:00;1,86
20.9. 01:00:00;0,73
20.9. 02:00:00;1,82
20.9. 03:00:00;0,7
20.9. 04:00:00;1,78
20.9. 05:00:00;0,34
20.9. 06:00:00;2,09
20.9. 07:00:00;1,3
20.9. 08:00:00;2,1
20.9. 09:00:00;1,42
20.9. 10:00:00;2,69
20.9. 11:00:00;1,84
20.9. 12:00:00;2,45
20.9. 13:00:00;2,63
20.9. 14:00:00;0,99
20.9. 15:00:00;2,1
20.9. 16:00:00;1,1
20.9. 17:00:00;0,57
