Time;Power
12.9. 00:00:00;0,34
12.9. 01:00:00;0,68
12.9. 02:00:00;0,33
12.9. 03:00:00;2,13
12.9. 04:00:00;0,33
12.9. 05:00:00;0,35
12.9. 06:00:00;0,94
12.9. 07:00:00;0,59
12.9. 08:00:00;0,68
12.9. 09:00:00;1,73
12.9. 10:00:00;0,7
12.9. 11:00:00;0,3
12.9. 12:00:00;0,33
12.9. 13:00:00;0,69
12.9. 14:00:00;0,38
12.9. 15:00:00;2,26
12.9. 16:00:00;0,55
12.9. 17:00:00;0,82
12.9. 18:00:00;0,33
12.9. 19:00:00;0,86
12.9. 20:00:00;1,05
12.9. 21:00:00;2,97
12.9. 22:00:00;1,95
12.9. 23:00:00;1,75
13.9. 00:00:00;0,7
13.9. 01:00:00;0,32
13.9. 02:00:00;2,19
13.9. 03:00:00;0,34
13.9. 04:00:00;1,96
13.9. 05:00:00;0,56
13.9. 06:00:00;1,94
13.9. 07:00:00;1,29
13.9. 08:00:00;0,87
13.9. 09:00:00;1,42
13.9. 10:00:00;1,53
13.9. 11:00:00;0,48
13.9. 12:00:00;0,49
13.9. 13:00:00;0,73
13.9. 14:00:00;0,38
13.9. 15:00:00;0,74
13.9. 16:00:00;1,18
13.9. 17:00:00;0,39
13.9. 18:00:00;0,68
13.9. 19:00:00;1,54
13.9. 20:00:00;1,11
13.9. 21:00:00;3,61
13.9. 22:00:00;2,65
13.9. 23:00:00;0,35
14.9. 00:00:00;0,7
14.9. 01:00:00;1,82
14.9. 02:00:00;0,72
14.9. 03:00:00;1,86
14.9. 04:00:00;0,39
14.9. 05:00:00;2,1
14.9. 06:00:00;1,6
14.9. 07:00:00;1,58
14.9. 08:00:00;2,2
14.9. 09:00:00;0,77
14.9. 10:00:00;0,95
14.9. 11:00:00;0,61
14.9. 12:00:00;0,86
14.9. 13:00:00;1,23
14.9. 14:00:00;1,13
14.9. 15:00:00;1,71
14.9. 16:00:00;0,76
14.9. 17:00:00;0,41
14.9. 18:00:00;1,05
14.9. 19:00:00;0,5
14.9. 20:00:00;0,88
14.9. 21:00:00;0,56
14.9. 22:00:00;2,39
14.9. 23:00:00;0,47
15.9. 00:00:00;0,72
15.9. 01:00:00;1,89
15.9. 02:00:00;0,71
15.9. 03:00:00;1,74
15.9. 04:00:00;0,33
15.9. 05:00:00;0,69
15.9. 06:00:00;1,73
15.9. 07:00:00;0,83
15.9. 08:00:00;0,92
15.9. 09:00:00;1,73
15.9. 10:00:00;0,85
15.9. 11:00:00;1,59
15.9. 12:00:00;2,45
15.9. 13:00:00;1,77
15.9. 14:00:00;1,87
15.9. 15:00:00;1,18
15.9. 16:00:00;1,47
15.9. 17:00:00;2,86
15.9. 18:00:00;1,16
15.9. 19:00:00;2,78
15.9. 20:00:00;2,03
15.9. 21:00:00;1,96
15.9. 22:00:00;1,11
15.9. 23:00:00;0,44
16.9. 00:00:00;0,4
16.9. 01:00:00;2,4
16.9. 02:00:00;0,38
16.9. 03:00:00;2,29
16.9. 04:00:00;0,37
16.9. 05:00:00;1,87
16.9. 06:00:00;0,72
16.9. 07:00:00;1,85
16.9. 08:00:00;0,8
16.9. 09:00:00;1,45
16.9. 10:00:00;2,23
16.9. 11:00:00;0,91
16.9. 12:00:00;0,51
16.9. 13:00:00;1,82
16.9. 14:00:00;0,95
16.9. 15:00:00;1,39
16.9. 16:00:00;2,4
16.9. 17:00:00;0,99
16.9. 18:00:00;1,47
16.9. 19:00:00;1,09
16.9. 20:00:00;3,17
16.9. 21:00:00;1
16.9. 22:00:00;1,29
16.9. 23:00:00;1,76
17.9. 00:00:00;0,34
17.9. 01:00:00;2,16
17.9. 02:00:00;0,31
17.9. 03:00:00;1,82
17.9. 04:00:00;0,68
17.9. 05:00:00;1,73
17.9. 06:00:00;1,38
17.9. 07:00:00;2,03
17.9. 08:00:00;1,76
17.9. 09:00:00;0,61
17.9. 10:00:00;0,66
17.9. 11:00:00;1,47
17.9. 12:00:00;0,71
17.9. 13:00:00;1,83
17.9. 14:00:00;2,27
17.9. 15:00:00;0,52
17.9. 16:00:00;2,65
17.9. 17:00:00;0,71
17.9. 18:00:00;0,58
17.9. 19:00:00;2,28
17.9. 20:00:00;1,83
17.9. 21:00:00;3,52
17.9. 22:00:00;1,22
17.9. 23:00:00;0,64
18.9. 00:00:00;1,82
18.9. 01:00:00;0,68
18.9. 02:00:00;0,34
18.9. 03:00:00;2,13
18.9. 04:00:00;0,32
18.9. 05:00:00;0,32
18.9. 06:00:00;2,42
18.9. 07:00:00;2,04
18.9. 08:00:00;2,52
18.9. 09:00:00;2,81
18.9. 10:00:00;1,29
18.9. 11:00:00;2,39
18.9. 12:00:00;0,87
18.9. 13:00:00;0,71
18.9. 14:00:00;0,78
18.9. 15:00:00;0,46
18.9. 16:00:00;2,31
18.9. 17:00:00;1,05
18.9. 18:00:00;0,6
18.9. 19:00:00;1,15
18.9. 20:00:00;1,14
18.9. 21:00:00;2,88
18.9. 22:00:00;0,62
18.9. 23:00:00;0,66
19.9. 00:00:00;0,35
19.9. 01:00:00;0,68
19.9. 02:00:00;0,34
19.9. 03:00:00;1,8
19.9. 04:00:00;0,67
19.9. 05:00:00;0,33
19.9. 06:00:00;1,04
19.9. 07:00:00;1,24
19.9. 08:00:00;0,94
19.9. 09:00:00;2,35
19.9. 10:00:00;1,17
19.9. 11:00:00;0,72
19.9. 12:00:00;0,34
19.9. 13:00:00;0,32
19.9. 14:00:00;0,66
19.9. 15:00:00;1,05
19.9. 16:00:00;0,65
19.9. 17:00:00;0,9
19.9. 18:00:00;0,31
19.9. 19:00:00;1,2
19.9. 20:00:00;1,04
19.9. 21:00:00;3,45
19.9. 22:00:00;0,53
19.9. 23:00:00;0,7
20.9. 00:00:00;0,36
20.9. 01:00:00;0,7
20.9. 02:00:00;0,32
20.9. 03:00:00;1,65
20.9. 04:00:00;0,7
20.9. 05:00:00;0,34
20.9. 06:00:00;1,03
20.9. 07:00:00;0,62
20.9. 08:00:00;3,73
20.9. 09:00:00;1,36
20.9. 10:00:00;0,93
20.9. 11:00:00;0,33
20.9. 12:00:00;0,37
20.9. 13:00:00;0,69
20.9. 14:00:00;0,37
20.9. 15:00:00;0,7
20.9. 16:00:00;0,95
20.9. 17:00:00;0,57
20.9. 18:00:00;0,33
20.9. 19:00:00;1,16
20.9. 20:00:00;2,16
20.9. 21:00:00;2,62
20.9. 22:00:00;2,54
20.9. 23:00:00;0,58
21.9. 00:00:00;0,35
21.9. 01:00:00;0,69
21.9. 02:00:00;1,84
21.9. 03:00:00;0,7
21.9. 04:00:00;0,33
21.9. 05:00:00;1,81
21.9. 06:00:00;1,11
21.9. 07:00:00;0,63
21.9. 08:00:00;2,1
21.9. 09:00:00;0,54
21.9. 10:00:00;0,72
21.9. 11:00:00;0,33
21.9. 12:00:00;1,18
21.9. 13:00:00;1,34
21.9. 14:00:00;0,59
21.9. 15:00:00;1,08
21.9. 16:00:00;0,4
21.9. 17:00:00;1,87
21.9. 18:00:00;2,98
21.9. 19:00:00;0,33
21.9. 20:00:00;0,32
21.9. 21:00:00;0,67
21.9. 22:00:00;0,34
21.9. 23:00:00;0,68
22.9. 00:00:00;0,3
22.9. 01:00:00;0,33
22.9. 02:00:00;0,69
22.9. 03:00:00;0,31
22.9. 04:00:00;0,67
22.9. 05:00:00;0,33
22.9. 06:00:00;0,43
22.9. 07:00:00;0,54
22.9. 08:00:00;1,63
22.9. 09:00:00;0,67
22.9. 10:00:00;0,31
22.9. 11:00:00;0,65
22.9. 12:00:00;0,31
22.9. 13:00:00;0,32
22.9. 14:00:00;0,66
22.9. 15:00:00;0,3
22.9. 16:00:00;0,67
22.9. 17:00:00;0,32
22.9. 18:00:00;1,72
22.9. 19:00:00;0,73
22.9. 20:00:00;2,07
22.9. 21:00:00;0,71
22.9. 22:00:00;2,04
22.9. 23:00:00;0,37
23.9. 00:00:00;2,49
23.9. 01:00:00;2,69
23.9. 02:00:00;3
23.9. 03:00:00;2,53
23.9. 04:00:00;2,91
23.9. 05:00:00;2,44
23.9. 06:00:00;2,94
23.9. 07:00:00;2,46
23.9. 08:00:00;2,56
23.9. 09:00:00;2,4
23.9. 10:00:00;2,29
23.9. 11:00:00;2,77
23.9. 12:00:00;2,25
23.9. 13:00:00;0,71
23.9. 14:00:00;2,3
23.9. 15:00:00;1,46
23.9. 16:00:00;0,86
23.9. 17:00:00;1,92
23.9. 18:00:00;1,44
23.9. 19:00:00;4,08
23.9. 20:00:00;4,2
23.9. 21:00:00;3,69
23.9. 22:00:00;2,74
23.9. 23:00:00;2,54
24.9. 00:00:00;2,03
24.9. 01:00:00;0,72
24.9. 02:00:00;1,92
24.9. 03:00:00;2,17
24.9. 04:00:00;0,33
24.9. 05:00:00;1,89
24.9. 06:00:00;2,7
24.9. 07:00:00;2,57
24.9. 08:00:00;0,73
24.9. 09:00:00;1,83
24.9. 10:00:00;2,04
24.9. 11:00:00;1,26
24.9. 12:00:00;1,26
24.9. 13:00:00;1,94
24.9. 14:00:00;0,7
24.9. 15:00:00;0,6
24.9. 16:00:00;2,8
24.9. 17:00:00;0,38
24.9. 18:00:00;0,76
24.9. 19:00:00;2,69
24.9. 20:00:00;3,65
24.9. 21:00:00;3,3
24.9. 22:00:00;2,09
24.9. 23:00:00;0,67
25.9. 00:00:00;1,76
25.9. 01:00:00;1,86
25.9. 02:00:00;0,74
25.9. 03:00:00;2,29
25.9. 04:00:00;1,91
25.9. 05:00:00;0,62
25.9. 06:00:00;2,46
25.9. 07:00:00;3,32
25.9. 08:00:00;4,54
25.9. 09:00:00;4,33
25.9. 10:00:00;1,96
25.9. 11:00:00;1,85
25.9. 12:00:00;1,9
25.9. 13:00:00;2,54
25.9. 14:00:00;2,09
25.9. 15:00:00;0,68
25.9. 16:00:00;2,21
25.9. 17:00:00;2,19
25.9. 18:00:00;2,51
25.9. 19:00:00;1,63
25.9. 20:00:00;4,07
25.9. 21:00:00;0,85
25.9. 22:00:00;1,81
25.9. 23:00:00;0,39
26.9. 00:00:00;2,17
26.9. 01:00:00;0,35
26.9. 02:00:00;0,77
26.9. 03:00:00;1,79
26.9. 04:00:00;0,55
26.9. 05:00:00;1,9
26.9. 06:00:00;0,8
26.9. 07:00:00;4,26
26.9. 08:00:00;1,1
26.9. 09:00:00;2,75
26.9. 10:00:00;1,8
26.9. 11:00:00;1,16
26.9. 12:00:00;0,72
26.9. 13:00:00;2,12
26.9. 14:00:00;0,86
26.9. 15:00:00;0,78
26.9. 16:00:00;1,06
26.9. 17:00:00;2,43
26.9. 18:00:00;1,41
26.9. 19:00:00;2,44
26.9. 20:00:00;3,08
26.9. 21:00:00;1,32
26.9. 22:00:00;2,46
26.9. 23:00:00;0,69
27.9. 00:00:00;0,34
27.9. 01:00:00;1,66
27.9. 02:00:00;0,69
27.9. 03:00:00;0,33
27.9. 04:00:00;1,8
27.9. 05:00:00;0,67
27.9. 06:00:00;0,97
27.9. 07:00:00;2,17
27.9. 08:00:00;1,53
27.9. 09:00:00;2,72
27.9. 10:00:00;0,86
27.9. 11:00:00;1,87
27.9. 12:00:00;0,79
27.9. 13:00:00;1,8
27.9. 14:00:00;0,84
27.9. 15:00:00;1,94
27.9. 16:00:00;1,03
27.9. 17:00:00;1,88
27.9. 18:00:00;1,09
27.9. 19:00:00;1
27.9. 20:00:00;2,53
27.9. 21:00:00;2,72
27.9. 22:00:00;0,89
27.9. 23:00:00;1,81
28.9. 00:00:00;1,91
28.9. 01:00:00;0,48
28.9. 02:00:00;2,15
28.9. 03:00:00;0,35
28.9. 04:00:00;1,69
28.9. 05:00:00;2,25
28.9. 06:00:00;2,34
28.9. 07:00:00;3,22
28.9. 08:00:00;3,73
28.9. 09:00:00;3,18
28.9. 10:00:00;3,07
28.9. 11:00:00;3,66
28.9. 12:00:00;1,69
28.9. 13:00:00;3,76
28.9. 14:00:00;2,01
28.9. 15:00:00;3,24
28.9. 16:00:00;2,74
28.9. 17:00:00;0,97
28.9. 18:00:00;2,09
28.9. 19:00:00;2,8
28.9. 20:00:00;0,43
28.9. 21:00:00;3,21
28.9. 22:00:00;3,1
28.9. 23:00:00;1,17
29.9. 00:00:00;3,03
29.9. 01:00:00;1,42
29.9. 02:00:00;1,1
29.9. 03:00:00;1,56
29.9. 04:00:00;0,71
29.9. 05:00:00;1,69
29.9. 06:00:00;2,23
29.9. 07:00:00;0,64
29.9. 08:00:00;2,68
29.9. 09:00:00;3,42
29.9. 10:00:00;2,37
29.9. 11:00:00;0,79
29.9. 12:00:00;1,98
29.9. 13:00:00;2,59
29.9. 14:00:00;0,69
29.9. 15:00:00;2,26
29.9. 16:00:00;3,86
29.9. 17:00:00;2,72
29.9. 18:00:00;3,23
29.9. 19:00:00;4,17
29.9. 20:00:00;4,11
29.9. 21:00:00;4,46
29.9. 22:00:00;0,64
29.9. 23:00:00;0,82
30.9. 00:00:00;2,09
30.9. 01:00:00;0,75
30.9. 02:00:00;0,79
30.9. 03:00:00;1,42
30.9. 04:00:00;0,54
30.9. 05:00:00;1,66
30.9. 06:00:00;0,71
30.9. 07:00:00;0,32
30.9. 08:00:00;2,1
30.9. 09:00:00;1,23
30.9. 10:00:00;1,33
30.9. 11:00:00;4,99
30.9. 12:00:00;1,96
30.9. 13:00:00;1,22
30.9. 14:00:00;1,17
30.9. 15:00:00;2,11
30.9. 16:00:00;1,04
30.9. 17:00:00;0,49
30.9. 18:00:00;2,59
30.9. 19:00:00;1,23
30.9. 20:00:00;3,22
30.9. 21:00:00;0,85
30.9. 22:00:00;0,89
30.9. 23:00:00;1,74
Yhteensä;916,5
