Time;Power
7.2. 17:00:00;4,73
7.2. 18:00:00;5,16
7.2. 19:00:00;4,07
7.2. 20:00:00;3,47
7.2. 21:00:00;5,17
7.2. 22:00:00;3,72
7.2. 23:00:00;2,77
8.2. 00:00:00;1,98
8.2. 01:00:00;2,49
8.2. 02:00:00;1,13
8.2. 03:00:00;1,6
8.2. 04:00:00;2,33
8.2. 05:00:00;2,06
8.2. 06:00:00;2,66
8.2. 07:00:00;3,82
8.2. 08:00:00;2,67
8.2. 09:00:00;2,32
8.2. 10:00:00;2,45
8.2. 11:00:00;2,84
8.2. 12:00:00;4,2
8.2. 13:00:00;4,06
8.2. 14:00:00;2,26
8.2. 15:00:00;3,38
8.2. 16:00:00;5,5
8.2. 17:00:00;2,56
8.2. 18:00:00;3,58
8.2. 19:00:00;2,44
8.2. 20:00:00;7,55
8.2. 21:00:00;6,3
8.2. 22:00:00;4,01
8.2. 23:00:00;2,41
9.2. 00:00:00;2,86
9.2. 01:00:00;1,84
9.2. 02:00:00;1,92
9.2. 03:00:00;1,52
9.2. 04:00:00;2,02
9.2. 05:00:00;2,52
9.2. 06:00:00;2,74
9.2. 07:00:00;3,72
9.2. 08:00:00;4,26
9.2. 09:00:00;3,92
9.2. 10:00:00;1,97
9.2. 11:00:00;3,58
9.2. 12:00:00;3,19
9.2. 13:00:00;3,42
9.2. 14:00:00;2,75
9.2. 15:00:00;2,6
9.2. 16:00:00;4,83
9.2. 17:00:00;4,24
9.2. 18:00:00;2,47
9.2. 19:00:00;2,1
9.2. 20:00:00;4,27
9.2. 21:00:00;7,66
9.2. 22:00:00;2,99
9.2. 23:00:00;2,32
10.2. 00:00:00;2,61
10.2. 01:00:00;2,35
10.2. 02:00:00;1,99
10.2. 03:00:00;1,22
10.2. 04:00:00;2,26
10.2. 05:00:00;2,42
10.2. 06:00:00;3
10.2. 07:00:00;3,23
10.2. 08:00:00;3,06
10.2. 09:00:00;3,43
10.2. 10:00:00;3,48
10.2. 11:00:00;3,01
10.2. 12:00:00;3,45
10.2. 13:00:00;2,8
10.2. 14:00:00;2,44
10.2. 15:00:00;2,68
10.2. 16:00:00;3,51
10.2. 17:00:00;3,56
10.2. 18:00:00;2,25
10.2. 19:00:00;1,91
10.2. 20:00:00;3,04
10.2. 21:00:00;5,76
10.2. 22:00:00;3,69
10.2. 23:00:00;2,52
11.2. 00:00:00;2,64
11.2. 01:00:00;2,12
11.2. 02:00:00;2,64
11.2. 03:00:00;2,76
11.2. 04:00:00;2,61
11.2. 05:00:00;2,38
11.2. 06:00:00;3,46
11.2. 07:00:00;2,76
11.2. 08:00:00;3,51
11.2. 09:00:00;3,22
11.2. 10:00:00;3,09
11.2. 11:00:00;2,92
11.2. 12:00:00;1,95
11.2. 13:00:00;3,69
11.2. 14:00:00;2,76
11.2. 15:00:00;3,12
11.2. 16:00:00;3,48
11.2. 17:00:00;4,57
11.2. 18:00:00;4,36
11.2. 19:00:00;3,92
11.2. 20:00:00;7,04
11.2. 21:00:00;4,48
11.2. 22:00:00;3
11.2. 23:00:00;3,75
12.2. 00:00:00;4,12
12.2. 01:00:00;2,11
12.2. 02:00:00;2,13
12.2. 03:00:00;3,56
12.2. 04:00:00;2,51
12.2. 05:00:00;2,52
12.2. 06:00:00;2,07
12.2. 07:00:00;4,47
12.2. 08:00:00;3,06
12.2. 09:00:00;3,21
12.2. 10:00:00;2,11
12.2. 11:00:00;2,57
12.2. 12:00:00;4,71
12.2. 13:00:00;3,64
12.2. 14:00:00;4,41
12.2. 15:00:00;2,52
12.2. 16:00:00;4,23
12.2. 17:00:00;3,56
12.2. 18:00:00;5,89
12.2. 19:00:00;2,22
12.2. 20:00:00;2,7
12.2. 21:00:00;2,43
12.2. 22:00:00;3,91
12.2. 23:00:00;2,84
13.2. 00:00:00;1,72
13.2. 01:00:00;2,43
13.2. 02:00:00;2,79
13.2. 03:00:00;3,12
13.2. 04:00:00;2,31
13.2. 05:00:00;2,72
13.2. 06:00:00;2,81
13.2. 07:00:00;1,99
13.2. 08:00:00;2,99
13.2. 09:00:00;2,68
13.2. 10:00:00;3,7
13.2. 11:00:00;3,74
13.2. 12:00:00;4,51
13.2. 13:00:00;3
13.2. 14:00:00;2,42
13.2. 15:00:00;2,54
13.2. 16:00:00;2,4
13.2. 17:00:00;3,42
13.2. 18:00:00;2,1
13.2. 19:00:00;3,18
13.2. 20:00:00;3,85
13.2. 21:00:00;3,86
13.2. 22:00:00;1,73
13.2. 23:00:00;2,79
14.2. 00:00:00;2,04
14.2. 01:00:00;2,21
14.2. 02:00:00;2,75
14.2. 03:00:00;0,85
14.2. 04:00:00;2,06
14.2. 05:00:00;2,87
14.2. 06:00:00;2,31
14.2. 07:00:00;3,29
14.2. 08:00:00;2,23
14.2. 09:00:00;3,48
14.2. 10:00:00;2,25
14.2. 11:00:00;2,86
14.2. 12:00:00;3,62
14.2. 13:00:00;1,69
14.2. 14:00:00;2,46
14.2. 15:00:00;2,13
14.2. 16:00:00;3,25
14.2. 17:00:00;3,6
14.2. 18:00:00;2,95
14.2. 19:00:00;3,98
14.2. 20:00:00;3,71
14.2. 21:00:00;4,54
14.2. 22:00:00;3,97
14.2. 23:00:00;1,97
15.2. 00:00:00;2,36
15.2. 01:00:00;2
15.2. 02:00:00;1,71
15.2. 03:00:00;2,21
15.2. 04:00:00;0,93
15.2. 05:00:00;2,41
15.2. 06:00:00;3,56
15.2. 07:00:00;2,58
15.2. 08:00:00;2,38
15.2. 09:00:00;2,82
15.2. 10:00:00;2,42
15.2. 11:00:00;2,89
15.2. 12:00:00;1,22
15.2. 13:00:00;2,52
15.2. 14:00:00;3,71
15.2. 15:00:00;2,64
15.2. 16:00:00;2,69
15.2. 17:00:00;4,4
15.2. 18:00:00;3,72
15.2. 19:00:00;1,3
15.2. 20:00:00;5,21
15.2. 21:00:00;3,66
15.2. 22:00:00;2,55
15.2. 23:00:00;2,06
16.2. 00:00:00;1,28
16.2. 01:00:00;1,98
16.2. 02:00:00;2,34
16.2. 03:00:00;1,79
16.2. 04:00:00;3,72
16.2. 05:00:00;1,89
16.2. 06:00:00;1,16
16.2. 07:00:00;2,4
16.2. 08:00:00;2,87
16.2. 09:00:00;2,72
16.2. 10:00:00;4,07
16.2. 11:00:00;4,18
16.2. 12:00:00;3,55
16.2. 13:00:00;2,31
16.2. 14:00:00;3,32
16.2. 15:00:00;2,78
16.2. 16:00:00;3,44
16.2. 17:00:00;3,8
16.2. 18:00:00;1,23
16.2. 19:00:00;3,95
16.2. 20:00:00;8,58
16.2. 21:00:00;2,29
16.2. 22:00:00;3,68
16.2. 23:00:00;2,78
17.2. 00:00:00;0,66
17.2. 01:00:00;2,04
17.2. 02:00:00;1,7
17.2. 03:00:00;2,13
17.2. 04:00:00;1,87
17.2. 05:00:00;1,85
17.2. 06:00:00;2,18
17.2. 07:00:00;2,46
17.2. 08:00:00;2,67
17.2. 09:00:00;3,09
17.2. 10:00:00;2,51
17.2. 11:00:00;3,26
17.2. 12:00:00;2,34
17.2. 13:00:00;2,31
17.2. 14:00:00;2,72
17.2. 15:00:00;2,2
17.2. 16:00:00;3,86
17.2. 17:00:00;4,54
17.2. 18:00:00;3,51
17.2. 19:00:00;4,06
17.2. 20:00:00;3,08
17.2. 21:00:00;5,12
17.2. 22:00:00;5,09
17.2. 23:00:00;2,06
18.2. 00:00:00;2,26
18.2. 01:00:00;2,24
18.2. 02:00:00;2,14
18.2. 03:00:00;1,22
18.2. 04:00:00;1,77
18.2. 05:00:00;2,57
18.2. 06:00:00;2,5
18.2. 07:00:00;2,88
18.2. 08:00:00;3,56
18.2. 09:00:00;3,72
18.2. 10:00:00;1,9
18.2. 11:00:00;2,85
18.2. 12:00:00;2,39
18.2. 13:00:00;3,49
18.2. 14:00:00;2,48
18.2. 15:00:00;2,35
18.2. 16:00:00;3,33
18.2. 17:00:00;3,44
18.2. 18:00:00;3,52
18.2. 19:00:00;5,24
18.2. 20:00:00;5,77
18.2. 21:00:00;4,26
18.2. 22:00:00;3,4
18.2. 23:00:00;3,8
19.2. 00:00:00;3,42
19.2. 01:00:00;3,31
19.2. 02:00:00;3,32
19.2. 03:00:00;2,72
19.2. 04:00:00;3,17
19.2. 05:00:00;3,54
19.2. 06:00:00;4,06
19.2. 07:00:00;2,89
19.2. 08:00:00;3,46
19.2. 09:00:00;3,35
19.2. 10:00:00;2,74
19.2. 11:00:00;2,57
19.2. 12:00:00;2,64
19.2. 13:00:00;4,91
19.2. 14:00:00;5,65
19.2. 15:00:00;3,32
19.2. 16:00:00;2,76
19.2. 17:00:00;3,27
19.2. 18:00:00;4,76
19.2. 19:00:00;5,74
19.2. 20:00:00;2,57
19.2. 21:00:00;3,91
19.2. 22:00:00;3,74
19.2. 23:00:00;2,7
20.2. 00:00:00;2,39
20.2. 01:00:00;2,54
20.2. 02:00:00;3,81
20.2. 03:00:00;2,56
20.2. 04:00:00;3,52
20.2. 05:00:00;2,61
20.2. 06:00:00;4,03
20.2. 07:00:00;4,28
20.2. 08:00:00;2,42
20.2. 09:00:00;4,2
20.2. 10:00:00;2,3
20.2. 11:00:00;4,3
20.2. 12:00:00;3,23
20.2. 13:00:00;4,37
20.2. 14:00:00;2,83
20.2. 15:00:00;1,94
20.2. 16:00:00;3,62
20.2. 17:00:00;1,97
20.2. 18:00:00;3,77
20.2. 19:00:00;6,34
20.2. 20:00:00;3,99
20.2. 21:00:00;3,65
20.2. 22:00:00;3,08
20.2. 23:00:00;2,34
21.2. 00:00:00;2,17
21.2. 01:00:00;3,11
21.2. 02:00:00;2,96
21.2. 03:00:00;2,44
21.2. 04:00:00;2,2
21.2. 05:00:00;2,58
21.2. 06:00:00;2,56
21.2. 07:00:00;3,15
21.2. 08:00:00;2,95
21.2. 09:00:00;3,66
21.2. 10:00:00;4,83
21.2. 11:00:00;2,88
21.2. 12:00:00;2,05
21.2. 13:00:00;2,47
21.2. 14:00:00;4,52
21.2. 15:00:00;3,06
21.2. 16:00:00;3,22
21.2. 17:00:00;3,81
21.2. 18:00:00;2,88
21.2. 19:00:00;2,96
21.2. 20:00:00;4,89
21.2. 21:00:00;4,06
21.2. 22:00:00;4,79
21.2. 23:00:00;2,2
22.2. 00:00:00;4,19
22.2. 01:00:00;2,16
22.2. 02:00:00;2,51
22.2. 03:00:00;2,82
22.2. 04:00:00;3,15
22.2. 05:00:00;2,39
22.2. 06:00:00;2,92
22.2. 07:00:00;3,15
22.2. 08:00:00;5,14
22.2. 09:00:00;2,54
22.2. 10:00:00;4,72
22.2. 11:00:00;3,22
22.2. 12:00:00;4,86
22.2. 13:00:00;2,17
22.2. 14:00:00;3,59
22.2. 15:00:00;4,39
22.2. 16:00:00;2,38
22.2. 17:00:00;4,53
22.2. 18:00:00;3,88
22.2. 19:00:00;4,86
22.2. 20:00:00;5,89
22.2. 21:00:00;3,8
22.2. 22:00:00;2,33
22.2. 23:00:00;3,52
23.2. 00:00:00;1,87
23.2. 01:00:00;2,56
23.2. 02:00:00;2,2
23.2. 03:00:00;2,58
23.2. 04:00:00;3,04
23.2. 05:00:00;3,16
23.2. 06:00:00;3,36
23.2. 07:00:00;3,67
23.2. 08:00:00;2,84
23.2. 09:00:00;3,3
23.2. 10:00:00;2,83
23.2. 11:00:00;3,34
23.2. 12:00:00;2,48
23.2. 13:00:00;2,7
23.2. 14:00:00;2,29
23.2. 15:00:00;2,25
23.2. 16:00:00;4,23
23.2. 17:00:00;2,59
23.2. 18:00:00;4,16
23.2. 19:00:00;4,38
23.2. 20:00:00;6,97
23.2. 21:00:00;4,02
23.2. 22:00:00;2,98
23.2. 23:00:00;2,35
24.2. 00:00:00;2,87
24.2. 01:00:00;2,75
24.2. 02:00:00;0,59
24.2. 03:00:00;2,11
24.2. 04:00:00;2,05
24.2. 05:00:00;2,2
24.2. 06:00:00;0,8
24.2. 07:00:00;3,85
24.2. 08:00:00;2,01
24.2. 09:00:00;3,1
24.2. 10:00:00;3,75
24.2. 11:00:00;3,02
24.2. 12:00:00;3,24
24.2. 13:00:00;2,3
24.2. 14:00:00;3,55
24.2. 15:00:00;3,25
24.2. 16:00:00;1,95
24.2. 17:00:00;2,31
24.2. 18:00:00;1,32
24.2. 19:00:00;3,21
24.2. 20:00:00;4,47
24.2. 21:00:00;2,91
24.2. 22:00:00;3,05
24.2. 23:00:00;1,68
25.2. 00:00:00;1,69
25.2. 01:00:00;0,76
25.2. 02:00:00;1,67
25.2. 03:00:00;0,76
25.2. 04:00:00;1,68
25.2. 05:00:00;1,35
25.2. 06:00:00;1,37
25.2. 07:00:00;3,27
25.2. 08:00:00;1,93
25.2. 09:00:00;2,71
25.2. 10:00:00;0,92
25.2. 11:00:00;2,45
25.2. 12:00:00;0,7
25.2. 13:00:00;4,06
25.2. 14:00:00;3,54
25.2. 15:00:00;2,49
25.2. 16:00:00;3,45
25.2. 17:00:00;2,47
25.2. 18:00:00;3,84
25.2. 19:00:00;3,24
25.2. 20:00:00;5,7
25.2. 21:00:00;3,25
25.2. 22:00:00;2,48
25.2. 23:00:00;2
26.2. 00:00:00;2,02
26.2. 01:00:00;0,51
26.2. 02:00:00;2,17
26.2. 03:00:00;0,55
26.2. 04:00:00;2,31
26.2. 05:00:00;2,62
26.2. 06:00:00;0,57
26.2. 07:00:00;2,24
26.2. 08:00:00;2,19
26.2. 09:00:00;2,39
26.2. 10:00:00;1,05
26.2. 11:00:00;2,82
26.2. 12:00:00;1,74
26.2. 13:00:00;3,28
26.2. 14:00:00;2,67
26.2. 15:00:00;3,31
26.2. 16:00:00;0,67
26.2. 17:00:00;2,55
26.2. 18:00:00;4,9
26.2. 19:00:00;4,22
26.2. 20:00:00;4,42
26.2. 21:00:00;3,47
26.2. 22:00:00;2,88
26.2. 23:00:00;1,98
27.2. 00:00:00;2,94
27.2. 01:00:00;2,39
27.2. 02:00:00;2,37
27.2. 03:00:00;1,97
27.2. 04:00:00;2,92
27.2. 05:00:00;2,36
27.2. 06:00:00;2,04
27.2. 07:00:00;2,42
27.2. 08:00:00;3,58
27.2. 09:00:00;2,39
27.2. 10:00:00;2,24
27.2. 11:00:00;1,25
27.2. 12:00:00;3,05
27.2. 13:00:00;1,68
27.2. 14:00:00;1,5
27.2. 15:00:00;2,2
27.2. 16:00:00;1,09
27.2. 17:00:00;2,81
27.2. 18:00:00;0,68
27.2. 19:00:00;1,99
27.2. 20:00:00;1,6
27.2. 21:00:00;6,69
27.2. 22:00:00;2,59
27.2. 23:00:00;1,78
28.2. 00:00:00;2,6
28.2. 01:00:00;2,83
28.2. 02:00:00;0,86
28.2. 03:00:00;1,81
28.2. 04:00:00;1,51
28.2. 05:00:00;2,03
28.2. 06:00:00;1,09
28.2. 07:00:00;1,86
28.2. 08:00:00;3,76
28.2. 09:00:00;2,41
28.2. 10:00:00;1,66
28.2. 11:00:00;4,27
28.2. 12:00:00;0,91
28.2. 13:00:00;0,96
28.2. 14:00:00;2,08
28.2. 15:00:00;3,71
28.2. 16:00:00;2,53
28.2. 17:00:00;2,01
28.2. 18:00:00;1,13
28.2. 19:00:00;3,61
28.2. 20:00:00;2,42
28.2. 21:00:00;5,97
28.2. 22:00:00;1,12
28.2. 23:00:00;2,96
Yhteensä;2 088,60
