Time;Power
4.9. 21:00:00;2,69
4.9. 22:00:00;1,39
4.9. 23:00:00;2,73
5.9. 00:00:00;0,36
5.9. 01:00:00;0,72
5.9. 02:00:00;1,86
5.9. 03:00:00;0,64
5.9. 04:00:00;1,57
5.9. 05:00:00;0,69
5.9. 06:00:00;0,98
5.9. 07:00:00;2,32
5.9. 08:00:00;0,35
5.9. 09:00:00;2,08
5.9. 10:00:00;0,36
5.9. 11:00:00;0,32
5.9. 12:00:00;2,04
5.9. 13:00:00;0,33
5.9. 14:00:00;0,73
5.9. 15:00:00;0,41
5.9. 16:00:00;0,8
5.9. 17:00:00;0,38
5.9. 18:00:00;0,93
5.9. 19:00:00;1,66
5.9. 20:00:00;2,39
5.9. 21:00:00;1,92
5.9. 22:00:00;1,71
5.9. 23:00:00;2,61
6.9. 00:00:00;2,57
6.9. 01:00:00;0,36
6.9. 02:00:00;2,22
6.9. 03:00:00;0,33
6.9. 04:00:00;2,2
6.9. 05:00:00;0,35
6.9. 06:00:00;2,5
6.9. 07:00:00;0,46
6.9. 08:00:00;2,45
6.9. 09:00:00;2,1
6.9. 10:00:00;0,73
6.9. 11:00:00;2,18
6.9. 12:00:00;0,7
6.9. 13:00:00;0,63
6.9. 14:00:00;2,11
6.9. 15:00:00;1,02
6.9. 16:00:00;0,84
6.9. 17:00:00;1,29
6.9. 18:00:00;0,58
6.9. 19:00:00;0,95
6.9. 20:00:00;2,37
6.9. 21:00:00;0,97
6.9. 22:00:00;0,56
6.9. 23:00:00;1,84
7.9. 00:00:00;1,55
7.9. 01:00:00;0,98
7.9. 02:00:00;1,09
7.9. 03:00:00;1,55
7.9. 04:00:00;1,6
7.9. 05:00:00;1,06
7.9. 06:00:00;2,63
7.9. 07:00:00;0,71
7.9. 08:00:00;2,45
7.9. 09:00:00;0,43
7.9. 10:00:00;2,4
7.9. 11:00:00;0,38
7.9. 12:00:00;2,28
7.9. 13:00:00;0,85
7.9. 14:00:00;1,27
7.9. 15:00:00;2,29
7.9. 16:00:00;0,59
7.9. 17:00:00;0,81
7.9. 18:00:00;1,79
7.9. 19:00:00;0,67
7.9. 20:00:00;2,99
7.9. 21:00:00;0,97
7.9. 22:00:00;0,93
7.9. 23:00:00;1,99
8.9. 00:00:00;0,72
8.9. 01:00:00;1,85
8.9. 02:00:00;0,72
8.9. 03:00:00;0,35
8.9. 04:00:00;1,77
8.9. 05:00:00;0,71
8.9. 06:00:00;0,45
8.9. 07:00:00;2,66
8.9. 08:00:00;1,04
8.9. 09:00:00;0,46
8.9. 10:00:00;2,07
8.9. 11:00:00;0,32
8.9. 12:00:00;0,82
8.9. 13:00:00;1,01
8.9. 14:00:00;1,75
8.9. 15:00:00;3,72
8.9. 16:00:00;0,68
8.9. 17:00:00;1,28
8.9. 18:00:00;2,13
8.9. 19:00:00;4,67
8.9. 20:00:00;2,33
8.9. 21:00:00;1,16
8.9. 22:00:00;0,84
8.9. 23:00:00;2,69
9.9. 00:00:00;0,37
9.9. 01:00:00;0,73
9.9. 02:00:00;1,86
9.9. 03:00:00;0,73
9.9. 04:00:00;0,36
9.9. 05:00:00;0,79
9.9. 06:00:00;1,63
9.9. 07:00:00;0,35
9.9. 08:00:00;1,36
9.9. 09:00:00;3,44
9.9. 10:00:00;1,54
9.9. 11:00:00;0,51
9.9. 12:00:00;0,74
9.9. 13:00:00;0,38
9.9. 14:00:00;3,04
9.9. 15:00:00;1,7
9.9. 16:00:00;1,24
9.9. 17:00:00;1,77
9.9. 18:00:00;1,85
9.9. 19:00:00;4,07
9.9. 20:00:00;2,66
9.9. 21:00:00;4,06
9.9. 22:00:00;0,99
9.9. 23:00:00;0,85
10.9. 00:00:00;0,48
10.9. 01:00:00;0,34
10.9. 02:00:00;0,71
10.9. 03:00:00;0,41
10.9. 04:00:00;0,73
10.9. 05:00:00;0,34
10.9. 06:00:00;0,52
10.9. 07:00:00;0,53
10.9. 08:00:00;1,38
10.9. 09:00:00;2,27
10.9. 10:00:00;2,91
10.9. 11:00:00;1,49
10.9. 12:00:00;1,03
10.9. 13:00:00;0,61
10.9. 14:00:00;1,57
10.9. 15:00:00;2,11
10.9. 16:00:00;1,16
10.9. 17:00:00;0,62
10.9. 18:00:00;0,43
10.9. 19:00:00;0,96
10.9. 20:00:00;2,29
10.9. 21:00:00;0,96
10.9. 22:00:00;1,29
10.9. 23:00:00;2,3
11.9. 00:00:00;0,36
11.9. 01:00:00;0,72
11.9. 02:00:00;0,37
11.9. 03:00:00;0,67
11.9. 04:00:00;0,39
11.9. 05:00:00;0,35
11.9. 06:00:00;0,94
11.9. 07:00:00;2,28
11.9. 08:00:00;0,49
11.9. 09:00:00;0,34
11.9. 10:00:00;0,7
11.9. 11:00:00;0,38
11.9. 12:00:00;0,72
11.9. 13:00:00;0,33
11.9. 14:00:00;0,77
11.9. 15:00:00;0,87
11.9. 16:00:00;0,73
11.9. 17:00:00;0,4
11.9. 18:00:00;0,56
11.9. 19:00:00;0,8
11.9. 20:00:00;3,68
11.9. 21:00:00;1,79
11.9. 22:00:00;1,4
11.9. 23:00:00;0,71
12.9. 00:00:00;0,36
12.9. 01:00:00;1,9
12.9. 02:00:00;0,72
12.9. 03:00:00;0,35
12.9. 04:00:00;2,19
12.9. 05:00:00;0,35
12.9. 06:00:00;0,65
12.9. 07:00:00;2,24
12.9. 08:00:00;1,22
12.9. 09:00:00;0,57
12.9. 10:00:00;0,58
12.9. 11:00:00;1
12.9. 12:00:00;0,56
12.9. 13:00:00;2,7
12.9. 14:00:00;0,59
12.9. 15:00:00;2,46
12.9. 16:00:00;2,52
12.9. 17:00:00;1,76
12.9. 18:00:00;2,22
12.9. 19:00:00;1,15
12.9. 20:00:00;1,52
12.9. 21:00:00;1,35
12.9. 22:00:00;2,15
12.9. 23:00:00;2,41
13.9. 00:00:00;2,58
13.9. 01:00:00;0,38
13.9. 02:00:00;0,74
13.9. 03:00:00;1,84
13.9. 04:00:00;0,73
13.9. 05:00:00;0,35
13.9. 06:00:00;0,44
13.9. 07:00:00;2,54
13.9. 08:00:00;0,48
13.9. 09:00:00;0,67
13.9. 10:00:00;0,34
13.9. 11:00:00;0,91
13.9. 12:00:00;1,46
13.9. 13:00:00;0,68
13.9. 14:00:00;0,34
13.9. 15:00:00;0,33
13.9. 16:00:00;0,77
13.9. 17:00:00;0,47
13.9. 18:00:00;1,4
13.9. 19:00:00;1,14
13.9. 20:00:00;1,73
13.9. 21:00:00;2,32
13.9. 22:00:00;0,61
13.9. 23:00:00;0,73
14.9. 00:00:00;0,36
14.9. 01:00:00;0,71
14.9. 02:00:00;0,34
14.9. 03:00:00;1,76
14.9. 04:00:00;0,72
14.9. 05:00:00;0,35
14.9. 06:00:00;0,76
14.9. 07:00:00;0,65
14.9. 08:00:00;3,28
14.9. 09:00:00;0,56
14.9. 10:00:00;0,75
14.9. 11:00:00;1,63
14.9. 12:00:00;0,57
14.9. 13:00:00;0,96
14.9. 14:00:00;1,88
14.9. 15:00:00;0,86
14.9. 16:00:00;0,59
14.9. 17:00:00;0,85
14.9. 18:00:00;0,51
14.9. 19:00:00;0,92
14.9. 20:00:00;1,47
14.9. 21:00:00;0,93
14.9. 22:00:00;2,87
14.9. 23:00:00;0,37
15.9. 00:00:00;0,71
15.9. 01:00:00;0,35
15.9. 02:00:00;0,7
15.9. 03:00:00;1,01
15.9. 04:00:00;1,16
15.9. 05:00:00;0,72
15.9. 06:00:00;0,5
15.9. 07:00:00;1,03
15.9. 08:00:00;1,96
15.9. 09:00:00;1,15
15.9. 10:00:00;1,02
15.9. 11:00:00;1,98
15.9. 12:00:00;2,21
15.9. 13:00:00;0,36
15.9. 14:00:00;0,75
15.9. 15:00:00;0,39
15.9. 16:00:00;1,34
15.9. 17:00:00;1,88
15.9. 18:00:00;0,84
15.9. 19:00:00;2,61
15.9. 20:00:00;1,61
15.9. 21:00:00;3,85
15.9. 22:00:00;1,33
15.9. 23:00:00;1,82
16.9. 00:00:00;1,16
16.9. 01:00:00;2,21
16.9. 02:00:00;0,45
16.9. 03:00:00;0,35
16.9. 04:00:00;2,18
16.9. 05:00:00;0,33
16.9. 06:00:00;2,19
16.9. 07:00:00;0,69
16.9. 08:00:00;1,97
16.9. 09:00:00;0,34
16.9. 10:00:00;1,88
16.9. 11:00:00;0,6
16.9. 12:00:00;2,45
16.9. 13:00:00;0,32
16.9. 14:00:00;2,36
16.9. 15:00:00;0,34
16.9. 16:00:00;0,31
16.9. 17:00:00;2,42
16.9. 18:00:00;0,34
16.9. 19:00:00;2,71
16.9. 20:00:00;1,89
16.9. 21:00:00;1,26
16.9. 22:00:00;2,41
16.9. 23:00:00;2,82
17.9. 00:00:00;2,64
17.9. 01:00:00;2,13
17.9. 02:00:00;0,94
17.9. 03:00:00;2,29
17.9. 04:00:00;2,67
17.9. 05:00:00;2,25
17.9. 06:00:00;1,98
17.9. 07:00:00;0,94
17.9. 08:00:00;2,55
17.9. 09:00:00;2,14
17.9. 10:00:00;2,54
17.9. 11:00:00;0,3
17.9. 12:00:00;2,3
17.9. 13:00:00;2,27
17.9. 14:00:00;0,32
17.9. 15:00:00;2,17
17.9. 16:00:00;1
17.9. 17:00:00;1,89
17.9. 18:00:00;1,15
17.9. 19:00:00;3,46
17.9. 20:00:00;1,29
17.9. 21:00:00;0,77
17.9. 22:00:00;2,92
17.9. 23:00:00;1,52
18.9. 00:00:00;0,81
18.9. 01:00:00;0,43
18.9. 02:00:00;1,89
18.9. 03:00:00;0,72
18.9. 04:00:00;0,7
18.9. 05:00:00;1,83
18.9. 06:00:00;0,48
18.9. 07:00:00;1,1
18.9. 08:00:00;1,96
18.9. 09:00:00;0,93
18.9. 10:00:00;0,51
18.9. 11:00:00;0,73
18.9. 12:00:00;1,71
18.9. 13:00:00;0,85
18.9. 14:00:00;0,86
18.9. 15:00:00;1,05
18.9. 16:00:00;0,66
18.9. 17:00:00;1,86
18.9. 18:00:00;0,68
18.9. 19:00:00;0,93
18.9. 20:00:00;3,87
18.9. 21:00:00;1,23
18.9. 22:00:00;3,21
18.9. 23:00:00;0,42
19.9. 00:00:00;2,33
19.9. 01:00:00;0,36
19.9. 02:00:00;0,7
19.9. 03:00:00;0,36
19.9. 04:00:00;2,18
19.9. 05:00:00;0,34
19.9. 06:00:00;0,92
19.9. 07:00:00;2,39
19.9. 08:00:00;0,59
19.9. 09:00:00;1,76
19.9. 10:00:00;0,73
19.9. 11:00:00;0,32
19.9. 12:00:00;2,12
19.9. 13:00:00;0,36
19.9. 14:00:00;1,49
19.9. 15:00:00;3,27
19.9. 16:00:00;1,03
19.9. 17:00:00;1,8
19.9. 18:00:00;1,28
19.9. 19:00:00;1,62
19.9. 20:00:00;2,95
19.9. 21:00:00;2,22
19.9. 22:00:00;0,72
19.9. 23:00:00;2,14
20.9. 00:00:00;0,37
20.9. 01:00:00;0,69
20.9. 02:00:00;1,85
20.9. 03:00:00;0,68
20.9. 04:00:00;1,85
20.9. 05:00:00;0,32
20.9. 06:00:00;0,98
20.9. 07:00:00;2,67
20.9. 08:00:00;0,5
20.9. 09:00:00;1,99
20.9. 10:00:00;0,46
20.9. 11:00:00;0,34
20.9. 12:00:00;0,69
20.9. 13:00:00;1,82
20.9. 14:00:00;0,86
20.9. 15:00:00;0,48
20.9. 16:00:00;2,48
20.9. 17:00:00;1,69
20.9. 18:00:00;2,24
20.9. 19:00:00;2,32
20.9. 20:00:00;3,54
20.9. 21:00:00;0,92
20.9. 22:00:00;2,9
20.9. 23:00:00;0,64
21.9. 00:00:00;0,56
21.9. 01:00:00;1,98
21.9. 02:00:00;0,37
21.9. 03:00:00;0,74
21.9. 04:00:00;1,78
21.9. 05:00:00;0,72
21.9. 06:00:00;1,2
21.9. 07:00:00;2,68
21.9. 08:00:00;0,69
21.9. 09:00:00;1,28
21.9. 10:00:00;2,8
21.9. 11:00:00;0,73
21.9. 12:00:00;1,64
21.9. 13:00:00;0,48
21.9. 14:00:00;2,32
21.9. 15:00:00;0,68
21.9. 16:00:00;1,28
21.9. 17:00:00;0,56
21.9. 18:00:00;0,77
21.9. 19:00:00;3,12
21.9. 20:00:00;1,01
21.9. 21:00:00;1,11
21.9. 22:00:00;1,58
21.9. 23:00:00;1,1
22.9. 00:00:00;0,36
22.9. 01:00:00;0,72
22.9. 02:00:00;0,37
22.9. 03:00:00;2,26
22.9. 04:00:00;0,36
22.9. 05:00:00;0,38
22.9. 06:00:00;2,39
22.9. 07:00:00;1,16
22.9. 08:00:00;1,62
22.9. 09:00:00;3,45
22.9. 10:00:00;2,03
22.9. 11:00:00;0,67
22.9. 12:00:00;2
22.9. 13:00:00;0,65
22.9. 14:00:00;0,59
22.9. 15:00:00;1,43
22.9. 16:00:00;1,16
22.9. 17:00:00;2,37
22.9. 18:00:00;1,12
22.9. 19:00:00;2,18
22.9. 20:00:00;1,84
22.9. 21:00:00;1,49
22.9. 22:00:00;2,3
22.9. 23:00:00;1,1
23.9. 00:00:00;0,72
23.9. 01:00:00;0,35
23.9. 02:00:00;0,36
23.9. 03:00:00;2,18
23.9. 04:00:00;0,34
23.9. 05:00:00;0,7
23.9. 06:00:00;0,38
23.9. 07:00:00;0,68
23.9. 08:00:00;1,83
23.9. 09:00:00;0,79
23.9. 10:00:00;1,5
23.9. 11:00:00;0,71
23.9. 12:00:00;1,69
23.9. 13:00:00;2,48
23.9. 14:00:00;0,61
23.9. 15:00:00;0,59
23.9. 16:00:00;0,71
23.9. 17:00:00;0,65
23.9. 18:00:00;0,93
23.9. 19:00:00;4,19
23.9. 20:00:00;0,76
23.9. 21:00:00;1,05
23.9. 22:00:00;2,21
23.9. 23:00:00;0,9
24.9. 00:00:00;0,38
24.9. 01:00:00;2,37
24.9. 02:00:00;0,39
24.9. 03:00:00;1,65
24.9. 04:00:00;0,99
24.9. 05:00:00;0,37
24.9. 06:00:00;2,21
24.9. 07:00:00;0,43
24.9. 08:00:00;1,96
24.9. 09:00:00;2,41
24.9. 10:00:00;0,61
24.9. 11:00:00;3,52
24.9. 12:00:00;1,34
24.9. 13:00:00;1,03
24.9. 14:00:00;0,58
24.9. 15:00:00;0,72
24.9. 16:00:00;1,17
24.9. 17:00:00;1,26
24.9. 18:00:00;0,78
24.9. 19:00:00;0,83
24.9. 20:00:00;3,65
24.9. 21:00:00;1,19
24.9. 22:00:00;1,94
24.9. 23:00:00;0,75
25.9. 00:00:00;0,37
25.9. 01:00:00;2,7
25.9. 02:00:00;0,36
25.9. 03:00:00;1,67
25.9. 04:00:00;0,85
25.9. 05:00:00;0,34
25.9. 06:00:00;2,4
25.9. 07:00:00;0,85
25.9. 08:00:00;0,57
25.9. 09:00:00;2,29
25.9. 10:00:00;0,42
25.9. 11:00:00;2,31
25.9. 12:00:00;0,34
25.9. 13:00:00;1,19
25.9. 14:00:00;2,04
25.9. 15:00:00;1,23
25.9. 16:00:00;1,46
25.9. 17:00:00;0,37
25.9. 18:00:00;0,69
25.9. 19:00:00;0,96
25.9. 20:00:00;3,25
25.9. 21:00:00;1,83
25.9. 22:00:00;3,19
25.9. 23:00:00;0,42
26.9. 00:00:00;0,72
26.9. 01:00:00;2,32
26.9. 02:00:00;0,73
26.9. 03:00:00;1,27
26.9. 04:00:00;1,01
26.9. 05:00:00;0,65
26.9. 06:00:00;2,03
26.9. 07:00:00;1,01
26.9. 08:00:00;2,03
26.9. 09:00:00;0,44
26.9. 10:00:00;0,33
26.9. 11:00:00;2,17
26.9. 12:00:00;0,34
26.9. 13:00:00;0,71
26.9. 14:00:00;1,8
26.9. 15:00:00;0,86
26.9. 16:00:00;1,41
26.9. 17:00:00;1,01
26.9. 18:00:00;0,5
26.9. 19:00:00;3,97
26.9. 20:00:00;1,58
26.9. 21:00:00;2,37
26.9. 22:00:00;3,44
26.9. 23:00:00;0,88
27.9. 00:00:00;0,36
27.9. 01:00:00;0,71
27.9. 02:00:00;1,84
27.9. 03:00:00;0,5
27.9. 04:00:00;0,6
27.9. 05:00:00;1,83
27.9. 06:00:00;0,99
27.9. 07:00:00;1,06
27.9. 08:00:00;1,04
27.9. 09:00:00;1,28
27.9. 10:00:00;0,71
27.9. 11:00:00;0,33
27.9. 12:00:00;2,18
27.9. 13:00:00;0,44
27.9. 14:00:00;0,85
27.9. 15:00:00;1,95
27.9. 16:00:00;0,92
27.9. 17:00:00;0,85
27.9. 18:00:00;3,34
27.9. 19:00:00;1,29
27.9. 20:00:00;1,23
27.9. 21:00:00;3,27
27.9. 22:00:00;0,67
27.9. 23:00:00;2,05
28.9. 00:00:00;0,34
28.9. 01:00:00;2,12
28.9. 02:00:00;0,67
28.9. 03:00:00;0,38
28.9. 04:00:00;0,7
28.9. 05:00:00;1,92
28.9. 06:00:00;0,77
28.9. 07:00:00;0,7
28.9. 08:00:00;2,3
28.9. 09:00:00;2,46
28.9. 10:00:00;1,47
28.9. 11:00:00;1,45
28.9. 12:00:00;2,48
28.9. 13:00:00;0,57
28.9. 14:00:00;0,62
28.9. 15:00:00;0,51
28.9. 16:00:00;0,55
28.9. 17:00:00;0,67
28.9. 18:00:00;2,84
28.9. 19:00:00;1,56
28.9. 20:00:00;3,01
28.9. 21:00:00;1,26
28.9. 22:00:00;0,72
28.9. 23:00:00;2,38
29.9. 00:00:00;0,36
29.9. 01:00:00;2,56
29.9. 02:00:00;0,36
29.9. 03:00:00;0,72
29.9. 04:00:00;1,81
29.9. 05:00:00;0,74
29.9. 06:00:00;0,62
29.9. 07:00:00;2,55
29.9. 08:00:00;0,33
29.9. 09:00:00;0,99
29.9. 10:00:00;1,52
29.9. 11:00:00;0,33
29.9. 12:00:00;1,68
29.9. 13:00:00;1
29.9. 14:00:00;1,42
29.9. 15:00:00;2,27
29.9. 16:00:00;2,84
29.9. 17:00:00;2,25
29.9. 18:00:00;3,25
29.9. 19:00:00;0,59
29.9. 20:00:00;0,76
29.9. 21:00:00;1,57
29.9. 22:00:00;1,19
29.9. 23:00:00;0,66
30.9. 00:00:00;2,26
30.9. 01:00:00;0,4
30.9. 02:00:00;0,73
30.9. 03:00:00;1,88
30.9. 04:00:00;0,48
30.9. 05:00:00;0,6
30.9. 06:00:00;1,83
30.9. 07:00:00;0,73
30.9. 08:00:00;2,74
30.9. 09:00:00;0,75
30.9. 10:00:00;1
30.9. 11:00:00;2,04
30.9. 12:00:00;0,98
30.9. 13:00:00;1,85
30.9. 14:00:00;0,56
30.9. 15:00:00;0,48
30.9. 16:00:00;1,76
30.9. 17:00:00;0,72
30.9. 18:00:00;1,84
30.9. 19:00:00;0,71
30.9. 20:00:00;2,04
30.9. 21:00:00;2,61
30.9. 22:00:00;1,53
30.9. 23:00:00;1,32
Yhteensä;939,69
