Time;Power
5.1. 16:00:00;4,07
5.1. 17:00:00;5,2
5.1. 18:00:00;5,18
5.1. 19:00:00;2,54
5.1. 20:00:00;8,59
5.1. 21:00:00;4,64
5.1. 22:00:00;3,36
5.1. 23:00:00;5,55
6.1. 00:00:00;4,51
6.1. 01:00:00;1,6
6.1. 02:00:00;4,65
6.1. 03:00:00;2,65
6.1. 04:00:00;3,35
6.1. 05:00:00;4,06
6.1. 06:00:00;4,26
6.1. 07:00:00;3,97
6.1. 08:00:00;3,97
6.1. 09:00:00;4,63
6.1. 10:00:00;4,33
6.1. 11:00:00;5,02
6.1. 12:00:00;4,58
6.1. 13:00:00;3,97
6.1. 14:00:00;7,44
6.1. 15:00:00;6,27
6.1. 16:00:00;6,49
6.1. 17:00:00;5,92
6.1. 18:00:00;4,49
6.1. 19:00:00;4,52
6.1. 20:00:00;6,24
6.1. 21:00:00;5,54
6.1. 22:00:00;3,69
6.1. 23:00:00;6,49
7.1. 00:00:00;4,24
7.1. 01:00:00;3,73
7.1. 02:00:00;3,3
7.1. 03:00:00;2,39
7.1. 04:00:00;2,74
7.1. 05:00:00;1,69
7.1. 06:00:00;3,66
7.1. 07:00:00;1,17
7.1. 08:00:00;3,1
7.1. 09:00:00;3,34
7.1. 10:00:00;2,41
7.1. 11:00:00;1,37
7.1. 12:00:00;2,79
7.1. 13:00:00;2,28
7.1. 14:00:00;1,35
7.1. 15:00:00;2,83
7.1. 16:00:00;1,3
7.1. 17:00:00;2,76
7.1. 18:00:00;1,64
7.1. 19:00:00;1,49
7.1. 20:00:00;7,36
7.1. 21:00:00;3,39
7.1. 22:00:00;6,04
7.1. 23:00:00;2,87
8.1. 00:00:00;0,84
8.1. 01:00:00;2,65
8.1. 02:00:00;2,33
8.1. 03:00:00;2,2
8.1. 04:00:00;1,92
8.1. 05:00:00;2,04
8.1. 06:00:00;1,92
8.1. 07:00:00;3,7
8.1. 08:00:00;0,59
8.1. 09:00:00;2,73
8.1. 10:00:00;4,22
8.1. 11:00:00;3,01
8.1. 12:00:00;3,45
8.1. 13:00:00;2,12
8.1. 14:00:00;1,86
8.1. 15:00:00;1,25
8.1. 16:00:00;2,93
8.1. 17:00:00;2,61
8.1. 18:00:00;3,99
8.1. 19:00:00;4,07
8.1. 20:00:00;3,51
8.1. 21:00:00;1,73
8.1. 22:00:00;5,31
8.1. 23:00:00;1,95
9.1. 00:00:00;1,32
9.1. 01:00:00;2,17
9.1. 02:00:00;1,17
9.1. 03:00:00;1,75
9.1. 04:00:00;2,19
9.1. 05:00:00;1,06
9.1. 06:00:00;3,2
9.1. 07:00:00;2,54
9.1. 08:00:00;1,33
9.1. 09:00:00;1,89
9.1. 10:00:00;2,26
9.1. 11:00:00;2,65
9.1. 12:00:00;1,68
9.1. 13:00:00;1,89
9.1. 14:00:00;3,29
9.1. 15:00:00;2,16
9.1. 16:00:00;2,77
9.1. 17:00:00;2,93
9.1. 18:00:00;2,61
9.1. 19:00:00;2,9
9.1. 20:00:00;6,24
9.1. 21:00:00;3,36
9.1. 22:00:00;3,77
9.1. 23:00:00;3,87
10.1. 00:00:00;2,16
10.1. 01:00:00;2,59
10.1. 02:00:00;1,87
10.1. 03:00:00;2,35
10.1. 04:00:00;1,03
10.1. 05:00:00;2,84
10.1. 06:00:00;1,33
10.1. 07:00:00;2,33
10.1. 08:00:00;0,67
10.1. 09:00:00;2,67
10.1. 10:00:00;0,46
10.1. 11:00:00;2
10.1. 12:00:00;0,55
10.1. 13:00:00;2,87
10.1. 14:00:00;2,01
10.1. 15:00:00;1,43
10.1. 16:00:00;2,82
10.1. 17:00:00;2,97
10.1. 18:00:00;0,6
10.1. 19:00:00;4,98
10.1. 20:00:00;4,77
10.1. 21:00:00;3,84
10.1. 22:00:00;4,2
10.1. 23:00:00;1,65
11.1. 00:00:00;2,03
11.1. 01:00:00;1,12
11.1. 02:00:00;1,45
11.1. 03:00:00;2,4
11.1. 04:00:00;0,75
11.1. 05:00:00;2,27
11.1. 06:00:00;1,51
11.1. 07:00:00;3,38
11.1. 08:00:00;0,51
11.1. 09:00:00;1,74
11.1. 10:00:00;0,84
11.1. 11:00:00;2,48
11.1. 12:00:00;2,25
11.1. 13:00:00;0,53
11.1. 14:00:00;2,64
11.1. 15:00:00;2,68
11.1. 16:00:00;4,28
11.1. 17:00:00;4,17
11.1. 18:00:00;3,61
11.1. 19:00:00;3,72
11.1. 20:00:00;6,47
11.1. 21:00:00;3,4
11.1. 22:00:00;2,82
11.1. 23:00:00;2,89
12.1. 00:00:00;2,58
12.1. 01:00:00;2,44
12.1. 02:00:00;4,05
12.1. 03:00:00;3,14
12.1. 04:00:00;3,03
12.1. 05:00:00;3,37
12.1. 06:00:00;3,01
12.1. 07:00:00;3,61
12.1. 08:00:00;5,36
12.1. 09:00:00;3,05
12.1. 10:00:00;2,98
12.1. 11:00:00;3,93
12.1. 12:00:00;4,43
12.1. 13:00:00;3,08
12.1. 14:00:00;4,46
12.1. 15:00:00;4,39
12.1. 16:00:00;5,69
12.1. 17:00:00;4,48
12.1. 18:00:00;6,91
12.1. 19:00:00;3,64
12.1. 20:00:00;4,73
12.1. 21:00:00;3,53
12.1. 22:00:00;3,82
12.1. 23:00:00;2,66
13.1. 00:00:00;3,09
13.1. 01:00:00;1,93
13.1. 02:00:00;1,96
13.1. 03:00:00;2
13.1. 04:00:00;2,72
13.1. 05:00:00;1,89
13.1. 06:00:00;2,64
13.1. 07:00:00;1,49
13.1. 08:00:00;2,71
13.1. 09:00:00;2,22
13.1. 10:00:00;1,67
13.1. 11:00:00;3,37
13.1. 12:00:00;2,94
13.1. 13:00:00;3,28
13.1. 14:00:00;3,13
13.1. 15:00:00;1,75
13.1. 16:00:00;5,02
13.1. 17:00:00;1,53
13.1. 18:00:00;2,89
13.1. 19:00:00;2,12
13.1. 20:00:00;6,52
13.1. 21:00:00;4,05
13.1. 22:00:00;2,48
13.1. 23:00:00;3,52
14.1. 00:00:00;2,22
14.1. 01:00:00;1,66
14.1. 02:00:00;1,69
14.1. 03:00:00;2,15
14.1. 04:00:00;0,56
14.1. 05:00:00;1,79
14.1. 06:00:00;1,91
14.1. 07:00:00;0,99
14.1. 08:00:00;2,77
14.1. 09:00:00;1,23
14.1. 10:00:00;2,43
14.1. 11:00:00;1,74
14.1. 12:00:00;1,05
14.1. 13:00:00;3
14.1. 14:00:00;5,19
14.1. 15:00:00;2,74
14.1. 16:00:00;3,45
14.1. 17:00:00;4,59
14.1. 18:00:00;4,01
14.1. 19:00:00;2,59
14.1. 20:00:00;2,4
14.1. 21:00:00;4,14
14.1. 22:00:00;1,65
14.1. 23:00:00;2,48
15.1. 00:00:00;2,14
15.1. 01:00:00;1,44
15.1. 02:00:00;1,85
15.1. 03:00:00;0,89
15.1. 04:00:00;1,85
15.1. 05:00:00;0,56
15.1. 06:00:00;1,57
15.1. 07:00:00;1,85
15.1. 08:00:00;3,04
15.1. 09:00:00;1,73
15.1. 10:00:00;3,86
15.1. 11:00:00;3,65
15.1. 12:00:00;3,66
15.1. 13:00:00;2,77
15.1. 14:00:00;3,14
15.1. 15:00:00;3,5
15.1. 16:00:00;3,11
15.1. 17:00:00;1,36
15.1. 18:00:00;1,91
15.1. 19:00:00;5,88
15.1. 20:00:00;4,21
15.1. 21:00:00;3,4
15.1. 22:00:00;4,13
15.1. 23:00:00;2,32
16.1. 00:00:00;2,92
16.1. 01:00:00;3,05
16.1. 02:00:00;2,23
16.1. 03:00:00;1,76
16.1. 04:00:00;3,1
16.1. 05:00:00;1,07
16.1. 06:00:00;2,45
16.1. 07:00:00;3,07
16.1. 08:00:00;2,72
16.1. 09:00:00;3,08
16.1. 10:00:00;2,92
16.1. 11:00:00;2,78
16.1. 12:00:00;2,82
16.1. 13:00:00;2,45
16.1. 14:00:00;2,94
16.1. 15:00:00;2,04
16.1. 16:00:00;3,86
16.1. 17:00:00;3,09
16.1. 18:00:00;1,72
16.1. 19:00:00;2,67
16.1. 20:00:00;6,32
16.1. 21:00:00;4,74
16.1. 22:00:00;4,85
16.1. 23:00:00;4,43
17.1. 00:00:00;3,04
17.1. 01:00:00;0,99
17.1. 02:00:00;2,59
17.1. 03:00:00;0,92
17.1. 04:00:00;2,31
17.1. 05:00:00;3,05
17.1. 06:00:00;2,29
17.1. 07:00:00;1,71
17.1. 08:00:00;2,94
17.1. 09:00:00;1,82
17.1. 10:00:00;1,15
17.1. 11:00:00;2,52
17.1. 12:00:00;2,33
17.1. 13:00:00;2,68
17.1. 14:00:00;3,51
17.1. 15:00:00;3,29
17.1. 16:00:00;3,7
17.1. 17:00:00;4,15
17.1. 18:00:00;3,28
17.1. 19:00:00;4,05
17.1. 20:00:00;4,31
17.1. 21:00:00;3,16
17.1. 22:00:00;3,33
17.1. 23:00:00;2,99
18.1. 00:00:00;2,94
18.1. 01:00:00;0,57
18.1. 02:00:00;2,26
18.1. 03:00:00;1,88
18.1. 04:00:00;2,17
18.1. 05:00:00;1,5
18.1. 06:00:00;3,09
18.1. 07:00:00;2,31
18.1. 08:00:00;2,48
18.1. 09:00:00;0,78
18.1. 10:00:00;1,8
18.1. 11:00:00;0,84
18.1. 12:00:00;2,39
18.1. 13:00:00;2,19
18.1. 14:00:00;1
18.1. 15:00:00;4,49
18.1. 16:00:00;3,59
18.1. 17:00:00;3,72
18.1. 18:00:00;3,83
18.1. 19:00:00;2,99
18.1. 20:00:00;1,25
18.1. 21:00:00;3,04
18.1. 22:00:00;1,19
18.1. 23:00:00;3
19.1. 00:00:00;2,63
19.1. 01:00:00;1,85
19.1. 02:00:00;1,66
19.1. 03:00:00;0,82
19.1. 04:00:00;1,68
19.1. 05:00:00;1,46
19.1. 06:00:00;1,99
19.1. 07:00:00;1,17
19.1. 08:00:00;1,74
19.1. 09:00:00;1,07
19.1. 10:00:00;2,01
19.1. 11:00:00;0,39
19.1. 12:00:00;2,88
19.1. 13:00:00;1,05
19.1. 14:00:00;2,37
19.1. 15:00:00;0,72
19.1. 16:00:00;2,5
19.1. 17:00:00;2,17
19.1. 18:00:00;2,38
19.1. 19:00:00;2,29
19.1. 20:00:00;1,73
19.1. 21:00:00;4,25
19.1. 22:00:00;1,31
19.1. 23:00:00;2,73
20.1. 00:00:00;2,09
20.1. 01:00:00;1,21
20.1. 02:00:00;1,79
20.1. 03:00:00;0,91
20.1. 04:00:00;3,26
20.1. 05:00:00;1,92
20.1. 06:00:00;1,26
20.1. 07:00:00;2,68
20.1. 08:00:00;3,31
20.1. 09:00:00;3,67
20.1. 10:00:00;2,04
20.1. 11:00:00;2,38
20.1. 12:00:00;3,43
20.1. 13:00:00;3,9
20.1. 14:00:00;3,03
20.1. 15:00:00;4,01
20.1. 16:00:00;4,06
20.1. 17:00:00;2,6
20.1. 18:00:00;2,19
20.1. 19:00:00;1,51
20.1. 20:00:00;4,16
20.1. 21:00:00;5,14
20.1. 22:00:00;3,3
20.1. 23:00:00;3,49
21.1. 00:00:00;3,57
21.1. 01:00:00;3,27
21.1. 02:00:00;3,08
21.1. 03:00:00;2,63
21.1. 04:00:00;3,09
21.1. 05:00:00;2,87
21.1. 06:00:00;2,22
21.1. 07:00:00;2,77
21.1. 08:00:00;3,43
21.1. 09:00:00;3,15
21.1. 10:00:00;2,71
21.1. 11:00:00;3,9
21.1. 12:00:00;1,39
21.1. 13:00:00;3,04
21.1. 14:00:00;2,62
21.1. 15:00:00;3,78
21.1. 16:00:00;3,7
21.1. 17:00:00;2,91
21.1. 18:00:00;5,17
21.1. 19:00:00;5,21
21.1. 20:00:00;1,69
21.1. 21:00:00;2,79
21.1. 22:00:00;1,99
21.1. 23:00:00;1,02
22.1. 00:00:00;2,44
22.1. 01:00:00;2,25
22.1. 02:00:00;0,45
22.1. 03:00:00;2,44
22.1. 04:00:00;1,51
22.1. 05:00:00;2,11
22.1. 06:00:00;0,45
22.1. 07:00:00;2,31
22.1. 08:00:00;1,49
22.1. 09:00:00;4,26
22.1. 10:00:00;3,92
22.1. 11:00:00;1,91
22.1. 12:00:00;2,76
22.1. 13:00:00;0,69
22.1. 14:00:00;2,29
22.1. 15:00:00;2
22.1. 16:00:00;4,22
22.1. 17:00:00;0,86
22.1. 18:00:00;2,94
22.1. 19:00:00;4,99
22.1. 20:00:00;5,1
22.1. 21:00:00;2,06
22.1. 22:00:00;2,38
22.1. 23:00:00;0,9
23.1. 00:00:00;2,45
23.1. 01:00:00;0,82
23.1. 02:00:00;1,85
23.1. 03:00:00;0,81
23.1. 04:00:00;1,79
23.1. 05:00:00;1,07
23.1. 06:00:00;2,33
23.1. 07:00:00;1,21
23.1. 08:00:00;2,34
23.1. 09:00:00;0,93
23.1. 10:00:00;3,8
23.1. 11:00:00;1,44
23.1. 12:00:00;2,07
23.1. 13:00:00;1,53
23.1. 14:00:00;1,43
23.1. 15:00:00;2,22
23.1. 16:00:00;2,45
23.1. 17:00:00;4,57
23.1. 18:00:00;0,49
23.1. 19:00:00;2,17
23.1. 20:00:00;6,35
23.1. 21:00:00;3,21
23.1. 22:00:00;2,01
23.1. 23:00:00;2,29
24.1. 00:00:00;1,42
24.1. 01:00:00;2,23
24.1. 02:00:00;0,45
24.1. 03:00:00;2,33
24.1. 04:00:00;1,15
24.1. 05:00:00;1,98
24.1. 06:00:00;2,71
24.1. 07:00:00;1,35
24.1. 08:00:00;2,22
24.1. 09:00:00;0,84
24.1. 10:00:00;3,37
24.1. 11:00:00;1,41
24.1. 12:00:00;1,46
24.1. 13:00:00;1,84
24.1. 14:00:00;2,23
24.1. 15:00:00;3,49
24.1. 16:00:00;2,75
24.1. 17:00:00;3,5
24.1. 18:00:00;4,19
24.1. 19:00:00;3,55
24.1. 20:00:00;4,78
24.1. 21:00:00;4,01
24.1. 22:00:00;3,88
24.1. 23:00:00;4,54
25.1. 00:00:00;4,67
25.1. 01:00:00;3,9
25.1. 02:00:00;2,53
25.1. 03:00:00;3,17
25.1. 04:00:00;3,1
25.1. 05:00:00;3,59
25.1. 06:00:00;4,19
25.1. 07:00:00;3,82
25.1. 08:00:00;5,37
25.1. 09:00:00;2,84
25.1. 10:00:00;2,65
25.1. 11:00:00;3,96
25.1. 12:00:00;3,42
25.1. 13:00:00;3,11
25.1. 14:00:00;4,38
25.1. 15:00:00;4,23
25.1. 16:00:00;4,96
25.1. 17:00:00;4,18
25.1. 18:00:00;4,23
25.1. 19:00:00;5,22
25.1. 20:00:00;6,31
25.1. 21:00:00;6,01
25.1. 22:00:00;4,56
25.1. 23:00:00;4,08
26.1. 00:00:00;2,11
26.1. 01:00:00;3,75
26.1. 02:00:00;1,13
26.1. 03:00:00;1,83
26.1. 04:00:00;2,99
26.1. 05:00:00;2,62
26.1. 06:00:00;2,19
26.1. 07:00:00;1,79
26.1. 08:00:00;2,67
26.1. 09:00:00;1,74
26.1. 10:00:00;0,77
26.1. 11:00:00;2,61
26.1. 12:00:00;1,17
26.1. 13:00:00;1,76
26.1. 14:00:00;0,69
26.1. 15:00:00;2,49
26.1. 16:00:00;2,01
26.1. 17:00:00;2,22
26.1. 18:00:00;1,92
26.1. 19:00:00;2,38
26.1. 20:00:00;1,34
26.1. 21:00:00;3,49
26.1. 22:00:00;2,27
26.1. 23:00:00;4,85
27.1. 00:00:00;0,73
27.1. 01:00:00;3,26
27.1. 02:00:00;0,94
27.1. 03:00:00;1,69
27.1. 04:00:00;1,95
27.1. 05:00:00;1,14
27.1. 06:00:00;2,91
27.1. 07:00:00;1,11
27.1. 08:00:00;2,48
27.1. 09:00:00;1,49
27.1. 10:00:00;2,93
27.1. 11:00:00;1,04
27.1. 12:00:00;3,08
27.1. 13:00:00;1,58
27.1. 14:00:00;4,3
27.1. 15:00:00;2,89
27.1. 16:00:00;2,36
27.1. 17:00:00;1,99
27.1. 18:00:00;2
27.1. 19:00:00;6,41
27.1. 20:00:00;3,21
27.1. 21:00:00;3,76
27.1. 22:00:00;2,13
27.1. 23:00:00;2,06
28.1. 00:00:00;1,96
28.1. 01:00:00;2,66
28.1. 02:00:00;1,31
28.1. 03:00:00;2,82
28.1. 04:00:00;1,79
28.1. 05:00:00;0,64
28.1. 06:00:00;3,09
28.1. 07:00:00;1,11
28.1. 08:00:00;2,23
28.1. 09:00:00;2,66
28.1. 10:00:00;2,23
28.1. 11:00:00;4,79
28.1. 12:00:00;2,48
28.1. 13:00:00;3,02
28.1. 14:00:00;0,59
28.1. 15:00:00;3,52
28.1. 16:00:00;2,48
28.1. 17:00:00;2,43
28.1. 18:00:00;1,95
28.1. 19:00:00;7,02
28.1. 20:00:00;2,14
28.1. 21:00:00;3,6
28.1. 22:00:00;0,99
28.1. 23:00:00;2,88
29.1. 00:00:00;0,52
29.1. 01:00:00;2,86
29.1. 02:00:00;0,8
29.1. 03:00:00;1,82
29.1. 04:00:00;2,02
29.1. 05:00:00;1,18
29.1. 06:00:00;2,8
29.1. 07:00:00;0,44
29.1. 08:00:00;1,85
29.1. 09:00:00;2,77
29.1. 10:00:00;3,2
29.1. 11:00:00;4,44
29.1. 12:00:00;4,71
29.1. 13:00:00;2,65
29.1. 14:00:00;1,71
29.1. 15:00:00;1,09
29.1. 16:00:00;2,41
29.1. 17:00:00;1,09
29.1. 18:00:00;2,43
29.1. 19:00:00;3,11
29.1. 20:00:00;4,6
29.1. 21:00:00;2,66
29.1. 22:00:00;2,85
29.1. 23:00:00;2,46
30.1. 00:00:00;3,25
30.1. 01:00:00;1,85
30.1. 02:00:00;1,58
30.1. 03:00:00;2,87
30.1. 04:00:00;2,74
30.1. 05:00:00;2,42
30.1. 06:00:00;2,25
30.1. 07:00:00;3,13
30.1. 08:00:00;3,35
30.1. 09:00:00;3,42
30.1. 10:00:00;2,94
30.1. 11:00:00;2,45
30.1. 12:00:00;1,68
30.1. 13:00:00;2,77
30.1. 14:00:00;2,13
30.1. 15:00:00;2,24
30.1. 16:00:00;2,01
30.1. 17:00:00;2,7
30.1. 18:00:00;1,86
30.1. 19:00:00;1
30.1. 20:00:00;7,08
30.1. 21:00:00;4,9
30.1. 22:00:00;2,81
30.1. 23:00:00;2,31
31.1. 00:00:00;1,79
31.1. 01:00:00;2,21
31.1. 02:00:00;1,8
31.1. 03:00:00;1,29
31.1. 04:00:00;2,45
31.1. 05:00:00;3,37
31.1. 06:00:00;0,97
31.1. 07:00:00;2,53
31.1. 08:00:00;0,55
31.1. 09:00:00;2,26
31.1. 10:00:00;1,81
31.1. 11:00:00;1,82
31.1. 12:00:00;2,27
31.1. 13:00:00;1,32
31.1. 14:00:00;2,46
31.1. 15:00:00;1,82
31.1. 16:00:00;3,42
31.1. 17:00:00;3,37
31.1. 18:00:00;2,56
31.1. 19:00:00;3,06
31.1. 20:00:00;3,22
31.1. 21:00:00;5,55
31.1. 22:00:00;3,45
31.1. 23:00:00;3,1
Yhteensä;2 094,30
