Time;Power
1.1. 00:00:00;2,19
1.1. 01:00:00;0,82
1.1. 02:00:00;0,78
1.1. 03:00:00;2,34
1.1. 04:00:00;2,4
1.1. 05:00:00;0,72
1.1. 06:00:00;2,38
1.1. 07:00:00;0,73
1.1. 08:00:00;1,74
1.1. 09:00:00;0,53
1.1. 10:00:00;4,06
1.1. 11:00:00;3,13
1.1. 12:00:00;2,19
1.1. 13:00:00;2,57
1.1. 14:00:00;3,32
1.1. 15:00:00;2,69
1.1. 16:00:00;2,75
1.1. 17:00:00;3,52
1.1. 18:00:00;2,86
1.1. 19:00:00;1,39
1.1. 20:00:00;4,11
1.1. 21:00:00;1,04
1.1. 22:00:00;2,57
1.1. 23:00:00;3,38
2.1. 00:00:00;1,38
2.1. 01:00:00;1,48
2.1. 02:00:00;1,69
2.1. 03:00:00;1,17
2.1. 04:00:00;2,65
2.1. 05:00:00;1,28
2.1. 06:00:00;1,61
2.1. 07:00:00;2,45
2.1. 08:00:00;1,08
2.1. 09:00:00;1,9
2.1. 10:00:00;3,61
2.1. 11:00:00;1,84
2.1. 12:00:00;2,97
2.1. 13:00:00;2,67
2.1. 14:00:00;1,53
2.1. 15:00:00;4,07
2.1. 16:00:00;2,43
2.1. 17:00:00;2,99
2.1. 18:00:00;2,55
2.1. 19:00:00;3,47
2.1. 20:00:00;4,1
2.1. 21:00:00;0,7
2.1. 22:00:00;2,61
2.1. 23:00:00;1,76
3.1. 00:00:00;1,38
3.1. 01:00:00;1,67
3.1. 02:00:00;0,73
3.1. 03:00:00;1,65
3.1. 04:00:00;0,51
3.1. 05:00:00;2,5
3.1. 06:00:00;0,5
3.1. 07:00:00;2,46
3.1. 08:00:00;2,18
3.1. 09:00:00;2,79
3.1. 10:00:00;3,09
3.1. 11:00:00;2,48
3.1. 12:00:00;2,92
3.1. 13:00:00;3,03
3.1. 14:00:00;7,11
3.1. 15:00:00;5,28
3.1. 16:00:00;3,07
3.1. 17:00:00;2,87
3.1. 18:00:00;2,77
3.1. 19:00:00;3,82
3.1. 20:00:00;4,64
3.1. 21:00:00;5,48
3.1. 22:00:00;1,61
3.1. 23:00:00;2,14
4.1. 00:00:00;0,38
4.1. 01:00:00;2,37
4.1. 02:00:00;0,71
4.1. 03:00:00;1,69
4.1. 04:00:00;0,73
4.1. 05:00:00;1,73
4.1. 06:00:00;0,74
4.1. 07:00:00;1,81
4.1. 08:00:00;0,99
4.1. 09:00:00;3,23
4.1. 10:00:00;3,38
4.1. 11:00:00;1,35
4.1. 12:00:00;4
4.1. 13:00:00;2,77
4.1. 14:00:00;2,58
4.1. 15:00:00;4,05
4.1. 16:00:00;2,91
4.1. 17:00:00;1,99
4.1. 18:00:00;1,3
4.1. 19:00:00;3,11
4.1. 20:00:00;6,39
4.1. 21:00:00;4,11
4.1. 22:00:00;1,21
4.1. 23:00:00;2,06
5.1. 00:00:00;0,82
5.1. 01:00:00;2,38
5.1. 02:00:00;0,35
5.1. 03:00:00;2
5.1. 04:00:00;0,36
5.1. 05:00:00;2,06
5.1. 06:00:00;1
5.1. 07:00:00;1,34
5.1. 08:00:00;1,65
5.1. 09:00:00;3,29
5.1. 10:00:00;2,29
5.1. 11:00:00;2,67
5.1. 12:00:00;3,51
5.1. 13:00:00;4,55
5.1. 14:00:00;4,78
5.1. 15:00:00;3,03
5.1. 16:00:00;4,79
5.1. 17:00:00;1,96
5.1. 18:00:00;4,87
5.1. 19:00:00;4,18
5.1. 20:00:00;4,07
5.1. 21:00:00;3,91
5.1. 22:00:00;1,12
5.1. 23:00:00;1,92
6.1. 00:00:00;0,8
6.1. 01:00:00;1,75
6.1. 02:00:00;0,74
6.1. 03:00:00;1,69
6.1. 04:00:00;1,71
6.1. 05:00:00;1,86
6.1. 06:00:00;2,26
6.1. 07:00:00;3,05
6.1. 08:00:00;3,55
6.1. 09:00:00;3,82
6.1. 10:00:00;4,86
6.1. 11:00:00;3,28
6.1. 12:00:00;4,09
6.1. 13:00:00;4,4
6.1. 14:00:00;4,45
6.1. 15:00:00;3,6
6.1. 16:00:00;3,25
6.1. 17:00:00;1,35
6.1. 18:00:00;2,19
6.1. 19:00:00;3
6.1. 20:00:00;1,35
6.1. 21:00:00;2,61
6.1. 22:00:00;2,33
6.1. 23:00:00;1,42
7.1. 00:00:00;3,93
7.1. 01:00:00;0,51
7.1. 02:00:00;2,66
7.1. 03:00:00;1,64
7.1. 04:00:00;1,4
7.1. 05:00:00;2,21
7.1. 06:00:00;0,8
7.1. 07:00:00;2,59
7.1. 08:00:00;1,76
7.1. 09:00:00;3,95
7.1. 10:00:00;6,33
7.1. 11:00:00;4,62
7.1. 12:00:00;2,3
7.1. 13:00:00;2,58
7.1. 14:00:00;3,66
7.1. 15:00:00;3,69
7.1. 16:00:00;4,75
7.1. 17:00:00;3,2
7.1. 18:00:00;3,43
7.1. 19:00:00;5,23
7.1. 20:00:00;5,36
7.1. 21:00:00;2,48
7.1. 22:00:00;1,19
7.1. 23:00:00;2,92
8.1. 00:00:00;0,39
8.1. 01:00:00;1,94
8.1. 02:00:00;0,47
8.1. 03:00:00;2,62
8.1. 04:00:00;0,36
8.1. 05:00:00;2,53
8.1. 06:00:00;2,04
8.1. 07:00:00;2,05
8.1. 08:00:00;1,65
8.1. 09:00:00;1,71
8.1. 10:00:00;2,2
8.1. 11:00:00;3,62
8.1. 12:00:00;3,45
8.1. 13:00:00;3,05
8.1. 14:00:00;4,03
8.1. 15:00:00;5,27
8.1. 16:00:00;5,99
8.1. 17:00:00;6,36
8.1. 18:00:00;4,33
8.1. 19:00:00;4,74
8.1. 20:00:00;5,02
8.1. 21:00:00;6,05
8.1. 22:00:00;5,09
8.1. 23:00:00;4,48
9.1. 00:00:00;4,52
9.1. 01:00:00;3,76
9.1. 02:00:00;2,31
9.1. 03:00:00;2,6
9.1. 04:00:00;2,26
9.1. 05:00:00;2,51
9.1. 06:00:00;2,66
9.1. 07:00:00;2,4
9.1. 08:00:00;5,17
9.1. 09:00:00;1,17
9.1. 10:00:00;2,22
9.1. 11:00:00;2,51
9.1. 12:00:00;2,9
9.1. 13:00:00;2,42
9.1. 14:00:00;4,42
9.1. 15:00:00;4,14
9.1. 16:00:00;3,72
9.1. 17:00:00;2,16
9.1. 18:00:00;1,31
9.1. 19:00:00;4,33
9.1. 20:00:00;3,7
9.1. 21:00:00;1,03
9.1. 22:00:00;2,61
9.1. 23:00:00;3,19
10.1. 00:00:00;0,43
10.1. 01:00:00;1,75
10.1. 02:00:00;1,41
10.1. 03:00:00;1,61
10.1. 04:00:00;0,82
10.1. 05:00:00;0,77
10.1. 06:00:00;2,55
10.1. 07:00:00;1,65
10.1. 08:00:00;2,4
10.1. 09:00:00;2,04
10.1. 10:00:00;1,25
10.1. 11:00:00;2,26
10.1. 12:00:00;2
10.1. 13:00:00;3,43
10.1. 14:00:00;3,9
10.1. 15:00:00;2,99
10.1. 16:00:00;3,39
10.1. 17:00:00;5,18
10.1. 18:00:00;3,82
10.1. 19:00:00;4,87
10.1. 20:00:00;6,15
10.1. 21:00:00;3,57
10.1. 22:00:00;3,65
10.1. 23:00:00;2,58
11.1. 00:00:00;4,1
11.1. 01:00:00;1,55
11.1. 02:00:00;1,94
11.1. 03:00:00;2,26
11.1. 04:00:00;1,72
11.1. 05:00:00;2,29
11.1. 06:00:00;0,99
11.1. 07:00:00;1,71
11.1. 08:00:00;2,67
11.1. 09:00:00;2,29
11.1. 10:00:00;3,03
11.1. 11:00:00;2,14
11.1. 12:00:00;3,72
11.1. 13:00:00;4,03
11.1. 14:00:00;3,21
11.1. 15:00:00;3,58
11.1. 16:00:00;5,87
11.1. 17:00:00;4,73
11.1. 18:00:00;4,27
11.1. 19:00:00;3,44
11.1. 20:00:00;6,57
11.1. 21:00:00;6,21
11.1. 22:00:00;5,22
11.1. 23:00:00;2,77
12.1. 00:00:00;3,92
12.1. 01:00:00;2,08
12.1. 02:00:00;2,5
12.1. 03:00:00;2,37
12.1. 04:00:00;2,08
12.1. 05:00:00;1,04
12.1. 06:00:00;2,34
12.1. 07:00:00;2,37
12.1. 08:00:00;2,25
12.1. 09:00:00;2,43
12.1. 10:00:00;2,68
12.1. 11:00:00;0,88
12.1. 12:00:00;3,88
12.1. 13:00:00;1,15
12.1. 14:00:00;3,7
12.1. 15:00:00;2,72
12.1. 16:00:00;2,05
12.1. 17:00:00;2,54
12.1. 18:00:00;3,17
12.1. 19:00:00;4,89
12.1. 20:00:00;5,37
12.1. 21:00:00;4,49
12.1. 22:00:00;2,85
12.1. 23:00:00;2,25
13.1. 00:00:00;2,32
13.1. 01:00:00;1,47
13.1. 02:00:00;1,67
13.1. 03:00:00;2,43
13.1. 04:00:00;0,7
13.1. 05:00:00;1,86
13.1. 06:00:00;2,36
13.1. 07:00:00;1,98
13.1. 08:00:00;1,24
13.1. 09:00:00;3,57
13.1. 10:00:00;2,82
13.1. 11:00:00;2,75
13.1. 12:00:00;2,52
13.1. 13:00:00;2,09
13.1. 14:00:00;2,38
13.1. 15:00:00;3,18
13.1. 16:00:00;3,53
13.1. 17:00:00;3,73
13.1. 18:00:00;3,37
13.1. 19:00:00;4,79
13.1. 20:00:00;4,46
13.1. 21:00:00;3
13.1. 22:00:00;2,4
13.1. 23:00:00;2,76
14.1. 00:00:00;2,11
14.1. 01:00:00;1,47
14.1. 02:00:00;1,69
14.1. 03:00:00;2,48
14.1. 04:00:00;2,91
14.1. 05:00:00;1,7
14.1. 06:00:00;2,08
14.1. 07:00:00;2,71
14.1. 08:00:00;2,22
14.1. 09:00:00;3,63
14.1. 10:00:00;2,85
14.1. 11:00:00;2,05
14.1. 12:00:00;3,4
14.1. 13:00:00;4,69
14.1. 14:00:00;4,94
14.1. 15:00:00;5,94
14.1. 16:00:00;5,11
14.1. 17:00:00;4,55
14.1. 18:00:00;3,41
14.1. 19:00:00;3,91
14.1. 20:00:00;3,95
14.1. 21:00:00;2,73
14.1. 22:00:00;4,87
14.1. 23:00:00;1,79
15.1. 00:00:00;2,04
15.1. 01:00:00;2,43
15.1. 02:00:00;0,35
15.1. 03:00:00;3,1
15.1. 04:00:00;1,23
15.1. 05:00:00;1,9
15.1. 06:00:00;2,64
15.1. 07:00:00;1,69
15.1. 08:00:00;1,8
15.1. 09:00:00;2,69
15.1. 10:00:00;0,38
15.1. 11:00:00;2,11
15.1. 12:00:00;1,71
15.1. 13:00:00;2,55
15.1. 14:00:00;5,34
15.1. 15:00:00;3,04
15.1. 16:00:00;3,36
15.1. 17:00:00;4,99
15.1. 18:00:00;4,35
15.1. 19:00:00;4,31
15.1. 20:00:00;7,57
15.1. 21:00:00;7,23
15.1. 22:00:00;3,49
15.1. 23:00:00;3,11
16.1. 00:00:00;3,96
16.1. 01:00:00;4,16
16.1. 02:00:00;2,54
16.1. 03:00:00;3,24
16.1. 04:00:00;3,92
16.1. 05:00:00;3,18
16.1. 06:00:00;3,39
16.1. 07:00:00;5,42
16.1. 08:00:00;2,88
16.1. 09:00:00;3,17
16.1. 10:00:00;4,27
16.1. 11:00:00;2,89
16.1. 12:00:00;4,9
16.1. 13:00:00;3,27
16.1. 14:00:00;4,28
16.1. 15:00:00;3,02
16.1. 16:00:00;5,65
16.1. 17:00:00;4,03
16.1. 18:00:00;4,14
16.1. 19:00:00;5,35
16.1. 20:00:00;4,6
16.1. 21:00:00;3,77
16.1. 22:00:00;4,76
16.1. 23:00:00;2,6
17.1. 00:00:00;3,1
17.1. 01:00:00;3,01
17.1. 02:00:00;2,74
17.1. 03:00:00;1,81
17.1. 04:00:00;2,19
17.1. 05:00:00;2,77
17.1. 06:00:00;2,54
17.1. 07:00:00;2,82
17.1. 08:00:00;4,1
17.1. 09:00:00;3,48
17.1. 10:00:00;3,57
17.1. 11:00:00;2,85
17.1. 12:00:00;3,23
17.1. 13:00:00;2,55
17.1. 14:00:00;3,23
17.1. 15:00:00;2,07
17.1. 16:00:00;3,7
17.1. 17:00:00;3,9
17.1. 18:00:00;3,36
17.1. 19:00:00;3,86
17.1. 20:00:00;4,28
17.1. 21:00:00;4,96
17.1. 22:00:00;2,44
17.1. 23:00:00;2,14
18.1. 00:00:00;3,18
18.1. 01:00:00;1,53
18.1. 02:00:00;2,74
18.1. 03:00:00;1,8
18.1. 04:00:00;2,84
18.1. 05:00:00;2,16
18.1. 06:00:00;2,91
18.1. 07:00:00;3,7
18.1. 08:00:00;3,61
18.1. 09:00:00;2,97
18.1. 10:00:00;2,48
18.1. 11:00:00;1,86
18.1. 12:00:00;2,76
18.1. 13:00:00;1,02
18.1. 14:00:00;3,04
18.1. 15:00:00;1,73
18.1. 16:00:00;3,15
18.1. 17:00:00;3,31
18.1. 18:00:00;2,39
18.1. 19:00:00;3,33
18.1. 20:00:00;5,07
18.1. 21:00:00;3,38
18.1. 22:00:00;2,55
18.1. 23:00:00;4,23
19.1. 00:00:00;2,34
19.1. 01:00:00;1,85
19.1. 02:00:00;1,72
19.1. 03:00:00;2,14
19.1. 04:00:00;2,96
19.1. 05:00:00;2,12
19.1. 06:00:00;1,86
19.1. 07:00:00;3,98
19.1. 08:00:00;3,1
19.1. 09:00:00;3,7
19.1. 10:00:00;2,49
19.1. 11:00:00;1,76
19.1. 12:00:00;2
19.1. 13:00:00;3,64
19.1. 14:00:00;1,87
