Time;Power
1.12. 00:00:00;0,33
1.12. 01:00:00;1,95
1.12. 02:00:00;0,53
1.12. 03:00:00;1,65
1.12. 04:00:00;1,37
1.12. 05:00:00;2,05
1.12. 06:00:00;1,49
1.12. 07:00:00;2,59
1.12. 08:00:00;1,09
1.12. 09:00:00;1,64
1.12. 10:00:00;2
1.12. 11:00:00;0,32
1.12. 12:00:00;2,18
1.12. 13:00:00;1
1.12. 14:00:00;2,27
1.12. 15:00:00;2,67
1.12. 16:00:00;4,17
1.12. 17:00:00;3,86
1.12. 18:00:00;4,01
1.12. 19:00:00;3,4
1.12. 20:00:00;4,18
1.12. 21:00:00;3,66
1.12. 22:00:00;3,19
1.12. 23:00:00;2,23
2.12. 00:00:00;1,75
2.12. 01:00:00;1,66
2.12. 02:00:00;1,96
2.12. 03:00:00;0,44
2.12. 04:00:00;1,14
2.12. 05:00:00;2,05
2.12. 06:00:00;0,73
2.12. 07:00:00;2,36
2.12. 08:00:00;2,15
2.12. 09:00:00;1,85
2.12. 10:00:00;1,46
2.12. 11:00:00;0,97
2.12. 12:00:00;2,43
2.12. 13:00:00;1,97
2.12. 14:00:00;0,49
2.12. 15:00:00;2,64
2.12. 16:00:00;3,64
2.12. 17:00:00;2,75
2.12. 18:00:00;2,8
2.12. 19:00:00;2,73
2.12. 20:00:00;5,14
2.12. 21:00:00;4,38
2.12. 22:00:00;3,65
2.12. 23:00:00;2,96
3.12. 00:00:00;1,02
3.12. 01:00:00;1,79
3.12. 02:00:00;1,9
3.12. 03:00:00;1,05
3.12. 04:00:00;1,25
3.12. 05:00:00;1,45
3.12. 06:00:00;1,29
3.12. 07:00:00;1,14
3.12. 08:00:00;2,27
3.12. 09:00:00;1,22
3.12. 10:00:00;2,15
3.12. 11:00:00;3,39
3.12. 12:00:00;3,21
3.12. 13:00:00;1,68
3.12. 14:00:00;2,47
3.12. 15:00:00;1,29
3.12. 16:00:00;2,51
3.12. 17:00:00;1,43
3.12. 18:00:00;2,41
3.12. 19:00:00;2,08
3.12. 20:00:00;4,25
3.12. 21:00:00;2,06
3.12. 22:00:00;1,13
3.12. 23:00:00;2,71
4.12. 00:00:00;0,84
4.12. 01:00:00;2,23
4.12. 02:00:00;1,79
4.12. 03:00:00;0,76
4.12. 04:00:00;1,64
4.12. 05:00:00;0,51
4.12. 06:00:00;2,14
4.12. 07:00:00;1,77
4.12. 08:00:00;1,92
4.12. 09:00:00;0,94
4.12. 10:00:00;2,45
4.12. 11:00:00;1,8
4.12. 12:00:00;1,3
4.12. 13:00:00;2,17
4.12. 14:00:00;1,28
4.12. 15:00:00;2,43
4.12. 16:00:00;1,8
4.12. 17:00:00;2,08
4.12. 18:00:00;2
4.12. 19:00:00;1,8
4.12. 20:00:00;3,85
4.12. 21:00:00;2
4.12. 22:00:00;2,6
4.12. 23:00:00;1,88
5.12. 00:00:00;0,72
5.12. 01:00:00;2,12
5.12. 02:00:00;0,99
5.12. 03:00:00;1,81
5.12. 04:00:00;2,14
5.12. 05:00:00;0,35
5.12. 06:00:00;2,38
5.12. 07:00:00;3,03
5.12. 08:00:00;2,13
5.12. 09:00:00;3,9
5.12. 10:00:00;0,9
5.12. 11:00:00;3,23
5.12. 12:00:00;0,72
5.12. 13:00:00;2,59
5.12. 14:00:00;1,81
5.12. 15:00:00;3,44
5.12. 16:00:00;4,43
5.12. 17:00:00;4,03
5.12. 18:00:00;3,87
5.12. 19:00:00;3,1
5.12. 20:00:00;2,86
5.12. 21:00:00;5,24
5.12. 22:00:00;4,34
5.12. 23:00:00;1,56
6.12. 00:00:00;3,16
6.12. 01:00:00;0,74
6.12. 02:00:00;2,54
6.12. 03:00:00;0,67
6.12. 04:00:00;2,24
6.12. 05:00:00;2,46
6.12. 06:00:00;2,26
6.12. 07:00:00;1,65
6.12. 08:00:00;2,24
6.12. 09:00:00;3,52
6.12. 10:00:00;2,79
6.12. 11:00:00;1,89
6.12. 12:00:00;3,44
6.12. 13:00:00;3,32
6.12. 14:00:00;1,77
6.12. 15:00:00;2,7
6.12. 16:00:00;1,14
6.12. 17:00:00;2,56
6.12. 18:00:00;0,9
6.12. 19:00:00;3,9
6.12. 20:00:00;3,33
6.12. 21:00:00;2,5
6.12. 22:00:00;2,51
6.12. 23:00:00;1,15
7.12. 00:00:00;2,34
7.12. 01:00:00;2,17
7.12. 02:00:00;0,35
7.12. 03:00:00;2,19
7.12. 04:00:00;2,51
7.12. 05:00:00;2,24
7.12. 06:00:00;2,1
7.12. 07:00:00;1,96
7.12. 08:00:00;2,2
7.12. 09:00:00;2,34
7.12. 10:00:00;2,2
7.12. 11:00:00;2,52
7.12. 12:00:00;2,52
7.12. 13:00:00;2,39
7.12. 14:00:00;3,76
7.12. 15:00:00;2,69
7.12. 16:00:00;3,7
7.12. 17:00:00;3,49
7.12. 18:00:00;3,15
7.12. 19:00:00;3,2
7.12. 20:00:00;3,75
7.12. 21:00:00;5,46
7.12. 22:00:00;2,96
7.12. 23:00:00;4,54
8.12. 00:00:00;2,19
8.12. 01:00:00;2,46
8.12. 02:00:00;2,78
8.12. 03:00:00;2,52
8.12. 04:00:00;2,05
8.12. 05:00:00;2,93
8.12. 06:00:00;3,92
8.12. 07:00:00;3,02
8.12. 08:00:00;2,54
8.12. 09:00:00;4,24
8.12. 10:00:00;2,63
8.12. 11:00:00;2,77
8.12. 12:00:00;2,61
8.12. 13:00:00;4,67
8.12. 14:00:00;3,03
8.12. 15:00:00;4,4
8.12. 16:00:00;1,75
8.12. 17:00:00;4,13
8.12. 18:00:00;2,96
8.12. 19:00:00;4,86
8.12. 20:00:00;2,64
8.12. 21:00:00;4,35
8.12. 22:00:00;4,13
8.12. 23:00:00;1,45
9.12. 00:00:00;2,11
9.12. 01:00:00;0,35
9.12. 02:00:00;1,83
9.12. 03:00:00;1,25
9.12. 04:00:00;1,68
9.12. 05:00:00;0,71
9.12. 06:00:00;1,64
9.12. 07:00:00;1,04
9.12. 08:00:00;2,52
9.12. 09:00:00;2,73
9.12. 10:00:00;3,21
9.12. 11:00:00;0,93
9.12. 12:00:00;4,18
9.12. 13:00:00;3,08
